code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,pool_path,_source_row_order,pit_eps_state,pit_eps_yoy_growth,observation_start_date,observation_start_open,review_opportunity_1w,opportunity_type_1w,first_zone_date_1w,first_zone_close_1w,forward_1w_censored,forward_1w_sessions,forward_1w_return_pct,mfe_1w_pct,mae_1w_pct,stop_8_within_1w,forward_2w_censored,forward_2w_sessions,forward_2w_return_pct,mfe_2w_pct,mae_2w_pct,stop_8_within_2w,forward_3w_censored,forward_3w_sessions,forward_3w_return_pct,mfe_3w_pct,mae_3w_pct,stop_8_within_3w,forward_4w_censored,forward_4w_sessions,forward_4w_return_pct,mfe_4w_pct,mae_4w_pct,stop_8_within_4w,winner_return_top5_1w,winner_mfe_top5_1w,big_winner_any_1w,loser_return_bottom5_1w,severe_loser_1w,big_loser_any_1w,winner_return_top10pct_1w,loser_return_bottom10pct_1w,winner_return_top5_2w,winner_mfe_top5_2w,big_winner_any_2w,loser_return_bottom5_2w,severe_loser_2w,big_loser_any_2w,winner_return_top10pct_2w,loser_return_bottom10pct_2w,winner_return_top5_3w,winner_mfe_top5_3w,big_winner_any_3w,loser_return_bottom5_3w,severe_loser_3w,big_loser_any_3w,winner_return_top10pct_3w,loser_return_bottom10pct_3w,winner_return_top5_4w,winner_mfe_top5_4w,big_winner_any_4w,loser_return_bottom5_4w,severe_loser_4w,big_loser_any_4w,winner_return_top10pct_4w,loser_return_bottom10pct_4w
CHRW,2026-01-09,True,pivot,True,pivot,167.1,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 167.1, ""resistance_date"": ""2026-01-05""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,170.77,2.2,UNCONFIRMED,1.7939978036583573,51.3,2025-07-28,52.0,2,1,112.35,2024-12-09,-25.8,4,33,25.8,2.6062499999999997,26.0,5,4.0,-4.2,2.2,True,True,67.5,170.81,-0.0234178326795841,Unknown,Unknown,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,278,VERIFIED,67.5,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVNA,2026-01-09,True,ceiling_breakout,False,ceiling_pullback,440.78,ceiling_breakout,"{""abandon_line"": 389.02079999999995, ""atr_zone_width"": 13.811917207607813, ""ceiling"": 396.96, ""confirm_close"": 463.09, ""confirm_date"": ""2026-01-05"", ""max_zone_width"": 19.848, ""pending_high"": 440.78, ""touch_atr14"": 46.03972402535938, ""touch_date"": ""2025-12-29"", ""touch_high"": 440.78, ""touch_low"": 390.87, ""zone_cap_applied"": false, ""zone_pct"": 3.47942291606404, ""zone_upper"": 410.77191720760777, ""zone_width"": 13.811917207607813}",0.0,,,,,,,,,daily_volume_not_confirmed,463.09,5.06,UNCONFIRMED,0.9642415314398542,15.8,2025-12-01,16.7,0,0,396.96,2025-09-15,-28.2,1,11,28.2,2.3875,29.0,1,5.0,-19.5,-4.6,True,False,115.8940397351,485.33,-4.5824490552819785,Unknown,Unknown,SEC,resolved,,TURNAROUND,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,281,VERIFIED,115.8940397351,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EXPE,2026-01-09,True,pivot,True,pivot,292.42,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 292.42, ""resistance_date"": ""2026-01-05""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,296.33,1.34,UNCONFIRMED,0.814682433175642,43.4,2025-08-11,43.8,2,1,206.07,2025-02-10,-37.3,1,26,37.3,2.95,20.0,4,4.0,-4.8,1.3,True,False,45.4365079365,303.8,-2.4588545095457603,Consumer Services,Other Consumer Services,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,272,VERIFIED,45.4365079365,2026-01-12,293.2799987792969,True,UNCONFIRMED_TO_ZONE,2026-01-13,299.9700012207031,False,5,-2.7857383598404173,2.397026325885654,-4.033683381582421,False,False,10,-8.111705074993768,2.397026325885654,-9.639248885480933,True,False,15,-5.663524761558003,2.397026325885654,-10.542830590708895,True,False,20,-19.377387502589695,2.397026325885654,-24.32828914364833,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True
FCX,2026-01-09,True,ceiling_breakout,,ceiling,53.21,ceiling_breakout,,1.0,2026-01-05,53.63,53.21,1.827886543466146,0.0225521518511557,0.9655172413793052,1.0344827586206826,ceiling,,56.53,6.24,EXTENDED,1.8685229912452788,0.0,2026-01-05,6.2,0,0,53.21,2024-05-13,-48.6,7,86,48.6,4.0,7.0,0,,,,True,True,27.7777777778,57.12,-1.0329131652661028,Non-Energy Minerals,Other Metals/Minerals,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,259,VERIFIED,27.7777777778,2026-01-12,57.75,False,,,,False,5,1.662336077008919,5.125539540212398,-1.0216452858664793,False,False,10,5.922074751420459,10.09524126589556,-1.0216452858664793,False,False,15,5.212118305685198,20.242428469967532,-1.0216452858664793,False,False,20,10.147187204071972,20.242428469967532,-1.0216452858664793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
FTAI,2026-01-09,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,210.62,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-05"", ""ma10_prior_week"": 173.184, ""pending_high"": 210.62, ""touch_date"": ""2025-12-29""}",1.0,2026-01-05,212.68,210.62,2.635382649191601,0.0727851106257715,0.9786127167630057,0.8861271676300577,ma10_touch_confirm,,245.73,16.67,EXTENDED,2.5792946877515166,16.8,2025-12-29,36.6,1,0,179.86,2025-01-06,-58.7,4,51,58.7,4.7625,1.0,0,,,,True,True,44.7368421053,252.95,-2.854319035382491,Unknown,Unknown,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,253,VERIFIED,44.7368421053,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GH,2026-01-09,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,105.01,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-05"", ""ma10_prior_week"": 100.65, ""pending_high"": 105.01, ""touch_date"": ""2025-12-15""}",1.0,2026-01-06,105.01,105.01,1.7289082358775412,0.0697076468907722,0.9895437262357416,0.6958174904942962,ma10_touch_confirm,,110.17,4.91,ACTIONABLE,1.442786225029654,103.2,2025-08-04,122.7,5,1,49.48,2025-02-10,-29.5,3,25,29.5,3.175,18.0,3,7.0,-14.4,-2.0,True,True,15.9090909091,113.91,-3.2832938284610647,Health Technology,Medical Specialties,SEC,resolved,,LOSS_NARROWING,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,270,VERIFIED,15.9090909091,2026-01-12,113.0,True,CURRENT_ACTIONABLE,2026-01-12,107.56999969482422,False,5,-0.7610624870367788,2.247788420820651,-8.141590219683348,True,False,10,1.5398211183801136,6.849555631654458,-8.141590219683348,True,False,15,1.681417279538855,6.849555631654458,-8.141590219683348,True,False,20,-6.778764302751661,6.849555631654458,-13.699118014985478,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
GMED,2026-01-09,True,ceiling_breakout,,ceiling,93.67,ceiling_breakout,,1.0,2026-01-08,100.1,93.67,2.550215631185469,0.0101419878296147,0.0813008130081311,0.1287262872628728,ceiling,,94.47,0.85,ACTIONABLE,1.6204970850892997,0.0,2026-01-05,0.9,0,0,93.67,2025-01-20,-44.7,3,50,44.7,3.275,16.0,0,,,,True,True,131.5789473684,101.4,-6.8343195266272305,Unknown,Unknown,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,268,VERIFIED,131.5789473684,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GOOG,2026-01-09,True,pivot,True,pivot,323.62,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 323.62, ""resistance_date"": ""2026-01-05""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,329.14,1.71,UNCONFIRMED,1.07797715683969,59.5,2025-08-18,59.6,0,0,206.28,2025-01-27,-31.0,1,29,31.0,3.475,12.0,3,6.0,-8.1,1.7,True,False,35.3773584906,331.48,-0.705924942681313,Technology Services,Internet Software/Services,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,264,VERIFIED,35.3773584906,2026-01-12,326.5,True,UNCONFIRMED_TO_ZONE,2026-01-12,332.7300109863281,False,5,1.176109138710757,4.502300829106054,-0.30321293549004924,False,False,10,2.1715149580063153,4.502300829106054,-2.131697229732965,False,False,15,5.635526461404106,5.716694807020484,-2.131697229732965,False,False,20,-0.64318716799866,7.24348970795845,-5.996933100234491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GSK,2026-01-09,True,three_weeks_tight_breakout,False,three_weeks_tight,49.63,three_weeks_tight_breakout,"{""breakout_price"": 50.39, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0474, ""mean_close_pos"": 0.64, ""mean_hl_pct"": 0.0325, ""min_close_pos"": 0.29, ""status"": ""breakout"", ""tight_weeks"": 9, ""twk_high"": 49.63}",0.0,,,,,,,,,daily_volume_not_confirmed,50.39,1.53,UNCONFIRMED,1.5053665711323645,8.5,2025-10-27,17.2,1,0,43.01,2024-05-20,-29.3,4,75,29.3,2.4625,28.0,2,3.0,-1.7,2.9,True,True,,51.46,-2.0792848814613296,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,280,UNKNOWN,,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HEI,2026-01-09,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,334.19,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-05"", ""ma10_prior_week"": 318.691, ""pending_high"": 334.19, ""touch_date"": ""2025-12-29""}",1.0,2026-01-06,343.0,334.19,1.5245158632056035,0.0404261049103802,0.8075187969924777,2.031578947368409,ma10_touch_confirm,,353.56,5.8,EXTENDED,1.5035495416580709,5.6,2025-12-22,8.3,1,0,326.56,2025-06-23,-8.6,3,26,8.6,1.2875,39.0,1,3.0,-5.9,4.0,True,True,32.0,361.69,-2.247781249135994,Electronic Technology,Aerospace & Defense,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,291,VERIFIED,32.0,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HLT,2026-01-09,True,three_weeks_tight_breakout,False,three_weeks_tight,294.92,three_weeks_tight_breakout,"{""breakout_price"": 300.36, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0422, ""mean_close_pos"": 0.79, ""mean_hl_pct"": 0.027, ""min_close_pos"": 0.71, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 294.92}",0.0,,,,,,,,,daily_volume_not_confirmed,300.36,1.84,UNCONFIRMED,1.4613550105382935,7.2,2025-12-08,7.9,1,0,278.33,2025-02-03,-29.7,4,44,29.7,2.2125,31.0,1,3.0,-2.7,1.9,True,True,28.9855072464,303.4,-1.0019775873434278,Consumer Services,Hotels/Resorts/Cruise lines,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,283,VERIFIED,28.9855072464,2026-01-12,298.0799865722656,True,UNCONFIRMED_TO_ZONE,2026-01-12,300.3999938964844,False,5,0.9292873242190858,2.75094356428498,-1.0265692755095146,False,False,10,-0.3220583394804244,2.75094356428498,-3.4856362717731293,False,False,15,1.6270820994350066,2.75094356428498,-3.4856362717731293,False,False,20,5.350916842974418,5.662911179285146,-3.4856362717731293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HUT,2026-01-09,True,pivot,False,pivot,54.84,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 54.84, ""resistance_date"": ""2026-01-05""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,60.04,9.48,UNCONFIRMED,0.9869093069624876,85.1,2025-09-08,87.9,2,1,31.95,2024-12-02,-68.6,3,40,68.6,4.25,4.0,3,10.0,-42.3,9.5,True,False,4200.0,62.68,-4.211869814932989,Technology Services,Data Processing Services,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,256,VERIFIED,4200.0,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HWM,2026-01-09,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,212.52,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-05"", ""ma10_prior_week"": 203.324, ""pending_high"": 212.52, ""touch_date"": ""2025-12-22""}",0.0,,,,,,,,,daily_volume_not_confirmed,218.27,2.71,UNCONFIRMED,1.4468972105281563,10.1,2025-12-08,14.1,2,0,191.37,2025-07-14,-11.5,2,21,11.5,2.075,33.0,0,,,,True,True,17.2839506173,219.39,-0.5105064041205032,Electronic Technology,Aerospace & Defense,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,285,VERIFIED,17.2839506173,2026-01-12,218.16000366210938,True,UNCONFIRMED_TO_ZONE,2026-01-12,220.14999389648438,False,5,3.084889812324443,3.9924785977581534,-1.0451039333626788,False,False,10,-1.2697122414570439,3.9924785977581534,-1.9985334328763704,False,False,15,-5.019250442075429,3.9924785977581534,-6.238540695768879,False,False,20,3.2040658768970554,3.9924785977581534,-6.238540695768879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
IBM,2026-01-09,True,ceiling_breakout,,ceiling,291.52,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,304.22,4.36,UNCONFIRMED,1.025731021610335,0.0,2026-01-05,4.4,0,0,291.52,2025-06-30,-20.4,1,27,20.4,2.0,34.0,0,,,,True,False,611.1111111111,324.9,-6.3650353955062915,Unknown,Unknown,SEC,resolved,,TURNAROUND,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,286,VERIFIED,611.1111111111,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LDOS,2026-01-09,True,ceiling_breakout,,ceiling,196.58,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,198.34,0.9,UNCONFIRMED,1.6605070430923556,0.0,2026-01-05,0.9,0,0,196.58,2024-11-04,-37.8,4,61,37.8,3.0375,19.0,0,,,,True,True,5.223880597,205.3,-3.3901607403799328,Unknown,Unknown,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,271,VERIFIED,5.223880597,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LGND,2026-01-09,True,pivot,True,pivot,202.5,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 202.5, ""resistance_date"": ""2026-01-05""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,206.65,2.05,UNCONFIRMED,0.915317850005398,48.6,2025-07-14,61.6,0,0,127.86,2024-12-02,-26.8,3,32,26.8,2.9125,22.0,5,7.0,-14.1,-1.2,True,False,1556.4102564103,212.49,-2.748364628923716,Health Technology,Pharmaceuticals: Major,SEC,resolved,,TURNAROUND,backtest/ibd_skill_replay_pools/2026-01-09/breakout_follow_pool.csv,274,VERIFIED,1556.4102564103,2026-01-12,207.82000732421875,True,UNCONFIRMED_TO_ZONE,2026-01-12,206.80999755859375,False,5,-7.145609460184565,1.1789033114699032,-15.364260807072583,True,False,10,-4.619384931759107,1.1789033114699032,-15.364260807072583,True,False,15,-4.758932874546651,1.1789033114699032,-15.364260807072583,True,False,20,-10.051974743628566,1.1789033114699032,-15.364260807072583,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False
