fold,evaluation_role,train_champion_rule,snapshot_date,code,variant,selection_source,ibd_entry_status,ibd_candidate_rule,current_vs_ibd_candidate_pct,review_reason
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SIF,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,2.84,unconfirmed_near_buy_point|eps
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SITM,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.96,unconfirmed_near_buy_point|eps
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SLAB,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.48,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SMBC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,three_weeks_tight,2.16,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SMBK,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.96,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SMTC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.36,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SN,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,1.0,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SNEX,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,4.2,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SPHR,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,4.7,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SRBK,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.32,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,SRCE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,3.04,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,STBA,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,three_weeks_tight,3.71,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,TCBK,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,0.44,unconfirmed_near_buy_point|volume|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,THFF,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.11,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,TJX,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,3.86,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,TMP,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,three_weeks_tight,4.35,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,TRMK,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.77,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,TRNO,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,0.12,unconfirmed_near_buy_point|volume|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,TSM,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.17,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,TTMI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.21,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,UMBF,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,0.16,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,UVE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling_pullback,0.61,unconfirmed_near_buy_point|eps|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,UVSP,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,4.08,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,VIRT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,4.63,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WBI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.08,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WBS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.08,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WEYS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,3.21,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WPC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,2.76,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WSBF,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,three_weeks_tight,3.26,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WSFS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,3.27,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WSM,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,1.18,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WTS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.65,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,WWD,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.0,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-12,ZION,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.13,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ACA,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,3.74,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ACLS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,2.13,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ADI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,2.9,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,AEIS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.37,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,AFBI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.04,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,AIR,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,3.75,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,AMD,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.93,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ASH,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.07,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,AVT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.73,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,AXGN,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.96,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,AZZ,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.99,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BAP,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.59,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BCAX,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.8,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.88,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BEN,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.88,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BHE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.06,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BJRI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.91,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BPRN,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.99,unconfirmed_near_buy_point|volume|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,BVFL,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.04,unconfirmed_near_buy_point|volume|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,CALY,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,2.94,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,CCBG,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.15,unconfirmed_near_buy_point|volume|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,CHRN,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,4.62,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,CMI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.16,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,CR,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,3.3,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,CW,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.46,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,D,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.18,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,DAL,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,0.89,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,DIOD,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.41,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ECBK,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,3.1,unconfirmed_near_buy_point|volume|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,EIG,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.04,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ESE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,4.96,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ESI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.57,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ESTA,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,1.8,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,FDSB,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.46,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,FLXS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,1.73,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,FSTR,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.32,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,FTDR,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,2.02,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,FUSB,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.43,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,4.03,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GEV,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.8,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GL,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.48,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GLW,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.12,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GNRC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.38,unconfirmed_near_buy_point|eps
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GOLF,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,4.65,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GTX,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.18,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,GVA,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.15,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,HFBL,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.3,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,HTB,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.77,unconfirmed_near_buy_point|volume|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,IFS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.32,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,IMAX,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,2.71,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,INSW,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,4.58,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,INTC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.62,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,IRM,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.59,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ITT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.14,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,KEYS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,3.26,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LION,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.4,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LOCO,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.01,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LSCC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.09,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LTH,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,4.5,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LYTS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.15,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MCHP,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.17,unconfirmed_near_buy_point|eps
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MCY,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling_pullback,0.46,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MOD,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,2.11,unconfirmed_near_buy_point|eps
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MOV,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.29,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MRX,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.79,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MTSI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.36,weekend_actionable
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MYRG,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.9,unconfirmed_near_buy_point|eps|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,NPKI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.92,unconfirmed_near_buy_point|rs_near_high
4,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,NVRI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.24,unconfirmed_near_buy_point|rs_near_high
