snapshot_date,code,ibd_entry_status,ibd_candidate_rule,ibd_candidate_price,current_vs_ibd_candidate_pct,review_opportunity_1w,opportunity_type_1w,opportunity_delay_sessions,opportunity_anchor_date,opportunity_anchor_price,forward_1w_return_pct,mfe_1w_pct,mae_1w_pct,big_winner_any_1w,big_loser_any_1w,opp_forward_1w_return_pct,opp_mfe_1w_pct,opp_mae_1w_pct,opp_big_winner_any_1w,opp_big_loser_any_1w,forward_2w_return_pct,mfe_2w_pct,mae_2w_pct,big_winner_any_2w,big_loser_any_2w,opp_forward_2w_return_pct,opp_mfe_2w_pct,opp_mae_2w_pct,opp_big_winner_any_2w,opp_big_loser_any_2w,forward_3w_return_pct,mfe_3w_pct,mae_3w_pct,big_winner_any_3w,big_loser_any_3w,opp_forward_3w_return_pct,opp_mfe_3w_pct,opp_mae_3w_pct,opp_big_winner_any_3w,opp_big_loser_any_3w,forward_4w_return_pct,mfe_4w_pct,mae_4w_pct,big_winner_any_4w,big_loser_any_4w,opp_forward_4w_return_pct,opp_mfe_4w_pct,opp_mae_4w_pct,opp_big_winner_any_4w,opp_big_loser_any_4w
2026-06-12,MRX,UNCONFIRMED,pivot,56.6,9.47,False,,,,,4.296442126150524,6.40473102881185,-3.545761378472312,False,False,,,,False,False,-5.861686548260159,7.570672125158628,-6.708194732464278,False,False,,,,False,False,7.347066649541856,9.103972037495534,-7.3630419508243445,False,False,,,,False,False,4.903369533455404,13.687908658808269,-7.3630419508243445,False,False,,,,False,False
2026-06-12,MTX,UNCONFIRMED,ceiling_pullback,77.72,0.51,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,MUSA,EXTENDED,ceiling,552.38,12.7,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,MYE,EXTENDED,pivot,24.25,11.75,False,,,,,2.6045454090657616,3.1914854166545714,-3.00806928811187,False,False,,,,False,False,13.206164164501889,18.231838854090697,-3.00806928811187,False,False,,,,False,False,10.858397137269836,31.14453301479818,-3.00806928811187,True,False,,,,False,False,13.169479539417983,31.14453301479818,-3.00806928811187,True,False,,,,False,False
2026-06-12,MYFW,ACTIONABLE,pivot,30.0,1.77,True,CURRENT_ACTIONABLE,0,2026-06-12,30.53,-1.2020819719927078,1.4944739253116346,-5.100719841289758,False,False,-0.3930565102780559,2.3255806456539796,-4.323619114075806,False,False,4.548406716370512,5.003245528993339,-5.100719841289758,False,False,5.404521143713659,5.863084490089143,-4.323619114075806,False,False,6.790117604337942,9.454184129781495,-5.100719841289758,False,False,7.664588705813191,10.35047044451025,-4.323619114075806,False,False,6.985053835502653,9.746582279814486,-5.100719841289758,False,False,7.861121209222999,10.645262952167943,-4.323619114075806,False,False
2026-06-12,NEE,UNCONFIRMED,ceiling,85.26,0.86,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,NHC,UNCONFIRMED,ma10_touch_confirm,195.67,1.05,True,UNCONFIRMED_TO_ZONE,4,2026-06-18,201.52999877929688,1.645298534812789,3.9164199711011705,-5.798932839688065,False,False,2.4859795252232253,2.4859795252232253,-2.4859795252232253,False,False,4.1334422462071085,4.633091734555594,-5.798932839688065,False,False,7.889641240903811,9.59162504249489,-2.4859795252232253,False,False,9.21570332244077,11.466640401074969,-5.798932839688065,False,False,3.145931809801583,9.59162504249489,-2.4859795252232253,False,False,6.384371623827345,11.466640401074969,-5.798932839688065,False,False,9.105347201242942,15.243388779228727,-2.4859795252232253,False,False
2026-06-12,NMM,UNCONFIRMED,pivot,72.71,3.55,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,74.41999816894531,-4.213338216145834,1.599995930989584,-6.933329264322918,False,False,-2.5396391240938176,1.5587257332041027,-6.208002191426254,False,False,-7.333333333333336,1.599995930989584,-9.626668294270836,False,True,-5.845200995901534,1.5587257332041027,-8.922332105645282,False,True,0.24000040690104196,1.599995930989584,-9.626668294270836,False,True,1.8812168238713012,2.9965109000286816,-8.922332105645282,False,True,-0.6400044759114598,2.4666646321614527,-9.626668294270836,False,True,0.7659227477138986,3.2652517669501835,-8.922332105645282,False,True
2026-06-12,NNN,UNCONFIRMED,ceiling,45.2,3.08,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,45.93000030517578,-2.8817207582535254,0.3010739562331999,-3.59139391171035,False,False,0.19595069015871935,1.1321586203104639,-2.3949454970875195,False,False,1.7849501743111507,2.0860241305443505,-3.59139391171035,False,False,1.3063323974188634,3.352930340289606,-2.3949454970875195,False,False,2.021502423030075,3.548390378234201,-3.59139391171035,False,False,2.0901351580537186,4.833444820275679,-2.3949454970875195,False,False,1.8494636781754004,3.548390378234201,-3.59139391171035,False,False,3.2440623859556705,4.833444820275679,-2.3949454970875195,False,False
2026-06-12,NPO,UNCONFIRMED,pivot,326.65,2.43,False,,,,,13.083432818148877,13.891489886378094,0.0,True,False,,,,False,False,8.663947860163956,13.891489886378094,0.0,False,False,,,,False,False,-5.644683860847676,13.891489886378094,-6.05017239583473,False,False,,,,False,False,-3.1096772240754134,13.891489886378094,-8.08925946797212,False,True,,,,False,False
2026-06-12,NSA,UNCONFIRMED,ceiling,44.47,2.81,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,NTB,UNCONFIRMED,ma10_touch_confirm,58.4,0.7,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,58.459999084472656,-0.42380063211840957,0.6357009481775977,-2.178334990421227,False,False,0.8039706261780744,1.5651743582910438,-1.2914766767735064,False,False,0.8984552707519855,2.305470006709176,-2.178334990421227,False,False,1.778995777992698,3.232978821839283,-1.2914766767735064,False,False,2.8818391250575948,3.593827549692419,-2.178334990421227,False,False,2.1382141970166524,4.533016707800064,-1.2914766767735064,False,False,2.6953722789404333,3.593827549692419,-2.178334990421227,False,False,4.550119550238962,5.542254069804398,-1.2914766767735064,False,False
2026-06-12,NTST,UNCONFIRMED,ceiling_pullback,19.99,1.9,True,UNCONFIRMED_TO_ZONE,2,2026-06-16,20.020000457763672,-3.956475095091516,0.9891234902632329,-6.2314553495046665,False,False,1.7981952785786515,2.5974048245439363,-4.520482846914986,False,False,5.786350722184297,6.528198056372059,-6.2314553495046665,False,False,5.294702506019777,7.667331729839422,-4.520482846914986,False,False,8.60534040655958,9.050445033879972,-6.2314553495046665,False,False,8.191804955790861,10.13985381059095,-4.520482846914986,False,False,5.8358078399955104,9.050445033879972,-6.2314553495046665,False,False,10.589405012039531,11.138858597635771,-4.520482846914986,False,False
2026-06-12,NUVL,EXTENDED,ceiling,113.51,8.58,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,NVMI,EXTENDED,pivot,550.0,6.01,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,NWFL,UNCONFIRMED,ceiling,32.11,0.09,False,,,,,-4.493339765635495,0.2788972770721987,-5.608928873924313,False,False,,,,False,False,0.061978486147995504,1.8283239672094442,-5.608928873924313,False,False,,,,False,False,-2.0762320012076563,1.8283239672094442,-6.166717517474963,False,False,,,,False,False,-2.6340265553520648,1.8283239672094442,-6.166717517474963,False,False,,,,False,False
2026-06-12,OBK,UNCONFIRMED,ceiling_pullback,48.67,3.02,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,49.279998779296875,-1.2163521272014033,0.35892382791433697,-4.087742750516066,False,False,2.3538958525693765,2.5771113823509495,-2.3944811980626812,False,False,2.4725779183270014,3.6889300455283935,-4.087742750516066,False,False,3.794648524560529,5.519483133278458,-2.3944811980626812,False,False,2.3130604429064894,5.483549185100056,-4.087742750516066,False,False,2.3538958525693765,7.345784976161229,-2.3944811980626812,False,False,1.3559327706597957,5.483549185100056,-4.087742750516066,False,False,4.545458064028707,7.345784976161229,-2.3944811980626812,False,False
2026-06-12,OCC,EXTENDED,ceiling_pullback,16.05,42.74,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,OFG,ACTIONABLE,pivot,46.32,3.76,True,CURRENT_ACTIONABLE,0,2026-06-12,48.06,-2.1968940379088364,0.66321180274449,-4.145077720207258,False,False,-1.8102400609467661,1.061172898094509,-3.7661256762380413,False,False,1.94818368229841,2.984453112350227,-4.145077720207258,False,False,2.3512247746753756,3.3915909835809055,-3.7661256762380413,False,False,3.3575107396575543,4.9948183366054,-4.145077720207258,False,False,3.766123453776027,5.4099039688142,-3.7661256762380413,False,False,3.316059013722472,4.9948183366054,-4.145077720207258,False,False,3.7245078529360987,5.4099039688142,-3.7661256762380413,False,False
2026-06-12,OII,UNCONFIRMED,pivot,39.07,0.82,False,,,,,-7.323945368063589,1.1523707342672163,-10.192060486544374,False,True,,,,False,False,1.2291921936346206,4.1229209777386755,-10.883482927104705,False,True,,,,False,False,2.1254848841763208,5.377726836996577,-10.883482927104705,False,True,,,,False,False,10.83226536460935,13.239441958134446,-10.883482927104705,False,True,,,,False,False
2026-06-12,ONTO,EXTENDED,ceiling_pullback,269.16,20.33,False,,,,,2.314704446231608,2.757352941176472,-7.052944407743567,False,False,,,,False,False,3.36765064912683,3.876468434053315,-9.344114415785842,False,True,,,,False,False,-17.66764921300551,13.664703369140629,-21.017644545611212,False,True,,,,False,False,-6.082350786994484,13.664703369140629,-21.017644545611212,False,True,,,,False,False
2026-06-12,OSBC,UNCONFIRMED,pivot,22.35,0.67,False,,,,,-2.214348988881376,0.3985834937643373,-4.782993478100927,False,False,,,,False,False,2.7900760092792742,4.2958339974843,-4.782993478100927,False,False,,,,False,False,1.8157654951170388,6.067319946246208,-4.782993478100927,False,False,,,,False,False,1.9043414819693405,6.067319946246208,-4.782993478100927,False,False,,,,False,False
2026-06-12,OSW,UNCONFIRMED,pivot,25.69,0.39,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,26.18000030517578,3.791649743300529,8.157790543758715,-0.8617402382615102,False,False,7.333842833891646,7.86859985458106,-1.1268146403941137,False,False,6.74071308977322,12.018378045110145,-0.8617402382615102,False,False,7.86859985458106,11.718864974580834,-1.1268146403941137,False,False,4.59593576231121,12.018378045110145,-0.8617402382615102,False,False,0.5729549915269416,11.718864974580834,-1.1268146403941137,False,False,1.5319785874370773,12.018378045110145,-0.8617402382615102,False,False,1.0313233560592883,11.718864974580834,-1.1268146403941137,False,False
2026-06-12,OVBC,ACTIONABLE,ma10_touch_confirm,49.07,2.16,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,OVLY,ACTIONABLE,ma10_touch_confirm,34.74,0.72,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,PCB,UNCONFIRMED,ceiling_pullback,25.43,4.56,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,26.149999618530273,0.3384736821038681,2.0684439033634927,-2.5949625050696423,False,False,3.7858500403825435,4.206502476161611,-0.9560229584968938,False,False,5.415571740481795,7.37118869208393,-2.5949625050696423,False,False,8.489488539533285,9.177818942794925,-0.9560229584968938,False,False,7.672053390267353,10.154196116755854,-2.5949625050696423,False,False,8.10707789735925,12.00765331855691,-0.9560229584968938,False,False,9.966151197153561,11.996993289776835,-2.5949625050696423,False,False,13.384321418956535,15.678777978124359,-0.9560229584968938,False,False
2026-06-12,PDFS,EXTENDED,pivot,52.28,22.69,False,,,,,-2.987304094346954,1.807329005261371,-9.18595667141866,False,True,,,,False,False,-1.538459785282964,2.70351795443331,-10.73935616795837,False,True,,,,False,False,-22.882743209040857,7.079918908478033,-25.436892540058597,False,True,,,,False,False,-19.014184178948334,7.079918908478033,-25.436892540058597,False,True,,,,False,False
2026-06-12,PEB,EXTENDED,ceiling,17.2,5.7,False,,,,,1.1891854775918587,5.945948007944457,-2.2162153914168092,False,False,,,,False,False,4.540541365339945,5.945948007944457,-2.2162153914168092,False,False,,,,False,False,-0.5945978937922258,6.756756756756754,-2.2162153914168092,False,False,,,,False,False,1.081085205078125,6.756756756756754,-4.648651947846282,False,False,,,,False,False
2026-06-12,PEBK,ACTIONABLE,ma10_touch_confirm,43.15,2.83,True,CURRENT_ACTIONABLE,0,2026-06-12,44.37,-3.8116524807250918,0.3363263027148733,-6.704031314046932,False,False,-3.3130459186862526,0.8564345278341268,-6.220417826568481,False,False,-2.7802643636614333,2.2869966203149517,-6.704031314046932,False,False,-2.2763114483850266,2.8172164342681327,-6.220417826568481,False,False,-5.695060959035459,2.2869966203149517,-6.704031314046932,False,False,-5.206217324113094,2.8172164342681327,-6.220417826568481,False,False,-5.8968550300377505,2.2869966203149517,-7.511207598056114,False,False,-5.40905742460418,2.8172164342681327,-7.031778228532792,False,False
2026-06-12,PEBO,UNCONFIRMED,three_weeks_tight,35.45,3.24,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,35.88999938964844,-0.40816741735756334,0.19047536006591148,-4.081632653061229,False,False,3.9286705806375277,4.012266553065436,-1.7832248552030583,False,False,3.183668486926017,5.687075245137119,-4.081632653061229,False,False,7.021455839005952,8.219562031506488,-1.7832248552030583,False,False,4.707481747581843,7.020413145727034,-4.081632653061229,False,False,5.126776773138064,9.58484954000427,-1.7832248552030583,False,False,4.000003321641166,7.020413145727034,-4.081632653061229,False,False,8.191703793269545,9.58484954000427,-1.7832248552030583,False,False
2026-06-12,PECO,UNCONFIRMED,pivot,40.6,3.4,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,41.47999954223633,-1.344541063085103,0.4321735860296272,-3.5294145662629783,False,False,0.7473514385538005,0.9643238435227408,-3.1340386967382727,False,False,1.392552209144693,2.521006479214982,-3.5294145662629783,False,False,0.3375105862908345,2.941179445917985,-3.1340386967382727,False,False,1.5366131241334458,2.521006479214982,-3.5294145662629783,False,False,1.1571830943430284,2.941179445917985,-3.1340386967382727,False,False,1.9447719781966022,2.521006479214982,-3.5294145662629783,False,False,1.9768556023952444,2.989396557741486,-3.1340386967382727,False,False
2026-06-12,PHIN,EXTENDED,pivot,80.62,5.63,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,PKBK,UNCONFIRMED,pivot,32.05,0.28,False,,,,,-1.2999132336458885,0.4023436951179793,-4.023525500323322,False,False,,,,False,False,2.7236063634011876,2.940256601250102,-4.023525500323322,False,False,,,,False,False,1.7022569287638678,5.230574295505974,-4.023525500323322,False,False,,,,False,False,1.237999672486234,5.230574295505974,-4.023525500323322,False,False,,,,False,False
2026-06-12,PKE,UNCONFIRMED,pivot,34.7,2.77,False,,,,,-7.0611288437092075,1.5629291933454192,-13.95479110195026,False,True,,,,False,False,4.716713760377833,4.9679003302592895,-13.95479110195026,False,True,,,,False,False,3.0421330789492274,11.247553930639164,-13.95479110195026,False,True,,,,False,False,-6.4471148625197205,11.247553930639164,-13.95479110195026,False,True,,,,False,False
2026-06-12,PKOH,UNCONFIRMED,ceiling,32.5,6.86,False,,,,,4.04212389914822,4.440641933283729,-2.4480517626061737,False,False,,,,False,False,8.7959011062839,11.955595318075485,-2.4480517626061737,False,False,,,,False,False,0.4269789542300506,11.955595318075485,-3.8998084398735644,False,False,,,,False,False,5.0099580643924835,11.955595318075485,-3.8998084398735644,False,False,,,,False,False
2026-06-12,PLBC,ACTIONABLE,ma10_touch_confirm,54.9,3.11,True,CURRENT_ACTIONABLE,0,2026-06-12,56.61,-1.7259590759161059,1.28566318761969,-8.735468811389213,False,True,-1.4308439550246521,1.5898221542716806,-8.461403118134214,False,True,2.395210707273643,5.653404311696386,-8.735468811389213,False,True,2.7027016245335433,5.970679523877043,-8.461403118134214,False,True,2.800282118300501,6.49877161101966,-8.735468811389213,False,True,3.1089894574894306,6.818585445509839,-8.461403118134214,False,True,2.7122242843176325,6.49877161101966,-8.735468811389213,False,True,3.020667187465498,6.818585445509839,-8.461403118134214,False,True
2026-06-12,PLGO,UNCONFIRMED,pivot,23.61,0.17,True,UNCONFIRMED_TO_ZONE,2,2026-06-16,23.6200008392334,-1.246243703577532,3.137084348413821,-3.1843623316439085,False,False,1.185430860915937,2.2861938568679463,-4.618973208535781,False,False,6.489042540512924,7.21959721584482,-3.1843623316439085,False,False,5.757826649793918,6.4267552714325715,-4.618973208535781,False,False,5.199824068198322,10.012891610961216,-3.1843623316439085,False,False,5.800164619846937,8.382724267085973,-4.618973208535781,False,False,8.422857954086261,10.012891610961216,-3.1843623316439085,False,False,7.705332896521977,8.382724267085973,-4.618973208535781,False,False
2026-06-12,PLOW,UNCONFIRMED,pivot,46.88,0.66,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,47.06999969482422,3.657527380085357,4.945970741778671,-2.5976725431133385,False,False,4.907587398062008,7.2870200284979925,-0.42490071008316477,False,False,12.635083054887652,13.75727949610479,-2.5976725431133385,False,False,14.61653093843498,16.847249535987906,-0.42490071008316477,False,False,-8.187861002004936,14.297591896986672,-8.291766318235972,False,True,-8.179304225796368,16.847249535987906,-9.00785615308971,False,True,-9.600995499655983,14.297591896986672,-12.926013183854067,False,True,-6.033567391121474,16.847249535987906,-10.983637566315519,False,True
2026-06-12,PLPC,UNCONFIRMED,ma10_touch_confirm,371.8,0.97,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,380.1600036621094,3.4123686171069645,3.711338633114525,-6.541238371858893,False,False,0.8706853763437161,5.850165724993572,-4.613849004618498,False,False,4.306698828628375,4.961340206185572,-6.541238371858893,False,False,7.9966313140885426,8.40961724345901,-4.613849004618498,False,False,-15.902065001812183,6.791238686473089,-18.507731329534472,False,True,-12.055454716003744,8.993582205400742,-16.827125579880942,False,True,-10.845357363985986,6.791238686473089,-18.507731329534472,False,True,-9.077759215379722,8.993582205400742,-16.827125579880942,False,True
2026-06-12,PLXS,UNCONFIRMED,pivot,275.83,6.96,False,,,,,1.2058610826074734,2.2851382653614083,-3.331112456152585,False,False,,,,False,False,-4.130587578227973,2.2851382653614083,-8.394407455803899,False,True,,,,False,False,-14.743506983970855,2.2851382653614083,-15.636247765314348,False,True,,,,False,False,-13.271160971170548,2.2851382653614083,-16.055966104954845,False,True,,,,False,False
2026-06-12,PRM,ACTIONABLE,ceiling_pullback,34.51,2.78,True,CURRENT_ACTIONABLE,0,2026-06-12,35.47,4.26183485868088,6.3231101576139315,-1.55989233840933,False,False,5.52579730807945,7.612061372837076,-0.3665064770569715,False,False,-8.830088715615926,6.3231101576139315,-8.955431799272551,False,True,-7.724839181741395,7.612061372837076,-7.851701795063382,False,False,-6.852375472453954,6.3231101576139315,-9.10863598545102,False,True,-5.723150192531756,7.612061372837076,-8.006763270044448,False,True,-7.186634321435514,6.3231101576139315,-9.52646751610089,False,True,-6.061461249438338,7.612061372837076,-8.429660157213615,False,True
2026-06-12,PRSU,UNCONFIRMED,ceiling,46.66,2.79,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,48.59000015258789,5.381905196050241,7.720967576495497,-0.7451885740384023,False,False,7.388351803486648,7.841122373588005,-0.8026330282439154,False,False,13.020072287366169,15.297038252071182,-0.7451885740384023,False,False,15.188312502448454,16.29964631420875,-0.8026330282439154,False,False,12.957975871625926,16.99440871680804,-0.7451885740384023,False,False,10.413668156824496,16.32023107691518,-0.8026330282439154,False,False,7.265572804296716,16.99440871680804,-0.7451885740384023,False,False,7.408928715406393,16.32023107691518,-0.8026330282439154,False,False
2026-06-12,PSMT,UNCONFIRMED,ma10_touch_confirm,177.45,2.73,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,179.72999572753906,0.3234806403119572,1.8257590011504066,-3.3170695060055877,False,False,3.299398027895073,4.328714718878057,-1.8861622824425495,False,False,7.3249633505453104,8.405067099268138,-3.3170695060055877,False,False,8.685250643423759,10.9497626452983,-1.8861622824425495,False,False,5.241514112936785,9.567408852808267,-3.3170695060055877,False,False,5.218942361202794,11.189006336392083,-1.8861622824425495,False,False,6.6725139589183025,9.567408852808267,-3.3170695060055877,False,False,4.9240562587737235,11.189006336392083,-1.8861622824425495,False,False
2026-06-12,PSTL,ACTIONABLE,ma10_touch_confirm,22.98,3.96,True,CURRENT_ACTIONABLE,0,2026-06-12,23.89,-3.6835461835461825,0.40602814796362185,-6.7810756520433895,False,False,-3.6835486442786336,0.40602558274904776,-6.7810780336388765,False,False,4.562579239998588,5.3788190884965115,-6.7810756520433895,False,False,4.562576568590737,5.378816396235031,-6.7810780336388765,False,False,3.264967377870609,5.567182744602106,-6.7810756520433895,False,False,3.264964739614662,5.5671800475282085,-6.7810780336388765,False,False,-0.37672731221117806,5.567182744602106,-6.7810756520433895,False,False,-0.37672985742760456,5.5671800475282085,-6.7810780336388765,False,False
2026-06-12,PTGX,UNCONFIRMED,ceiling_pullback,106.9,2.69,True,UNCONFIRMED_TO_ZONE,2,2026-06-16,110.63999938964844,5.435380740708617,6.846930637194304,-0.5224561895474489,False,False,10.403111171118962,12.798268022617322,-0.47902999116110623,False,False,11.484875302055153,16.031162335825535,-0.5224561895474489,False,False,13.132681543250534,14.416121688567607,-0.47902999116110623,False,False,29.10174892158752,29.31256077379265,-0.5224561895474489,True,False,24.40347085045822,27.530736516541452,-0.47902999116110623,True,False,20.32081219836006,29.330896495828142,-0.5224561895474489,True,False,19.32393799779144,27.530736516541452,-0.47902999116110623,True,False
2026-06-12,QCRH,ACTIONABLE,ceiling,95.88,0.47,True,CURRENT_ACTIONABLE,0,2026-06-12,96.33,-1.7984474044129506,0.279066297743058,-3.3901796168443132,False,False,-1.370287411781923,0.716284275995438,-2.9689595964879856,False,False,-0.11369572129360517,2.0775215878351183,-3.3901796168443132,False,False,0.32180980966307615,2.522580853555967,-2.9689595964879856,False,False,-0.8785513944404078,3.2248090403948604,-3.3901796168443132,False,False,-0.44638064374659114,3.6748704937008547,-2.9689595964879856,False,False,-0.7028426926881437,3.2248090403948604,-3.3901796168443132,False,False,-0.2699058498658591,3.6748704937008547,-2.9689595964879856,False,False
2026-06-12,RBB,ACTIONABLE,ceiling,24.06,2.83,True,CURRENT_ACTIONABLE,0,2026-06-12,24.74,2.0816672029335015,4.5636561965085365,-3.402723767198401,False,False,3.071948261924007,5.578014709916745,-2.465646076125294,False,False,9.447560662926602,9.487593605541056,-3.402723767198401,False,False,10.50929730229544,10.549718599311753,-2.465646076125294,False,False,6.445158686369723,12.890317372739446,-3.402723767198401,False,False,7.477769412238855,13.985451749957377,-2.465646076125294,False,False,8.446760004074294,12.890317372739446,-3.402723767198401,False,False,9.498788005609903,13.985451749957377,-2.465646076125294,False,False
2026-06-12,RBC,UNCONFIRMED,ma10_touch_confirm,597.54,1.02,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,616.9500122070312,5.349622784732233,5.421408349331314,-1.2219777147096877,False,False,2.6728243630930404,4.736197443062795,0.012969784951866181,False,False,3.563158999001126,8.932358759735838,-1.2219777147096877,False,False,4.394194799442697,8.224327616570015,0.012969784951866181,False,False,-2.068716779011892,8.932358759735838,-4.064014919129466,False,False,-3.73774164880889,8.224327616570015,-4.687573115802368,False,False,-4.039548678011418,8.932358759735838,-5.018437309215351,False,False,-4.345570472182281,8.224327616570015,-5.635792016093221,False,False
2026-06-12,RBKB,UNCONFIRMED,pivot,16.49,1.33,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,RFIL,UNCONFIRMED,pivot,18.56,1.02,False,,,,,10.256410256410264,12.205123901367188,-27.076921707544578,False,True,,,,False,False,9.333331768329334,14.358970446464348,-27.076921707544578,False,True,,,,False,False,-13.487175183418465,14.358970446464348,-27.076921707544578,False,True,,,,False,False,-18.256412408290768,14.358970446464348,-27.076921707544578,False,True,,,,False,False
2026-06-12,RL,UNCONFIRMED,pivot,388.92,3.87,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-06-12,RNST,ACTIONABLE,ceiling,41.84,2.32,True,CURRENT_ACTIONABLE,0,2026-06-12,42.81,-2.1835043980669044,1.0452979579894217,-5.110338680437265,False,False,-1.6351305527877558,1.6117729502452605,-4.578373104131995,False,False,-0.859463271642158,2.113820821229462,-5.110338680437265,False,False,-0.30366665457655095,2.686286111825864,-4.578373104131995,False,False,-1.3240411264247354,2.206738164403088,-5.110338680437265,False,False,-0.7708490020174597,2.7797243634664737,-4.578373104131995,False,False,-1.1149815348268532,2.206738164403088,-5.110338680437265,False,False,-0.5606173912071521,2.7797243634664737,-4.578373104131995,False,False
2026-06-12,ROIV,UNCONFIRMED,pivot,29.2,2.88,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,30.030000686645508,3.579714686691915,6.430230457910979,-1.9555855190450666,False,False,7.259401758177786,9.224104186074399,-1.498504004828649,False,False,15.114350196920935,15.44581287032325,-1.9555855190450666,False,False,17.848813121694484,19.547121894818396,-1.498504004828649,True,False,20.351346640603985,20.947966808719997,-1.9555855190450666,True,False,20.179817939988574,21.961369172686428,-1.498504004828649,True,False,15.710970365036946,22.638382189043217,-1.9555855190450666,False,False,16.183811494763624,23.21012039288459,-1.498504004828649,False,False
2026-06-12,ROK,UNCONFIRMED,ceiling_pullback,453.42,1.31,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,463.57000732421875,1.8752104960491511,2.1969820971301512,-2.7787266831831525,False,False,-1.5553253788512689,3.455786345225653,-1.695540208588897,False,False,2.780853185073884,3.6630588318533386,-2.8937918955826425,False,False,6.79724286519876,7.289077699910651,-1.6976929035193766,False,False,-0.08097615150890469,5.983631658137578,-2.8937918955826425,False,False,0.008623946051744547,7.289077699910651,-1.6976929035193766,False,False,0.10441319375416036,5.983631658137578,-2.8937918955826425,False,False,-0.35593197800011245,7.289077699910651,-2.032058433225181,False,False
2026-06-12,ROKU,EXTENDED,pivot,130.72,9.9,True,EXTENDED_RETEST_TO_ZONE,5,2026-06-22,135.1999969482422,-6.045863319841837,1.3759632177277714,-6.157054194682643,False,False,0.9837291871861886,1.6997072501934607,-0.6212990805112173,False,False,-5.12160905475032,1.3759632177277714,-6.629599507137907,False,False,4.445273595624255,5.761840769792381,-0.6212990805112173,False,False,-1.8693448900020448,1.3759632177277714,-6.629599507137907,False,False,4.852069309665064,5.761840769792381,-0.6212990805112173,False,False,-1.4871434888231172,1.3759632177277714,-6.629599507137907,False,False,6.708585450405713,7.803256871223607,-0.6212990805112173,False,False
2026-06-12,ROST,UNCONFIRMED,pivot,235.34,2.04,True,UNCONFIRMED_TO_ZONE,1,2026-06-15,236.77000427246094,-1.2748396342772805,0.41245073457436554,-3.3870786668994235,False,False,-3.2605486680734264,1.7612020499635284,-3.86451365889412,False,False,-12.998373997797675,0.41245073457436554,-13.76077946393165,False,True,-10.102630289865433,1.7612020499635284,-13.029524663949942,False,True,-10.565346306429646,0.41245073457436554,-14.210723986094365,False,True,-8.04578397094431,1.7612020499635284,-13.029524663949942,False,True,-7.9573412492818125,0.41245073457436554,-14.210723986094365,False,True,-4.628967570256515,1.7612020499635284,-13.029524663949942,False,True
