snapshot_date,code,ibd_entry_status,ibd_candidate_rule,signal_source,price_cache_symbol_found,price_path_state,price_path_available_sessions,price_cache_first_date,price_cache_last_date,price_path_first_forward_date,price_path_last_forward_date
2026-06-26,UAL,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,UDR,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,UE,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,WMB,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,WSR,ACTIONABLE,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-07-02,AFL,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,ANAB,ACTIONABLE,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,AXS,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,BMRC,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,BSET,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,CCXI,EXTENDED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,GAIN,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-07-02,HCSG,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,IGIC,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,KYIV,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,MIRM,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,MPLT,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,MRCY,UNCONFIRMED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,MUSA,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,NBIX,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-07-02,NUTX,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,NUVL,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,NYAX,UNCONFIRMED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,OUST,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-07-02,UDR,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,UHT,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-02,UTI,UNCONFIRMED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,VSEC,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,WFCF,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,WILC,UNCONFIRMED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,WLY,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-02,XOMA,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-07-02,XZO,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-07-10,AFBI,ACTIONABLE,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-10,EA,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-07-10,FR,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
