quarter,feature,path_class,class_n,known_n,missing_fraction,mean,q10,q25,q50,q75,q90,panel
2026Q1,pct_above_ceiling,stop_first_3w,312,312,0.0,30.939743589743593,0.9100000000000001,3.4,10.5,29.35,64.76000000000005,all_entries
2026Q1,pct_above_ceiling,fast_winner_3w,76,76,0.0,35.89342105263159,0.9500000000000001,2.975,11.2,46.225,123.2,all_entries
2026Q1,pct_above_ceiling,unresolved_3w,587,587,0.0,13.223168654173765,0.8,2.2,5.9,16.15,32.64,all_entries
2026Q1,touched_ema10_count,ambiguous_3w,2,2,0.0,1.0,0.2,0.5,1.0,1.5,1.8,all_entries
2026Q1,touched_ema10_count,stop_first_3w,312,312,0.0,1.1346153846153846,0.0,0.0,1.0,2.0,3.0,all_entries
2026Q1,touched_ema10_count,fast_winner_3w,76,76,0.0,0.9868421052631579,0.0,0.0,0.0,1.0,3.5,all_entries
2026Q1,touched_ema10_count,unresolved_3w,587,587,0.0,0.899488926746167,0.0,0.0,0.0,1.0,3.0,all_entries
2026Q1,mbox_count,ambiguous_3w,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2026Q1,mbox_count,stop_first_3w,312,312,0.0,0.18269230769230768,0.0,0.0,0.0,0.0,1.0,all_entries
2026Q1,mbox_count,fast_winner_3w,76,76,0.0,0.14473684210526316,0.0,0.0,0.0,0.0,1.0,all_entries
2026Q1,mbox_count,unresolved_3w,587,587,0.0,0.19420783645655879,0.0,0.0,0.0,0.0,1.0,all_entries
2026Q1,base_depth_pct,ambiguous_3w,2,2,0.0,-69.8,-74.36,-72.65,-69.8,-66.94999999999999,-65.24,all_entries
2026Q1,base_depth_pct,stop_first_3w,312,312,0.0,-38.481730769230765,-65.68,-51.8,-35.75,-24.1,-15.149999999999983,all_entries
2026Q1,base_depth_pct,fast_winner_3w,76,76,0.0,-46.015789473684215,-71.05,-60.1,-44.3,-31.849999999999998,-22.049999999999997,all_entries
2026Q1,base_depth_pct,unresolved_3w,587,587,0.0,-28.249914821124364,-50.9,-38.3,-25.0,-15.8,-10.1,all_entries
2026Q1,base_mbox_count,ambiguous_3w,2,2,0.0,7.5,5.5,6.25,7.5,8.75,9.5,all_entries
2026Q1,base_mbox_count,stop_first_3w,312,312,0.0,5.035256410256411,1.0,2.0,3.0,5.0,13.0,all_entries
2026Q1,base_mbox_count,fast_winner_3w,76,76,0.0,5.25,1.0,2.0,3.5,6.25,14.0,all_entries
2026Q1,base_mbox_count,unresolved_3w,587,587,0.0,4.599659284497444,1.0,1.0,3.0,5.0,12.399999999999977,all_entries
2026Q1,base_duration_weeks,ambiguous_3w,2,2,0.0,112.0,68.8,85.0,112.0,139.0,155.2,all_entries
2026Q1,base_duration_weeks,stop_first_3w,312,312,0.0,71.87820512820512,14.100000000000001,20.0,51.0,79.0,203.0,all_entries
2026Q1,base_duration_weeks,fast_winner_3w,76,76,0.0,75.63157894736842,14.0,24.0,53.5,85.25,215.0,all_entries
2026Q1,base_duration_weeks,unresolved_3w,587,587,0.0,63.3015332197615,13.0,19.0,40.0,70.0,195.0,all_entries
2026Q1,pullback_count,ambiguous_3w,2,2,0.0,1.5,0.30000000000000004,0.75,1.5,2.25,2.7,all_entries
2026Q1,pullback_count,stop_first_3w,312,312,0.0,1.439102564102564,0.0,0.0,0.0,2.0,5.0,all_entries
2026Q1,pullback_count,fast_winner_3w,76,76,0.0,1.4078947368421053,0.0,0.0,0.0,3.0,4.5,all_entries
2026Q1,pullback_count,unresolved_3w,587,587,0.0,1.1856899488926746,0.0,0.0,0.0,2.0,4.0,all_entries
2026Q1,pullback_duration_weeks,ambiguous_3w,2,1,0.5,5.0,5.0,5.0,5.0,5.0,5.0,all_entries
2026Q1,pullback_duration_weeks,stop_first_3w,312,147,0.5288461538461539,5.040816326530612,3.0,3.0,4.0,6.0,8.400000000000006,all_entries
2026Q1,pullback_duration_weeks,fast_winner_3w,76,35,0.5394736842105263,4.885714285714286,3.0,3.5,4.0,5.0,8.600000000000001,all_entries
2026Q1,pullback_duration_weeks,unresolved_3w,587,261,0.555366269165247,5.145593869731801,3.0,4.0,5.0,6.0,8.0,all_entries
2026Q1,pullback_pct,ambiguous_3w,2,1,0.5,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,all_entries
2026Q1,pullback_pct,stop_first_3w,312,147,0.5288461538461539,-12.666666666666666,-23.34,-16.45,-10.3,-6.65,-4.8,all_entries
2026Q1,pullback_pct,fast_winner_3w,76,35,0.5394736842105263,-15.082857142857142,-26.58,-16.75,-13.1,-10.35,-5.699999999999998,all_entries
2026Q1,pullback_pct,unresolved_3w,587,261,0.555366269165247,-8.03256704980843,-13.6,-9.8,-7.0,-4.7,-3.3,all_entries
2026Q1,pullback_pct_off_peak,ambiguous_3w,2,1,0.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,all_entries
2026Q1,pullback_pct_off_peak,stop_first_3w,312,147,0.5288461538461539,1.9687074829931972,-4.839999999999999,-0.45,1.5,4.5,9.280000000000001,all_entries
2026Q1,pullback_pct_off_peak,fast_winner_3w,76,35,0.5394736842105263,1.4657142857142855,-6.999999999999999,-2.05,1.5,4.449999999999999,10.820000000000004,all_entries
2026Q1,pullback_pct_off_peak,unresolved_3w,587,261,0.555366269165247,1.2950191570881227,-2.6,-0.3,1.4,3.1,6.3,all_entries
2026Q1,eps_yoy_growth,ambiguous_3w,2,2,0.0,123.71794871795,118.07692307695,120.19230769232499,123.71794871795,127.243589743575,129.35897435895,all_entries
2026Q1,eps_yoy_growth,stop_first_3w,312,273,0.125,108.37289528883187,-52.39839572193999,0.0,26.4705882353,96.2962962963,280.2849002848606,all_entries
2026Q1,eps_yoy_growth,fast_winner_3w,76,62,0.1842105263157895,163.64031678896936,-33.108108108079996,-5.28385772915,33.3333333333,132.35989285155,454.3554006969,all_entries
2026Q1,eps_yoy_growth,unresolved_3w,587,502,0.14480408858603067,121.64954209660915,-40.54881675932,-2.43055555555,21.385748544050003,58.3333333333,197.6121794872101,all_entries
2026Q1,dist_to_52w_high_pct,ambiguous_3w,2,2,0.0,-9.701849915570993,-12.532910784956863,-11.471262958937162,-9.701849915570993,-7.932436872204823,-6.870789046185121,all_entries
2026Q1,dist_to_52w_high_pct,stop_first_3w,312,312,0.0,-4.200286110444809,-10.56486224392881,-5.563078573336144,-2.4284308069188745,-1.1011078250579924,-0.5743596135671991,all_entries
2026Q1,dist_to_52w_high_pct,fast_winner_3w,76,76,0.0,-7.192252492735207,-13.409256950477559,-8.510371194728915,-5.75245482378528,-2.938185413452052,-1.6025090135251607,all_entries
2026Q1,dist_to_52w_high_pct,unresolved_3w,587,587,0.0,-3.222656379674459,-8.066029723221614,-4.033333364159159,-1.927262013450215,-0.8547687376459501,-0.3318166341720002,all_entries
2026Q2,pullback_v_is_dry,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_v_is_dry,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_v_is_dry,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_v_is_dry,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_volume_ratio,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_volume_ratio,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_volume_ratio,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_volume_ratio,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_vs_trigger_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_vs_trigger_pct,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_vs_trigger_pct,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_vs_trigger_pct,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_position,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_position,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_position,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_close_position,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_breakout_range_ratio,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_breakout_range_ratio,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_breakout_range_ratio,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,ibd_entry_breakout_range_ratio,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,current_vs_ibd_candidate_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,current_vs_ibd_candidate_pct,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,current_vs_ibd_candidate_pct,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,current_vs_ibd_candidate_pct,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,volume_ratio,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,volume_ratio,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,volume_ratio,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,volume_ratio,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,pct_above_ceiling,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,pct_above_ceiling,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,pct_above_ceiling,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,pct_above_ceiling,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,touched_ema10_count,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,touched_ema10_count,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,touched_ema10_count,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,touched_ema10_count,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,mbox_count,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,mbox_count,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,mbox_count,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,mbox_count,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,base_depth_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,base_depth_pct,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,base_depth_pct,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,base_depth_pct,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,base_mbox_count,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,base_mbox_count,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,base_mbox_count,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,base_mbox_count,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,base_duration_weeks,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,base_duration_weeks,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,base_duration_weeks,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,base_duration_weeks,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_count,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_count,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_count,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_count,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_duration_weeks,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_duration_weeks,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_duration_weeks,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_duration_weeks,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct_off_peak,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct_off_peak,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct_off_peak,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,pullback_pct_off_peak,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,eps_yoy_growth,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,eps_yoy_growth,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,eps_yoy_growth,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,eps_yoy_growth,unresolved_3w,0,0,,,,,,,,all_entries
2026Q2,dist_to_52w_high_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2026Q2,dist_to_52w_high_pct,stop_first_3w,0,0,,,,,,,,all_entries
2026Q2,dist_to_52w_high_pct,fast_winner_3w,0,0,,,,,,,,all_entries
2026Q2,dist_to_52w_high_pct,unresolved_3w,0,0,,,,,,,,all_entries
2022Q4,pullback_v_is_dry,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,pullback_v_is_dry,stop_first_3w,57,16,0.7192982456140351,0.1875,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2022Q4,pullback_v_is_dry,fast_winner_3w,6,2,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,nonoverlap_w3
2022Q4,pullback_v_is_dry,unresolved_3w,200,45,0.775,0.17777777777777778,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2022Q4,ibd_entry_volume_ratio,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,ibd_entry_volume_ratio,stop_first_3w,57,17,0.7017543859649122,2.030825724787157,1.5566768360249525,1.622993729505839,1.8248175182481752,2.047938721060332,2.384670052464892,nonoverlap_w3
2022Q4,ibd_entry_volume_ratio,fast_winner_3w,6,5,0.16666666666666663,2.0024567852332744,1.855498792904787,1.8582174080242757,1.87777383277117,2.096318323681861,2.2343001167911063,nonoverlap_w3
2022Q4,ibd_entry_volume_ratio,unresolved_3w,200,70,0.65,3.2138510548417085,1.5590198033432652,1.6534505925381606,1.948228995205113,2.678323430047399,3.7100031065548333,nonoverlap_w3
2022Q4,ibd_entry_close_vs_trigger_pct,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,ibd_entry_close_vs_trigger_pct,stop_first_3w,57,17,0.7017543859649122,0.030365582249831526,0.00364043208942342,0.0070475882757441,0.019391951904589,0.0424213153022619,0.06818176259725782,nonoverlap_w3
2022Q4,ibd_entry_close_vs_trigger_pct,fast_winner_3w,6,5,0.16666666666666663,0.03712283814608412,0.01114804241429688,0.0259455984627765,0.0411201999019283,0.0447669080761929,0.06140585077500462,nonoverlap_w3
2022Q4,ibd_entry_close_vs_trigger_pct,unresolved_3w,200,70,0.65,0.022914191927576655,0.0028843854005394707,0.008380526557507501,0.0163954401179082,0.0352686619850718,0.047072412120992294,nonoverlap_w3
2022Q4,ibd_entry_close_position,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,ibd_entry_close_position,stop_first_3w,57,17,0.7017543859649122,0.6736973650415381,0.3751696420317145,0.4069972952124283,0.7278201852611215,0.9450515822612356,0.9588636096320454,nonoverlap_w3
2022Q4,ibd_entry_close_position,fast_winner_3w,6,5,0.16666666666666663,0.6478648843315968,0.4657444385828044,0.4761899355588757,0.6130269879201105,0.8392854710014941,0.8469389403478458,nonoverlap_w3
2022Q4,ibd_entry_close_position,unresolved_3w,200,70,0.65,0.7907350679587205,0.4506904673061318,0.750189574888458,0.8672952695616228,0.9634096438595424,1.0,nonoverlap_w3
2022Q4,ibd_entry_breakout_range_ratio,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,ibd_entry_breakout_range_ratio,stop_first_3w,57,17,0.7017543859649122,0.5340872536365231,0.13247733873750533,0.2645057008849987,0.5083330101439089,0.7422536806463704,0.9805215453632483,nonoverlap_w3
2022Q4,ibd_entry_breakout_range_ratio,fast_winner_3w,6,5,0.16666666666666663,0.5700251379508187,0.10794915303339685,0.2470236738252783,0.5555562960851802,0.5918374393248756,1.1010202605379202,nonoverlap_w3
2022Q4,ibd_entry_breakout_range_ratio,unresolved_3w,200,70,0.65,0.5624688054977112,0.10669536631911475,0.19590115516491796,0.4748590740264189,0.844014474041036,1.1080766375520201,nonoverlap_w3
2022Q4,current_vs_ibd_candidate_pct,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,current_vs_ibd_candidate_pct,stop_first_3w,57,57,0.0,2.6629824561403512,0.398,0.9,2.15,3.73,5.882,nonoverlap_w3
2022Q4,current_vs_ibd_candidate_pct,fast_winner_3w,6,6,0.0,3.5683333333333334,0.43,0.915,2.79,6.465,7.484999999999999,nonoverlap_w3
2022Q4,current_vs_ibd_candidate_pct,unresolved_3w,200,200,0.0,1.8352499999999998,0.19700000000000006,0.5325,1.275,2.6925,4.313999999999998,nonoverlap_w3
2022Q4,volume_ratio,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,volume_ratio,stop_first_3w,57,57,0.0,0.9993718942577683,0.541885224330683,0.6948522073633213,0.968729499234638,1.1665065642010888,1.4351169611690215,nonoverlap_w3
2022Q4,volume_ratio,fast_winner_3w,6,6,0.0,1.1399831772804696,0.7875937035383306,1.0445222352965116,1.1717833518976566,1.3695818694954038,1.4605724764054218,nonoverlap_w3
2022Q4,volume_ratio,unresolved_3w,200,200,0.0,1.1042630143413121,0.5775241103954297,0.7886667445875646,0.9583264792730791,1.2602946984376469,1.652650505796204,nonoverlap_w3
2022Q4,pct_above_ceiling,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,pct_above_ceiling,stop_first_3w,57,57,0.0,11.328070175438597,0.5200000000000001,1.1,3.2,10.8,28.579999999999984,nonoverlap_w3
2022Q4,pct_above_ceiling,fast_winner_3w,6,6,0.0,7.816666666666666,1.1,2.15,5.65,9.075,16.7,nonoverlap_w3
2022Q4,pct_above_ceiling,unresolved_3w,200,200,0.0,5.545,0.4,0.9,2.3499999999999996,5.425000000000001,13.139999999999997,nonoverlap_w3
2022Q4,touched_ema10_count,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,touched_ema10_count,stop_first_3w,57,57,0.0,0.49122807017543857,0.0,0.0,0.0,1.0,2.0,nonoverlap_w3
2022Q4,touched_ema10_count,fast_winner_3w,6,6,0.0,0.5,0.0,0.0,0.0,0.0,1.5,nonoverlap_w3
2022Q4,touched_ema10_count,unresolved_3w,200,200,0.0,0.32,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2022Q4,mbox_count,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,mbox_count,stop_first_3w,57,57,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,nonoverlap_w3
2022Q4,mbox_count,fast_winner_3w,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nonoverlap_w3
2022Q4,mbox_count,unresolved_3w,200,200,0.0,0.055,0.0,0.0,0.0,0.0,0.0,nonoverlap_w3
2022Q4,base_depth_pct,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,base_depth_pct,stop_first_3w,57,57,0.0,-33.045614035087716,-48.0,-39.3,-32.5,-23.6,-19.12,nonoverlap_w3
2022Q4,base_depth_pct,fast_winner_3w,6,6,0.0,-53.199999999999996,-71.5,-60.225,-50.2,-40.85,-37.9,nonoverlap_w3
2022Q4,base_depth_pct,unresolved_3w,200,200,0.0,-26.965,-48.809999999999995,-35.175,-24.45,-18.925,-11.59,nonoverlap_w3
2022Q4,base_mbox_count,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,base_mbox_count,stop_first_3w,57,57,0.0,3.56140350877193,1.0,2.0,3.0,4.0,6.399999999999999,nonoverlap_w3
2022Q4,base_mbox_count,fast_winner_3w,6,6,0.0,5.166666666666667,1.0,1.25,2.5,3.75,12.0,nonoverlap_w3
2022Q4,base_mbox_count,unresolved_3w,200,200,0.0,4.415,1.0,2.0,3.0,6.0,8.0,nonoverlap_w3
2022Q4,base_duration_weeks,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,base_duration_weeks,stop_first_3w,57,57,0.0,45.771929824561404,14.0,19.0,39.0,55.0,84.4,nonoverlap_w3
2022Q4,base_duration_weeks,fast_winner_3w,6,6,0.0,63.5,21.0,23.75,37.5,46.0,132.0,nonoverlap_w3
2022Q4,base_duration_weeks,unresolved_3w,200,200,0.0,56.815,14.0,28.75,43.0,77.0,118.0,nonoverlap_w3
2022Q4,pullback_count,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,pullback_count,stop_first_3w,57,57,0.0,0.6491228070175439,0.0,0.0,0.0,1.0,2.3999999999999986,nonoverlap_w3
2022Q4,pullback_count,fast_winner_3w,6,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.75,1.0,nonoverlap_w3
2022Q4,pullback_count,unresolved_3w,200,200,0.0,0.375,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2022Q4,pullback_duration_weeks,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,pullback_duration_weeks,stop_first_3w,57,16,0.7192982456140351,4.5,3.0,3.0,4.5,5.0,5.0,nonoverlap_w3
2022Q4,pullback_duration_weeks,fast_winner_3w,6,2,0.6666666666666667,8.0,8.0,8.0,8.0,8.0,8.0,nonoverlap_w3
2022Q4,pullback_duration_weeks,unresolved_3w,200,45,0.775,4.644444444444445,3.0,3.0,4.0,5.0,8.0,nonoverlap_w3
2022Q4,pullback_pct,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,pullback_pct,stop_first_3w,57,16,0.7192982456140351,-12.4375,-17.45,-15.475,-12.0,-10.4,-6.5,nonoverlap_w3
2022Q4,pullback_pct,fast_winner_3w,6,2,0.6666666666666667,-20.1,-22.34,-21.5,-20.1,-18.7,-17.86,nonoverlap_w3
2022Q4,pullback_pct,unresolved_3w,200,45,0.775,-6.815555555555554,-15.08,-8.8,-6.0,-2.9,-0.4399999999999999,nonoverlap_w3
2022Q4,pullback_pct_off_peak,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,pullback_pct_off_peak,stop_first_3w,57,16,0.7192982456140351,-0.05625000000000013,-6.85,-2.6,0.65,4.0,5.6,nonoverlap_w3
2022Q4,pullback_pct_off_peak,fast_winner_3w,6,2,0.6666666666666667,-4.800000000000001,-5.12,-5.0,-4.800000000000001,-4.6000000000000005,-4.48,nonoverlap_w3
2022Q4,pullback_pct_off_peak,unresolved_3w,200,45,0.775,0.6244444444444444,-3.5399999999999996,-0.6,0.5,1.7,2.8800000000000003,nonoverlap_w3
2022Q4,eps_yoy_growth,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,eps_yoy_growth,stop_first_3w,57,45,0.21052631578947367,84.57055876794666,-129.26512475785995,15.7894736842,76.0273972603,133.1658291457,343.83038537432003,nonoverlap_w3
2022Q4,eps_yoy_growth,fast_winner_3w,6,5,0.16666666666666663,238.82124819626,-119.60317460316,15.2777777778,72.7272727273,115.625,766.2500000000001,nonoverlap_w3
2022Q4,eps_yoy_growth,unresolved_3w,200,163,0.18500000000000005,53.91374056387547,-33.2052028732,-7.8222778473000005,15.7894736842,76.30989699955,230.73059360734018,nonoverlap_w3
2022Q4,dist_to_52w_high_pct,ambiguous_3w,0,0,,,,,,,,nonoverlap_w3
2022Q4,dist_to_52w_high_pct,stop_first_3w,57,57,0.0,-5.30385458497223,-9.247324023129437,-5.67393848827713,-2.8606819656787463,-0.8317357814300985,-0.331095535917001,nonoverlap_w3
2022Q4,dist_to_52w_high_pct,fast_winner_3w,6,6,0.0,-5.267632312195912,-9.484014527466606,-7.828762597550142,-4.286968171054346,-3.3553069463831218,-2.0319142380667845,nonoverlap_w3
2022Q4,dist_to_52w_high_pct,unresolved_3w,200,200,0.0,-2.889990269049846,-6.672446328750864,-3.967151277975317,-1.64493362164716,-0.6510469788974932,-0.1980971670607101,nonoverlap_w3
2023Q1,pullback_v_is_dry,ambiguous_3w,2,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,nonoverlap_w3
2023Q1,pullback_v_is_dry,stop_first_3w,113,52,0.5398230088495575,0.25,0.0,0.0,0.0,0.25,1.0,nonoverlap_w3
2023Q1,pullback_v_is_dry,fast_winner_3w,13,4,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,nonoverlap_w3
2023Q1,pullback_v_is_dry,unresolved_3w,186,55,0.7043010752688172,0.41818181818181815,0.0,0.0,0.0,1.0,1.0,nonoverlap_w3
2023Q1,ibd_entry_volume_ratio,ambiguous_3w,2,2,0.0,4.6269526839020765,2.512229164133102,3.3052504840464674,4.626952683902077,5.948654883757686,6.741676203671052,nonoverlap_w3
2023Q1,ibd_entry_volume_ratio,stop_first_3w,113,41,0.6371681415929203,2.3792478893961926,1.612778848801983,1.7641629878020644,2.03274631899199,2.5946284530916435,3.120661315289724,nonoverlap_w3
2023Q1,ibd_entry_volume_ratio,fast_winner_3w,13,5,0.6153846153846154,2.627414551515507,1.663492257432089,1.852756146849042,2.1282186022070415,3.3192097359146944,3.90742705923746,nonoverlap_w3
2023Q1,ibd_entry_volume_ratio,unresolved_3w,186,77,0.586021505376344,3.1130579164970262,1.6129719419008761,1.6924387607409173,2.089755079129039,2.633345034794639,4.660435702425571,nonoverlap_w3
2023Q1,ibd_entry_close_vs_trigger_pct,ambiguous_3w,2,2,0.0,0.043352169217953,0.036324766134051556,0.0389600422905146,0.043352169217953,0.0477442961453914,0.05037957230185444,nonoverlap_w3
2023Q1,ibd_entry_close_vs_trigger_pct,stop_first_3w,113,41,0.6371681415929203,0.0342758861944112,0.0012268160228767,0.0077350405295864,0.0257466568637458,0.0376937501474976,0.0812415196743554,nonoverlap_w3
2023Q1,ibd_entry_close_vs_trigger_pct,fast_winner_3w,13,5,0.6153846153846154,0.04049420809858086,0.01441149150155902,0.016169522245315,0.0358056482790409,0.0682909019585684,0.06869565898598234,nonoverlap_w3
2023Q1,ibd_entry_close_vs_trigger_pct,unresolved_3w,186,77,0.586021505376344,0.02460774742851387,0.0039275065962089,0.0098039402681238,0.0196854653252671,0.0372563309848119,0.0507697233493647,nonoverlap_w3
2023Q1,ibd_entry_close_position,ambiguous_3w,2,2,0.0,0.7414900457477589,0.6506240856918417,0.6846988207128106,0.7414900457477589,0.798281270782707,0.8323560058036761,nonoverlap_w3
2023Q1,ibd_entry_close_position,stop_first_3w,113,41,0.6371681415929203,0.7668427739668713,0.4844034899225511,0.6510415541318321,0.7749997258187648,0.939393983180649,0.9642223471799884,nonoverlap_w3
2023Q1,ibd_entry_close_position,fast_winner_3w,13,5,0.6153846153846154,0.8246249039810503,0.5954720045542697,0.8542710196351312,0.881756591309189,0.9641575811272358,0.9856630324508944,nonoverlap_w3
2023Q1,ibd_entry_close_position,unresolved_3w,186,77,0.586021505376344,0.767657445352036,0.4847974908748332,0.6538458716942376,0.8258135917422998,0.9497126870553192,0.9831891918346245,nonoverlap_w3
2023Q1,ibd_entry_breakout_range_ratio,ambiguous_3w,2,2,0.0,0.8439161973787115,0.4771890037584629,0.6147117013660561,0.8439161973787115,1.0731206933913668,1.21064339099896,nonoverlap_w3
2023Q1,ibd_entry_breakout_range_ratio,stop_first_3w,113,41,0.6371681415929203,0.47935266487928146,0.0557430542847073,0.1434285336197103,0.4303793813188466,0.6699299269605674,0.9612399827303756,nonoverlap_w3
