snapshot_date,baseline,feature,target_pick_count,pick_count,codes,raw_week_primary_valid,full_feature_capacity,mature,primary_valid,return,stop8_pct,one_pick_ruined
2026-04-17,eps,eps_yoy_growth,3,3,"[""CNA"", ""BFH"", ""UVE""]",False,True,True,False,-0.11285300000000002,66.66666666666666,True
2026-04-17,momentum_20,mom_20,3,3,"[""SILC"", ""HUT"", ""PL""]",False,True,True,False,27.890441666666664,66.66666666666666,True
2026-04-17,rel_spy_20,rel_spy_20,3,3,"[""SILC"", ""HUT"", ""PL""]",False,True,True,False,27.890441666666664,66.66666666666666,True
2026-04-24,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""TWST"", ""GOOG"", ""PRA""]",False,True,False,False,,,
2026-04-24,entry_volume,ibd_entry_volume_ratio,3,3,"[""NYAX"", ""INBX"", ""CHMG""]",False,True,True,False,-4.1602206666666675,33.33333333333333,True
2026-04-24,eps,eps_yoy_growth,3,3,"[""UVE"", ""REPX"", ""TDW""]",False,True,True,False,-1.8135723333333331,66.66666666666666,True
2026-04-24,momentum_20,mom_20,3,3,"[""POET"", ""INBX"", ""ASYS""]",False,True,True,False,16.453979666666665,100.0,True
2026-04-24,rel_spy_20,rel_spy_20,3,3,"[""POET"", ""INBX"", ""ASYS""]",False,True,True,False,16.453979666666665,100.0,True
2026-05-01,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""AAPL"", ""AEP"", ""PFIS""]",False,True,True,False,1.8220973333333337,33.33333333333333,True
2026-05-01,entry_volume,ibd_entry_volume_ratio,3,3,"[""KALV"", ""MRAM"", ""BAND""]",False,True,False,False,,,
2026-05-01,eps,eps_yoy_growth,3,3,"[""DINO"", ""LAMR"", ""REPX""]",False,True,True,False,2.523670666666667,33.33333333333333,True
2026-05-01,momentum_20,mom_20,3,3,"[""BAND"", ""MRAM"", ""ANAB""]",False,True,True,False,27.611580000000004,66.66666666666666,True
2026-05-01,rel_spy_20,rel_spy_20,3,3,"[""BAND"", ""MRAM"", ""ANAB""]",False,True,True,False,27.611580000000004,66.66666666666666,True
2026-05-08,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""AKR"", ""SYRE"", ""PRA""]",False,True,False,False,,,
2026-05-08,entry_volume,ibd_entry_volume_ratio,3,3,"[""FSEA"", ""WFCF"", ""CYTK""]",False,True,True,False,-15.882878333333332,66.66666666666666,True
2026-05-08,eps,eps_yoy_growth,3,3,"[""TRS"", ""AMN"", ""TSN""]",False,True,True,False,-5.503507333333334,100.0,True
2026-05-08,momentum_20,mom_20,3,3,"[""MXL"", ""JLHL"", ""LIFE""]",False,True,True,False,22.772078333333337,100.0,True
2026-05-08,rel_spy_20,rel_spy_20,3,3,"[""MXL"", ""JLHL"", ""LIFE""]",False,True,True,False,22.772078333333337,100.0,True
2026-05-15,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""KRYS"", ""VLGEA"", ""PM""]",False,True,True,False,-2.8135056666666665,66.66666666666666,True
2026-05-15,entry_volume,ibd_entry_volume_ratio,3,3,"[""CAEP"", ""LQDA"", ""ELMD""]",False,True,False,False,,,
2026-05-15,eps,eps_yoy_growth,3,3,"[""COHR"", ""MPC"", ""DCO""]",False,True,True,False,7.2918666666666665,33.33333333333333,True
2026-05-15,momentum_20,mom_20,3,3,"[""TRT"", ""AKAM"", ""FTNT""]",False,True,True,False,-10.726947333333333,66.66666666666666,True
2026-05-15,rel_spy_20,rel_spy_20,3,3,"[""TRT"", ""AKAM"", ""FTNT""]",False,True,True,False,-10.726947333333333,66.66666666666666,True
2026-05-22,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""ARCB"", ""HLT"", ""KLAC""]",False,True,True,False,15.953396666666668,0.0,False
2026-05-22,entry_volume,ibd_entry_volume_ratio,3,3,"[""PDLB"", ""ROIV"", ""RXO""]",False,True,True,False,4.81181,0.0,False
2026-05-22,eps,eps_yoy_growth,3,3,"[""TRS"", ""ACNB"", ""AKR""]",False,True,True,False,4.598086333333334,0.0,False
2026-05-22,momentum_20,mom_20,3,3,"[""OSS"", ""LQDA"", ""VOYG""]",False,True,True,False,-4.518006333333333,100.0,True
2026-05-22,rel_spy_20,rel_spy_20,3,3,"[""OSS"", ""LQDA"", ""VOYG""]",False,True,True,False,-4.518006333333333,100.0,True
2026-05-29,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""SILA"", ""BJRI"", ""CATY""]",False,True,False,False,,,
2026-05-29,entry_volume,ibd_entry_volume_ratio,3,3,"[""ASTC"", ""UMAC"", ""FUSB""]",False,True,True,False,-33.250188,66.66666666666666,True
2026-05-29,eps,eps_yoy_growth,3,3,"[""NBIX"", ""CENX"", ""SBLK""]",False,True,True,False,-10.314627333333332,66.66666666666666,True
2026-05-29,momentum_20,mom_20,3,3,"[""ASTC"", ""UMAC"", ""VELO""]",False,True,True,False,-41.809071,100.0,True
2026-05-29,rel_spy_20,rel_spy_20,3,3,"[""ASTC"", ""UMAC"", ""VELO""]",False,True,True,False,-41.809071,100.0,True
