snapshot_date,code,eps_yoy_growth,source,effective_date,current_eps,prior_year_eps,current_period,prior_year_period,calculation_method,growth_type,status,missing_reason,sec_cik,sec_current_eps,sec_prior_year_eps,sec_current_period,sec_prior_year_period,sec_effective_date,sec_source_record_id,yahoo_current_eps,yahoo_prior_year_eps,yahoo_current_period,yahoo_prior_year_period,yahoo_effective_date,yahoo_source_record_id,source_record_id,resolver_version,retrieved_at
2026-09-11,FUSB,1089.0625,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.367548+00:00
2026-09-11,GRDN,139.74807557732683,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.373339+00:00
2026-09-11,HPE,410.2256361017762,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.379169+00:00
2026-09-11,HTB,-5.5678391959799,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.385086+00:00
2026-09-11,IBTA,-164.5476772616137,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.390904+00:00
2026-09-11,LARK,21.863250243698655,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.396769+00:00
2026-09-11,LSBK,17.654123298638915,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.402619+00:00
2026-09-11,LTC,74.0523882896764,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.408466+00:00
2026-09-11,MATX,46.09278773778567,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.414326+00:00
2026-09-11,NTAP,63.35598536330372,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.420192+00:00
2026-09-11,PACS,53.08441558441558,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.426280+00:00
2026-09-11,PARR,699.1279069767442,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.432136+00:00
2026-09-11,PBF,15180.0,SEC,2026-07-30,7.54,-0.05,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,0001534504,,,,,,,,,,,,,0001534504-26-000030_EarningsPerShareDiluted_2026-04-01_2026-06-30_Q2,eps_pit_v4,2026-09-12T00:15:02.328670+00:00
2026-09-11,PBHC,-102.68924302788844,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.438093+00:00
2026-09-11,PHVS,13.303628262253335,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.443989+00:00
2026-09-11,ROIV,19.768504416692036,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.449892+00:00
2026-09-11,SEPN,48.54196301564723,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.455747+00:00
2026-09-11,SUN,185.46174946662603,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.461610+00:00
2026-09-11,SUNC,344.82352941176464,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.467518+00:00
2026-09-11,TEN,560.1050262565642,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.473399+00:00
2026-09-11,TWIN,239.2876129718235,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.479281+00:00
2026-09-11,TXG,-149.74765681326605,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.485158+00:00
2026-09-11,VABK,111.09690616210688,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.491033+00:00
