code,snapshot_date,signal,signal_source,bf_watch_active,bf_watch_s_resistance,bf_watch_s_distance_pct,bf_watch_s_side,bf_watch_m_resistance,bf_watch_m_distance_pct,bf_watch_m_side,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
FBIZ,2026-09-14,False,,False,73.05000305175781,-0.5886383124051542,RIGHT,,,,False,,,,,,,,,,,,,,,72.62000274658203,,,0.1813165155695703,13.8,2026-06-22,20.1,1,0,60.459999084472656,2025-12-08,-16.1,3,28,16.1,3,3.0,-2.8,-0.6,True,False,,73.73999786376953,-1.5188434359011294,Finance,Regional Banks,,,,
FBLA,2026-09-14,False,,False,16.030000686645508,-0.3743007925550823,RIGHT,,,,False,,,,,,,,,,,,,,,15.970000267028809,,,0.2601099055939129,24.2,2025-12-01,26.2,4,1,12.649999618530272,2024-10-21,-22.5,6,58,22.5,9,3.0,-1.9,-0.4,True,False,,16.094999313354492,-0.7766328155228153,Finance,Regional Banks,,,,
FBNC,2026-09-14,False,,False,65.1500015258789,-0.8288578708825378,RIGHT,66.77999877929688,-3.249473208463216,RIGHT,True,,,,,,,,,,,,,,,64.61000061035156,,,0.2409305784246029,1.7,2026-06-22,3.4,1,0,62.4900016784668,2026-02-02,-16.7,2,20,16.7,3,6.0,-7.4,-3.2,True,False,,66.77999877929688,-3.249473208463216,Finance,Regional Banks,,,,
FBP,2026-09-14,False,,False,28.770000457763672,-2.1550254757333187,LEFT,,,,True,,,,,,,,,,,,,,,28.149999618530273,,,0.2748121787267695,16.8,2026-05-18,20.1,1,0,23.43000030517578,2025-09-22,-18.2,3,34,18.2,5,6.0,-8.2,-5.5,True,False,,29.8799991607666,-5.789824601159532,Finance,Regional Banks,,,,
FCCO,2026-09-14,False,,False,34.720001220703125,-1.4112951072553948,RIGHT,,,,False,,,,,,,,,,,,,,,34.22999954223633,,,0.1455938697318007,6.2,2026-06-08,8.7,2,0,31.5,2025-12-15,-12.7,3,25,12.7,4,3.0,-4.2,-1.4,True,False,,35.7400016784668,-4.224963808941951,Finance,Regional Banks,,,,
FCF,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,21.3799991607666,,,0.2583708006367114,11.9,2026-06-01,12.1,1,0,19.079999923706055,2025-09-01,-21.4,3,39,21.4,5,6.0,-6.1,-1.9,False,False,,22.34000015258789,-4.297229119356483,Finance,Regional Banks,,,,
FDMT,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,13.760000228881836,,,0.2562455257989317,12.9,2026-08-10,15.7,1,0,11.890000343322754,2025-11-24,-41.5,4,37,41.5,1,5.0,-23.6,-18.7,True,False,,16.93000030517578,-18.72415841200442,,,,,,
FDSB,2026-09-14,False,,False,18.69300079345703,-0.2835360913649887,RIGHT,,,,True,,,,,,,,,,,,,,,18.63999938964844,,,0.0519673348181143,19.1,2026-06-08,22.6,1,0,15.210000038146973,2026-02-02,-4.5,2,18,4.5,3,3.0,-1.7,-0.3,True,False,,18.69300079345703,-0.2835360913649887,Finance,Savings Banks,,,,
FEIM,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,85.5,,,0.3836425212346588,-3.3,2026-09-07,12.0,0,0,76.33999633789062,2026-05-25,-35.5,1,15,35.5,1,2.0,-9.8,-4.7,False,False,,89.76000213623047,-4.745991571797181,Electronic Technology,Telecommunications Equipment,,,,
FET,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,80.69000244140625,,,0.2091027899312461,28.8,2026-07-27,29.7,1,0,62.189998626708984,2026-04-20,-25.2,1,14,25.2,1,6.0,-13.9,-6.4,False,False,,87.41999816894531,-7.698462443951182,Industrial Services,Oilfield Services/Equipment,,,,
FFBC,2026-09-14,False,,False,33.15999984741211,-1.2665807324425904,RIGHT,,,,True,,,,,,,,,,,,,,,32.7400016784668,,,0.1650230474908864,1.4,2026-06-08,5.6,1,0,30.989999771118164,2024-11-18,-31.9,7,81,31.9,2,10.0,-12.0,-9.7,True,False,,36.25,-9.68275399043642,Finance,Regional Banks,,,,
FHI,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,58.9900016784668,,,0.3277594711312143,-1.6,2026-07-27,0.7,1,0,58.56999969482422,2026-03-30,-10.6,1,17,10.6,2,4.0,-11.8,-10.4,False,False,,67.19999694824219,-12.21725542056018,Finance,Investment Managers,,,,
FISI,2026-09-14,False,,False,41.75,-1.7485018975720412,RIGHT,,,,True,,,,,,,,,,,,,,,41.02000045776367,,,0.189185460008892,13.2,2026-05-25,15.6,1,0,35.470001220703125,2026-02-02,-16.9,1,16,16.9,3,6.0,-6.2,-3.1,True,False,,42.970001220703125,-4.53805144878594,Finance,Regional Banks,,,,
FIVE,2026-09-14,False,,False,260.1199951171875,-4.0481312382590895,RIGHT,,,,False,,,,,,,,,,,,,,,249.58999633789065,,,0.170786409525193,2.1,2026-08-03,5.6,0,0,236.32000732421875,2026-04-13,-26.8,1,16,26.8,2,3.0,-7.4,-4.0,True,False,,263.8800048828125,-5.415343444179477,Retail Trade,Discount Stores,,,,
FLXS,2026-09-14,False,,False,82.94999694824219,-1.265817312830575,LEFT,,,,False,,,,,,,,,,,,,,,81.9000015258789,,,0.2861399044131338,12.3,2026-06-22,25.2,1,0,65.44000244140625,2024-12-09,-55.1,6,80,55.1,4,3.0,-5.4,-1.3,True,False,,88.48999786376953,-7.447165212994955,Consumer Durables,Home Furnishings,,,,
FLYW,2026-09-14,False,,False,19.59000015258789,-7.60592016085988,RIGHT,,,,True,,,,,,,,,,,,,,,18.100000381469727,,,0.1279999411776239,14.2,2026-06-15,22.0,2,0,14.84000015258789,2025-12-15,-28.9,3,26,28.9,2,5.0,-13.7,-7.6,True,False,,19.729999542236328,-8.261526602052049,Commercial Services,Miscellaneous Commercial Services,,,,
FMBH,2026-09-14,False,,False,51.52000045776367,-0.970496885786909,RIGHT,,,,True,,,,,,,,,,,,,,,51.02000045776367,,,0.2110366713681241,13.3,2026-06-01,13.8,2,0,44.849998474121094,2026-02-02,-13.7,1,17,13.7,3,8.0,-8.3,-4.4,True,False,,53.36000061035156,-4.385307582125375,Finance,Regional Banks,,,,
FNLC,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,35.279998779296875,,,0.2088452088452088,14.7,2026-06-08,16.3,1,0,30.329999923706055,2026-02-02,-11.4,2,18,11.4,3,6.0,-6.0,-2.0,True,False,,36.29999923706055,-2.8099186754866445,Finance,Major Banks,,,,
FNWD,2026-09-14,False,,False,44.20000076293945,-1.266971410915818,RIGHT,,,,True,,,,,,,,,,,,,,,43.63999938964844,,,0.1452330756617474,-2.2,2026-07-20,11.2,1,0,39.2400016784668,2023-02-06,-55.9,14,180,55.9,2,6.0,-7.0,-4.6,True,False,,45.900001525878906,-4.923751767102347,Finance,Savings Banks,,,,
FRAF,2026-09-14,False,,False,64.44999694824219,-1.846390509009077,RIGHT,,,,False,,,,,,,,,,,,,,,63.2599983215332,,,0.1368658965344048,8.5,2026-05-18,13.6,2,0,55.689998626708984,2025-12-08,-18.9,2,23,18.9,4,3.0,-4.6,-1.8,False,False,,65.41000366210938,-3.286967161296195,Finance,Regional Banks,,,,
FRD,2026-09-14,False,,False,46.4900016784668,-10.991612015188224,BOTTOM,46.689998626708984,-11.372880091618098,LEFT,True,,,,,,,,,,,,,,,41.380001068115234,,,0.1431767337807606,69.6,2026-06-01,76.1,1,1,23.5,2025-09-15,-29.6,3,37,29.6,2,6.0,-12.0,-11.4,False,False,,48.77000045776367,-15.152756449220062,Non-Energy Minerals,Steel,,,,
FRNM,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,14.960000038146973,,,0.2207680285125838,1.1,2026-08-24,4.8,0,0,14.270000457763672,2026-01-19,-30.3,2,31,30.3,1,3.0,-17.0,-12.9,True,False,,17.174999237060547,-12.89664801925584,,,,,,
FRO,2026-09-14,False,,False,,,RIGHT,40.959999084472656,23.33984762444752,RIGHT,True,,,,,,,,,,,,,,,50.52000045776367,,,0.3983123790380759,72.0,2026-02-02,73.9,5,3,29.049999237060547,2024-05-20,-57.3,6,89,57.3,3,9.0,-16.7,23.3,True,False,,50.779998779296875,-0.5120093103255563,Transportation,Marine Shipping,,,,
FROG,2026-09-14,False,,False,105.76000213623048,-12.065054726260492,LEFT,,,,True,,,,,,,,,,,,,,,93.0,,,0.2009205808200637,25.7,2026-05-18,32.0,1,0,70.43000030517578,2025-12-08,-51.7,1,23,51.7,4,4.0,-22.8,-12.1,True,False,,105.76000213623048,-12.065054726260492,Technology Services,Packaged Software,,,,
FRST,2026-09-14,False,,False,16.399999618530273,-1.524390279360288,RIGHT,16.8799991607666,-4.324642052903838,RIGHT,True,,,,,,,,,,,,,,,16.149999618530273,,,0.3365175857577073,7.7,2026-06-01,11.0,2,0,14.550000190734863,2026-02-02,-14.5,1,17,14.5,3,6.0,-7.8,-4.3,True,False,,16.8799991607666,-4.324642052903838,Finance,Regional Banks,,,,
FSBC,2026-09-14,False,,False,47.15999984741211,-2.4809121559179026,RIGHT,,,,False,,,,,,,,,,,,,,,45.9900016784668,,,0.2595644636538507,6.9,2026-06-01,8.8,1,0,42.2599983215332,2026-02-02,-16.8,1,17,16.8,2,10.0,-11.5,-8.5,False,False,,50.2599983215332,-8.495815331607337,Finance,Regional Banks,,,,
FSEA,2026-09-14,False,,False,17.209999084472656,-0.2324172591897433,LEFT,,,,True,,,,,,,,,,,,,,,17.170000076293945,,,0.4554377699254024,2.7,2026-05-04,18.7,2,0,14.470000267028809,2025-12-15,-23.5,2,20,23.5,5,3.0,-0.2,-0.2,False,False,,17.209999084472656,-0.2324172591897433,Finance,Savings Banks,,,,
FTDR,2026-09-14,False,,False,84.23999786376953,-4.914529314617888,RIGHT,93.43000030517578,-14.267367855628954,RIGHT,True,,,,,,,,,,,,,,,80.0999984741211,,,0.2350672436720574,11.9,2026-06-15,14.2,1,0,70.13999938964844,2025-10-20,-30.9,4,34,30.9,2,7.0,-16.0,-14.3,False,False,,93.43000030517578,-14.267367855628954,Consumer Durables,Homebuilding,,,,
FTH,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,39.09000015258789,,,0.1883303220320969,-2.4,2026-08-31,15.0,0,0,34.0,2026-02-16,-74.1,3,28,74.1,1,3.0,-15.5,-5.0,True,False,,42.14300155639648,-7.244385285948408,Health Technology,Biotechnology,,,,
FTK,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,26.34000015258789,,,0.1094357508101713,12.0,2026-06-01,31.1,2,0,20.09000015258789,2026-01-05,-27.2,2,21,27.2,3,6.0,-44.2,-33.6,False,False,,39.66999816894531,-33.60221485160664,Industrial Services,Oilfield Services/Equipment,,,,
FTNT,2026-09-14,False,,True,173.88999938964844,-2.1335365615557267,RIGHT,,,,True,,,,,,,,,,,,,,,170.17999267578125,,,0.2728717316482888,49.2,2026-05-04,51.4,1,0,112.37000274658205,2025-02-10,-37.6,5,64,37.6,4,4.0,-12.7,-2.1,True,False,,173.88999938964844,-2.1335365615557267,Technology Services,Information Technology Services,,,,
FULT,2026-09-14,False,,False,24.149999618530273,-1.6563131463710468,BOTTOM,,,,True,,,,,,,,,,,,,,,23.75,,,0.2350004267901046,1.7,2026-06-08,4.1,1,0,22.81999969482422,2024-11-18,-37.2,7,81,37.2,3,10.0,-8.3,-5.9,True,False,,25.229999542236328,-5.866030793059396,Finance,Major Banks,,,,
FVCB,2026-09-14,False,,False,18.770000457763672,-1.7048464945127906,RIGHT,,,,True,,,,,,,,,,,,,,,18.450000762939453,,,0.128848259529933,9.9,2026-06-08,12.9,0,0,16.34000015258789,2026-02-02,-12.4,1,18,12.4,4,6.0,-6.5,-2.8,False,False,,19.11000061035156,-3.4536882591965967,Finance,Regional Banks,,,,
FXNC,2026-09-14,False,,False,31.649999618530273,-0.6319079241749015,RIGHT,32.38999938964844,-2.9021261019517075,RIGHT,True,,,,,,,,,,,,,,,31.450000762939453,,,0.1508869707061782,13.0,2026-05-18,16.6,2,0,26.969999313354492,2025-02-03,-32.3,6,67,32.3,4,6.0,-7.4,-2.9,True,False,,33.2400016784668,-5.385080701385537,Finance,Regional Banks,,,,
GABC,2026-09-14,False,,False,50.380001068115234,-0.9329122880876284,RIGHT,,,,True,,,,,,,,,,,,,,,49.90999984741211,,,0.2629416598192276,4.7,2026-06-22,8.4,1,0,46.04999923706055,2024-11-18,-28.9,7,83,28.9,4,6.0,-5.8,-3.1,True,False,,52.22999954223633,-4.44189108779931,Finance,Regional Banks,,,,
GEF,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,81.62999725341797,,,0.2659184786844361,3.8,2026-07-20,5.8,0,0,77.13999938964844,2023-07-31,-37.5,11,155,37.5,1,7.0,-10.0,-9.9,False,False,,90.56999969482422,-9.870820880567075,Process Industries,Containers/Packaging,,,,
GENC,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,17.329999923706055,,,0.3012025195648024,-3.7,2026-08-10,4.4,1,0,16.600000381469727,2025-08-25,-26.4,3,50,26.4,1,5.0,-14.8,-14.2,False,False,,20.190000534057617,-14.165431078256551,Producer Manufacturing,Trucks/Construction/Farm Machinery,,,,
GH,2026-09-14,False,,True,171.74000549316406,-2.270879836107065,RIGHT,,,,True,,,,,,,,,,,,,,,167.83999633789062,,,0.1697564902211802,29.4,2026-05-25,39.0,1,0,120.73999786376952,2026-01-19,-38.3,1,18,38.3,4,5.0,-10.3,-2.3,True,False,,176.5800018310547,-4.949600975497881,Health Technology,Medical Specialties,,,,
GHRS,2026-09-14,False,,False,28.32799911499023,-1.546172476085761,LEFT,31.43899917602539,-11.288526605145034,LEFT,True,,,,,,,,,,,,,,,27.88999938964844,,,0.1227142233040005,37.7,2026-04-20,48.4,1,0,18.799999237060547,2025-07-14,-39.8,5,40,39.8,5,7.0,-15.8,-11.3,True,False,,31.43899917602539,-11.288526605145034,Health Technology,Pharmaceuticals: Major,,,,
GKOS,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,171.08999633789062,,,0.2657217998598532,2.6,2026-07-27,4.5,1,0,163.7100067138672,2025-01-20,-55.3,5,79,55.3,1,5.0,-13.7,-10.7,True,False,,191.6199951171875,-10.71391258868445,Health Technology,Medical Specialties,,,,
GL,2026-09-14,False,,False,176.99000549316406,-2.299569014011893,BOTTOM,,,,True,,,,,,,,,,,,,,,172.9199981689453,,,0.1560539616915006,11.5,2026-05-11,13.2,2,0,152.7100067138672,2025-09-15,-16.3,3,34,16.3,3,10.0,-12.5,-9.7,True,False,,191.5500030517578,-9.725922519447094,Finance,Multi-Line Insurance,,,,
GNK,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,27.0,,,0.2820457581110776,-2.4,2026-08-31,3.3,0,0,26.149999618530273,2026-05-04,-12.3,2,17,12.3,1,3.0,-6.3,-2.9,True,False,,27.816999435424805,-2.937050911337191,Transportation,Marine Shipping,,,,
GPRE,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,14.609999656677246,,,0.2422039998666421,5.5,2026-02-02,18.7,3,0,12.3100004196167,2025-10-13,-25.4,2,16,25.4,6,10.0,-31.7,-25.6,False,False,,19.649999618530273,-25.64885526562669,,,,,,
GRDN,2026-09-14,False,,True,,,RIGHT,47.02000045776367,-1.1271773163272325,RIGHT,False,,,,,,,,,,,,,,,46.4900016784668,,,0.5200516737811728,42.7,2026-03-09,45.9,3,2,31.86000061035156,2025-09-08,-27.4,3,26,27.4,4,7.0,-23.6,-1.1,True,False,,47.02000045776367,-1.1271773163272325,Retail Trade,Drugstore Chains,,,,
GRMN,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,280.3800048828125,,,0.1841261876245615,-4.6,2026-07-27,2.6,1,0,273.32000732421875,2026-04-13,-17.8,1,15,17.8,1,7.0,-14.3,-10.3,False,False,,314.2799987792969,-10.78655785546526,Electronic Technology,Telecommunications Equipment,,,,
GSBC,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,80.30000305175781,,,0.1777525348142538,18.5,2026-04-06,22.6,3,0,65.5,2025-09-01,-17.9,3,31,17.9,5,6.0,-5.8,-2.1,True,False,,82.91000366210938,-3.14799239545126,Finance,Regional Banks,,,,
GSL,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,45.7400016784668,,,0.1587922188383131,4.4,2026-08-17,7.2,0,0,42.65999984741211,2026-05-04,-15.3,1,15,15.3,1,3.0,-4.8,-1.6,False,False,,46.5,-1.6344049925445248,Transportation,Marine Shipping,,,,
GWW,2026-09-14,False,,False,1330.6199951171875,-3.991371356694895,LEFT,,,,True,,,,,,,,,,,,,,,1277.510009765625,,,0.2069510132960232,3.6,2026-05-04,5.8,1,0,1207.469970703125,2024-11-18,-26.0,5,76,26.0,3,10.0,-11.2,-10.0,False,False,,1419.9100341796875,-10.02880612054623,Distribution Services,Wholesale Distributors,,,,
HAE,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,106.30999755859376,,,0.2669051448153547,-2.3,2026-08-17,9.5,0,0,97.12999725341795,2023-07-24,-51.3,11,160,51.3,1,5.0,-8.3,-3.0,False,False,,109.56999969482422,-2.975268910568829,Health Technology,Medical Specialties,,,,
HALO,2026-09-14,False,,True,111.1500015258789,-2.8879883404457463,RIGHT,,,,False,,,,,,,,,,,,,,,107.94000244140624,,,0.1056030367382838,31.7,2026-07-20,32.7,0,0,81.36000061035156,2025-09-15,-24.7,4,44,24.7,3,3.0,-4.6,-2.9,False,False,,111.1500015258789,-2.8879883404457463,Health Technology,Biotechnology,,,,
HBCP,2026-09-14,False,,False,70.68000030517578,-1.7968260294042526,RIGHT,,,,True,,,,,,,,,,,,,,,69.41000366210938,,,0.1869767666288692,6.8,2026-05-18,8.3,3,0,64.06999969482422,2025-12-15,-12.4,3,22,12.4,4,6.0,-9.4,-6.8,True,False,,74.5,-6.8322098495176125,Finance,Regional Banks,,,,
HBNC,2026-09-14,False,,False,19.969999313354492,-0.951420296654326,RIGHT,,,,True,,,,,,,,,,,,,,,19.780000686645508,,,0.2377271439556437,5.5,2026-06-01,6.2,4,0,18.6200008392334,2025-12-08,-17.1,2,25,17.1,5,6.0,-7.7,-4.7,False,False,,21.040000915527344,-5.988593983149338,Finance,Regional Banks,,,,
HBT,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,36.68000030517578,,,0.1445668110061713,19.9,2026-06-08,22.8,0,0,29.8799991607666,2026-02-02,-16.7,2,18,16.7,3,6.0,-6.9,-2.2,True,False,,37.5099983215332,-2.212738079172205,Finance,Regional Banks,,,,
HFBL,2026-09-14,False,,False,28.0,-10.71428571428571,RIGHT,,,,True,,,,,,,,,,,,,,,25.0,,,0.0609756097560975,27.9,2026-05-25,29.4,2,0,19.31999969482422,2025-12-08,-25.1,3,24,25.1,4,5.0,-13.2,-10.7,True,False,,28.0,-10.71428571428571,Finance,Savings Banks,,,,
HG,2026-09-14,False,,False,36.470001220703125,-4.112969426358248,LEFT,36.279998779296875,-3.610798243304514,LEFT,True,,,,,,,,,,,,,,,34.970001220703125,,,0.2403112514123964,56.3,2025-08-04,59.5,7,3,21.920000076293945,2025-03-24,-23.4,2,19,23.4,10,9.0,-7.1,-3.6,False,False,,37.310001373291016,-6.271777181608518,Finance,Multi-Line Insurance,,,,
HP,2026-09-14,False,,False,48.16999816894531,-11.500928609961324,RIGHT,,,,False,,,,,,,,,,,,,,,42.630001068115234,,,0.2147478564578234,-3.6,2026-08-10,3.6,0,0,41.13999938964844,2026-04-27,-26.1,1,15,26.1,2,3.0,-12.5,-11.5,False,False,,48.16999816894531,-11.500928609961324,Industrial Services,Contract Drilling,,,,
HPE,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,55.40999984741211,,,0.341450337555175,109.6,2026-04-13,118.6,3,0,25.350000381469727,2024-12-02,-52.8,6,71,52.8,3,2.0,-11.2,-10.8,False,False,,64.25,-13.75875510130411,Electronic Technology,Computer Processing Hardware,,,,
HQI,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,16.149999618530273,,,0.1537645811240721,-4.0,2026-08-10,2.5,0,0,15.75,2024-11-18,-53.1,7,90,53.1,1,5.0,-15.2,-6.4,True,False,,19.010000228881836,-15.044716338332142,Commercial Services,Personnel Services,,,,
HRMY,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,41.540000915527344,,,0.2752958731983306,-1.7,2026-08-31,1.8,0,0,40.79999923706055,2024-09-16,-37.5,7,102,37.5,1,3.0,-5.9,-4.5,False,False,,43.4900016784668,-4.483790958106482,Health Technology,Pharmaceuticals: Major,,,,
HST,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,22.3700008392334,,,0.1680158626278047,5.9,2026-04-27,6.7,0,0,20.959999084472656,2024-02-26,-41.7,6,113,41.7,3,8.0,-16.3,-13.0,True,False,,25.709999084472656,-12.991047701967528,Finance,Real Estate Investment Trusts,,,,
HTB,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,48.29999923706055,,,0.3200928280922186,3.1,2026-05-18,5.0,2,0,45.9900016784668,2025-12-08,-11.4,2,23,11.4,3,8.0,-11.7,-7.2,False,False,,52.5,-8.000001453218008,Finance,Regional Banks,,,,
HTFL,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,49.540000915527344,,,0.2067331565772291,17.7,2026-08-10,22.1,1,0,40.58000183105469,2025-10-27,-50.4,3,41,50.4,2,2.0,-3.3,-1.4,True,False,,51.77799987792969,-4.3222970521815895,Technology Services,Packaged Software,,,,
HVT,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,27.829999923706055,,,0.1866888750086751,-2.6,2026-08-31,1.1,0,0,27.530000686645508,2026-02-02,-27.0,4,30,27.0,1,3.0,-5.7,-2.8,True,False,,29.829999923706055,-6.704659755666276,Retail Trade,Specialty Stores,,,,
HWBK,2026-09-14,False,,False,40.189998626708984,-1.7914840273902666,RIGHT,40.58000183105469,-2.735338985377056,RIGHT,True,,,,,,,,,,,,,,,39.470001220703125,,,0.3562378894022954,4.7,2026-06-08,8.2,1,0,36.4900016784668,2025-02-10,-30.9,6,69,30.9,2,7.0,-6.1,-2.7,False,False,,40.599998474121094,-2.783244571150023,Finance,Regional Banks,,,,
HWM,2026-09-14,False,,False,289.989990234375,-21.67660521687592,BOTTOM,293.0,-22.481227002453075,BOTTOM,False,,,,,,,,,,,,,,,227.1300048828125,,,0.2268188947517487,14.5,2025-12-08,18.5,7,0,191.61000061035156,2025-07-14,-11.6,2,21,11.6,5,9.0,-23.9,-22.5,True,False,,310.0,-26.732256489415317,,,,,,
HZO,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,52.209999084472656,,,0.2073990010863034,52.1,2026-05-04,63.2,3,1,32.0,2026-02-23,-24.3,1,10,24.3,4,4.0,-0.5,-0.2,True,False,,52.459999084472656,-0.4765535729374326,Retail Trade,Specialty Stores,,,,
IBTA,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,42.400001525878906,,,0.1744133451538781,10.4,2026-08-03,23.1,1,0,34.43000030517578,2025-10-20,-44.5,2,41,44.5,1,5.0,-9.9,8.7,True,False,,43.43000030517578,-2.3716296846862384,Technology Services,Packaged Software,,,,
ILMN,2026-09-14,False,,False,220.42999267578125,-5.543703837021752,LEFT,,,,True,,,,,,,,,,,,,,,208.2100067138672,,,0.2458687745224389,27.8,2026-05-25,32.9,1,0,156.66000366210938,2024-11-04,-56.1,4,81,56.1,4,5.0,-9.3,-5.5,True,False,,231.80999755859375,-10.180747635252995,Health Technology,Medical Specialties,,,,
IMAX,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,53.43000030517578,,,0.1835716650005182,23.2,2026-07-20,23.8,1,0,43.15999984741211,2026-02-23,-24.2,2,21,24.2,1,6.0,-7.8,-1.5,True,False,,55.56999969482422,-3.850997663128941,Consumer Durables,Electronics/Appliances,,,,
INCY,2026-09-14,False,,False,129.9199981689453,-5.949812066258753,LEFT,,,,False,,,,,,,,,,,,,,,122.19000244140624,,,0.2063682170267952,7.4,2026-06-22,12.6,2,0,108.5199966430664,2026-02-02,-17.8,1,20,17.8,3,5.0,-6.7,-5.9,False,False,,132.60000610351562,-7.850681133440296,Health Technology,Pharmaceuticals: Major,,,,
INSW,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,105.83999633789062,,,0.3918490250068435,9.1,2026-08-10,14.2,2,0,92.66000366210938,2026-05-04,-19.0,1,14,19.0,2,3.0,-5.6,0.3,True,False,,106.7300033569336,-0.8338864340391217,Transportation,Marine Shipping,,,,
IOSP,2026-09-14,False,,False,96.68000030517578,-4.882086476835101,LEFT,,,,True,,,,,,,,,,,,,,,91.95999908447266,,,0.2116350851938488,-0.5,2026-08-03,2.0,1,0,90.12999725341795,2026-02-09,-27.3,2,25,27.3,2,4.0,-5.0,-4.9,False,False,,96.68000030517578,-4.882086476835101,Process Industries,Chemicals: Major Diversified,,,,
IQV,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,265.6700134277344,,,0.2060143041342908,2.3,2026-08-17,7.5,0,0,247.0500030517578,2026-01-05,-37.5,1,32,37.5,1,3.0,-7.1,-2.3,False,False,,271.79998779296875,-2.255325474813341,Health Technology,Biotechnology,,,,
ITIC,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,302.5400085449219,,,0.1501424709578432,1.1,2026-08-24,4.2,0,0,290.3999938964844,2024-11-25,-34.5,7,91,34.5,1,4.0,-6.9,-2.3,True,False,,309.54998779296875,-2.264570998056459,Finance,Specialty Insurance,,,,
IVT,2026-09-14,False,,False,33.04999923706055,-3.993947731605507,BOTTOM,37.220001220703125,-14.750138362201492,LEFT,True,,,,,,,,,,,,,,,31.729999542236328,,,0.1976281668105706,-1.3,2026-04-06,1.3,2,0,31.329999923706055,2024-12-02,-19.5,4,70,19.5,4,10.0,-14.9,-14.8,False,False,,37.220001220703125,-14.750138362201492,,,,,,
IVZ,2026-09-14,False,,False,33.34000015258789,-5.488901965598847,BOTTOM,,,,False,,,,,,,,,,,,,,,31.510000228881836,,,0.18046379910472,6.3,2026-07-13,6.8,1,0,29.510000228881836,2026-01-12,-26.1,1,26,26.1,3,3.0,-6.7,-5.5,False,False,,33.65999984741211,-6.387402341879611,Finance,Investment Managers,,,,
JAN,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,31.06999969482422,,,0.1464022607313333,6.7,2026-06-29,8.9,0,0,28.520000457763672,2026-05-04,-15.0,1,8,15.0,2,9.0,-8.4,-1.5,False,False,,32.83000183105469,-5.360956558234609,,,,,,
