code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
NBIS,2025-12-26,False,,False,,,,,,,,,,,,,,,87.59,,,0.4050758617707629,65.9,2025-07-14,83.7,3,0,47.68,2025-02-10,-61.6,1,22,,,,4,9.0,-43.1,-33.7,False,False,,141.1,-37.92345854004252,Technology Services,Packaged Software,
W,2025-12-26,False,,True,,,,,,,,,,,,,,,102.22,,,0.4026726980362999,-1.2,2025-10-27,12.7,1,0,90.71,2023-07-31,-77.5,9,117,,,,2,5.0,-20.6,-10.9,True,False,,114.92,-11.051166028541592,Retail Trade,Specialty Stores,
GOOG,2025-12-26,False,,False,,,,,,,,,,,,,,,314.96,,,0.4012689408194073,52.6,2025-08-18,52.7,0,0,206.28,2025-01-27,-31.0,1,29,,,,3,4.0,-8.1,-2.7,True,False,,328.46,-4.110089508615966,Technology Services,Internet Software/Services,
COF,2025-12-26,False,,,,,,,,,,,,,,,,,249.32,,,0.39883281769929,8.1,2025-12-01,8.6,1,0,229.63,2025-06-30,-13.6,2,22,,,,0,,,,True,False,,249.73,-0.1641773114964162,Unknown,Unknown,
GSK,2025-12-26,False,,False,,,,,,,,,,,,,,,49.08,,,0.3968991129823477,5.7,2025-10-27,14.1,1,0,43.01,2024-05-20,-29.3,4,75,,,,2,3.0,-1.7,0.2,True,False,,49.44,-0.7281553398058249,Unknown,Unknown,
SHOP,2025-12-26,False,,False,,,,,,,,,,,,,,,170.83,,,0.3919591887802834,14.2,2025-08-04,32.9,4,1,128.57,2025-02-10,-45.7,1,25,,,,4,9.0,-25.3,-6.2,False,False,,182.19,-6.2352489159668405,Unknown,Unknown,
TKO,2025-12-26,False,,,,,,,,,,,,,,,,,217.44,,,0.3910547002388386,4.7,2025-12-08,7.3,1,0,202.57,2025-09-08,-13.4,1,13,,,,0,,,,True,False,,218.11,-0.307184448214215,Unknown,Unknown,
CEG,2025-12-26,False,,,,,,,,,,,,,,,,,360.46,,,0.3907741806641791,1.4,2025-12-15,2.1,0,0,353.18,2025-01-20,-54.5,3,47,,,,0,,,,False,False,,412.23,-12.55852315454965,Unknown,Unknown,
SOFI,2025-12-26,False,,True,,,,,,,,,,,,,,,27.07,,,0.3871476928275421,45.8,2025-06-30,47.0,1,0,18.42,2025-01-20,-53.3,1,23,,,,4,5.0,-15.4,-9.0,False,False,,32.73,-17.293003360831037,Unknown,Unknown,
EA,2025-12-26,False,,False,,,,,,,,,,,,,,,204.79,,,0.3863442039995674,22.4,2025-08-04,22.4,2,1,167.29,2024-12-02,-31.5,3,35,,,,4,3.0,-0.8,1.4,True,False,,204.84,-0.0244092950595686,Unknown,Unknown,
WULF,2025-12-26,False,,False,,,,,,,,,,,,,,,11.75,,,0.3859053195985913,31.0,2025-08-11,39.9,2,0,8.4,2024-11-04,-75.5,2,40,,,,5,5.0,-29.8,-27.2,False,False,,17.05,-31.0850439882698,Unknown,Unknown,
VTR,2025-12-26,False,,False,,,,,,,,,,,,,,,79.62,,,0.3856775838454099,12.7,2025-10-13,17.5,1,0,67.77,2025-02-24,-12.5,1,33,,,,2,5.0,-6.0,-1.7,True,False,,81.89,-2.7720112345829717,Finance,Real Estate Investment Trusts,
CLS,2025-12-26,False,,True,,,,,,,,,,,,,,,303.56,,,0.3819184233236072,98.8,2025-06-23,124.4,2,0,135.25,2025-02-10,-57.1,1,19,,,,5,9.0,-27.1,-15.9,True,False,,363.4,-16.466703357182165,Electronic Technology,Electronic Components,
LSCC,2025-12-26,False,,True,,,,,,,,,,,,,,,76.18,,,0.3779360156944179,-3.4,2025-12-01,8.0,0,0,70.55,2025-02-17,-50.8,2,41,,,,1,4.0,-12.3,-6.2,False,False,,81.23,-6.216914932906558,Electronic Technology,Semiconductors,
EXPE,2025-12-26,False,,False,,,,,,,,,,,,,,,287.56,,,0.3585529451405654,39.1,2025-08-11,39.5,2,1,206.07,2025-02-10,-37.3,1,26,,,,4,2.0,-2.1,-1.7,False,False,,292.42,-1.6619930237329883,Consumer Services,Other Consumer Services,
AMAT,2025-12-26,False,,False,,,,,,,,,,,,,,,261.9,,,0.3560525863818845,-2.3,2025-12-01,3.8,0,0,252.28,2024-07-08,-51.3,4,73,,,,1,4.0,-9.7,-4.3,False,False,,276.1,-5.143064107207551,Producer Manufacturing,Industrial Machinery,
