snapshot_date,code,old_eps,new_eps,old_source,new_source,new_status,new_missing_reason,new_effective_date,old_known,new_known,old_eps25,new_eps25,old_e0_eligible,new_e0_eligible,old_b0_selected,new_b0_selected,old_pick_order,new_pick_order
2026-02-27,EQIX,22.9032258065,1521.0526315789,SEC,SEC,resolved,,2026-02-11,True,True,False,True,True,True,True,True,2.0,1.0
2026-02-27,PAAS,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-02-27,OR,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-02-27,TIGO,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-02-27,AZN,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-02-27,JNJ,90.990990991,47.5177304965,SEC,SEC,resolved,,2026-02-11,True,True,True,True,True,True,False,False,,
2026-02-27,AMGN,13.601532567,109.4017094017,SEC,SEC,resolved,,2026-02-13,True,True,False,True,False,False,False,False,,
2026-02-27,DG,43.8202247191,43.8202247191,SEC,SEC,resolved,,2025-12-04,True,True,True,True,False,False,False,False,,
2026-02-27,BMY,80.0,980.0,SEC,SEC,resolved,,2026-02-11,True,True,True,True,False,False,False,False,,
2026-02-27,APEI,650.0,650.0,SEC,SEC,resolved,,2025-11-10,True,True,True,True,False,False,False,False,,
2026-02-27,CASY,14.0206185567,14.0206185567,SEC,SEC,resolved,,2025-12-09,True,True,False,False,False,False,False,False,,
2026-02-27,LH,56.0,15.1162790698,SEC,SEC,resolved,,2026-02-24,True,True,True,False,False,False,False,False,,
2026-02-27,NATL,21.4285714286,98.1818181818,SEC,SEC,resolved,,2026-02-27,True,True,False,True,False,False,False,False,,
2026-02-27,KO,30.303030303,6.0,SEC,SEC,resolved,,2026-02-20,True,True,True,False,False,False,False,False,,
2026-02-27,TKO,67.8571428571,-128.5714285714,SEC,SEC,resolved,,2026-02-25,True,True,True,False,True,True,False,False,,
2026-03-06,FIGS,600.0,900.0,SEC,SEC,resolved,,2026-02-26,True,True,True,True,True,True,True,True,1.0,1.0
2026-03-06,MPC,141.1764705882,283.8461538462,SEC,SEC,resolved,,2026-02-26,True,True,True,True,False,False,False,False,,
2026-03-06,PBF,158.2329317269,130.7053941909,SEC,SEC,resolved,,2026-02-12,True,True,True,True,False,False,False,False,,
2026-03-06,EXPE,45.4365079365,-25.7142857143,SEC,SEC,resolved,,2026-02-13,True,True,True,False,False,False,False,False,,
2026-03-06,VVX,63.829787234,-6.4102564103,SEC,SEC,resolved,,2026-02-23,True,True,True,False,False,False,False,False,,
2026-03-06,CF,41.2903225806,37.6344086022,SEC,SEC,resolved,,2026-02-25,True,True,True,True,False,False,False,False,,
2026-03-06,LMT,2.2058823529,155.5066079295,SEC,SEC,resolved,,2026-01-29,True,True,False,True,False,False,False,False,,
2026-03-06,NYAX,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-03-06,RTX,29.3577981651,8.1818181818,SEC,SEC,resolved,,2026-02-06,True,True,True,False,True,True,True,True,2.0,2.0
2026-03-13,MU,175.4491017964,175.4491017964,SEC,SEC,resolved,,2025-12-18,True,True,True,True,False,False,False,False,,
2026-03-13,DOCN,357.5757575758,21.0526315789,SEC,SEC,resolved,,2026-02-24,True,True,True,False,True,True,True,True,1.0,1.0
2026-03-13,SNDK,615.2777777778,615.2777777778,SEC,SEC,resolved,,2026-01-30,True,True,True,True,False,False,False,False,,
2026-03-13,BTU,-178.3783783784,-56.0,SEC,SEC,resolved,,2026-02-19,True,True,False,False,False,False,False,False,,
2026-03-13,WLK,-830.1204819277,-6128.5714285715,SEC,SEC,resolved,,2026-02-26,True,True,False,False,False,False,False,False,,
2026-03-13,NYAX,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-03-13,EQIX,22.9032258065,1521.0526315789,SEC,SEC,resolved,,2026-02-11,True,True,False,True,False,False,False,False,,
2026-03-13,APEI,650.0,6.3492063492,SEC,SEC,resolved,,2026-03-12,True,True,True,False,False,False,False,False,,
2026-03-13,NFG,304.0816326531,304.0816326531,SEC,SEC,resolved,,2026-01-29,True,True,True,True,False,False,False,False,,
2026-03-13,KR,-340.4761904762,-340.4761904762,SEC,SEC,resolved,,2025-12-12,True,True,False,False,False,False,False,False,,
2026-03-20,WDC,190.1840490798,190.1840490798,SEC,SEC,resolved,,2026-01-30,True,True,True,True,False,False,False,False,,
2026-03-20,DOCN,357.5757575758,21.0526315789,SEC,SEC,resolved,,2026-02-24,True,True,True,False,False,False,False,False,,
2026-03-20,CIEN,232.2580645161,232.2580645161,SEC,SEC,resolved,,2026-03-05,True,True,True,True,False,False,False,False,,
2026-03-20,STX,67.7419354839,67.7419354839,SEC,SEC,resolved,,2026-01-30,True,True,True,True,False,False,False,False,,
2026-03-20,SEDG,96.1075069509,55.8,SEC,SEC,resolved,,2026-02-25,True,True,True,True,False,False,False,False,,
2026-03-20,MTZ,68.5950413223,90.5263157895,SEC,SEC,resolved,,2026-02-26,True,True,True,True,False,False,False,False,,
2026-03-20,BTU,-178.3783783784,-56.0,SEC,SEC,resolved,,2026-02-19,True,True,False,False,False,False,False,False,,
2026-03-20,LMND,46.3157894737,35.7142857143,SEC,SEC,resolved,,2026-02-25,True,True,True,True,True,True,True,True,1.0,1.0
2026-03-27,DELL,39.0243902439,54.8837209302,SEC,SEC,resolved,,2026-03-16,True,True,True,True,True,True,True,True,1.0,1.0
2026-03-27,NEM,108.75,-3.2520325203,SEC,SEC,resolved,,2026-02-19,True,True,True,False,False,False,False,False,,
2026-03-27,FCX,27.7777777778,27.7777777778,SEC,SEC,resolved,,2025-11-06,True,True,True,True,False,False,False,False,,
2026-03-27,GEV,568.5714285714,658.8571428571,SEC,SEC,resolved,,2026-01-29,True,True,True,True,False,False,False,False,,
2026-03-27,TIGO,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-03-27,EQIX,22.9032258065,1521.0526315789,SEC,SEC,resolved,,2026-02-11,True,True,False,True,False,False,False,False,,
2026-03-27,PFIS,451.1627906977,155.3191489362,SEC,SEC,resolved,,2026-03-16,True,True,True,True,False,False,False,False,,
2026-03-27,NFG,304.0816326531,304.0816326531,SEC,SEC,resolved,,2026-01-29,True,True,True,True,False,False,False,False,,
2026-03-27,CASY,49.7854077253,49.7854077253,SEC,SEC,resolved,,2026-03-09,True,True,True,True,True,True,True,True,2.0,2.0
2026-03-27,BKR,-300.0,-58.5365853659,SEC,SEC,resolved,,2025-02-04,True,True,False,False,False,False,False,False,,
2026-04-02,SMTC,70.0,-141.975308642,SEC,SEC,resolved,,2026-03-23,True,True,True,False,False,False,False,False,,
2026-04-02,PL,-171.4285714286,-316.6666666667,SEC,SEC,resolved,,2026-03-23,True,True,False,False,False,False,False,False,,
2026-04-02,LITE,201.1363636364,201.1363636364,SEC,SEC,resolved,,2026-02-04,True,True,True,True,False,False,False,False,,
2026-04-02,FN,30.6722689076,30.6722689076,SEC,SEC,resolved,,2026-02-03,True,True,True,True,False,False,False,False,,
2026-04-02,FRO,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-02,INSW,-22.8260869565,260.5633802817,SEC,SEC,resolved,,2026-02-26,True,True,False,True,False,False,False,False,,
2026-04-02,FCX,27.7777777778,27.7777777778,SEC,SEC,resolved,,2025-11-06,True,True,True,True,False,False,False,False,,
2026-04-02,STX,67.7419354839,67.7419354839,SEC,SEC,resolved,,2026-01-30,True,True,True,True,False,False,False,False,,
2026-04-02,NVST,-460.0,,SEC,,expected_unavailable,PRIOR_YEAR_EPS_ZERO,2026-02-12,True,False,False,False,False,False,False,False,,
2026-04-02,BTSG,750.0,209.0909090909,SEC,SEC,resolved,,2026-02-27,True,True,True,True,False,False,False,False,,
2026-04-02,MRVL,382.0512820513,95.652173913,SEC,SEC,resolved,,2026-03-11,True,True,True,True,True,True,True,True,1.0,1.0
2026-04-02,UI,70.796460177,70.796460177,SEC,SEC,resolved,,2026-02-06,True,True,True,True,False,False,False,False,,
2026-04-02,TMP,26.9230769231,383.4532374101,SEC,SEC,resolved,,2026-02-26,True,True,True,True,False,False,False,False,,
2026-04-02,VVX,63.829787234,-6.4102564103,SEC,SEC,resolved,,2026-02-23,True,True,True,False,False,False,False,False,,
2026-04-02,XPO,-13.9240506329,-22.2222222222,SEC,SEC,resolved,,2026-02-05,True,True,False,False,False,False,False,False,,
2026-04-02,SSRM,520.0,2700.0,SEC,SEC,resolved,,2026-02-17,True,True,True,True,False,False,False,False,,
2026-04-02,TCBI,254.609929078,47.5524475524,SEC,SEC,resolved,,2026-02-10,True,True,True,True,False,False,False,False,,
2026-04-02,EQIX,22.9032258065,1521.0526315789,SEC,SEC,resolved,,2026-02-11,True,True,False,True,False,False,False,False,,
2026-04-02,PFG,200.0,-41.3265306122,SEC,SEC,resolved,,2026-02-18,True,True,True,False,False,False,False,False,,
2026-04-02,MSGS,580.0,580.0,SEC,SEC,resolved,,2026-02-06,True,True,True,True,False,False,False,False,,
2026-04-02,AROW,45.2830188679,214.8148148148,SEC,SEC,resolved,,2026-03-06,True,True,True,True,False,False,False,False,,
2026-04-02,INVA,5300.0,409.3023255814,SEC,SEC,resolved,,2026-02-25,True,True,True,True,True,True,True,True,2.0,2.0
2026-04-02,BBT,-347.8260869565,220.0,SEC,SEC,resolved,,2026-03-02,True,True,False,True,False,False,False,False,,
2026-04-02,RSI,500.0,166.6666666667,SEC,SEC,resolved,,2026-02-18,True,True,True,True,False,False,False,False,,
2026-04-02,ELA,116.6666666667,214.2857142857,SEC,SEC,resolved,,2026-03-18,True,True,True,True,False,False,False,False,,
2026-04-02,TDW,-102.2988505747,524.2857142857,SEC,SEC,resolved,,2026-03-02,True,True,False,True,False,False,False,False,,
2026-04-02,HG,78.3783783784,377.1428571429,SEC,SEC,resolved,,2026-02-25,True,True,True,True,False,False,False,False,,
2026-04-02,BMY,80.0,980.0,SEC,SEC,resolved,,2026-02-11,True,True,True,True,False,False,False,False,,
2026-04-02,HON,32.4074074074,-109.1836734694,SEC,SEC,resolved,,2026-02-17,True,True,True,False,False,False,False,False,,
2026-04-02,PAHC,737.5,737.5,SEC,SEC,resolved,,2026-02-04,True,True,True,True,False,False,False,False,,
2026-04-02,ROST,6.7567567568,11.7318435754,SEC,SEC,resolved,,2026-03-31,True,True,False,False,False,False,False,False,,
2026-04-02,AA,131.5789473684,-32.2033898305,SEC,SEC,resolved,,2026-02-26,True,True,True,False,False,False,False,False,,
2026-04-02,SATS,,,,,expected_unavailable,NO_QUARTERLY_EPS,,False,False,False,False,False,False,False,False,,
2026-04-02,ECO,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-02,AD,52.1739130435,616.6666666667,SEC,SEC,resolved,,2026-02-20,True,True,True,True,False,False,False,False,,
2026-04-02,GEV,568.5714285714,658.8571428571,SEC,SEC,resolved,,2026-01-29,True,True,True,True,False,False,False,False,,
2026-04-02,BVFL,17.1428571429,188.8888888889,SEC,SEC,resolved,,2026-03-27,True,True,False,True,False,False,False,False,,
2026-04-02,PFIS,451.1627906977,155.3191489362,SEC,SEC,resolved,,2026-03-16,True,True,True,True,True,True,True,True,3.0,3.0
2026-04-02,CLST,18.1818181818,0.0,SEC,SEC,resolved,,2026-03-31,True,True,False,False,False,False,False,False,,
2026-04-02,TKO,67.8571428571,-128.5714285714,SEC,SEC,resolved,,2026-02-25,True,True,True,False,False,False,False,False,,
2026-04-02,NVT,19.3548387097,957.1428571429,SEC,SEC,resolved,,2026-02-17,True,True,False,True,False,False,False,False,,
2026-04-02,FBNC,8.8888888889,375.0,SEC,SEC,resolved,,2026-02-25,True,True,False,True,False,False,False,False,,
2026-04-02,VIK,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-02,D,6.4220183486,364.2857142857,SEC,SEC,resolved,,2026-02-23,True,True,False,True,False,False,False,False,,
2026-04-02,ADC,7.1428571429,14.6341463415,SEC,SEC,resolved,,2026-02-10,True,True,False,False,False,False,False,False,,
2026-04-10,AEHR,-400.0,-400.0,SEC,SEC,resolved,,2026-04-08,True,True,False,False,False,False,False,False,,
2026-04-10,AAOI,33.3333333333,99.2907801418,SEC,SEC,resolved,,2026-02-26,True,True,True,True,False,False,False,False,,
2026-04-10,INTC,123.1958762887,-233.3333333333,SEC,SEC,resolved,,2026-01-23,True,True,True,False,False,False,False,False,,
2026-04-10,WDC,190.1840490798,190.1840490798,SEC,SEC,resolved,,2026-01-30,True,True,True,True,False,False,False,False,,
2026-04-10,SNDK,615.2777777778,615.2777777778,SEC,SEC,resolved,,2026-01-30,True,True,True,True,False,False,False,False,,
2026-04-10,TER,-15.7303370787,82.0224719101,SEC,SEC,resolved,,2026-02-19,True,True,False,True,False,False,False,False,,
2026-04-10,COHR,72.7272727273,72.7272727273,SEC,SEC,resolved,,2026-02-04,True,True,True,True,False,False,False,False,,
2026-04-10,STX,67.7419354839,67.7419354839,SEC,SEC,resolved,,2026-01-30,True,True,True,True,False,False,False,False,,
2026-04-10,SMTC,70.0,-141.975308642,SEC,SEC,resolved,,2026-03-23,True,True,True,False,False,False,False,False,,
2026-04-10,FN,30.6722689076,30.6722689076,SEC,SEC,resolved,,2026-02-03,True,True,True,True,False,False,False,False,,
2026-04-10,SPIR,-22.0,55.9585492228,SEC,SEC,resolved,,2026-03-19,True,True,False,True,True,True,True,True,2.0,1.0
2026-04-10,NBIS,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-10,TTMI,257.1428571429,840.0,SEC,SEC,resolved,,2026-02-17,True,True,True,True,False,False,False,False,,
2026-04-10,MKSI,19.5652173913,17.9104477612,SEC,SEC,resolved,,2026-02-24,True,True,False,False,False,False,False,False,,
2026-04-10,HLIO,-8.8235294118,314.2857142857,SEC,SEC,resolved,,2026-03-03,True,True,False,True,True,True,True,True,3.0,3.0
2026-04-10,AMAT,75.1724137931,75.1724137931,SEC,SEC,resolved,,2026-02-19,True,True,True,True,False,False,False,False,,
2026-04-10,AEIS,400.0,1.5384615385,SEC,SEC,resolved,,2026-02-13,True,True,True,False,False,False,False,False,,
2026-04-10,LSCC,-60.0,-150.0,SEC,SEC,resolved,,2026-02-13,True,True,False,False,False,False,False,False,,
2026-04-10,ASML,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-10,CMC,277.2727272727,277.2727272727,SEC,SEC,resolved,,2026-03-31,True,True,True,True,False,False,False,False,,
2026-04-10,WULF,-1783.3333333333,-255.5555555556,SEC,SEC,resolved,,2026-02-27,True,True,False,False,False,False,False,False,,
2026-04-10,GLW,457.1428571429,69.4444444444,SEC,SEC,resolved,,2026-02-12,True,True,True,True,False,False,False,False,,
2026-04-10,CAT,-3.557312253,-11.2847222222,SEC,SEC,resolved,,2026-02-13,True,True,False,False,False,False,False,False,,
2026-04-10,MYE,165.5172413793,172.7272727273,SEC,SEC,resolved,,2026-03-05,True,True,True,True,False,False,False,False,,
2026-04-10,KEYS,68.0412371134,68.0412371134,SEC,SEC,resolved,,2026-03-05,True,True,True,True,False,False,False,False,,
2026-04-10,UI,70.796460177,70.796460177,SEC,SEC,resolved,,2026-02-06,True,True,True,True,False,False,False,False,,
2026-04-10,MRVL,382.0512820513,95.652173913,SEC,SEC,resolved,,2026-03-11,True,True,True,True,False,False,False,False,,
2026-04-10,HUT,4200.0,-273.7588652482,SEC,SEC,resolved,,2026-02-25,True,True,True,False,False,False,False,False,,
2026-04-10,VALE,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-10,C,23.178807947,-9.022556391,SEC,SEC,resolved,,2026-02-20,True,True,False,False,False,False,False,False,,
2026-04-10,AU,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-10,AROW,45.2830188679,214.8148148148,SEC,SEC,resolved,,2026-03-06,True,True,True,True,False,False,False,False,,
2026-04-10,XPO,-13.9240506329,-22.2222222222,SEC,SEC,resolved,,2026-02-05,True,True,False,False,False,False,False,False,,
2026-04-10,CTRI,150.0,100.0,SEC,SEC,resolved,,2026-02-26,True,True,True,True,False,False,False,False,,
2026-04-10,SSRM,520.0,2700.0,SEC,SEC,resolved,,2026-02-17,True,True,True,True,False,False,False,False,,
2026-04-10,ACLS,-44.2953020134,-27.9220779221,SEC,SEC,resolved,,2026-02-26,True,True,False,False,False,False,False,False,,
2026-04-10,TCBI,254.609929078,47.5524475524,SEC,SEC,resolved,,2026-02-10,True,True,True,True,False,False,False,False,,
2026-04-10,GEF,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-10,BWFG,429.1666666667,213.5135135135,SEC,SEC,resolved,,2026-03-04,True,True,True,True,False,False,False,False,,
2026-04-10,GNRC,-40.7407407407,-119.1588785047,SEC,SEC,resolved,,2026-02-18,True,True,False,False,False,False,False,False,,
2026-04-10,MTB,19.9004975124,19.3798449612,SEC,SEC,resolved,,2026-02-18,True,True,False,False,False,False,False,False,,
2026-04-10,PFG,200.0,-41.3265306122,SEC,SEC,resolved,,2026-02-18,True,True,True,False,False,False,False,False,,
2026-04-10,GSK,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-10,VRT,121.7391304348,200.0,SEC,SEC,resolved,,2026-02-13,True,True,True,True,False,False,False,False,,
2026-04-10,GEV,568.5714285714,658.8571428571,SEC,SEC,resolved,,2026-01-29,True,True,True,True,False,False,False,False,,
2026-04-10,ZION,8.0291970803,31.3432835821,SEC,SEC,resolved,,2026-02-24,True,True,False,True,False,False,False,False,,
2026-04-10,HLT,28.9855072464,-38.0487804878,SEC,SEC,resolved,,2026-02-11,True,True,True,False,False,False,False,False,,
2026-04-10,BBT,-347.8260869565,220.0,SEC,SEC,resolved,,2026-03-02,True,True,False,True,False,False,False,False,,
2026-04-10,OPY,-12.037037037,607.6086956522,SEC,SEC,resolved,,2026-02-26,True,True,False,True,False,False,False,False,,
2026-04-10,FRAF,25.2631578947,938.4615384615,SEC,SEC,resolved,,2026-03-13,True,True,True,True,True,True,True,True,1.0,2.0
2026-04-10,NHC,-8.4249084249,315.7894736842,SEC,SEC,resolved,,2026-02-26,True,True,False,True,True,True,False,False,,
2026-04-10,PFIS,451.1627906977,155.3191489362,SEC,SEC,resolved,,2026-03-16,True,True,True,True,False,False,False,False,,
2026-04-10,FBNC,8.8888888889,375.0,SEC,SEC,resolved,,2026-02-25,True,True,False,True,False,False,False,False,,
2026-04-10,BVFL,17.1428571429,188.8888888889,SEC,SEC,resolved,,2026-03-27,True,True,False,True,True,True,False,False,,
2026-04-10,PAHC,737.5,737.5,SEC,SEC,resolved,,2026-02-04,True,True,True,True,False,False,False,False,,
2026-04-10,INVA,5300.0,409.3023255814,SEC,SEC,resolved,,2026-02-25,True,True,True,True,False,False,False,False,,
2026-04-10,NVT,19.3548387097,957.1428571429,SEC,SEC,resolved,,2026-02-17,True,True,False,True,False,False,False,False,,
2026-04-10,DAN,2033.3333333333,21.8181818182,SEC,SEC,resolved,,2026-02-27,True,True,True,False,False,False,False,False,,
2026-04-10,HON,32.4074074074,-109.1836734694,SEC,SEC,resolved,,2026-02-17,True,True,True,False,False,False,False,False,,
2026-04-10,EWBC,23.8317757009,21.4285714286,SEC,SEC,resolved,,2026-02-27,True,True,False,False,False,False,False,False,,
2026-04-10,DBD,285.0,780.0,SEC,SEC,resolved,,2026-02-12,True,True,True,True,True,True,False,False,,
2026-04-10,WMT,35.0877192982,-20.0,SEC,SEC,resolved,,2026-03-13,True,True,True,False,False,False,False,False,,
2026-04-10,WWD,52.8169014085,52.8169014085,SEC,SEC,resolved,,2026-02-04,True,True,True,True,False,False,False,False,,
2026-04-10,IVT,900.0,-85.7142857143,SEC,SEC,resolved,,2026-02-12,True,True,True,False,False,False,False,False,,
2026-04-10,AA,131.5789473684,-32.2033898305,SEC,SEC,resolved,,2026-02-26,True,True,True,False,False,False,False,False,,
2026-04-10,FE,4.1095890411,-117.7777777778,SEC,SEC,resolved,,2026-02-18,True,True,False,False,False,False,False,False,,
2026-04-10,ADC,7.1428571429,14.6341463415,SEC,SEC,resolved,,2026-02-10,True,True,False,False,False,False,False,False,,
2026-04-10,D,6.4220183486,364.2857142857,SEC,SEC,resolved,,2026-02-23,True,True,False,True,False,False,False,False,,
2026-04-10,VTR,180.0,15.3846153846,SEC,SEC,resolved,,2026-02-06,True,True,True,False,False,False,False,False,,
2026-04-17,SMTC,70.0,-141.975308642,SEC,SEC,resolved,,2026-03-23,True,True,True,False,False,False,False,False,,
2026-04-17,GCT,1.0204081633,32.8947368421,SEC,SEC,resolved,,2026-02-26,True,True,False,True,False,False,False,False,,
2026-04-17,AXTI,42.8571428571,18.1818181818,SEC,SEC,resolved,,2026-03-17,True,True,True,False,False,False,False,False,,
2026-04-17,PL,-171.4285714286,-316.6666666667,SEC,SEC,resolved,,2026-03-23,True,True,False,False,False,False,False,False,,
2026-04-17,VICR,142.3076923077,320.8333333333,SEC,SEC,resolved,,2026-03-02,True,True,True,True,False,False,False,False,,
2026-04-17,ALNT,200.0,123.5294117647,SEC,SEC,resolved,,2026-03-05,True,True,True,True,False,False,False,False,,
2026-04-17,MU,756.0283687943,756.0283687943,SEC,SEC,resolved,,2026-03-19,True,True,True,True,False,False,False,False,,
2026-04-17,MKSI,19.5652173913,17.9104477612,SEC,SEC,resolved,,2026-02-24,True,True,False,False,False,False,False,False,,
2026-04-17,FCX,27.7777777778,27.7777777778,SEC,SEC,resolved,,2025-11-06,True,True,True,True,False,False,False,False,,
2026-04-17,FRO,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-17,FIGS,600.0,900.0,SEC,SEC,resolved,,2026-02-26,True,True,True,True,False,False,False,False,,
2026-04-17,LIND,-100.0,0.0,SEC,SEC,resolved,,2026-02-26,True,True,False,False,False,False,False,False,,
2026-04-17,ANRO,16.1290322581,11.5384615385,SEC,SEC,resolved,,2026-03-16,True,True,False,False,False,False,False,False,,
2026-04-17,NBIS,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-17,CRUS,26.0663507109,26.0663507109,SEC,SEC,resolved,,2026-02-03,True,True,True,True,False,False,False,False,,
2026-04-17,CAMT,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-17,XPO,-13.9240506329,-22.2222222222,SEC,SEC,resolved,,2026-02-05,True,True,False,False,False,False,False,False,,
2026-04-17,VALE,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-17,BTSG,750.0,209.0909090909,SEC,SEC,resolved,,2026-02-27,True,True,True,True,False,False,False,False,,
2026-04-17,ADI,116.6666666667,116.6666666667,SEC,SEC,resolved,,2026-02-18,True,True,True,True,False,False,False,False,,
2026-04-17,CMI,-34.1296928328,31.9875776398,SEC,SEC,resolved,,2026-02-10,True,True,False,True,False,False,False,False,,
2026-04-17,WCC,-0.5249343832,10.6312292359,SEC,SEC,resolved,,2026-02-13,True,True,False,False,False,False,False,False,,
2026-04-17,HUT,4200.0,-273.7588652482,SEC,SEC,resolved,,2026-02-25,True,True,True,False,False,False,False,False,,
2026-04-17,WULF,-1783.3333333333,-255.5555555556,SEC,SEC,resolved,,2026-02-27,True,True,False,False,False,False,False,False,,
2026-04-17,SILC,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-17,AROW,45.2830188679,214.8148148148,SEC,SEC,resolved,,2026-03-06,True,True,True,True,False,False,False,False,,
2026-04-17,CSWC,58.8235294118,58.8235294118,SEC,SEC,resolved,,2026-02-02,True,True,True,True,False,False,False,False,,
2026-04-17,TXN,0.6802721088,-2.2900763359,SEC,SEC,resolved,,2026-02-06,True,True,False,False,False,False,False,False,,
2026-04-17,JBHT,18.1208053691,22.8758169935,SEC,SEC,resolved,,2026-02-24,True,True,False,False,False,False,False,False,,
2026-04-17,TRVI,38.4615384615,45.4545454545,SEC,SEC,resolved,,2026-03-17,True,True,True,True,False,False,False,False,,
2026-04-17,SLAB,65.9090909091,90.2777777778,SEC,SEC,resolved,,2026-02-10,True,True,True,True,False,False,False,False,,
2026-04-17,SHEN,-53.8461538462,61.7647058824,SEC,SEC,resolved,,2026-02-26,True,True,False,True,False,False,False,False,,
2026-04-17,FDX,17.2872340426,17.2872340426,SEC,SEC,resolved,,2026-03-19,True,True,False,False,False,False,False,False,,
2026-04-17,ACLX,,,,,expected_unavailable,NO_QUARTERLY_EPS,,False,False,False,False,False,False,False,False,,
2026-04-17,ESP,39.4366197183,39.4366197183,SEC,SEC,resolved,,2026-02-10,True,True,True,True,False,False,False,False,,
2026-04-17,GSAT,-116.6666666667,73.8095238095,SEC,SEC,resolved,,2026-02-27,True,True,False,True,False,False,False,False,,
2026-04-17,CVEO,88.8888888889,44.2307692308,SEC,SEC,resolved,,2026-03-03,True,True,True,True,True,True,True,True,3.0,3.0
2026-04-17,MAR,28.9855072464,1.8292682927,SEC,SEC,resolved,,2026-02-10,True,True,True,False,False,False,False,False,,
2026-04-17,OVLY,-8.9887640449,4.1095890411,SEC,SEC,resolved,,2026-03-25,True,True,False,False,False,False,False,False,,
2026-04-17,ENLT,,,,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,False,False,False,False,False,False,False,False,,
2026-04-17,AMKR,4.0816326531,58.1395348837,SEC,SEC,resolved,,2026-02-20,True,True,False,True,False,False,False,False,,
2026-04-17,AMLX,65.4205607477,48.1481481481,SEC,SEC,resolved,,2026-03-03,True,True,True,True,True,True,True,True,1.0,1.0
2026-04-17,BURL,16.4285714286,19.8511166253,SEC,SEC,resolved,,2026-03-19,True,True,False,False,False,False,False,False,,
2026-04-17,RRBI,28.3464566929,26.2773722628,SEC,SEC,resolved,,2026-03-13,True,True,True,True,False,False,False,False,,
2026-04-17,AMAL,-2.2222222222,12.8205128205,SEC,SEC,resolved,,2026-03-05,True,True,False,False,False,False,False,False,,
2026-04-17,GHM,78.5714285714,78.5714285714,SEC,SEC,resolved,,2026-02-06,True,True,True,True,True,True,False,False,,
2026-04-17,CAC,38.8888888889,33.0,SEC,SEC,resolved,,2026-03-06,True,True,True,True,False,False,False,False,,
2026-04-17,CPF,40.8163265306,102.380952381,SEC,SEC,resolved,,2026-02-27,True,True,True,True,False,False,False,False,,
2026-04-17,RSI,500.0,166.6666666667,SEC,SEC,resolved,,2026-02-18,True,True,True,True,False,False,False,False,,
2026-04-17,OVBC,10.3448275862,58.4905660377,SEC,SEC,resolved,,2026-03-13,True,True,False,True,False,False,False,False,,
2026-04-17,EZPW,37.5,37.5,SEC,SEC,resolved,,2026-02-04,True,True,True,True,False,False,False,False,,
2026-04-17,MSGS,580.0,580.0,SEC,SEC,resolved,,2026-02-06,True,True,True,True,False,False,False,False,,
2026-04-17,BOKF,1.8348623853,36.1502347418,SEC,SEC,resolved,,2026-02-18,True,True,False,True,False,False,False,False,,
2026-04-17,BMY,80.0,980.0,SEC,SEC,resolved,,2026-02-11,True,True,True,True,False,False,False,False,,
