snapshot_date,code,supplement_source,supplement_value,status
2026-05-01,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-05-01,PHVS,us/stage2/stage2_whitelist.csv,13.303628262253335,current_snapshot_available_not_pit_safe
2026-05-01,PR,us/eps_growth_screener_results.csv,231.6392269148175,current_snapshot_available_not_pit_safe
2026-05-01,RBB,us/stage2/stage2_whitelist.csv,12.795575896262404,current_snapshot_available_not_pit_safe
2026-05-01,REPX,us/eps_growth_screener_results.csv,185.43851121449896,current_snapshot_available_not_pit_safe
2026-05-01,REX,us/stage2/stage2_whitelist.csv,117.48633879781424,current_snapshot_available_not_pit_safe
2026-05-01,RGCO,,,unresolved
2026-05-01,ROKU,us/eps_growth_screener_results.csv,1440.02849002849,current_snapshot_available_not_pit_safe
2026-05-01,RS,us/stage2/stage2_whitelist.csv,42.33434485257484,current_snapshot_available_not_pit_safe
2026-05-01,SBSI,us/stage2/stage2_whitelist.csv,24.801890727095785,current_snapshot_available_not_pit_safe
2026-05-01,SHIP,us/eps_growth_screener_results.csv,755.3672316384182,current_snapshot_available_not_pit_safe
2026-05-01,SIF,us/stage2/stage2_whitelist.csv,-101.17074927953888,current_snapshot_available_not_pit_safe
2026-05-01,SNDA,us/stage2/stage2_whitelist.csv,-218.13755325623865,current_snapshot_available_not_pit_safe
2026-05-01,STNG,us/eps_growth_screener_results.csv,372.7207419017764,current_snapshot_available_not_pit_safe
2026-05-01,SUN,us/eps_growth_screener_results.csv,185.46174946662603,current_snapshot_available_not_pit_safe
2026-05-01,TEN,us/eps_growth_screener_results.csv,162.77724204435876,current_snapshot_available_not_pit_safe
2026-05-01,THR,,,unresolved
2026-05-01,TPC,us/eps_growth_screener_results.csv,227.43009320905463,current_snapshot_available_not_pit_safe
2026-05-01,TRMK,us/stage2/stage2_whitelist.csv,17.630434782608695,current_snapshot_available_not_pit_safe
2026-05-01,TVTX,us/stage2/stage2_whitelist.csv,-159.5536959553696,current_snapshot_available_not_pit_safe
2026-05-01,TWLO,us/eps_growth_screener_results.csv,4659.40170940171,current_snapshot_available_not_pit_safe
2026-05-01,VCTR,us/stage2/stage2_whitelist.csv,148.1557981705518,current_snapshot_available_not_pit_safe
2026-05-01,VLO,us/eps_growth_screener_results.csv,452.97984224364586,current_snapshot_available_not_pit_safe
2026-05-01,VMI,,,unresolved
2026-05-01,VTR,us/stage2/stage2_whitelist.csv,-4.640215198386005,current_snapshot_available_not_pit_safe
2026-05-01,WCC,us/stage2/stage2_whitelist.csv,10.46475195822455,current_snapshot_available_not_pit_safe
2026-05-01,WELL,us/stage2/stage2_whitelist.csv,12.01117318435755,current_snapshot_available_not_pit_safe
2026-05-01,WERN,us/stage2/stage2_whitelist.csv,-85.4077253218884,current_snapshot_available_not_pit_safe
2026-05-01,WILC,,,unresolved
2026-05-01,XOMA,,,unresolved
2026-05-08,AAON,us/eps_growth_screener_results.csv,262.5066952329941,current_snapshot_available_not_pit_safe
2026-05-08,AAPL,us/stage2/stage2_whitelist.csv,29.131849205842947,current_snapshot_available_not_pit_safe
2026-05-08,AD,us/eps_growth_screener_results.csv,951.6164994425864,current_snapshot_available_not_pit_safe
2026-05-08,AKAM,us/stage2/stage2_whitelist.csv,-27.572189514998595,current_snapshot_available_not_pit_safe
2026-05-08,AKR,us/eps_growth_screener_results.csv,312.0967741935484,current_snapshot_available_not_pit_safe
2026-05-08,AMAT,us/stage2/stage2_whitelist.csv,42.90866468307637,current_snapshot_available_not_pit_safe
2026-05-08,AMN,,,unresolved
2026-05-08,APLD,,,unresolved
2026-05-08,ASML,us/stage2/stage2_whitelist.csv,31.86558343432529,current_snapshot_available_not_pit_safe
2026-05-08,ASRT,,,unresolved
2026-05-08,ASYS,us/eps_growth_screener_results.csv,1297.2972972972973,current_snapshot_available_not_pit_safe
2026-05-08,AXTI,,,unresolved
2026-05-08,BELFA,us/stage2/stage2_whitelist.csv,-11.932367149758448,current_snapshot_available_not_pit_safe
2026-05-08,BKSY,,,unresolved
2026-05-08,BLBD,us/eps_growth_screener_results.csv,371.02511395120206,current_snapshot_available_not_pit_safe
2026-05-08,BTSG,us/eps_growth_screener_results.csv,201.7638036809816,current_snapshot_available_not_pit_safe
2026-05-08,BVFL,us/stage2/stage2_whitelist.csv,45.356895356895336,current_snapshot_available_not_pit_safe
2026-05-08,CALY,us/eps_growth_screener_results.csv,265.0317892824704,current_snapshot_available_not_pit_safe
2026-05-08,CCSI,us/stage2/stage2_whitelist.csv,33.890035653968845,current_snapshot_available_not_pit_safe
2026-05-08,CECO,us/stage2/stage2_whitelist.csv,-408.6505190311418,current_snapshot_available_not_pit_safe
2026-05-08,CELC,,,unresolved
2026-05-08,CGNX,us/stage2/stage2_whitelist.csv,78.11069496462754,current_snapshot_available_not_pit_safe
2026-05-08,CHEF,us/stage2/stage2_whitelist.csv,55.45994673222702,current_snapshot_available_not_pit_safe
2026-05-08,CNO,us/stage2/stage2_whitelist.csv,44.98633132859487,current_snapshot_available_not_pit_safe
2026-05-08,COCO,us/stage2/stage2_whitelist.csv,112.28846654517054,current_snapshot_available_not_pit_safe
2026-05-08,CON,us/stage2/stage2_whitelist.csv,45.64774381368266,current_snapshot_available_not_pit_safe
2026-05-08,CORZ,us/stage2/stage2_whitelist.csv,-7868.824940047961,current_snapshot_available_not_pit_safe
2026-05-08,CPF,us/stage2/stage2_whitelist.csv,18.148148148148135,current_snapshot_available_not_pit_safe
2026-05-08,CTS,us/stage2/stage2_whitelist.csv,7.300097118808681,current_snapshot_available_not_pit_safe
2026-05-08,CYTK,us/stage2/stage2_whitelist.csv,-33.783783783783775,current_snapshot_available_not_pit_safe
2026-05-08,CZWI,us/stage2/stage2_whitelist.csv,-65.0565576276368,current_snapshot_available_not_pit_safe
2026-05-08,DCOM,us/stage2/stage2_whitelist.csv,17.568417741428124,current_snapshot_available_not_pit_safe
2026-05-08,DVA,us/stage2/stage2_whitelist.csv,55.842744595800816,current_snapshot_available_not_pit_safe
2026-05-08,EBAY,us/stage2/stage2_whitelist.csv,56.0748870238864,current_snapshot_available_not_pit_safe
2026-05-08,EGP,us/stage2/stage2_whitelist.csv,16.637594484591737,current_snapshot_available_not_pit_safe
2026-05-08,ESCA,us/eps_growth_screener_results.csv,417.0731707317073,current_snapshot_available_not_pit_safe
2026-05-08,ESEA,us/stage2/stage2_whitelist.csv,10.394298623564756,current_snapshot_available_not_pit_safe
2026-05-08,FEIM,us/stage2/stage2_whitelist.csv,-245.42798714577864,current_snapshot_available_not_pit_safe
2026-05-08,FFIV,us/stage2/stage2_whitelist.csv,11.429715412098073,current_snapshot_available_not_pit_safe
2026-05-08,FISI,us/stage2/stage2_whitelist.csv,23.404255319148945,current_snapshot_available_not_pit_safe
2026-05-08,FRAF,us/stage2/stage2_whitelist.csv,11.101861661873777,current_snapshot_available_not_pit_safe
2026-05-08,FRO,us/eps_growth_screener_results.csv,1579.9331103678928,current_snapshot_available_not_pit_safe
2026-05-08,FSEA,,,unresolved
2026-05-08,FSTR,us/stage2/stage2_whitelist.csv,10.383747178329576,current_snapshot_available_not_pit_safe
2026-05-08,FTNT,us/stage2/stage2_whitelist.csv,43.855337078651694,current_snapshot_available_not_pit_safe
2026-05-08,GLW,us/stage2/stage2_whitelist.csv,17.834747325710072,current_snapshot_available_not_pit_safe
2026-05-08,GTX,us/stage2/stage2_whitelist.csv,25.005897617362592,current_snapshot_available_not_pit_safe
2026-05-08,GWW,us/stage2/stage2_whitelist.csv,20.51233434456331,current_snapshot_available_not_pit_safe
2026-05-08,HCSG,,,unresolved
2026-05-08,HFBL,us/stage2/stage2_whitelist.csv,19.387490267324175,current_snapshot_available_not_pit_safe
2026-05-08,HR,us/stage2/stage2_whitelist.csv,71.61389621811786,current_snapshot_available_not_pit_safe
2026-05-08,HST,us/stage2/stage2_whitelist.csv,8.320251177394024,current_snapshot_available_not_pit_safe
2026-05-08,HWBK,us/stage2/stage2_whitelist.csv,20.73989755264656,current_snapshot_available_not_pit_safe
2026-05-08,HXL,us/eps_growth_screener_results.csv,284.7164179104477,current_snapshot_available_not_pit_safe
2026-05-08,HZO,,,unresolved
2026-05-08,IBKR,us/stage2/stage2_whitelist.csv,36.618052818289335,current_snapshot_available_not_pit_safe
2026-05-08,IRM,,,unresolved
2026-05-08,JAZZ,,,unresolved
2026-05-08,JLHL,,,unresolved
2026-05-08,KNSA,us/stage2/stage2_whitelist.csv,33.3041958041958,current_snapshot_available_not_pit_safe
2026-05-08,KRYS,us/stage2/stage2_whitelist.csv,38.638832841843865,current_snapshot_available_not_pit_safe
2026-05-08,LIFE,us/stage2/stage2_whitelist.csv,4.254594962559568,current_snapshot_available_not_pit_safe
2026-05-08,LINC,,,unresolved
2026-05-08,LIND,us/stage2/stage2_whitelist.csv,87.94843049327355,current_snapshot_available_not_pit_safe
2026-05-08,LIVN,us/eps_growth_screener_results.csv,288.6002014098691,current_snapshot_available_not_pit_safe
2026-05-08,LRCX,us/stage2/stage2_whitelist.csv,34.60282108389012,current_snapshot_available_not_pit_safe
2026-05-08,MANU,us/stage2/stage2_whitelist.csv,-364.6464646464646,current_snapshot_available_not_pit_safe
2026-05-08,MATX,us/stage2/stage2_whitelist.csv,46.09278773778567,current_snapshot_available_not_pit_safe
2026-05-08,MCFT,us/stage2/stage2_whitelist.csv,-120.2020202020202,current_snapshot_available_not_pit_safe
2026-05-08,MCRI,us/stage2/stage2_whitelist.csv,23.46620450606586,current_snapshot_available_not_pit_safe
2026-05-08,MDV,,,unresolved
2026-05-08,MEC,us/stage2/stage2_whitelist.csv,-71.96261682242991,current_snapshot_available_not_pit_safe
2026-05-08,MITK,us/eps_growth_screener_results.csv,236.20352250489236,current_snapshot_available_not_pit_safe
2026-05-08,MKSI,us/eps_growth_screener_results.csv,161.68061745841936,current_snapshot_available_not_pit_safe
2026-05-08,MLI,us/stage2/stage2_whitelist.csv,1.83146878383255,current_snapshot_available_not_pit_safe
2026-05-08,MNST,us/stage2/stage2_whitelist.csv,19.04186795491144,current_snapshot_available_not_pit_safe
2026-05-08,MOD,,,unresolved
2026-05-08,MPTI,us/stage2/stage2_whitelist.csv,-16.395032984090022,current_snapshot_available_not_pit_safe
2026-05-08,MRNA,us/stage2/stage2_whitelist.csv,7.595353430842307,current_snapshot_available_not_pit_safe
2026-05-08,MRX,us/stage2/stage2_whitelist.csv,105.9591836734694,current_snapshot_available_not_pit_safe
2026-05-08,MXL,,,unresolved
2026-05-08,NBIS,us/stage2/stage2_whitelist.csv,-127.73874683440896,current_snapshot_available_not_pit_safe
2026-05-08,NHC,us/stage2/stage2_whitelist.csv,67.12698099559414,current_snapshot_available_not_pit_safe
2026-05-08,NMM,us/eps_growth_screener_results.csv,163.78711078928313,current_snapshot_available_not_pit_safe
2026-05-08,NPO,us/stage2/stage2_whitelist.csv,1.694370834337099,current_snapshot_available_not_pit_safe
2026-05-08,NVDA,us/eps_growth_screener_results.csv,213.4224669026084,current_snapshot_available_not_pit_safe
2026-05-08,NVEC,us/stage2/stage2_whitelist.csv,78.56562922868743,current_snapshot_available_not_pit_safe
2026-05-08,NWPX,us/stage2/stage2_whitelist.csv,77.75335238513958,current_snapshot_available_not_pit_safe
2026-05-08,OCS,,,unresolved
2026-05-08,ODC,us/stage2/stage2_whitelist.csv,25.33349802371541,current_snapshot_available_not_pit_safe
2026-05-08,OPLN,us/stage2/stage2_whitelist.csv,108.58257477243173,current_snapshot_available_not_pit_safe
2026-05-08,ORN,,,unresolved
2026-05-08,OSBC,us/stage2/stage2_whitelist.csv,13.571428571428571,current_snapshot_available_not_pit_safe
2026-05-08,OSS,,,unresolved
2026-05-08,PBT,us/stage2/stage2_whitelist.csv,61.478599221789885,current_snapshot_available_not_pit_safe
2026-05-08,PCB,us/stage2/stage2_whitelist.csv,17.071210416331773,current_snapshot_available_not_pit_safe
2026-05-08,PDFS,us/eps_growth_screener_results.csv,250.0,current_snapshot_available_not_pit_safe
2026-05-08,PEBK,us/stage2/stage2_whitelist.csv,1.3251351637867017,current_snapshot_available_not_pit_safe
2026-05-08,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-05-08,PL,,,unresolved
2026-05-08,PRA,,,unresolved
2026-05-08,QUIK,,,unresolved
2026-05-08,RBC,us/stage2/stage2_whitelist.csv,47.42272790087061,current_snapshot_available_not_pit_safe
2026-05-08,RFIL,,,unresolved
2026-05-08,RIOT,us/stage2/stage2_whitelist.csv,-217.76588397790056,current_snapshot_available_not_pit_safe
2026-05-08,RKLB,us/stage2/stage2_whitelist.csv,39.33281613653995,current_snapshot_available_not_pit_safe
2026-05-08,ROAD,,,unresolved
2026-05-08,ROK,us/stage2/stage2_whitelist.csv,40.172188484895074,current_snapshot_available_not_pit_safe
2026-05-08,RPRX,us/stage2/stage2_whitelist.csv,-46.30872483221476,current_snapshot_available_not_pit_safe
2026-05-08,SMBC,us/stage2/stage2_whitelist.csv,31.239242685025815,current_snapshot_available_not_pit_safe
2026-05-08,SMTC,us/stage2/stage2_whitelist.csv,25.46296296296297,current_snapshot_available_not_pit_safe
2026-05-08,SNDA,us/stage2/stage2_whitelist.csv,-218.13755325623865,current_snapshot_available_not_pit_safe
2026-05-08,SNEX,us/stage2/stage2_whitelist.csv,22.572323567348455,current_snapshot_available_not_pit_safe
2026-05-08,SSRM,us/stage2/stage2_whitelist.csv,11.129848229342318,current_snapshot_available_not_pit_safe
2026-05-08,SYRE,us/stage2/stage2_whitelist.csv,29.37675648867581,current_snapshot_available_not_pit_safe
2026-05-08,TKR,us/stage2/stage2_whitelist.csv,-63.19407248705589,current_snapshot_available_not_pit_safe
2026-05-08,TRS,us/stage2/stage2_whitelist.csv,-9.620563035495715,current_snapshot_available_not_pit_safe
2026-05-08,TSAT,us/stage2/stage2_whitelist.csv,-923.5764099077282,current_snapshot_available_not_pit_safe
2026-05-08,TSN,us/eps_growth_screener_results.csv,200.91272104962917,current_snapshot_available_not_pit_safe
2026-05-08,TWLO,us/eps_growth_screener_results.csv,4659.40170940171,current_snapshot_available_not_pit_safe
2026-05-08,UFCS,us/stage2/stage2_whitelist.csv,48.18861414606094,current_snapshot_available_not_pit_safe
2026-05-08,ULS,us/eps_growth_screener_results.csv,168.993977247379,current_snapshot_available_not_pit_safe
2026-05-08,VTRS,us/stage2/stage2_whitelist.csv,-2517.948717948718,current_snapshot_available_not_pit_safe
2026-05-08,VVX,us/stage2/stage2_whitelist.csv,15.36380464189093,current_snapshot_available_not_pit_safe
2026-05-08,WFCF,,,unresolved
2026-05-08,WLFC,,,unresolved
2026-05-08,WSR,,,unresolved
2026-05-08,WT,us/stage2/stage2_whitelist.csv,67.69230769230768,current_snapshot_available_not_pit_safe
2026-05-15,AIZ,us/stage2/stage2_whitelist.csv,31.3330118791917,current_snapshot_available_not_pit_safe
2026-05-15,AKAM,us/stage2/stage2_whitelist.csv,-27.572189514998595,current_snapshot_available_not_pit_safe
2026-05-15,ALKS,us/stage2/stage2_whitelist.csv,-99.43939686835492,current_snapshot_available_not_pit_safe
2026-05-15,ALL,us/stage2/stage2_whitelist.csv,61.18627905778053,current_snapshot_available_not_pit_safe
2026-05-15,ARMK,us/stage2/stage2_whitelist.csv,34.4547134935305,current_snapshot_available_not_pit_safe
2026-05-15,BUUU,,,unresolved
2026-05-15,BW,,,unresolved
2026-05-15,CAEP,,,unresolved
2026-05-15,CAPL,us/stage2/stage2_whitelist.csv,-15.293927648578812,current_snapshot_available_not_pit_safe
2026-05-15,COHR,,,unresolved
2026-05-15,CON,us/stage2/stage2_whitelist.csv,45.64774381368266,current_snapshot_available_not_pit_safe
2026-05-15,CVEO,us/stage2/stage2_whitelist.csv,8.310139165009941,current_snapshot_available_not_pit_safe
2026-05-15,CVLG,us/stage2/stage2_whitelist.csv,-11.178749308245708,current_snapshot_available_not_pit_safe
2026-05-15,CVS,us/eps_growth_screener_results.csv,187.9338226147531,current_snapshot_available_not_pit_safe
2026-05-15,DCO,us/stage2/stage2_whitelist.csv,56.45430684800763,current_snapshot_available_not_pit_safe
2026-05-15,DVA,us/stage2/stage2_whitelist.csv,55.842744595800816,current_snapshot_available_not_pit_safe
2026-05-15,DY,us/stage2/stage2_whitelist.csv,44.03432241982647,current_snapshot_available_not_pit_safe
2026-05-15,ELMD,us/stage2/stage2_whitelist.csv,64.67520151730677,current_snapshot_available_not_pit_safe
2026-05-15,ETON,,,unresolved
2026-05-15,FCX,us/stage2/stage2_whitelist.csv,27.43029389600602,current_snapshot_available_not_pit_safe
2026-05-15,FTNT,us/stage2/stage2_whitelist.csv,43.855337078651694,current_snapshot_available_not_pit_safe
2026-05-15,GL,us/stage2/stage2_whitelist.csv,19.45099580712788,current_snapshot_available_not_pit_safe
2026-05-15,HG,us/stage2/stage2_whitelist.csv,-22.09457654288004,current_snapshot_available_not_pit_safe
2026-05-15,HLIO,us/stage2/stage2_whitelist.csv,92.69646508910311,current_snapshot_available_not_pit_safe
2026-05-15,JBHT,us/stage2/stage2_whitelist.csv,45.24680073126143,current_snapshot_available_not_pit_safe
2026-05-15,KNX,us/stage2/stage2_whitelist.csv,25.53393450403418,current_snapshot_available_not_pit_safe
2026-05-15,KRYS,us/stage2/stage2_whitelist.csv,38.638832841843865,current_snapshot_available_not_pit_safe
2026-05-15,LITE,us/stage2/stage2_whitelist.csv,-2957.508860759494,current_snapshot_available_not_pit_safe
2026-05-15,LQDA,,,unresolved
2026-05-15,MO,,,unresolved
2026-05-15,MPC,us/eps_growth_screener_results.csv,347.24075197089144,current_snapshot_available_not_pit_safe
2026-05-15,MSGS,,,unresolved
2026-05-15,NGS,us/stage2/stage2_whitelist.csv,-27.42759795570698,current_snapshot_available_not_pit_safe
2026-05-15,NPO,us/stage2/stage2_whitelist.csv,1.694370834337099,current_snapshot_available_not_pit_safe
2026-05-15,NXT,,,unresolved
2026-05-15,ORA,,,unresolved
2026-05-15,PAA,us/eps_growth_screener_results.csv,981.1125485122895,current_snapshot_available_not_pit_safe
2026-05-15,PL,,,unresolved
2026-05-15,PLGO,us/eps_growth_screener_results.csv,189.03047091412745,current_snapshot_available_not_pit_safe
2026-05-15,PM,us/stage2/stage2_whitelist.csv,-7.407217024776401,current_snapshot_available_not_pit_safe
2026-05-15,PNRG,,,unresolved
2026-05-15,POET,,,unresolved
2026-05-15,PRM,us/stage2/stage2_whitelist.csv,-408.23045267489704,current_snapshot_available_not_pit_safe
2026-05-15,PUMP,,,unresolved
2026-05-15,RKLB,us/stage2/stage2_whitelist.csv,39.33281613653995,current_snapshot_available_not_pit_safe
2026-05-15,SATS,,,unresolved
2026-05-15,SDRL,,,unresolved
2026-05-15,SEDG,,,unresolved
2026-05-15,STRZ,us/stage2/stage2_whitelist.csv,-4371.955573185243,current_snapshot_available_not_pit_safe
2026-05-15,SUN,us/eps_growth_screener_results.csv,185.46174946662603,current_snapshot_available_not_pit_safe
2026-05-15,TFSL,us/stage2/stage2_whitelist.csv,44.17989417989418,current_snapshot_available_not_pit_safe
2026-05-15,TH,us/stage2/stage2_whitelist.csv,39.94673768308921,current_snapshot_available_not_pit_safe
2026-05-15,TRGP,us/stage2/stage2_whitelist.csv,22.863002746202252,current_snapshot_available_not_pit_safe
2026-05-15,TRT,,,unresolved
2026-05-15,TSEM,us/stage2/stage2_whitelist.csv,93.0396690192261,current_snapshot_available_not_pit_safe
2026-05-15,UNP,us/stage2/stage2_whitelist.csv,6.379201014584657,current_snapshot_available_not_pit_safe
2026-05-15,USAC,,,unresolved
2026-05-15,UTI,,,unresolved
2026-05-15,VAL,us/stage2/stage2_whitelist.csv,-55.65260484420492,current_snapshot_available_not_pit_safe
2026-05-15,VIK,us/stage2/stage2_whitelist.csv,48.76102477950441,current_snapshot_available_not_pit_safe
2026-05-15,VIRT,us/stage2/stage2_whitelist.csv,-0.939792639301526,current_snapshot_available_not_pit_safe
2026-05-15,VLGEA,us/stage2/stage2_whitelist.csv,-19.437814903208693,current_snapshot_available_not_pit_safe
2026-05-15,WBI,us/stage2/stage2_whitelist.csv,-36.36915604128719,current_snapshot_available_not_pit_safe
2026-05-15,WCC,us/stage2/stage2_whitelist.csv,10.46475195822455,current_snapshot_available_not_pit_safe
2026-05-15,WES,us/stage2/stage2_whitelist.csv,13.253150057273771,current_snapshot_available_not_pit_safe
2026-05-15,WMB,us/stage2/stage2_whitelist.csv,51.36771300448431,current_snapshot_available_not_pit_safe
2026-05-22,ACMR,us/eps_growth_screener_results.csv,180.56698673982623,current_snapshot_available_not_pit_safe
2026-05-22,ACNB,us/stage2/stage2_whitelist.csv,34.14370610480821,current_snapshot_available_not_pit_safe
2026-05-22,AKR,us/eps_growth_screener_results.csv,312.0967741935484,current_snapshot_available_not_pit_safe
2026-05-22,ALAB,us/eps_growth_screener_results.csv,190.33379694019465,current_snapshot_available_not_pit_safe
2026-05-22,ALGM,,,unresolved
2026-05-22,ALRS,us/stage2/stage2_whitelist.csv,4.4253463314520385,current_snapshot_available_not_pit_safe
2026-05-22,ARCB,us/stage2/stage2_whitelist.csv,-155.1484354105376,current_snapshot_available_not_pit_safe
2026-05-22,ARM,us/stage2/stage2_whitelist.csv,105.15970515970515,current_snapshot_available_not_pit_safe
2026-05-22,ATRO,us/eps_growth_screener_results.csv,1986.9806094182825,current_snapshot_available_not_pit_safe
2026-05-22,BE,,,unresolved
2026-05-22,BK,,,unresolved
2026-05-22,BKR,us/stage2/stage2_whitelist.csv,-3.435114503816792,current_snapshot_available_not_pit_safe
2026-05-22,BKSY,,,unresolved
2026-05-22,BNL,us/stage2/stage2_whitelist.csv,95.71428571428572,current_snapshot_available_not_pit_safe
2026-05-22,BNY,us/stage2/stage2_whitelist.csv,26.823334541125316,current_snapshot_available_not_pit_safe
2026-05-22,BSRR,us/stage2/stage2_whitelist.csv,-1.2440682313710314,current_snapshot_available_not_pit_safe
2026-05-22,BURL,us/stage2/stage2_whitelist.csv,13.5457661546274,current_snapshot_available_not_pit_safe
2026-05-22,CEVA,us/stage2/stage2_whitelist.csv,32.96774193548387,current_snapshot_available_not_pit_safe
2026-05-22,CLBK,,,unresolved
2026-05-22,CMP,us/stage2/stage2_whitelist.csv,66.78158089140605,current_snapshot_available_not_pit_safe
2026-05-22,CMPR,,,unresolved
2026-05-22,CPBI,us/stage2/stage2_whitelist.csv,50.36580670003852,current_snapshot_available_not_pit_safe
2026-05-22,CRDO,us/eps_growth_screener_results.csv,336.83424589347936,current_snapshot_available_not_pit_safe
2026-05-22,CTBI,us/stage2/stage2_whitelist.csv,18.55849329952915,current_snapshot_available_not_pit_safe
2026-05-22,CTS,us/stage2/stage2_whitelist.csv,7.300097118808681,current_snapshot_available_not_pit_safe
2026-05-22,CYD,,,unresolved
2026-05-22,DAL,us/stage2/stage2_whitelist.csv,-25.38186047935352,current_snapshot_available_not_pit_safe
2026-05-22,DCOM,us/stage2/stage2_whitelist.csv,17.568417741428124,current_snapshot_available_not_pit_safe
2026-05-22,ELMD,us/stage2/stage2_whitelist.csv,64.67520151730677,current_snapshot_available_not_pit_safe
2026-05-22,ENPH,,,unresolved
2026-05-22,FDX,us/stage2/stage2_whitelist.csv,-3.627923221328053,current_snapshot_available_not_pit_safe
2026-05-22,FEIM,us/stage2/stage2_whitelist.csv,-245.42798714577864,current_snapshot_available_not_pit_safe
2026-05-22,FISI,us/stage2/stage2_whitelist.csv,23.404255319148945,current_snapshot_available_not_pit_safe
2026-05-22,FRO,us/eps_growth_screener_results.csv,1579.9331103678928,current_snapshot_available_not_pit_safe
2026-05-22,FSBC,us/stage2/stage2_whitelist.csv,33.27957777451986,current_snapshot_available_not_pit_safe
2026-05-22,GL,us/stage2/stage2_whitelist.csv,19.45099580712788,current_snapshot_available_not_pit_safe
2026-05-22,GS,us/stage2/stage2_whitelist.csv,92.31699828614896,current_snapshot_available_not_pit_safe
2026-05-22,HLT,us/stage2/stage2_whitelist.csv,14.32916892992939,current_snapshot_available_not_pit_safe
2026-05-22,IVT,us/stage2/stage2_whitelist.csv,-98.5800554920842,current_snapshot_available_not_pit_safe
2026-05-22,KLAC,us/stage2/stage2_whitelist.csv,14.389759435003304,current_snapshot_available_not_pit_safe
2026-05-22,KRG,us/eps_growth_screener_results.csv,2290.9638554216867,current_snapshot_available_not_pit_safe
2026-05-22,KRP,us/eps_growth_screener_results.csv,1882.2085889570556,current_snapshot_available_not_pit_safe
2026-05-22,LIN,us/stage2/stage2_whitelist.csv,11.30031374862568,current_snapshot_available_not_pit_safe
2026-05-22,LIVN,us/eps_growth_screener_results.csv,288.6002014098691,current_snapshot_available_not_pit_safe
2026-05-22,LPG,us/eps_growth_screener_results.csv,1263.716814159292,current_snapshot_available_not_pit_safe
2026-05-22,LPTH,us/stage2/stage2_whitelist.csv,19.168591224018463,current_snapshot_available_not_pit_safe
2026-05-22,LQDA,,,unresolved
2026-05-22,LXFR,us/stage2/stage2_whitelist.csv,83.64583333333334,current_snapshot_available_not_pit_safe
2026-05-22,MANU,us/stage2/stage2_whitelist.csv,-364.6464646464646,current_snapshot_available_not_pit_safe
2026-05-22,MCY,us/stage2/stage2_whitelist.csv,58.286474796206946,current_snapshot_available_not_pit_safe
2026-05-22,MOV,us/eps_growth_screener_results.csv,381.14104595879553,current_snapshot_available_not_pit_safe
2026-05-22,NMM,us/eps_growth_screener_results.csv,163.78711078928313,current_snapshot_available_not_pit_safe
2026-05-22,NOV,us/stage2/stage2_whitelist.csv,7.729805013927575,current_snapshot_available_not_pit_safe
2026-05-22,NTAP,us/stage2/stage2_whitelist.csv,23.005149954559208,current_snapshot_available_not_pit_safe
2026-05-22,NXPI,,,unresolved
2026-05-22,OBK,us/stage2/stage2_whitelist.csv,132.36363636363637,current_snapshot_available_not_pit_safe
2026-05-22,OSS,,,unresolved
2026-05-22,OUST,us/stage2/stage2_whitelist.csv,27.457716701902747,current_snapshot_available_not_pit_safe
2026-05-22,OVBC,us/stage2/stage2_whitelist.csv,-30.47224709042077,current_snapshot_available_not_pit_safe
2026-05-22,PCB,us/stage2/stage2_whitelist.csv,17.071210416331773,current_snapshot_available_not_pit_safe
2026-05-22,PDLB,us/stage2/stage2_whitelist.csv,37.830374753451665,current_snapshot_available_not_pit_safe
2026-05-22,PFG,us/stage2/stage2_whitelist.csv,2.849336455893829,current_snapshot_available_not_pit_safe
2026-05-22,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-05-22,PKBK,us/stage2/stage2_whitelist.csv,48.84024354885474,current_snapshot_available_not_pit_safe
2026-05-22,PLPC,us/stage2/stage2_whitelist.csv,74.96977496977497,current_snapshot_available_not_pit_safe
2026-05-22,PSMT,us/stage2/stage2_whitelist.csv,12.1976958930613,current_snapshot_available_not_pit_safe
2026-05-22,QCOM,,,unresolved
2026-05-22,R,us/stage2/stage2_whitelist.csv,9.198879912452927,current_snapshot_available_not_pit_safe
2026-05-22,RBCAA,us/stage2/stage2_whitelist.csv,4.010462074978205,current_snapshot_available_not_pit_safe
2026-05-22,ROIV,us/stage2/stage2_whitelist.csv,19.768504416692036,current_snapshot_available_not_pit_safe
2026-05-22,ROST,us/stage2/stage2_whitelist.csv,38.05949781659389,current_snapshot_available_not_pit_safe
2026-05-22,RXO,us/stage2/stage2_whitelist.csv,0.7490636704119934,current_snapshot_available_not_pit_safe
2026-05-22,SBRA,us/stage2/stage2_whitelist.csv,-136.72794117647058,current_snapshot_available_not_pit_safe
2026-05-22,SIRI,us/stage2/stage2_whitelist.csv,23.50653941322022,current_snapshot_available_not_pit_safe
2026-05-22,SKYT,,,unresolved
2026-05-22,SLB,us/stage2/stage2_whitelist.csv,-29.691499393776095,current_snapshot_available_not_pit_safe
