segment,factor,horizon,weeks_ic,mean_ic,median_ic,ic_positive_pct,weeks_quintile,mean_q5_minus_q1_pct,median_q5_minus_q1_pct
train,px_vs_ma50,W2,10,0.007235655267691865,-0.09172932330827069,40.0,5,-2.306323,1.71036
train,ma10_slope_5,W2,10,0.02767656066283068,0.016193589019675977,50.0,5,-0.4611623333333327,0.3512750000000002
train,ma20_slope_5,W2,10,-0.08760882138456509,-0.03474595579858737,40.0,5,-1.376567666666666,1.747125
train,ma50_slope_10,W2,10,0.1439656110479909,0.11993006993006994,70.0,5,-3.738438,-1.6213399999999998
train,mom_5,W2,10,-0.11019234769806852,-0.09999999999999999,40.0,5,-2.1207609999999995,-0.0641750000000001
train,mom_10,W2,10,-0.06504301190800046,-0.03759398496240601,50.0,5,-3.744098666666666,-1.8624599999999996
train,mom_20,W2,10,-0.017889551333487297,-0.06766917293233084,50.0,5,0.28562600000000093,3.8331500000000003
train,mom_60,W2,10,0.1071071567639073,0.09264069264069265,60.0,5,-5.891264999999999,-3.225099999999999
train,rv_20,W2,10,-0.07102981686505713,-0.03000683526999316,50.0,5,-6.922998999999999,-3.3897199999999996
train,atr_14_pct,W2,10,-0.12775577587934567,-0.09285714285714286,30.0,5,-5.331285,-2.519299999999999
train,vol_ratio_5_20,W2,10,-0.017119585220271728,-0.01604554865424431,50.0,5,2.8430473333333337,2.07212
train,up_day_ratio_20,W2,10,0.128945425256759,0.1507945351924998,60.0,5,3.3115136666666665,2.6949
