segment,factor,horizon,weeks_ic,mean_ic,median_ic,ic_positive_pct,weeks_quintile,mean_q5_minus_q1_pct,median_q5_minus_q1_pct
all_historical,C_continuous,W1,21,-0.0462128746969826,-0.07532467532467534,42.857142857142854,15,-2.9872730238095233,-2.5189000000000004
all_historical,pullback_v_is_dry,W1,12,0.112456958696056,0.08283181661735771,58.333333333333336,0,,
all_historical,trigger_pos,W1,21,0.06820548598858338,0.039112903225806454,57.14285714285714,15,0.31801188095238075,-0.12882500000000008
all_historical,eps_known,W1,0,,,,0,,
all_historical,rule_ceiling,W1,19,0.01523499742768708,0.10545270177151371,68.42105263157895,0,,
all_historical,rule_pivot,W1,20,-0.07269998407335668,-0.07213384437455285,25.0,0,,
all_historical,rule_ma10_touch_confirm,W1,18,0.02737527871678915,0.0,38.88888888888889,0,,
all_historical,rule_ceiling_pullback,W1,8,0.17667277094538258,0.23280766939789857,75.0,0,,
all_historical,rule_three_weeks_tight,W1,6,0.016382975107746514,0.03120332374412464,66.66666666666666,0,,
all_historical,current_vs_ibd_candidate_pct,W2,21,-0.07822670823361813,-0.045454545454545456,38.095238095238095,15,-2.1015927936507937,-0.19200000000000017
all_historical,ibd_entry_volume_ratio,W2,21,0.05619165434779781,0.07247183196550284,61.904761904761905,15,1.3255989404761905,2.5779499999999995
all_historical,volume_ratio,W2,21,0.020826627406086158,0.015384615384615385,61.904761904761905,15,0.5981961706349208,1.4385049999999997
all_historical,ibd_entry_close_position,W2,21,-0.01291309201590221,-0.03636363636363637,42.857142857142854,15,-1.5238187777777776,-2.8827374999999997
all_historical,ibd_entry_breakout_range_ratio,W2,21,0.035613191621005326,0.07953667953667955,57.14285714285714,15,1.1602681626984124,2.456961904761905
all_historical,ibd_entry_close_vs_trigger_pct,W2,21,-0.02274735283018555,0.015384615384615385,52.38095238095239,15,-0.04971607539682553,0.8136300000000003
all_historical,dist_to_52w_high_pct,W2,21,-0.10193320400417424,-0.11916523903689062,28.57142857142857,15,-1.2278844285714285,-2.43024
all_historical,eps_yoy_growth,W2,21,-0.0328565431767602,0.0029411764705882353,52.38095238095239,15,-2.082186051587301,-1.3391833333333345
all_historical,base_depth_pct,W2,21,0.012318590476881688,-0.02417582417582418,47.61904761904761,15,0.6166200674603173,1.0329599999999999
all_historical,base_duration_weeks,W2,21,0.02519783385546239,0.009297525622357646,52.38095238095239,15,-0.60321425,-0.9279666666666664
all_historical,base_mbox_count,W2,21,0.0025726203364155645,0.0,47.61904761904761,15,-0.7117239047619044,-1.6874500000000001
all_historical,pullback_pct,W2,13,0.12448662296933881,0.06363636363636364,53.84615384615385,9,-0.2833233333333326,4.467600000000001
all_historical,pullback_duration_weeks,W2,13,-0.22086047949397403,-0.22489331719023384,30.76923076923077,7,-2.3270814285714283,-1.2722666666666667
all_historical,C_continuous,W2,21,-0.04313770314690132,0.014517592573022205,52.38095238095239,15,-3.212243456349207,-2.0247333333333324
all_historical,pullback_v_is_dry,W2,12,-0.09986698955486502,-0.07715167498104596,41.66666666666667,0,,
all_historical,trigger_pos,W2,21,-0.06298374128332339,-0.15882352941176472,38.095238095238095,15,-1.4625824563492065,-1.6809196428571438
all_historical,eps_known,W2,0,,,,0,,
all_historical,rule_ceiling,W2,19,0.03545739384591744,0.05125354778838936,63.1578947368421,0,,
all_historical,rule_pivot,W2,20,-0.09324123169455209,-0.033120636753092146,40.0,0,,
all_historical,rule_ma10_touch_confirm,W2,18,0.028577022469043662,-0.008146107038886461,38.88888888888889,0,,
all_historical,rule_ceiling_pullback,W2,8,0.13235807626743504,0.1367948637296345,62.5,0,,
all_historical,rule_three_weeks_tight,W2,6,0.05180525460408595,0.07126434095798045,66.66666666666666,0,,
all_historical,current_vs_ibd_candidate_pct,W4,19,-0.08369882030984079,-0.06914344685242517,42.10526315789473,13,-4.412804926739927,-3.4803517857142863
all_historical,ibd_entry_volume_ratio,W4,19,-0.01755274262393898,0.0,47.368421052631575,13,3.6596085760073263,2.6670000000000016
all_historical,volume_ratio,W4,19,0.07550702614089284,0.047580645161290326,63.1578947368421,13,3.4193013186813186,3.929916666666667
all_historical,ibd_entry_close_position,W4,19,-0.07494708329151645,-0.10080834524409384,31.57894736842105,13,-3.7967042765567767,-2.2273666666666667
all_historical,ibd_entry_breakout_range_ratio,W4,19,0.07556600254944275,0.07419354838709677,63.1578947368421,13,4.1469407051282055,4.88835
all_historical,ibd_entry_close_vs_trigger_pct,W4,19,-0.03968518107786445,-0.04175824175824176,36.84210526315789,13,3.687401094322344,3.2030249999999993
all_historical,dist_to_52w_high_pct,W4,19,-0.023078844202812695,0.06501547987616099,52.63157894736842,13,-4.255483241758242,1.4284
all_historical,eps_yoy_growth,W4,19,-0.02355470927070696,-0.09999999999999999,42.10526315789473,13,-2.9569882875457867,-5.1248
all_historical,base_depth_pct,W4,19,0.09112667205905343,0.0,47.368421052631575,13,0.41853236721611775,1.0907437500000001
