snapshot_date,code,industry,w1_return_pct,w2_return_pct,w4_return_pct,w3_return_pct,w1_stop8,w2_stop8,w4_stop8,w3_stop8,score,model,segment,fold,model_pick_order,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,b0_eligible,is_valid_entry,entry_status,entry_date,entry_open,stop_8_hit_ever,gap_stop,profit20_hit,max_drawdown_to_asof_pct,px_vs_ma10,px_vs_ma20,px_vs_ma50,ma10_slope_5,ma20_slope_5,ma50_slope_10,mom_5,mom_10,mom_20,mom_60,rv_20,atr_14_pct,vol_ratio_5_20,up_day_ratio_20,drawdown_20,rel_spy_20,rel_spy_60,trigger_pos,eps_known,is_actionable,rule_ceiling,rule_pivot,rule_ma10_touch_confirm,rule_ceiling_pullback,rule_three_weeks_tight,pick_order,is_b0,period
2026-06-26,EQBK,Regional Banks,0.2239,-2.4837,2.4023,2.6873,False,False,False,False,3.7766324543088055,f0_lgbm_w1,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,NTRA,Biotechnology,5.4038,1.8679,-1.1358,2.4113,False,False,False,False,3.3841899525812877,f0_lgbm_w1,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,ACU,Wholesale Distributors,-1.142,-1.7857,12.0017,-1.2666,True,True,True,True,3.0070367712174213,f0_lgbm_w1,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,BSET,Home Furnishings,2.4814,6.1042,-6.799,-4.268,False,False,False,False,2.8637949623092624,f0_lgbm_w1,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,SBFG,Regional Banks,4.7734,7.9824,4.8135,2.1661,False,False,False,False,2.3781731822138363,f0_lgbm_w1,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,PACS,Hospital/Nursing Management,-2.5259,4.037,3.7664,5.6608,False,False,False,False,2.19209492777205,f0_lgbm_w1,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,PNTG,Medical/Nursing Services,3.1727,1.2297,-4.0826,-0.8362,False,False,True,False,4.2898639160138785,f0_lgbm_w1,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,BSVN,Regional Banks,-1.0101,-3.9627,-1.7677,-2.331,False,False,False,False,0.067314348656159,f0_lgbm_w1,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,PHVS,Biotechnology,0.3446,-1.8667,0.2585,-6.3182,False,False,True,True,-0.5812160681603441,f0_lgbm_w1,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,HTO,Water Utilities,-1.7818,-5.6399,-1.0691,-3.5947,False,False,False,False,4.28305666486218,f0_lgbm_w1,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,CZFS,Regional Banks,2.8148,6.4397,13.3324,10.3941,False,False,False,False,3.753166873256261,f0_lgbm_w1,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,KARO,Packaged Software,1.0368,2.4725,-0.654,3.3817,False,False,False,False,3.3937658846196377,f0_lgbm_w1,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,PKG,Containers/Packaging,-3.7921,0.1996,-1.0723,-0.0196,False,False,False,False,4.172833936263183,f0_lgbm_w1,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,NWFL,Regional Banks,3.125,2.6396,2.4575,4.642,False,False,False,False,4.104575325658599,f0_lgbm_w1,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,OFG,Major Banks,0.6665,-0.3999,-0.5332,2.7423,False,False,False,False,2.05895977063647,f0_lgbm_w1,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,MCHB,Regional Banks,-1.4218,1.1848,,-4.0284,False,False,,False,3.684621170191343,f0_lgbm_w1,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,AMTB,Major Banks,-3.612,-2.4415,,-4.0468,False,False,,False,1.8425671048198207,f0_lgbm_w1,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,GSAT,Wireless Telecommunications,0.3369,-0.8782,,-0.9143,False,False,,False,1.4664789175916197,f0_lgbm_w1,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,CFFI,Regional Banks,2.4218,-1.5759,,,False,False,,,2.8637949623092624,f0_lgbm_w1,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,BDL,Restaurants,7.6582,6.8147,,,True,True,,,2.584291472317958,f0_lgbm_w1,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,SWK,Tools & Hardware,-0.4001,-2.4005,,,False,False,,,2.56993500298627,f0_lgbm_w1,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,EQIX,Real Estate Investment Trusts,-2.3401,1.068,0.3483,-0.0516,False,False,False,False,0.8544138168338044,f0_lgbm_w1,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,EXPE,Other Consumer Services,20.0897,9.8689,8.6347,13.1424,False,False,False,False,0.8544138168338044,f0_lgbm_w1,train_oof,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,GMED,Unknown,-8.1708,-10.6273,-11.6711,-9.0564,True,True,True,True,0.8544138168338044,f0_lgbm_w1,train_oof,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,FIGS,Unknown,-6.6038,-10.6289,-7.7987,-7.5472,False,True,True,True,0.8544138168338044,f0_lgbm_w1,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,RTX,Aerospace & Defense,-3.4161,-6.4231,-7.3413,-10.4101,False,False,True,True,0.8544138168338044,f0_lgbm_w1,train_oof,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,DOCN,Packaged Software,19.1609,17.3875,8.9821,29.7722,False,False,False,False,0.8544138168338044,f0_lgbm_w1,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,LMND,Unknown,-5.1562,-3.9531,10.8437,-14.9219,False,True,True,True,0.8544138168338044,f0_lgbm_w1,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,CASY,Specialty Stores,4.3037,3.5674,12.1789,5.8886,False,False,False,False,-0.16420391791881986,f0_lgbm_w1,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,DELL,Computer Processing Hardware,0.9305,2.9136,25.4609,13.7656,True,True,True,True,-0.21535539068402715,f0_lgbm_w1,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,PFIS,Regional Banks,6.1676,7.4494,4.2541,3.7711,False,False,False,False,1.965300385370152,f0_lgbm_w1,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,INVA,Unknown,3.7555,5.8515,0.917,2.9258,False,False,False,False,1.7983562044824006,f0_lgbm_w1,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,MRVL,Semiconductors,17.4545,27.695,50.7818,50.1966,False,False,False,False,-0.09956268256148325,f0_lgbm_w1,train_oof,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,BVFL,Savings Banks,2.3162,2.1148,0.7049,-1.5106,False,False,False,False,1.965300385370152,f0_lgbm_w1,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,DBD,Unknown,5.415,1.6981,-7.3625,-7.5407,False,False,True,True,1.965300385370152,f0_lgbm_w1,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,HLIO,Industrial Machinery,-2.8179,-3.625,-3.5401,-5.4942,False,False,False,False,1.9141489126049454,f0_lgbm_w1,train_oof,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,AMLX,Pharmaceuticals: Major,-6.1674,-11.8392,-26.8722,-18.8877,False,True,True,True,1.9141489126049454,f0_lgbm_w1,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,CVEO,Hotels/Resorts/Cruise lines,3.6573,2.8336,12.0593,2.6689,False,False,False,False,1.9141489126049454,f0_lgbm_w1,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,GHM,Industrial Machinery,2.3754,-0.3574,3.3004,3.2058,False,False,False,False,1.9141489126049454,f0_lgbm_w1,train_oof,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,CSV,Unknown,-3.4524,-10.5741,-13.9673,-14.9734,False,True,True,True,2.45514549868659,f0_lgbm_w1,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,OBK,Regional Banks,1.3189,0.3459,1.8378,-2.1405,False,False,False,False,2.4461426965224478,f0_lgbm_w1,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,BATRA,Movies/Entertainment,0.4826,1.8374,-1.4477,0.1299,False,False,False,False,1.718797651600041,f0_lgbm_w1,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,ALL,Multi-Line Insurance,-1.1377,0.8206,-4.4109,0.4616,False,False,False,False,2.4461426965224478,f0_lgbm_w1,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,PR,Integrated Oil,-10.8527,-5.7912,-13.0415,-7.5695,True,True,True,True,2.4461426965224478,f0_lgbm_w1,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,LAMR,Real Estate Investment Trusts,13.188,4.3091,9.27,9.7262,False,False,False,False,2.2343839405853623,f0_lgbm_w1,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,FTNT,Information Technology Services,9.5272,19.4737,29.0633,23.0776,False,False,False,False,2.7180784294184934,f0_lgbm_w1,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,MATX,Marine Shipping,-1.7564,-0.6894,2.3036,-0.9849,False,False,False,False,2.6669042546236756,f0_lgbm_w1,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,PEBK,Regional Banks,-3.382,1.8005,4.8175,1.9221,False,False,False,False,2.506319673481408,f0_lgbm_w1,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,CVS,Drugstore Chains,-2.5444,-4.9311,6.5398,0.2418,False,False,False,False,2.4461426965224478,f0_lgbm_w1,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,VAL,Contract Drilling,-3.6843,-11.8145,-14.366,-15.7083,False,True,True,True,2.4461426965224478,f0_lgbm_w1,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,DVA,Medical/Nursing Services,-0.4413,-2.5276,4.6439,-3.6309,False,False,False,False,2.2343839405853623,f0_lgbm_w1,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29,CTS,Electronic Production Equipment,-0.5856,4.6059,2.8807,5.9829,False,False,False,False,2.926709958890927,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29,ILMN,Medical Specialties,0.9139,0.0746,9.7606,0.6714,False,False,False,False,1.9621537764458812,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29,AVGO,Semiconductors,-14.2997,-15.1119,-18.7725,-8.6074,True,True,True,True,1.8281502347126828,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,TWIN,Trucks/Construction/Farm Machinery,-0.05,9.1546,14.1071,20.7604,False,False,False,False,4.729547102796751,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,ATLO,Regional Banks,1.7749,-1.3396,-1.1052,2.5452,False,False,False,False,1.9214283994414736,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,MCRI,Hotels/Resorts/Cruise lines,5.5033,6.8444,6.2556,9.4693,False,False,False,False,1.6247535431071394,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,LARK,Major Banks,-2.0805,6.6779,1.443,3.8255,False,False,False,False,6.633113853930612,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,AMKR,Semiconductors,3.371,-10.0446,-19.4721,-20.4091,False,True,True,True,3.927414927003582,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,LYTS,Building Products,2.4259,2.2719,-6.9696,-1.4632,False,False,False,False,3.776044236682823,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,INTC,Semiconductors,-7.7631,-13.4919,-31.6849,-21.0466,True,True,True,True,2.4863719860650186,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,TER,Electronic Production Equipment,-4.2268,-19.0841,-29.3287,-21.1646,True,True,True,True,0.705256622719079,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,LION,Unknown,6.9798,-4.3705,-9.4586,-12.1331,False,False,True,True,-0.3490377819617548,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,PTRN,Advertising/Marketing Services,14.913,25.8696,-3.6087,22.2174,False,False,False,False,6.346975958089077,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,NTRA,Biotechnology,5.4038,1.8679,-1.1358,2.4113,False,False,False,False,5.481562238506947,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,PLOW,Trucks/Construction/Farm Machinery,-5.1509,-18.8491,-12.8679,-15.8113,False,True,True,True,3.6012091134477986,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,FLYW,Miscellaneous Commercial Services,-5.9765,-3.2551,-14.5678,-15.2081,False,False,True,True,3.357460463223436,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,LGND,Pharmaceuticals: Major,-1.1565,-5.1728,-10.1269,-6.0668,False,True,True,True,2.2776400945800295,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,BSET,Home Furnishings,2.4814,6.1042,-6.799,-4.268,False,False,False,False,1.771518674579502,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,PNTG,Medical/Nursing Services,3.1727,1.2297,-4.0826,-0.8362,False,False,True,False,1.9621537764458812,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,BSVN,Regional Banks,-1.0101,-3.9627,-1.7677,-2.331,False,False,False,False,0.5546492830244654,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,LASR,Unknown,-2.0925,-1.0038,-20.6136,-2.7287,True,True,True,True,-0.4156657724606709,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,KARO,Packaged Software,1.0368,2.4725,-0.654,3.3817,False,False,False,False,4.981194772197463,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,BOH,Regional Banks,-1.709,-6.4731,-6.0166,-7.1989,False,False,True,True,3.8781347537018727,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,LQDT,Internet Retail,-5.0796,-1.491,9.856,6.2926,False,False,False,False,2.800520994986921,f0_lgbm_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,PKG,Containers/Packaging,-3.7921,0.1996,-1.0723,-0.0196,False,False,False,False,5.145028115158148,f0_lgbm_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,CHMG,Regional Banks,0.6298,0.3211,2.0993,3.6305,False,False,False,False,4.519963942706897,f0_lgbm_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
