policy,panel,quarter,horizon,role,snapshot_date,rule_available,n,flagged_n,retained_n,known_n,unknown_n,coverage,known_coverage,baseline_gross,baseline_net,veto_cash_net,random_cash_net,cash_delta,cash_delta_gross,incremental_vs_random,avoided_gross_loss,foregone_gross_gain,saved_cost,flagged_mean,retained_mean,known_retained_mean,known_matched_return_spread,stop_lift,matched,stop_capture,winner_loss,break_even_cost_bps
deep_pullback_and_extended,nonoverlap_w4,2025Q4,w4,PRIMARY,2025-12-05,True,58,4,54,24,34,0.06896551724137931,0.41379310344827586,0.04082013621857685,0.03882013621857685,0.04182084824966225,0.036142885444881895,0.0030007120310854007,0.002862780996602638,0.005677962804780355,0.003110211399153081,0.0002474304025504431,0.00013793103448275863,-0.041510324450738253,0.046918688860748334,0.08489873237028592,0.12640905682102416,0.8,1,0.2857142857142857,0.0,-415.10324450738256
deep_pullback_and_extended,nonoverlap_w4,2025Q4,w4,PRIMARY,2025-12-12,True,67,4,63,18,49,0.05970149253731343,0.26865671641791045,0.03116687494302641,0.029166874943026416,0.025243076705153224,0.027425568976278573,-0.0039237982378731925,-0.0040432012229478205,-0.002182492271125349,0.0007632408014207999,0.004806442024368621,0.00011940298507462687,0.067723620484376,0.028845811734051832,-0.031436951013641586,-0.09916057149801757,0.2142857142857143,1,0.125,0.0,677.23620484376
deep_pullback_and_extended,nonoverlap_w4,2025Q4,w4,PRIMARY,2025-12-19,True,48,0,48,16,32,0.0,0.3333333333333333,0.03928240794140287,0.037282407941402876,0.037282407941402876,0.037282407941402876,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.03928240794140287,0.054407476194968885,,,0,0.0,0.0,
deep_pullback_and_extended,nonoverlap_w4,2025Q4,w4,PRIMARY,2025-12-26,True,34,0,34,20,14,0.0,0.5882352941176471,0.09264392429616095,0.09064392429616094,0.09064392429616094,0.09064392429616094,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.09264392429616095,0.10908040374467017,,,0,0.0,0.0,
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-10-03,True,70,15,55,70,0,0.21428571428571427,1.0,-0.027074370549713213,-0.02907437054971321,-0.022914153766589705,-0.02284414828906038,0.006160216783123507,0.005731645354552071,-7.00054775293231e-05,0.007405072976946289,0.001673427622394217,0.00042857142857142855,-0.026747678321242998,-0.027163468430205076,-0.027163468430205076,-0.00041579010896207816,0.17575757575757578,1,0.30434782608695654,0.3333333333333333,-267.47678321243
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-10-10,True,19,6,13,19,0,0.3157894736842105,1.0,0.013807373759634657,0.011807373759634658,0.014868576113262824,0.008078729414486872,0.0030612023536281657,0.0024296234062597477,0.0067898466987759525,0.006074554823514121,0.003644931417254373,0.0006315789473684211,-0.007693807453155867,0.023730995857845664,0.023730995857845664,0.03142480331100153,0.11538461538461536,1,0.375,0.3333333333333333,-76.93807453155867
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-10-17,True,57,18,39,57,0,0.3157894736842105,1.0,0.02580989584337356,0.02380989584337356,0.014216641877499726,0.016290981366518752,-0.009593253965873834,-0.010224832913242258,-0.0020743394890190264,0.0035991356166771575,0.013823968529919416,0.0006315789473684211,0.03237863755860048,0.022778168897884216,0.022778168897884216,-0.009600468660716264,0.1367521367521367,1,0.4,0.42857142857142855,323.7863755860048
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-10-24,True,88,22,66,88,0,0.25,1.0,-0.005759972276299871,-0.0077599722762998705,-0.006100027842668824,-0.005819979207224903,0.0016599444336310469,0.0011599444336310464,-0.00028004863544392033,0.005892499644158033,0.004732555210526986,0.0005,-0.004639777734524186,-0.006133370456891766,-0.006133370456891766,-0.00149359272236758,0.2575757575757576,1,0.37142857142857144,0.16666666666666666,-46.397777345241856
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-10-31,True,60,15,45,60,0,0.25,1.0,-0.011168604021372932,-0.013168604021372933,-0.004675541863100046,-0.0098764530160297,0.008493062158272887,0.007993062158272883,0.005200911152929654,0.01186044221832849,0.0038673800600556047,0.0005,-0.03197224863309153,-0.004234055817466732,-0.004234055817466732,0.0277381928156248,0.43015873015873013,1,0.4074074074074074,0.2,-319.72248633091533
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-11-07,True,58,14,44,58,0,0.2413793103448276,1.0,-0.013787876469262743,-0.015787876469262743,-0.00509486617581998,-0.01197700973530277,0.010693010293442762,0.010210251672753105,0.00688214355948279,0.01283198545619915,0.0026217337834460435,0.0004827586206896552,-0.04229961407283429,-0.004715959959035426,-0.004715959959035426,0.03758365411379887,0.4415584415584416,1,0.45454545454545453,0.0,-422.99614072834294
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-11-14,True,55,9,46,55,0,0.16363636363636364,1.0,0.004450880301646878,0.002450880301646877,0.004684724413072188,0.002049827161377388,0.002233844111425311,0.0019065713841525838,0.0026348972516947997,0.004521105552422998,0.0026145341682704145,0.00032727272727272726,-0.011651269569821345,0.00760130092867327,0.00760130092867327,0.019252570498494617,0.24637681159420288,1,0.42857142857142855,0.4,-116.51269569821345
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-11-21,True,29,6,23,29,0,0.20689655172413793,1.0,0.012065745209909188,0.010065745209909186,0.014846460479482113,0.007983177235445216,0.004780715269572926,0.0043669221661246475,0.006863283244036896,0.007615540282783966,0.0032486181166593176,0.00041379310344827585,-0.021106790469602465,0.020719450169781797,0.020719450169781797,0.04182624063938426,0.28985507246376807,1,0.6666666666666666,0.0,-211.06790469602464
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-11-28,True,132,38,94,132,0,0.2878787878787879,1.0,0.009162440941946886,0.007162440941946885,0.005766947696139755,0.005100526125325812,-0.0013954932458071301,-0.0019712508215647055,0.0006664215708139425,0.005308600036716656,0.007279850858281363,0.0005757575757575758,0.006847502853856345,0.010098266977557955,0.010098266977557955,0.0032507641237016095,0.11926091825307952,1,0.4074074074074074,0.5,68.47502853856345
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-12-05,True,79,23,56,79,0,0.2911392405063291,1.0,0.016829629921462644,0.014829629921462646,0.015779228278384832,0.010512142729138078,0.0009495983569221857,0.00036731987590952916,0.0052670855492467535,0.00531544070870549,0.004948120832795962,0.0005822784810126582,-0.0012616639216022959,0.02425998274986432,0.02425998274986432,0.025521646671466613,0.187111801242236,1,0.47058823529411764,0.0,-12.616639216022959
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-12-12,True,92,20,72,92,0,0.21739130434782608,1.0,-0.002607074972434787,-0.004607074972434789,0.002428056491351387,-0.0036055369349489654,0.007035131463786176,0.0066003488550905225,0.006033593426300353,0.010420890407228052,0.00382054155213753,0.0004347826086956522,-0.030361604733416404,0.005102516627837884,0.005102516627837884,0.03546412136125429,0.3194444444444444,1,0.43478260869565216,0.25,-303.616047334164
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-12-19,True,71,16,55,71,0,0.22535211267605634,1.0,-0.010121588269854126,-0.012121588269854126,-0.006376980969110841,-0.009389962744253195,0.005744607300743285,0.005293903075391174,0.0030129817751423545,0.00582640194921776,0.0005324988738265845,0.0004507042253521127,-0.023491694897048335,-0.00623210270557945,-0.00623210270557945,0.017259592191468887,0.03977272727272729,1,0.25,0.5,-234.91694897048336
high_pct_above_ceiling,all_entries,2025Q4,w1,PRIMARY,2025-12-26,True,55,19,36,55,0,0.34545454545454546,1.0,0.01436546493708114,0.012365464937081138,0.004061153362149158,0.008093758867907653,-0.008304311574931979,-0.00899522066584107,-0.004032605505758495,0.002713426611641411,0.01170864727748248,0.0006909090909090909,0.02603879666427678,0.008204539858838992,0.008204539858838992,-0.017834256805437786,0.043859649122807015,1,0.4,0.5454545454545454,260.38796664276776
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-10-03,True,70,15,55,70,0,0.21428571428571427,1.0,-0.018847792528915677,-0.02084779252891568,-0.016196393273674045,-0.016380408415576603,0.004651399255241634,0.004222827826670205,0.00018401514190255833,0.007710406682106541,0.003487578855436337,0.00042857142857142855,-0.01970652985779429,-0.018613591439221512,-0.018613591439221512,0.0010929384185727788,0.17575757575757578,1,0.30434782608695654,0.3333333333333333,-197.0652985779429
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-10-10,True,19,6,13,19,0,0.3157894736842105,1.0,0.008635212188974957,0.006635212188974955,0.014210591113541457,0.004539882024035496,0.007575378924566502,0.006943799977198077,0.009670709089505961,0.013270983215872594,0.006327183238674515,0.0006315789473684211,-0.02198869992779391,0.022769325473637518,0.022769325473637518,0.04475802540143143,0.11538461538461536,1,0.375,0.3333333333333333,-219.8869992779391
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-10-17,True,57,18,39,57,0,0.3157894736842105,1.0,0.019054884384024116,0.017054884384024114,0.007429713293001104,0.011669131420648078,-0.00962517109102301,-0.010256750038391433,-0.004239418127646974,0.00946862531913814,0.01972537535752957,0.0006315789473684211,0.0324797084549062,0.01285881173592469,0.01285881173592469,-0.01962089671898151,0.1367521367521367,1,0.4,0.42857142857142855,324.797084549062
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-10-24,True,88,22,66,88,0,0.25,1.0,-0.00698465269249875,-0.00898465269249875,0.0023956083296647374,-0.006738489519374063,0.011380261022163487,0.010880261022163487,0.0091340978490388,0.01431209368187638,0.0034318326597128908,0.0005,-0.04352104408865395,0.005194144439552983,0.005194144439552983,0.04871518852820693,0.2575757575757576,1,0.37142857142857144,0.16666666666666666,-435.21044088653946
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-10-31,True,60,15,45,60,0,0.25,1.0,-0.03360889954148527,-0.03560889954148527,-0.011919694893498865,-0.026706674656113955,0.023689204647986406,0.02318920464798641,0.01478697976261509,0.029228412258918878,0.00603920761093246,0.0005,-0.09275681859194564,-0.013892926524665151,-0.013892926524665151,0.07886389206728048,0.43015873015873013,1,0.4074074074074074,0.2,-927.5681859194564
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-11-07,True,58,14,44,58,0,0.2413793103448276,1.0,-0.01031212832327862,-0.012312128323278621,-0.0017779306464508287,-0.009340235279728609,0.010534197676827792,0.010051439056138138,0.00756230463327778,0.013648097163151074,0.0035966581070129367,0.0004827586206896552,-0.04164167608971514,-0.00034363585213972647,-0.00034363585213972647,0.04129804023757541,0.4415584415584416,1,0.45454545454545453,0.0,-416.4167608971514
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-11-14,True,55,9,46,55,0,0.16363636363636364,1.0,0.027606807636508402,0.0256068076365084,0.020816017522423638,0.021416602750534298,-0.004790790114084762,-0.005118062841357486,-0.0006005852281106595,0.003008389121878798,0.008126451963236284,0.00032727272727272726,0.03127705069718464,0.026888716602897832,0.026888716602897832,-0.004388334094286805,0.24637681159420288,1,0.42857142857142855,0.4,312.7705069718464
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-11-21,True,29,6,23,29,0,0.20689655172413793,1.0,0.017039308067716707,0.015039308067716707,0.022303509233760576,0.011927727088189113,0.007264201166043869,0.0068504080625955924,0.010375782145571463,0.009617562382176066,0.0027671543195804723,0.00041379310344827585,-0.033110305635878697,0.030121815990393763,0.030121815990393763,0.06323212162627245,0.28985507246376807,1,0.6666666666666666,0.0,-331.10305635878694
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-11-28,True,132,38,94,132,0,0.2878787878787879,1.0,0.015831279312903193,0.013831279312903191,0.01241740280976076,0.009849547389491667,-0.001413876503142432,-0.001989634078900007,0.002567855420269093,0.008845863457886433,0.010835497536786441,0.0005757575757575758,0.006911360484600023,0.019437203945621494,0.019437203945621494,0.012525843461021471,0.11926091825307952,1,0.4074074074074074,0.5,69.11360484600023
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-12-05,True,79,23,56,79,0,0.2911392405063291,1.0,0.018565209207825,0.016565209207824998,0.017233750511400324,0.011742426780230379,0.0006685413035753263,8.626282256266866e-05,0.005491323731169945,0.006274124913559917,0.006187862090997247,0.0005822784810126582,-0.0002962940427152532,0.02631189804286832,0.02631189804286832,0.026608192085583574,0.187111801242236,1,0.47058823529411764,0.0,-2.962940427152532
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-12-12,True,92,20,72,92,0,0.21739130434782608,1.0,-0.010910131178292412,-0.012910131178292414,-0.00332897500815606,-0.01010358092214189,0.009581156170136353,0.009146373561440699,0.006774605913985829,0.013043361810577895,0.003896988249137195,0.0004347826086956522,-0.04207331838262722,-0.0022536902881994092,-0.0022536902881994092,0.03981962809442781,0.3194444444444444,1,0.43478260869565216,0.25,-420.7331838262722
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-12-19,True,71,16,55,71,0,0.22535211267605634,1.0,0.0034653710656972264,0.0014653710656972266,-0.0033975637744165983,0.0011351466001879923,-0.004862934840113825,-0.005313639065465939,-0.004532710374604591,0.002097874998719331,0.00741151406418527,0.0004507042253521127,0.023579273353005106,-0.002385945963337789,-0.002385945963337789,-0.025965219316342894,0.03977272727272729,1,0.25,0.5,235.79273353005107
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,2025-12-26,True,55,19,36,55,0,0.34545454545454546,1.0,0.06412062803416138,0.062120628034161365,0.032307198916590736,0.04066077471326926,-0.02981342911757063,-0.030504338208479736,-0.008353575796678524,0.0068007052771574495,0.037305043485637186,0.0006909090909090909,0.08830203165612556,0.05135822056701363,0.05135822056701363,-0.03694381108911193,0.043859649122807015,1,0.4,0.5454545454545454,883.0203165612556
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-10-03,True,70,15,55,70,0,0.21428571428571427,1.0,0.006011522757952863,0.004011522757952861,5.691357072885842e-05,0.0031519107383915336,-0.003954609187224002,-0.004383180615795433,-0.0030949971676626753,0.007516239748018836,0.01189942036381427,0.00042857142857142855,0.02045484287371202,0.0020724354536549115,0.0020724354536549115,-0.01838240742005711,0.17575757575757578,1,0.30434782608695654,0.3333333333333333,204.5484287371202
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-10-10,True,19,6,13,19,0,0.3157894736842105,1.0,0.015070891431579678,0.013070891431579676,0.009219248071998287,0.008943241505817674,-0.003851643359581389,-0.00448322230694981,0.0002760065661806133,0.015575933045527414,0.02005915535247722,0.0006315789473684211,0.014196870638674397,0.015474285643689807,0.015474285643689807,0.0012774150050154105,0.11538461538461536,1,0.375,0.3333333333333333,141.96870638674397
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-10-17,True,57,18,39,57,0,0.3157894736842105,1.0,0.01373756174034347,0.011737561740343468,0.014182849159398233,0.008030963296024478,0.0024452874190547657,0.0018137084716863463,0.0061518858633737555,0.019357419467879552,0.017543710996193205,0.0006315789473684211,-0.005743410160340096,0.022728779540658956,0.022728779540658956,0.028472189700999052,0.1367521367521367,1,0.4,0.42857142857142855,-57.43410160340096
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-10-24,True,88,22,66,88,0,0.25,1.0,-0.022620252868818972,-0.02462025286881897,-0.006895532416034195,-0.018465189651614228,0.017724720452784774,0.017224720452784774,0.011569657235580032,0.019599280232596057,0.0023745597798112837,0.0005,-0.0688988818111391,-0.007194043221378928,-0.007194043221378928,0.06170483858976017,0.2575757575757576,1,0.37142857142857144,0.16666666666666666,-688.988818111391
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-10-31,True,60,15,45,60,0,0.25,1.0,-0.029268901560159533,-0.03126890156015953,-0.009674268089719794,-0.02345167617011965,0.021594633470439738,0.02109463347043973,0.013777408080399855,0.027855471415262845,0.006760837944823112,0.0005,-0.08437853388175892,-0.010899024119626389,-0.010899024119626389,0.07347950976213254,0.43015873015873013,1,0.4074074074074074,0.2,-843.7853388175893
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-11-07,True,58,14,44,58,0,0.2413793103448276,1.0,0.005841686656968505,0.0038416866569685034,0.01333140811319046,0.0029143829811485197,0.009489721456221956,0.009006962835532302,0.01041702513204194,0.01352557209227515,0.0045186092567428456,0.0004827586206896552,-0.037314560318633824,0.019573219785569244,0.019573219785569244,0.05688778010420307,0.4415584415584416,1,0.45454545454545453,0.0,-373.14560318633823
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-11-14,True,55,9,46,55,0,0.16363636363636364,1.0,0.029344213223620727,0.02734421322362073,0.017584693178343727,0.022869705605210063,-0.009759520045277002,-0.010086792772549728,-0.005285012426866336,0.0030749279080330818,0.013161720680582809,0.00032727272727272726,0.06164151138780389,0.023025176626280543,0.023025176626280543,-0.03861633476152335,0.24637681159420288,1,0.42857142857142855,0.4,616.4151138780389
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-11-21,True,29,6,23,29,0,0.20689655172413793,1.0,0.03979737721735655,0.037797377217356556,0.03964793720489129,0.029977230206868995,0.0018505599875347362,0.001436766884086465,0.009670706998022298,0.007657269070598897,0.0062205021865124315,0.00041379310344827585,-0.00694437327308458,0.05199087734529772,0.05199087734529772,0.0589352506183823,0.28985507246376807,1,0.6666666666666666,0.0,-69.44373273084581
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-11-28,True,132,38,94,132,0,0.2878787878787879,1.0,0.024770892969368564,0.022770892969368562,0.012638272935270622,0.016215635902429127,-0.01013262003409794,-0.010708377609855517,-0.003577362967158505,0.006228985749683907,0.01693736335953942,0.0005757575757575758,0.03719752222370863,0.01974736199420981,0.01974736199420981,-0.017450160229498822,0.11926091825307952,1,0.4074074074074074,0.5,371.9752222370863
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-12-05,True,79,23,56,79,0,0.2911392405063291,1.0,0.009747806387840792,0.00774780638784079,0.010743752498180695,0.005492115920494737,0.002995946110339905,0.002413667629327248,0.005251636577685958,0.009522666171485242,0.007108998542157995,0.0005822784810126582,-0.008290423596384894,0.017156365131362056,0.017156365131362056,0.02544678872774695,0.187111801242236,1,0.47058823529411764,0.0,-82.90423596384895
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-12-12,True,92,20,72,92,0,0.21739130434782608,1.0,0.012720638482908202,0.0107206384829082,0.012182755698942926,0.008390064899667288,0.0014621172160347255,0.0010273346073390757,0.0037926907992756383,0.011923062071304225,0.010895727463965148,0.0004347826086956522,-0.004725739193759748,0.01756685450420485,0.01756685450420485,0.0222925936979646,0.3194444444444444,1,0.43478260869565216,0.25,-47.25739193759748
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-12-19,True,71,16,55,71,0,0.22535211267605634,1.0,0.011981466476886606,0.0099814664768866,0.002788946894681308,0.007732121918714971,-0.0071925195822052914,-0.007643223807557407,-0.004943175024033663,0.005553697142791807,0.013196920950349213,0.0004507042253521127,0.03391680564603599,0.005600276900406781,0.005600276900406781,-0.028316528745629208,0.03977272727272729,1,0.25,0.5,339.1680564603599
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,2025-12-26,True,55,19,36,55,0,0.34545454545454546,1.0,0.11072570284952427,0.10872570284952424,0.0621343481780871,0.07116591459241586,-0.04659135467143714,-0.04728226376234625,-0.009031566414328764,0.005812365265872711,0.05309462902821896,0.0006909090909090909,0.1368697108910023,0.0969274763831886,0.0969274763831886,-0.0399422345078137,0.043859649122807015,1,0.4,0.5454545454545454,1368.697108910023
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-10-03,True,70,15,55,70,0,0.21428571428571427,1.0,0.003083400414096952,0.0010834004140969503,-0.006525945675022268,0.0008512431825047467,-0.007609346089119218,-0.008037917517690651,-0.0073771888575270145,0.01324866442982995,0.021286581947520603,0.00042857142857142855,0.03751028174922304,-0.0063057490409374325,-0.0063057490409374325,-0.04381603079016047,0.17575757575757578,1,0.30434782608695654,0.3333333333333333,375.1028174922304
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-10-10,True,19,6,13,19,0,0.3157894736842105,1.0,0.004519602479485801,0.0025196024794857993,-0.01374334867944888,0.001723938538595547,-0.01626295115893468,-0.016894530106303103,-0.015467287218044426,0.012807174965555968,0.02970170507185907,0.0006315789473684211,0.05349934533662649,-0.01808643268534836,-0.01808643268534836,-0.07158577802197486,0.11538461538461536,1,0.375,0.3333333333333333,534.9934533662649
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-10-17,True,57,18,39,57,0,0.3157894736842105,1.0,-0.005340082526458921,-0.007340082526458921,0.008640804962238692,-0.005022161728629788,0.015980887488697613,0.01534930854132919,0.013662966690868479,0.027437312036204177,0.012088003494874986,0.0006315789473684211,-0.0486061437142091,0.014628868790964243,0.014628868790964243,0.06323501250517334,0.1367521367521367,1,0.4,0.42857142857142855,-486.061437142091
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-10-24,True,88,22,66,88,0,0.25,1.0,-0.020413971019784437,-0.02241397101978444,-0.0009855701731574433,-0.01681047826483833,0.021428400846626994,0.020928400846626994,0.015824908091680884,0.024632232791456512,0.003703831944829523,0.0005,-0.08371360338650798,0.0006859064357900773,0.0006859064357900773,0.08439950982229805,0.2575757575757576,1,0.37142857142857144,0.16666666666666666,-837.1360338650798
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-10-31,True,60,15,45,60,0,0.25,1.0,0.01667560100994884,0.01467560100994884,0.013877385067859403,0.01100670075746163,-0.0007982159420894374,-0.0012982159420894437,0.0028706843103977735,0.016652004571510587,0.01795022051360003,0.0005,0.005192863768357775,0.020503180090479203,0.020503180090479203,0.015310316322121428,0.43015873015873013,1,0.4074074074074074,0.2,51.92863768357775
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-11-07,True,58,14,44,58,0,0.2413793103448276,1.0,0.006779512636846328,0.004779512636846327,0.011981967890351428,0.003625837172779972,0.0072024552535051006,0.006719696632815444,0.008356130717571455,0.01402018363401965,0.007300487001204204,0.0004827586206896552,-0.02783874319309255,0.017794412219099612,0.017794412219099612,0.045633155412192164,0.4415584415584416,1,0.45454545454545453,0.0,-278.3874319309255
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-11-14,True,55,9,46,55,0,0.16363636363636364,1.0,0.05039842895805092,0.048398428958050924,0.035403763869447435,0.04047868603764259,-0.012994665088603488,-0.01332193781587623,-0.005074922168195155,0.003554058184260331,0.01687599600013656,0.00032727272727272726,0.08141184220813252,0.044330587235208885,0.044330587235208885,-0.03708125497292364,0.24637681159420288,1,0.42857142857142855,0.4,814.1184220813252
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-11-21,True,29,6,23,29,0,0.20689655172413793,1.0,0.033073957668512496,0.031073957668512495,0.032968364056209024,0.02464486297847543,0.001894406387696529,0.001480613284248254,0.008323501077733594,0.009408145585510655,0.007927532301262401,0.00041379310344827585,-0.007156297540533228,0.04356880685348095,0.04356880685348095,0.050725104394014175,0.28985507246376807,1,0.6666666666666666,0.0,-71.56297540533228
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-11-28,True,132,38,94,132,0,0.2878787878787879,1.0,0.023603327320575174,0.021603327320575176,0.013535463875805611,0.015384187637379292,-0.008067863444769565,-0.008643621020527141,-0.0018487237615736809,0.00782166693491872,0.016465287955445856,0.0005757575757575758,0.03002520986077849,0.021007247144748307,0.021007247144748307,-0.009017962716030184,0.11926091825307952,1,0.4074074074074074,0.5,300.2520986077849
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-12-05,True,79,23,56,79,0,0.2911392405063291,1.0,0.04861607292844812,0.046616072928448105,0.02487989361002468,0.03304430486067207,-0.021736179318423424,-0.0223184577994361,-0.008164411250647392,0.0031758934058959483,0.02549435120533205,0.0005822784810126582,0.07665905070241096,0.03709842134271339,0.03709842134271339,-0.03956062935969756,0.187111801242236,1,0.47058823529411764,0.0,766.5905070241096
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-12-12,True,92,20,72,92,0,0.21739130434782608,1.0,0.03074650989066399,0.028746509890663983,0.027256083537870852,0.02249726861008486,-0.001490426352793131,-0.0019252089614887878,0.004758814927785994,0.01119853128194005,0.013123740243428834,0.0004347826086956522,0.008855961222848424,0.03682721785394609,0.03682721785394609,0.027971256631097667,0.3194444444444444,1,0.43478260869565216,0.25,88.55961222848424
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-12-19,True,71,16,55,71,0,0.22535211267605634,1.0,0.04035750610894705,0.038357506108947045,0.02445258434523326,0.02971356107031109,-0.013904921763713784,-0.014355625989065897,-0.005260976725077828,0.004800243276717568,0.019155869265783467,0.0004507042253521127,0.06370309032647992,0.03356606342748294,0.03356606342748294,-0.03013702689899698,0.03977272727272729,1,0.25,0.5,637.0309032647991
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,2025-12-26,True,55,19,36,55,0,0.34545454545454546,1.0,0.13277668333823672,0.13077668333823672,0.07494730181120537,0.08559928363957313,-0.055829381527031346,-0.05652029061794043,-0.010651981828367754,0.00392267655201168,0.060442967169952115,0.0006909090909090909,0.1636113675782486,0.11650282221156376,0.11650282221156376,-0.04710854536668484,0.043859649122807015,1,0.4,0.5454545454545454,1636.1136757824859
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w1,PRIMARY,2025-10-03,True,47,10,37,47,0,0.2127659574468085,1.0,-0.02724541656791838,-0.029245416567918382,-0.02511360762315464,-0.023022987510914472,0.004131808944763744,0.0037062770298701276,-0.0020906201122401664,0.0059974047413202045,0.0022911277114500764,0.000425531914893617,-0.0174195020403896,-0.029901069142926156,-0.029901069142926156,-0.012481567102536555,0.1216216216216216,1,0.2631578947368421,0.3333333333333333,-174.19502040389602
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w1,PRIMARY,2025-10-10,True,14,5,9,14,0,0.35714285714285715,1.0,0.021952690344070637,0.01995269034407064,0.02277640497059021,0.012826729506902555,0.0028237146265195703,0.00210942891223385,0.009949675463687654,0.007056121549936214,0.004946692637702364,0.0007142857142857143,-0.00590640095425478,0.037429963287584765,0.037429963287584765,0.043336364241839544,-0.0444444444444444,1,0.3333333333333333,0.3333333333333333,-59.0640095425478
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w1,PRIMARY,2025-10-17,True,38,14,24,38,0,0.3684210526315789,1.0,0.03793580796365445,0.03593580796365445,0.02084702208499305,0.022696299766518598,-0.015088785878661398,-0.015825627983924548,-0.0018492776815255477,0.0027669772921613974,0.018592605276085944,0.0007368421052631579,0.042955275956366626,0.035007784967905665,0.035007784967905665,-0.00794749098846096,0.10714285714285715,1,0.45454545454545453,0.3333333333333333,429.55275956366626
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w1,PRIMARY,2025-10-24,True,71,16,55,71,0,0.22535211267605634,1.0,-0.0012590785231871725,-0.0032590785231871753,-0.002953805265705327,-0.0025246382926097837,0.00030527325748184835,-0.00014543096787026467,-0.0004291669730955433,0.004479068565461323,0.004624499533331587,0.0004507042253521127,0.0006453499199242994,-0.0018130940702741503,-0.0018130940702741503,-0.0024584439901984495,0.29772727272727273,1,0.35714285714285715,0.16666666666666666,6.453499199242994
