policy,panel,quarter,horizon,role,group,n,unique_tickers,mean,median,p10,p90,positive_return_rate,ambiguous_3w_n,stop_first_3w_n,fast_winner_3w_n,unresolved_3w_n,mae_3w_median,mfe_3w_median,mae_4w_median,mfe_4w_median
r6_simple,all_entries,2025Q2,w4,PRIMARY,retained,334,193,0.055743100266518616,0.022254668363657602,-0.06801437221879757,0.16781095879177685,0.6407185628742516,3,57,24,250,-0.03777083361235205,0.056215076075782494,-0.0431542294912154,0.06690361956184675
r6_simple,all_entries,2025Q2,w4,PRIMARY,unknown_feature,81,42,0.07711013508776654,0.0127314412391497,-0.1011128274321532,0.1315538802145397,0.6049382716049383,2,15,4,60,-0.0480442299028431,0.0570845688413022,-0.0533473019347716,0.0686254600242726
r6_simple,nonoverlap_w4,2025Q2,w1,PRIMARY,baseline,271,218,0.012103470916152081,0.0073914100545937,-0.0408478367189092,0.0696969880637152,0.6014760147601476,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w1,PRIMARY,flagged,44,40,0.009781973028088038,-4.2583506446e-05,-0.03175483692246437,0.07292532222264585,0.5,0,9,5,30,-0.033842002875507246,0.0680447280849769,-0.0360468693318467,0.0707148982513382
r6_simple,nonoverlap_w4,2025Q2,w1,PRIMARY,retained,227,186,0.012553452885644667,0.0085828612761309,-0.04198129663106162,0.06902300935375001,0.6211453744493393,3,36,18,170,-0.0353159130558753,0.0585471960797738,-0.0422222561306423,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w1,PRIMARY,unknown_feature,51,41,0.002472504062305608,0.0053451484772253,-0.0428464833082122,0.0648503671792575,0.5490196078431373,2,8,3,38,-0.0423280028152063,0.0570845688413022,-0.0521978021978022,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w2,PRIMARY,baseline,271,218,0.03696404339867484,0.0154966545384565,-0.0380437800800074,0.1192707791542488,0.6346863468634686,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w2,PRIMARY,flagged,44,40,0.028083527438004255,0.0096480073254533,-0.055241535334276254,0.1185367996548421,0.5909090909090909,0,9,5,30,-0.033842002875507246,0.0680447280849769,-0.0360468693318467,0.0707148982513382
r6_simple,nonoverlap_w4,2025Q2,w2,PRIMARY,retained,227,186,0.03868537688884886,0.0155927347768689,-0.03610086725539388,0.11816781504014814,0.6431718061674009,3,36,18,170,-0.0353159130558753,0.0585471960797738,-0.0422222561306423,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w2,PRIMARY,unknown_feature,51,41,0.02437786721549105,0.012034715437847,-0.0360348958205062,0.1157895138389186,0.6470588235294118,2,8,3,38,-0.0423280028152063,0.0570845688413022,-0.0521978021978022,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,baseline,271,218,0.04607419289910136,0.0217699557928099,-0.0627777947319878,0.1514349921575866,0.6715867158671587,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,flagged,44,40,0.03161317535455523,0.02834996897385105,-0.08549245515718122,0.14988142247600458,0.6818181818181818,0,9,5,30,-0.033842002875507246,0.0680447280849769,-0.0360468693318467,0.0707148982513382
r6_simple,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,retained,227,186,0.048877209515665376,0.0209631758753856,-0.049593382975883296,0.14987995406118554,0.6696035242290749,3,36,18,170,-0.0353159130558753,0.0585471960797738,-0.0422222561306423,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,unknown_feature,51,41,0.010961219665475756,0.0119908734571476,-0.0697103145204741,0.0889736402212797,0.5686274509803921,2,8,3,38,-0.0423280028152063,0.0570845688413022,-0.0521978021978022,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w4,PRIMARY,baseline,271,218,0.05322000510904234,0.0220640186287548,-0.0706927104115556,0.1801033118590518,0.6642066420664207,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w4,PRIMARY,flagged,44,40,0.03811936106171246,0.0184313282452297,-0.11252920222703774,0.1683898130431977,0.7045454545454546,0,9,5,30,-0.033842002875507246,0.0680447280849769,-0.0360468693318467,0.0707148982513382
r6_simple,nonoverlap_w4,2025Q2,w4,PRIMARY,retained,227,186,0.05614700219310629,0.0220857490161672,-0.06643497501895686,0.18034446897476283,0.6563876651982379,3,36,18,170,-0.0353159130558753,0.0585471960797738,-0.0422222561306423,0.0701570746505282
r6_simple,nonoverlap_w4,2025Q2,w4,PRIMARY,unknown_feature,51,41,0.05496560374548491,0.0127315003849315,-0.1011128274321532,0.1315538802145397,0.5882352941176471,2,8,3,38,-0.0423280028152063,0.0570845688413022,-0.0521978021978022,0.0701570746505282
r6_rdagent,all_entries,2025Q3,w1,PRIMARY,baseline,809,394,0.008013462724013877,0.0036734993590321,-0.04204289226952688,0.05487807221396796,0.5451174289245982,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_rdagent,all_entries,2025Q3,w1,PRIMARY,flagged,54,40,0.0067899512474327225,-0.0074598221850676,-0.05645597234456286,0.11687274484237949,0.3888888888888889,0,33,6,15,-0.09109967771504629,0.0683927696554662,-0.1014796522410647,0.0817024969727583
r6_rdagent,all_entries,2025Q3,w1,PRIMARY,retained,755,368,0.008100972154126964,0.0041662027990829,-0.039382672242165975,0.05357589758020257,0.5562913907284768,1,147,50,557,-0.040031384717724,0.0455875415148689,-0.0465394067878086,0.0547835708365345
r6_rdagent,all_entries,2025Q3,w1,PRIMARY,unknown_feature,517,301,0.0089894622216252,0.0041662027990829,-0.04364938408671798,0.055726782569834966,0.5454545454545454,1,112,40,364,-0.0401209259070404,0.0465537033512093,-0.0474511517872174,0.0560224233679595
r6_rdagent,all_entries,2025Q3,w2,PRIMARY,baseline,809,394,0.012045445720324182,0.0025694531272828,-0.06639833851552927,0.0854247997879118,0.5265760197775031,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_rdagent,all_entries,2025Q3,w2,PRIMARY,flagged,54,40,-0.013210511920784394,-0.034577840236096044,-0.12467156176918028,0.12582488350937632,0.35185185185185186,0,33,6,15,-0.09109967771504629,0.0683927696554662,-0.1014796522410647,0.0817024969727583
r6_rdagent,all_entries,2025Q3,w2,PRIMARY,retained,755,368,0.013851832094655125,0.0033048217624322,-0.05952791023645994,0.08482505534467455,0.5390728476821192,1,147,50,557,-0.040031384717724,0.0455875415148689,-0.0465394067878086,0.0547835708365345
r6_rdagent,all_entries,2025Q3,w2,PRIMARY,unknown_feature,517,301,0.016044229436577035,0.003397218945855,-0.06672449751675726,0.09440035351814983,0.5454545454545454,1,112,40,364,-0.0401209259070404,0.0465537033512093,-0.0474511517872174,0.0560224233679595
r6_rdagent,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,baseline,809,394,0.01795356781235208,0.0045393804413849,-0.0799745033540436,0.11421246187745246,0.5253399258343634,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_rdagent,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,flagged,54,40,-0.0021572013260392382,-0.022775168364651002,-0.11432043050745402,0.1137199935913087,0.37037037037037035,0,33,6,15,-0.09109967771504629,0.0683927696554662,-0.1014796522410647,0.0817024969727583
r6_rdagent,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,retained,755,368,0.019391953949402588,0.0055818389702133,-0.07710181800232901,0.11365728050766814,0.5364238410596026,1,147,50,557,-0.040031384717724,0.0455875415148689,-0.0465394067878086,0.0547835708365345
r6_rdagent,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,unknown_feature,517,301,0.021320356791294764,0.0061024741500199,-0.08092472047103658,0.11708027670978302,0.539651837524178,1,112,40,364,-0.0401209259070404,0.0465537033512093,-0.0474511517872174,0.0560224233679595
r6_rdagent,all_entries,2025Q3,w4,PRIMARY,baseline,809,394,0.01806957273531857,0.0037950628081402,-0.08983780448288355,0.12010522918974079,0.5315203955500618,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_rdagent,all_entries,2025Q3,w4,PRIMARY,flagged,54,40,0.015467510511300912,-0.00112960089214565,-0.11973832906599967,0.1422149485652335,0.48148148148148145,0,33,6,15,-0.09109967771504629,0.0683927696554662,-0.1014796522410647,0.0817024969727583
r6_rdagent,all_entries,2025Q3,w4,PRIMARY,retained,755,368,0.018255680497036395,0.0040688476337349,-0.08762991792357071,0.11943398298964002,0.5350993377483444,1,147,50,557,-0.040031384717724,0.0455875415148689,-0.0465394067878086,0.0547835708365345
r6_rdagent,all_entries,2025Q3,w4,PRIMARY,unknown_feature,517,301,0.0202887916942332,0.0052723845046103,-0.09012030316279314,0.12841392897320208,0.5377176015473888,1,112,40,364,-0.0401209259070404,0.0465537033512093,-0.0474511517872174,0.0560224233679595
r6_rdagent,nonoverlap_w4,2025Q3,w1,PRIMARY,baseline,540,386,0.011419065528491224,0.00419944502575105,-0.043644796672426475,0.06256848440675486,0.5537037037037037,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_rdagent,nonoverlap_w4,2025Q3,w1,PRIMARY,flagged,41,37,0.01866544301475332,-0.0039260451858108,-0.0448453639248648,0.1469552064903989,0.4634146341463415,0,24,6,11,-0.0860141246963663,0.0716388156334753,-0.0878014523127971,0.0913642699402086
r6_rdagent,nonoverlap_w4,2025Q3,w1,PRIMARY,retained,499,361,0.010823671787135019,0.0048657598971666,-0.04203337500167263,0.06167481609605463,0.561122244488978,1,102,41,355,-0.0392408958227648,0.0473705836602993,-0.0465394067878086,0.0573558137332026
r6_rdagent,nonoverlap_w4,2025Q3,w1,PRIMARY,unknown_feature,357,290,0.01259403697944387,0.005109653339534,-0.04345740132534244,0.06628055091050647,0.5546218487394958,1,80,33,243,-0.0401209259070404,0.0485639855718784,-0.048588415481561,0.0578481846032405
r6_rdagent,nonoverlap_w4,2025Q3,w2,PRIMARY,baseline,540,386,0.01789562603224046,0.004200123131710301,-0.0668919833001308,0.10066102635032861,0.5407407407407407,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_rdagent,nonoverlap_w4,2025Q3,w2,PRIMARY,flagged,41,37,0.0029178219248881354,-0.0184417501133679,-0.1092098633438037,0.164000015258789,0.4146341463414634,0,24,6,11,-0.0860141246963663,0.0716388156334753,-0.0878014523127971,0.0913642699402086
r6_rdagent,nonoverlap_w4,2025Q3,w2,PRIMARY,retained,499,361,0.019126267251481834,0.0057471668609487,-0.06106715469831926,0.09846296694156106,0.5511022044088176,1,102,41,355,-0.0392408958227648,0.0473705836602993,-0.0465394067878086,0.0573558137332026
r6_rdagent,nonoverlap_w4,2025Q3,w2,PRIMARY,unknown_feature,357,290,0.02087346736749835,0.0057471668609487,-0.06623089715375136,0.10272188759603597,0.5574229691876751,1,80,33,243,-0.0401209259070404,0.0485639855718784,-0.048588415481561,0.0578481846032405
r6_rdagent,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,baseline,540,386,0.024853024962879656,0.00568413380254745,-0.08129848799254262,0.13937758284654772,0.5407407407407407,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_rdagent,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,flagged,41,37,0.015049558028699247,-0.0060250351759357,-0.1162162162162162,0.1955293157342352,0.4146341463414634,0,24,6,11,-0.0860141246963663,0.0716388156334753,-0.0878014523127971,0.0913642699402086
r6_rdagent,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,retained,499,361,0.025658520242040777,0.007452061114211,-0.07749541052017427,0.13815237963565555,0.5511022044088176,1,102,41,355,-0.0392408958227648,0.0473705836602993,-0.0465394067878086,0.0573558137332026
r6_rdagent,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,unknown_feature,357,290,0.027656308708163147,0.0073486183608486,-0.08063478459164994,0.14559731502019668,0.5462184873949579,1,80,33,243,-0.0401209259070404,0.0485639855718784,-0.048588415481561,0.0578481846032405
r6_rdagent,nonoverlap_w4,2025Q3,w4,PRIMARY,baseline,540,386,0.0243279976753957,0.0059333114452012,-0.09255021194021097,0.14584458819693547,0.5574074074074075,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_rdagent,nonoverlap_w4,2025Q3,w4,PRIMARY,flagged,41,37,0.03015899290962096,0.0062016600726393,-0.1202284953265488,0.1518363341182564,0.5365853658536586,0,24,6,11,-0.0860141246963663,0.0716388156334753,-0.0878014523127971,0.0913642699402086
r6_rdagent,nonoverlap_w4,2025Q3,w4,PRIMARY,retained,499,361,0.023848897866571583,0.0057566327081335,-0.0913184236988769,0.14432760032423733,0.5591182364729459,1,102,41,355,-0.0392408958227648,0.0473705836602993,-0.0465394067878086,0.0573558137332026
r6_rdagent,nonoverlap_w4,2025Q3,w4,PRIMARY,unknown_feature,357,290,0.026347124547568303,0.0049482268539171,-0.09467495486488318,0.15199084681330435,0.5434173669467787,1,80,33,243,-0.0401209259070404,0.0485639855718784,-0.048588415481561,0.0578481846032405
r6_simple,all_entries,2025Q3,w1,PRIMARY,baseline,809,394,0.008013462724013877,0.0036734993590321,-0.04204289226952688,0.05487807221396796,0.5451174289245982,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_simple,all_entries,2025Q3,w1,PRIMARY,flagged,71,54,0.012750073254365763,-0.0077498407610427,-0.0445303214816098,0.0909090782669157,0.4225352112676056,0,32,10,29,-0.0726666980319552,0.077725685817759,-0.0860141246963663,0.0966320318095557
r6_simple,all_entries,2025Q3,w1,PRIMARY,retained,738,357,0.007557772551039644,0.0042613822503879,-0.04125040710148262,0.05346204957525626,0.556910569105691,1,148,46,543,-0.039258409551038195,0.04540024562238415,-0.045690558487231,0.05393265151309615
r6_simple,all_entries,2025Q3,w1,PRIMARY,unknown_feature,472,276,0.009072126473780731,0.00414673321928545,-0.04442284731927119,0.05786325152663239,0.5444915254237288,1,103,36,332,-0.0404721186166412,0.0454991397601521,-0.04784516929448835,0.05487075340926005
r6_simple,all_entries,2025Q3,w2,PRIMARY,baseline,809,394,0.012045445720324182,0.0025694531272828,-0.06639833851552927,0.0854247997879118,0.5265760197775031,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_simple,all_entries,2025Q3,w2,PRIMARY,flagged,71,54,0.00654240981324996,-0.0102447439285343,-0.0987953357465996,0.1592973871210026,0.43661971830985913,0,32,10,29,-0.0726666980319552,0.077725685817759,-0.0860141246963663,0.0966320318095557
r6_simple,all_entries,2025Q3,w2,PRIMARY,retained,738,357,0.012574870584012892,0.0029143961091587997,-0.061143927377075406,0.08286341202816278,0.535230352303523,1,148,46,543,-0.039258409551038195,0.04540024562238415,-0.045690558487231,0.05393265151309615
r6_simple,all_entries,2025Q3,w2,PRIMARY,unknown_feature,472,276,0.015613226408780528,0.0037424585121691003,-0.07012549987468092,0.09380820179713005,0.5402542372881356,1,103,36,332,-0.0404721186166412,0.0454991397601521,-0.04784516929448835,0.05487075340926005
r6_simple,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,baseline,809,394,0.01795356781235208,0.0045393804413849,-0.0799745033540436,0.11421246187745246,0.5253399258343634,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_simple,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,flagged,71,54,0.021550416528854758,-0.0015948546347399,-0.1098969305203423,0.1669455997825462,0.49295774647887325,0,32,10,29,-0.0726666980319552,0.077725685817759,-0.0860141246963663,0.0966320318095557
r6_simple,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,retained,738,357,0.01760752952119803,0.0045623364465986,-0.07835218289954646,0.10330204639748883,0.5284552845528455,1,148,46,543,-0.039258409551038195,0.04540024562238415,-0.045690558487231,0.05393265151309615
r6_simple,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,unknown_feature,472,276,0.020371610643606423,0.0055900770750161,-0.08120914170423442,0.11412016782631441,0.5296610169491526,1,103,36,332,-0.0404721186166412,0.0454991397601521,-0.04784516929448835,0.05487075340926005
r6_simple,all_entries,2025Q3,w4,PRIMARY,baseline,809,394,0.01806957273531857,0.0037950628081402,-0.08983780448288355,0.12010522918974079,0.5315203955500618,1,180,56,572,-0.0418969184085711,0.0465537033512093,-0.0488067578604163,0.0560224233679595
r6_simple,all_entries,2025Q3,w4,PRIMARY,flagged,71,54,0.02223536168653085,0.0091206121791447,-0.1248157090039298,0.1795992293762283,0.5352112676056338,0,32,10,29,-0.0726666980319552,0.077725685817759,-0.0860141246963663,0.0966320318095557
r6_simple,all_entries,2025Q3,w4,PRIMARY,retained,738,357,0.01766879900152985,0.00348930504575525,-0.08666255027559688,0.11710186432512505,0.5311653116531165,1,148,46,543,-0.039258409551038195,0.04540024562238415,-0.045690558487231,0.05393265151309615
r6_simple,all_entries,2025Q3,w4,PRIMARY,unknown_feature,472,276,0.019516150806621595,0.0044172200257738,-0.08988440738772967,0.12554438211633376,0.5254237288135594,1,103,36,332,-0.0404721186166412,0.0454991397601521,-0.04784516929448835,0.05487075340926005
r6_simple,nonoverlap_w4,2025Q3,w1,PRIMARY,baseline,540,386,0.011419065528491224,0.00419944502575105,-0.043644796672426475,0.06256848440675486,0.5537037037037037,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_simple,nonoverlap_w4,2025Q3,w1,PRIMARY,flagged,57,52,0.020538310196845114,-0.0025812298948857,-0.043382017512744335,0.1355821009067064,0.47368421052631576,0,24,9,24,-0.071129738278252,0.0695256473934715,-0.0824473406700375,0.0922173221932034
r6_simple,nonoverlap_w4,2025Q3,w1,PRIMARY,retained,483,347,0.010342881375083,0.0048657598971666,-0.043581312131333684,0.061256509744809416,0.5631469979296067,1,102,38,342,-0.03847998046875,0.0473705836602993,-0.0454343792657848,0.0567117486661732
r6_simple,nonoverlap_w4,2025Q3,w1,PRIMARY,unknown_feature,322,265,0.012551265621840257,0.004972568338508751,-0.04414810078657692,0.06637447555108693,0.5496894409937888,1,74,30,217,-0.04058020472316605,0.0479427703627511,-0.04937648807631985,0.0573032080651969
r6_simple,nonoverlap_w4,2025Q3,w2,PRIMARY,baseline,540,386,0.01789562603224046,0.004200123131710301,-0.0668919833001308,0.10066102635032861,0.5407407407407407,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_simple,nonoverlap_w4,2025Q3,w2,PRIMARY,flagged,57,52,0.01276780516950243,-0.0102447439285343,-0.09322228468164068,0.16117843837611714,0.43859649122807015,0,24,9,24,-0.071129738278252,0.0695256473934715,-0.0824473406700375,0.0922173221932034
r6_simple,nonoverlap_w4,2025Q3,w2,PRIMARY,retained,483,347,0.0185007725936816,0.0057625091724342,-0.0621336980264693,0.09815451425657049,0.5527950310559007,1,102,38,342,-0.03847998046875,0.0473705836602993,-0.0454343792657848,0.0567117486661732
r6_simple,nonoverlap_w4,2025Q3,w2,PRIMARY,unknown_feature,322,265,0.021014052775467862,0.0055788799260432995,-0.06934218316033378,0.10647236601830298,0.5496894409937888,1,74,30,217,-0.04058020472316605,0.0479427703627511,-0.04937648807631985,0.0573032080651969
r6_simple,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,baseline,540,386,0.024853024962879656,0.00568413380254745,-0.08129848799254262,0.13937758284654772,0.5407407407407407,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_simple,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,flagged,57,52,0.02983704833934407,0.0051202413552404,-0.11118039308000702,0.17837908616322176,0.5087719298245614,0,24,9,24,-0.071129738278252,0.0695256473934715,-0.0824473406700375,0.0922173221932034
r6_simple,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,retained,483,347,0.024264848291122992,0.0057292200675973,-0.07835301939569891,0.12995040292271592,0.5445134575569358,1,102,38,342,-0.03847998046875,0.0473705836602993,-0.0454343792657848,0.0567117486661732
r6_simple,nonoverlap_w4,2025Q3,w3,DIAGNOSTIC_ONLY,unknown_feature,322,265,0.027016186210123035,0.00568413380254745,-0.08116081905766999,0.14526673570975937,0.5341614906832298,1,74,30,217,-0.04058020472316605,0.0479427703627511,-0.04937648807631985,0.0573032080651969
r6_simple,nonoverlap_w4,2025Q3,w4,PRIMARY,baseline,540,386,0.0243279976753957,0.0059333114452012,-0.09255021194021097,0.14584458819693547,0.5574074074074075,1,126,47,366,-0.04160272306923825,0.048403170131096254,-0.04914519297287415,0.059255692378343106
r6_simple,nonoverlap_w4,2025Q3,w4,PRIMARY,flagged,57,52,0.030707279009852092,0.0091206121791447,-0.11915011505972294,0.178458388679967,0.543859649122807,0,24,9,24,-0.071129738278252,0.0695256473934715,-0.0824473406700375,0.0922173221932034
r6_simple,nonoverlap_w4,2025Q3,w4,PRIMARY,retained,483,347,0.02357516323219899,0.0056900694373205,-0.09111069787343373,0.139554467538113,0.5590062111801242,1,102,38,342,-0.03847998046875,0.0473705836602993,-0.0454343792657848,0.0567117486661732
r6_simple,nonoverlap_w4,2025Q3,w4,PRIMARY,unknown_feature,322,265,0.02588357991518283,0.0044172200257738,-0.09420378979562058,0.1530097456484577,0.531055900621118,1,74,30,217,-0.04058020472316605,0.0479427703627511,-0.04937648807631985,0.0573032080651969
r6_rdagent,all_entries,2025Q4,w1,PRIMARY,baseline,865,460,0.000955968198771936,0.0018667897134967,-0.06207358425659606,0.05865710359418752,0.5167630057803468,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_rdagent,all_entries,2025Q4,w1,PRIMARY,flagged,103,78,-0.003242459815015966,0.0065148740426308,-0.09594884698982059,0.06215573955095744,0.5533980582524272,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_rdagent,all_entries,2025Q4,w1,PRIMARY,retained,762,415,0.0015234722478797492,0.0014332134879304,-0.059945476041727536,0.05722543374922172,0.5118110236220472,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_rdagent,all_entries,2025Q4,w1,PRIMARY,unknown_feature,464,297,0.0021921300946856266,0.0015404365207647998,-0.05909999353119813,0.058384086874147624,0.5107758620689655,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_rdagent,all_entries,2025Q4,w2,PRIMARY,baseline,865,460,0.005825900210532088,0.0031818043101916,-0.08070045808937686,0.08640628515309016,0.5248554913294797,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_rdagent,all_entries,2025Q4,w2,PRIMARY,flagged,103,78,-0.005241295233207568,-0.0048972895322095,-0.15966587614626987,0.10378956786243232,0.49514563106796117,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_rdagent,all_entries,2025Q4,w2,PRIMARY,retained,762,415,0.007321859699646501,0.0032277586247375003,-0.07509455685905361,0.08483552074933945,0.5288713910761155,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_rdagent,all_entries,2025Q4,w2,PRIMARY,unknown_feature,464,297,0.007413469093046232,0.004861556347298851,-0.07358041776989245,0.0838857866117403,0.5366379310344828,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_rdagent,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,baseline,865,460,0.01503015351410834,0.0076758136729364,-0.0866473868954096,0.11399347235243512,0.5410404624277456,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_rdagent,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,flagged,103,78,0.00818903043678773,0.0157875354667942,-0.15063996701757665,0.14735814415543397,0.5436893203883495,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_rdagent,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,retained,762,415,0.0159548722502816,0.00628266386464065,-0.07916738531343916,0.10904310960825703,0.5406824146981627,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_rdagent,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,unknown_feature,464,297,0.01936742743328791,0.0054658381070761,-0.07594655662869526,0.11677496430637832,0.5387931034482759,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_rdagent,all_entries,2025Q4,w4,PRIMARY,baseline,865,460,0.026911896966363213,0.0151803333564966,-0.09488611402823469,0.1440132558404339,0.5757225433526012,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_rdagent,all_entries,2025Q4,w4,PRIMARY,flagged,103,78,0.03289481799792445,0.0434783362802657,-0.15081924202963562,0.1855049730829906,0.5922330097087378,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_rdagent,all_entries,2025Q4,w4,PRIMARY,retained,762,415,0.026103181918789974,0.01473088201937785,-0.08899782952258298,0.13291940184813822,0.573490813648294,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_rdagent,all_entries,2025Q4,w4,PRIMARY,unknown_feature,464,297,0.03099706220230978,0.01398551919193845,-0.07995691613278945,0.14645052887991566,0.5797413793103449,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_rdagent,nonoverlap_w4,2025Q4,w1,PRIMARY,baseline,604,455,-0.0005347774686351826,0.00038534905283645,-0.06622452089498555,0.05838408687414766,0.5016556291390728,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_rdagent,nonoverlap_w4,2025Q4,w1,PRIMARY,flagged,80,75,-0.0029302414530546035,0.008330527209719451,-0.10712922109834622,0.07936933054883885,0.5625,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
r6_rdagent,nonoverlap_w4,2025Q4,w1,PRIMARY,retained,524,403,-0.00016905777635740872,0.0,-0.06248598497577767,0.056585400141329366,0.49236641221374045,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_rdagent,nonoverlap_w4,2025Q4,w1,PRIMARY,unknown_feature,330,289,0.0012928348707145667,-0.0005371889400065,-0.06287468669228923,0.05923126469690415,0.48787878787878786,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_rdagent,nonoverlap_w4,2025Q4,w2,PRIMARY,baseline,604,455,0.00250182802965347,0.0004419565719531,-0.08271432071674267,0.08579505884110315,0.5016556291390728,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_rdagent,nonoverlap_w4,2025Q4,w2,PRIMARY,flagged,80,75,-0.010292904697196863,-0.009728130538603,-0.17176137546930811,0.10254355687186961,0.4375,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
