policy,panel,horizon,code,affected_weeks,incremental_without_ticker
high_pct_above_ceiling,nonoverlap_w4,w1,LNT,6,0.0019130224939680617
high_pct_above_ceiling,nonoverlap_w4,w1,LOCO,2,0.0019085347322804526
high_pct_above_ceiling,nonoverlap_w4,w1,LPG,2,0.0019320304031126185
high_pct_above_ceiling,nonoverlap_w4,w1,LPTH,1,0.0019156567107599595
high_pct_above_ceiling,nonoverlap_w4,w1,LQDA,4,0.001899993987770772
high_pct_above_ceiling,nonoverlap_w4,w1,LQDT,3,0.0018982142420764989
high_pct_above_ceiling,nonoverlap_w4,w1,LRCX,2,0.0019224959380983397
high_pct_above_ceiling,nonoverlap_w4,w1,LSBK,5,0.0019008524605225847
high_pct_above_ceiling,nonoverlap_w4,w1,LTH,5,0.0019049929265975102
high_pct_above_ceiling,nonoverlap_w4,w1,LYFT,2,0.0019122551579519528
high_pct_above_ceiling,nonoverlap_w4,w1,LYTS,3,0.0019046746999297134
high_pct_above_ceiling,nonoverlap_w4,w1,LYV,5,0.0019120398141648685
high_pct_above_ceiling,nonoverlap_w4,w1,MAMA,8,0.0019106238666678854
high_pct_above_ceiling,nonoverlap_w4,w1,MANH,3,0.0019063167067641174
high_pct_above_ceiling,nonoverlap_w4,w1,MAR,4,0.001907841416891144
high_pct_above_ceiling,nonoverlap_w4,w1,MAS,4,0.0019099155334064287
high_pct_above_ceiling,nonoverlap_w4,w1,MATX,3,0.001914155680200548
high_pct_above_ceiling,nonoverlap_w4,w1,MBBC,3,0.0018092115611469226
high_pct_above_ceiling,nonoverlap_w4,w1,MBIN,2,0.0018969751618930968
high_pct_above_ceiling,nonoverlap_w4,w1,MBWM,3,0.001903008646851328
high_pct_above_ceiling,nonoverlap_w4,w1,MBX,1,0.001898601384156015
high_pct_above_ceiling,nonoverlap_w4,w1,MCBS,3,0.0019057203194619199
high_pct_above_ceiling,nonoverlap_w4,w1,MCHP,1,0.0019056589060048343
high_pct_above_ceiling,nonoverlap_w4,w1,MCRI,2,0.0019034383401280457
high_pct_above_ceiling,nonoverlap_w4,w1,MCY,8,0.0019096370464690318
high_pct_above_ceiling,nonoverlap_w4,w1,MDU,9,0.0019216602576280855
high_pct_above_ceiling,nonoverlap_w4,w1,MEC,2,0.0019327948265755793
high_pct_above_ceiling,nonoverlap_w4,w1,MET,3,0.0019071100265344843
high_pct_above_ceiling,nonoverlap_w4,w1,META,8,0.0019220090179690253
high_pct_above_ceiling,nonoverlap_w4,w1,MG,6,0.0019010613996745538
high_pct_above_ceiling,nonoverlap_w4,w1,MGYR,9,0.0019138926946794647
high_pct_above_ceiling,nonoverlap_w4,w1,MHO,2,0.0019015289524256295
high_pct_above_ceiling,nonoverlap_w4,w1,MIAX,1,0.0018917946411128772
high_pct_above_ceiling,nonoverlap_w4,w1,MIRM,5,0.0018833631274955572
high_pct_above_ceiling,nonoverlap_w4,w1,MKSI,1,0.0019047486609481536
high_pct_above_ceiling,nonoverlap_w4,w1,MLI,7,0.0019108758320689604
high_pct_above_ceiling,nonoverlap_w4,w1,MLR,4,0.001911747338726875
high_pct_above_ceiling,nonoverlap_w4,w1,MMM,9,0.001916399725798011
high_pct_above_ceiling,nonoverlap_w4,w1,MNDY,5,0.0019202612735173276
high_pct_above_ceiling,nonoverlap_w4,w1,MNPR,2,0.0018500414187956732
high_pct_above_ceiling,nonoverlap_w4,w1,MNST,5,0.0019069883745174954
high_pct_above_ceiling,nonoverlap_w4,w1,MO,6,0.0019197564740381218
high_pct_above_ceiling,nonoverlap_w4,w1,MOD,8,0.001912984782934059
high_pct_above_ceiling,nonoverlap_w4,w1,MOG-A,4,0.00190302076439144
high_pct_above_ceiling,nonoverlap_w4,w1,MPB,1,0.001907433781693621
high_pct_above_ceiling,nonoverlap_w4,w1,MPC,1,0.0019067216528643734
high_pct_above_ceiling,nonoverlap_w4,w1,MPLX,9,0.0018855700130956505
high_pct_above_ceiling,nonoverlap_w4,w1,MPWR,3,0.001910977905889071
high_pct_above_ceiling,nonoverlap_w4,w1,MRAM,1,0.0019119651425855443
high_pct_above_ceiling,nonoverlap_w4,w1,MRCY,6,0.0019032050000952966
high_pct_above_ceiling,nonoverlap_w4,w1,MRVL,1,0.001895656587242001
high_pct_above_ceiling,nonoverlap_w4,w1,MRX,4,0.0019003174602590987
high_pct_above_ceiling,nonoverlap_w4,w1,MS,8,0.0018900394596893957
high_pct_above_ceiling,nonoverlap_w4,w1,MSFT,4,0.0019233921636683262
high_pct_above_ceiling,nonoverlap_w4,w1,MSGE,6,0.0019086125257469675
high_pct_above_ceiling,nonoverlap_w4,w1,MSGS,3,0.0019094163003002607
high_pct_above_ceiling,nonoverlap_w4,w1,MSM,2,0.001905692882605716
high_pct_above_ceiling,nonoverlap_w4,w1,MTB,3,0.0019064269407541123
high_pct_above_ceiling,nonoverlap_w4,w1,MTG,10,0.0018830713008782286
high_pct_above_ceiling,nonoverlap_w4,w1,MTH,3,0.0019072422092645122
high_pct_above_ceiling,nonoverlap_w4,w1,MTRN,2,0.001911821455408531
high_pct_above_ceiling,nonoverlap_w4,w1,MTSI,6,0.0019057744313195034
high_pct_above_ceiling,nonoverlap_w4,w1,MTZ,9,0.00192042021373354
high_pct_above_ceiling,nonoverlap_w4,w1,MU,3,0.0018580079453431023
high_pct_above_ceiling,nonoverlap_w4,w1,MUSA,5,0.0019220370160368421
high_pct_above_ceiling,nonoverlap_w4,w1,MYFW,4,0.0019058324200055831
high_pct_above_ceiling,nonoverlap_w4,w1,MYRG,5,0.0019122943437565353
high_pct_above_ceiling,nonoverlap_w4,w1,NATL,4,0.0019174274759016184
high_pct_above_ceiling,nonoverlap_w4,w1,NBBK,6,0.001908555557703457
high_pct_above_ceiling,nonoverlap_w4,w1,NBIS,4,0.0019331291650821604
high_pct_above_ceiling,nonoverlap_w4,w1,NBIX,2,0.0019114966978393806
high_pct_above_ceiling,nonoverlap_w4,w1,NBTB,3,0.0019116529574490502
high_pct_above_ceiling,nonoverlap_w4,w1,NDSN,2,0.0019079175445799327
high_pct_above_ceiling,nonoverlap_w4,w1,NEE,1,0.0019073469783721072
high_pct_above_ceiling,nonoverlap_w4,w1,NEM,4,0.001904613730932224
high_pct_above_ceiling,nonoverlap_w4,w1,NESR,1,0.0019071964509482194
high_pct_above_ceiling,nonoverlap_w4,w1,NET,2,0.001910228067914257
high_pct_above_ceiling,nonoverlap_w4,w1,NEU,1,0.0019068530766818313
high_pct_above_ceiling,nonoverlap_w4,w1,NEXA,4,0.001882192850848627
high_pct_above_ceiling,nonoverlap_w4,w1,NFG,6,0.0019173719894114798
high_pct_above_ceiling,nonoverlap_w4,w1,NFLX,8,0.0019376851091425888
high_pct_above_ceiling,nonoverlap_w4,w1,NGS,7,0.001900821819825113
high_pct_above_ceiling,nonoverlap_w4,w1,NHC,5,0.0018930099745485575
high_pct_above_ceiling,nonoverlap_w4,w1,NI,9,0.001901580161864186
high_pct_above_ceiling,nonoverlap_w4,w1,NIC,6,0.0019032204955665988
high_pct_above_ceiling,nonoverlap_w4,w1,NMIH,4,0.0019092424003221767
high_pct_above_ceiling,nonoverlap_w4,w1,NMM,4,0.001917335094801432
high_pct_above_ceiling,nonoverlap_w4,w1,NNNN,1,0.0019101594192044717
high_pct_above_ceiling,nonoverlap_w4,w1,NOW,5,0.0019005864063458397
high_pct_above_ceiling,nonoverlap_w4,w1,NPK,6,0.0019019409643428002
high_pct_above_ceiling,nonoverlap_w4,w1,NPKI,9,0.0019279231590456547
high_pct_above_ceiling,nonoverlap_w4,w1,NPO,8,0.00193652937597071
high_pct_above_ceiling,nonoverlap_w4,w1,NRC,2,0.0019164586542263265
high_pct_above_ceiling,nonoverlap_w4,w1,NREF,1,0.001906141785196318
high_pct_above_ceiling,nonoverlap_w4,w1,NRG,12,0.0018901199335084626
high_pct_above_ceiling,nonoverlap_w4,w1,NSC,2,0.001906855609866693
high_pct_above_ceiling,nonoverlap_w4,w1,NSIT,3,0.0019016469395554
high_pct_above_ceiling,nonoverlap_w4,w1,NTAP,3,0.001896943867215955
high_pct_above_ceiling,nonoverlap_w4,w1,NTB,3,0.00190855845551886
high_pct_above_ceiling,nonoverlap_w4,w1,NTCT,6,0.0019059368218339993
high_pct_above_ceiling,nonoverlap_w4,w1,NTNX,4,0.0019196201886758297
high_pct_above_ceiling,nonoverlap_w4,w1,NTRA,5,0.0018911878820383576
high_pct_above_ceiling,nonoverlap_w4,w1,NTRS,1,0.0019079422684409033
high_pct_above_ceiling,nonoverlap_w4,w1,NTST,1,0.0019071048498455112
high_pct_above_ceiling,nonoverlap_w4,w1,NU,6,0.0018605550116017138
high_pct_above_ceiling,nonoverlap_w4,w1,NUTX,1,0.0019096885024256732
high_pct_above_ceiling,nonoverlap_w4,w1,NVDA,7,0.0019039282203255096
high_pct_above_ceiling,nonoverlap_w4,w1,NVGS,5,0.001905481873076939
high_pct_above_ceiling,nonoverlap_w4,w1,NVMI,6,0.0019136701192855481
high_pct_above_ceiling,nonoverlap_w4,w1,NVO,1,0.0019198405349917396
high_pct_above_ceiling,nonoverlap_w4,w1,NVR,3,0.0019039443935072117
high_pct_above_ceiling,nonoverlap_w4,w1,NVRI,5,0.001901749800313561
high_pct_above_ceiling,nonoverlap_w4,w1,NVT,5,0.0019119142778846636
high_pct_above_ceiling,nonoverlap_w4,w1,NVZMY,2,0.0019068405659498665
high_pct_above_ceiling,nonoverlap_w4,w1,NWE,5,0.001905143177812248
high_pct_above_ceiling,nonoverlap_w4,w1,NWPX,5,0.001896318956105848
high_pct_above_ceiling,nonoverlap_w4,w1,NWS,6,0.0019115831955723414
high_pct_above_ceiling,nonoverlap_w4,w1,NXPI,2,0.0019011758404856452
high_pct_above_ceiling,nonoverlap_w4,w1,NXT,6,0.0018526447935464049
high_pct_above_ceiling,nonoverlap_w4,w1,NYAX,7,0.0018800505752478653
high_pct_above_ceiling,nonoverlap_w4,w1,OCC,1,0.001855733981269977
high_pct_above_ceiling,nonoverlap_w4,w1,OCS,3,0.0019067168163558008
high_pct_above_ceiling,nonoverlap_w4,w1,ODC,8,0.001848365071540283
high_pct_above_ceiling,nonoverlap_w4,w1,ODFL,2,0.001908739255725846
high_pct_above_ceiling,nonoverlap_w4,w1,OESX,3,0.0018601935512162677
high_pct_above_ceiling,nonoverlap_w4,w1,OFG,2,0.0019044366601646185
high_pct_above_ceiling,nonoverlap_w4,w1,OGE,2,0.0019115201547822707
high_pct_above_ceiling,nonoverlap_w4,w1,OHI,2,0.00191582925944699
high_pct_above_ceiling,nonoverlap_w4,w1,OII,2,0.001907673305679979
high_pct_above_ceiling,nonoverlap_w4,w1,OKLO,4,0.0019228738107372341
high_pct_above_ceiling,nonoverlap_w4,w1,ONB,3,0.0019072858167165521
high_pct_above_ceiling,nonoverlap_w4,w1,ONDS,3,0.001900932245968589
high_pct_above_ceiling,nonoverlap_w4,w1,ONON,6,0.0019133835595644593
high_pct_above_ceiling,nonoverlap_w4,w1,ONTO,2,0.0019162214634554644
high_pct_above_ceiling,nonoverlap_w4,w1,OPEN,2,0.001833786485751179
high_pct_above_ceiling,nonoverlap_w4,w1,OPLN,2,0.0019067869033465403
high_pct_above_ceiling,nonoverlap_w4,w1,OPY,6,0.0019162301940198018
high_pct_above_ceiling,nonoverlap_w4,w1,OR,9,0.001880610563279712
high_pct_above_ceiling,nonoverlap_w4,w1,ORA,1,0.0019083065133898972
high_pct_above_ceiling,nonoverlap_w4,w1,ORCL,4,0.001918647273187369
high_pct_above_ceiling,nonoverlap_w4,w1,ORKA,1,0.0018873536169274918
high_pct_above_ceiling,nonoverlap_w4,w1,ORN,2,0.0019123368203799115
high_pct_above_ceiling,nonoverlap_w4,w1,ORRF,3,0.001906349601851762
high_pct_above_ceiling,nonoverlap_w4,w1,OSBC,6,0.0019175971807962034
high_pct_above_ceiling,nonoverlap_w4,w1,OSIS,11,0.0018951161817586464
high_pct_above_ceiling,nonoverlap_w4,w1,OSS,1,0.0019169877430941231
high_pct_above_ceiling,nonoverlap_w4,w1,OSW,5,0.0019117693268261811
high_pct_above_ceiling,nonoverlap_w4,w1,OUST,2,0.0018629169202642756
high_pct_above_ceiling,nonoverlap_w4,w1,OVBC,5,0.0019198061572823473
high_pct_above_ceiling,nonoverlap_w4,w1,OVLY,3,0.0019150967665566452
high_pct_above_ceiling,nonoverlap_w4,w1,OVV,1,0.0019019829264089337
high_pct_above_ceiling,nonoverlap_w4,w1,OZK,1,0.0019084695039104163
high_pct_above_ceiling,nonoverlap_w4,w1,P,5,0.0019329889925881545
high_pct_above_ceiling,nonoverlap_w4,w1,PAA,4,0.001914781963908226
high_pct_above_ceiling,nonoverlap_w4,w1,PAAS,9,0.0018805861741218492
high_pct_above_ceiling,nonoverlap_w4,w1,PAC,5,0.0019065303552238827
high_pct_above_ceiling,nonoverlap_w4,w1,PACS,3,0.0019061374305104442
high_pct_above_ceiling,nonoverlap_w4,w1,PAG,2,0.001905982025749794
high_pct_above_ceiling,nonoverlap_w4,w1,PAHC,2,0.0019240427631666442
high_pct_above_ceiling,nonoverlap_w4,w1,PANW,4,0.0019073993172947258
high_pct_above_ceiling,nonoverlap_w4,w1,PARR,3,0.0018913199667605271
high_pct_above_ceiling,nonoverlap_w4,w1,PBAM,4,0.0019053604810791403
high_pct_above_ceiling,nonoverlap_w4,w1,PBF,2,0.0018946413604093103
high_pct_above_ceiling,nonoverlap_w4,w1,PBFS,5,0.0019073530997066523
high_pct_above_ceiling,nonoverlap_w4,w1,PBI,5,0.0019031433569679458
high_pct_above_ceiling,nonoverlap_w4,w1,PBT,4,0.0019174594905938301
high_pct_above_ceiling,nonoverlap_w4,w1,PCAR,1,0.001906942542171713
high_pct_above_ceiling,nonoverlap_w4,w1,PCOR,1,0.0019106053659523697
high_pct_above_ceiling,nonoverlap_w4,w1,PDD,1,0.0019164313124302441
high_pct_above_ceiling,nonoverlap_w4,w1,PDLB,7,0.0019021057503154476
high_pct_above_ceiling,nonoverlap_w4,w1,PDYN,1,0.001863040581831898
high_pct_above_ceiling,nonoverlap_w4,w1,PEBK,1,0.00190682719563248
high_pct_above_ceiling,nonoverlap_w4,w1,PEBO,1,0.0019105558595304236
high_pct_above_ceiling,nonoverlap_w4,w1,PECO,2,0.0019086508142543617
high_pct_above_ceiling,nonoverlap_w4,w1,PESI,1,0.0019044928014998813
high_pct_above_ceiling,nonoverlap_w4,w1,PFBC,4,0.0019062296559628062
high_pct_above_ceiling,nonoverlap_w4,w1,PFG,1,0.0019078544451126935
high_pct_above_ceiling,nonoverlap_w4,w1,PFGC,6,0.0019162769807528153
high_pct_above_ceiling,nonoverlap_w4,w1,PG,4,0.0019022152563075002
high_pct_above_ceiling,nonoverlap_w4,w1,PGR,7,0.001907562330069991
high_pct_above_ceiling,nonoverlap_w4,w1,PGY,1,0.0019031648447040363
high_pct_above_ceiling,nonoverlap_w4,w1,PH,8,0.001910315077864159
high_pct_above_ceiling,nonoverlap_w4,w1,PHG,2,0.0019060725325360586
high_pct_above_ceiling,nonoverlap_w4,w1,PHIN,8,0.0019042904139743209
high_pct_above_ceiling,nonoverlap_w4,w1,PHM,5,0.0019039070203167399
high_pct_above_ceiling,nonoverlap_w4,w1,PHVS,2,0.0019164071618847024
high_pct_above_ceiling,nonoverlap_w4,w1,PKE,5,0.001912155719812078
high_pct_above_ceiling,nonoverlap_w4,w1,PKG,5,0.0019086694168672087
high_pct_above_ceiling,nonoverlap_w4,w1,PKOH,3,0.0019073526114348307
high_pct_above_ceiling,nonoverlap_w4,w1,PL,6,0.001871664518600468
high_pct_above_ceiling,nonoverlap_w4,w1,PLAB,3,0.0019078906666158773
high_pct_above_ceiling,nonoverlap_w4,w1,PLAY,2,0.0018901591247012012
high_pct_above_ceiling,nonoverlap_w4,w1,PLBC,3,0.0019065571455056157
high_pct_above_ceiling,nonoverlap_w4,w1,PLGO,1,0.0019071517824318562
high_pct_above_ceiling,nonoverlap_w4,w1,PLOW,1,0.0019064585508675883
high_pct_above_ceiling,nonoverlap_w4,w1,PLPC,4,0.0018831494305967165
high_pct_above_ceiling,nonoverlap_w4,w1,PLSE,1,0.001900772241819154
high_pct_above_ceiling,nonoverlap_w4,w1,PLTR,10,0.00206639154330825
high_pct_above_ceiling,nonoverlap_w4,w1,PLUG,1,0.0019003394687191178
high_pct_above_ceiling,nonoverlap_w4,w1,PLXS,5,0.00192630265291267
high_pct_above_ceiling,nonoverlap_w4,w1,PM,7,0.0018853979809058132
high_pct_above_ceiling,nonoverlap_w4,w1,PNC,1,0.0019066923051217711
high_pct_above_ceiling,nonoverlap_w4,w1,PNRG,4,0.0018734450292612098
high_pct_above_ceiling,nonoverlap_w4,w1,PNW,6,0.001911370223074152
high_pct_above_ceiling,nonoverlap_w4,w1,PODD,1,0.0019051360506756009
high_pct_above_ceiling,nonoverlap_w4,w1,POET,1,0.0019463474158593582
high_pct_above_ceiling,nonoverlap_w4,w1,POWL,4,0.0019036847995817286
high_pct_above_ceiling,nonoverlap_w4,w1,PPC,6,0.0018977993552271603
high_pct_above_ceiling,nonoverlap_w4,w1,PR,1,0.0019035979695450162
high_pct_above_ceiling,nonoverlap_w4,w1,PRAX,1,0.0019075060148167114
high_pct_above_ceiling,nonoverlap_w4,w1,PRE,2,0.0019100826336410947
high_pct_above_ceiling,nonoverlap_w4,w1,PRI,4,0.0019101839001468687
high_pct_above_ceiling,nonoverlap_w4,w1,PRIM,8,0.0018918970157266075
high_pct_above_ceiling,nonoverlap_w4,w1,PRK,3,0.0019042659871887611
high_pct_above_ceiling,nonoverlap_w4,w1,PRM,5,0.0019256883327532547
high_pct_above_ceiling,nonoverlap_w4,w1,PROV,2,0.0018990044347711467
high_pct_above_ceiling,nonoverlap_w4,w1,PRSU,1,0.0019072151958355271
high_pct_above_ceiling,nonoverlap_w4,w1,PSMT,5,0.0019132090774792497
high_pct_above_ceiling,nonoverlap_w4,w1,PSNL,5,0.0018526501324595164
high_pct_above_ceiling,nonoverlap_w4,w1,PSTL,2,0.001907934291797496
high_pct_above_ceiling,nonoverlap_w4,w1,PSX,1,0.0019054474623048665
high_pct_above_ceiling,nonoverlap_w4,w1,PTGX,3,0.0019016536662685916
high_pct_above_ceiling,nonoverlap_w4,w1,PUMP,1,0.0019087097057295841
high_pct_above_ceiling,nonoverlap_w4,w1,PWR,9,0.0019039723905805819
high_pct_above_ceiling,nonoverlap_w4,w1,QBTS,2,0.001824229251164973
high_pct_above_ceiling,nonoverlap_w4,w1,QCOM,1,0.001902857129862944
high_pct_above_ceiling,nonoverlap_w4,w1,QCRH,4,0.0019036360025930263
high_pct_above_ceiling,nonoverlap_w4,w1,QXO,1,0.0015443105576981074
high_pct_above_ceiling,nonoverlap_w4,w1,R,11,0.001911344179326792
high_pct_above_ceiling,nonoverlap_w4,w1,RAND,1,0.0019085324479214626
high_pct_above_ceiling,nonoverlap_w4,w1,RAPP,4,0.001920128973911175
high_pct_above_ceiling,nonoverlap_w4,w1,RBC,10,0.0019040455250296786
high_pct_above_ceiling,nonoverlap_w4,w1,RBCAA,3,0.0019057319151757277
high_pct_above_ceiling,nonoverlap_w4,w1,RBKB,3,0.0019200083755276875
high_pct_above_ceiling,nonoverlap_w4,w1,RBLX,2,0.0019019421256608253
high_pct_above_ceiling,nonoverlap_w4,w1,RBRK,3,0.0019019884519846405
high_pct_above_ceiling,nonoverlap_w4,w1,RCBC,11,0.0018990530818142014
high_pct_above_ceiling,nonoverlap_w4,w1,RCL,5,0.001890279591203661
high_pct_above_ceiling,nonoverlap_w4,w1,RDDT,4,0.0019213027896730097
high_pct_above_ceiling,nonoverlap_w4,w1,RDN,3,0.0019061698850683375
high_pct_above_ceiling,nonoverlap_w4,w1,RDVT,9,0.0019181447794989982
high_pct_above_ceiling,nonoverlap_w4,w1,RDW,1,0.001900324503303479
high_pct_above_ceiling,nonoverlap_w4,w1,RDWR,2,0.001906094231287256
high_pct_above_ceiling,nonoverlap_w4,w1,REG,1,0.0019048000483003849
high_pct_above_ceiling,nonoverlap_w4,w1,RELY,1,0.0019104697234769408
high_pct_above_ceiling,nonoverlap_w4,w1,REPX,3,0.0019012171062477725
high_pct_above_ceiling,nonoverlap_w4,w1,REX,5,0.001909095733034593
high_pct_above_ceiling,nonoverlap_w4,w1,RF,4,0.0019074461096037338
high_pct_above_ceiling,nonoverlap_w4,w1,RFAI,6,0.0019019599899440058
high_pct_above_ceiling,nonoverlap_w4,w1,RGA,4,0.0019095711131631142
high_pct_above_ceiling,nonoverlap_w4,w1,RGC,1,0.00176599234323323
high_pct_above_ceiling,nonoverlap_w4,w1,RJF,4,0.0019037061554035366
high_pct_above_ceiling,nonoverlap_w4,w1,RKLB,4,0.001899161870385896
high_pct_above_ceiling,nonoverlap_w4,w1,RL,9,0.0019087994140087937
high_pct_above_ceiling,nonoverlap_w4,w1,RLI,2,0.0019096235414945877
high_pct_above_ceiling,nonoverlap_w4,w1,RLYB,1,0.0019146901537609737
high_pct_above_ceiling,nonoverlap_w4,w1,RMBI,2,0.0019074263949934887
high_pct_above_ceiling,nonoverlap_w4,w1,RMBS,2,0.0019130898506038425
high_pct_above_ceiling,nonoverlap_w4,w1,RNGR,3,0.0018952868381814324
high_pct_above_ceiling,nonoverlap_w4,w1,RNR,6,0.0019173041943907352
high_pct_above_ceiling,nonoverlap_w4,w1,RNST,1,0.0019072607418651635
high_pct_above_ceiling,nonoverlap_w4,w1,ROAD,6,0.001903520061558143
high_pct_above_ceiling,nonoverlap_w4,w1,ROIV,3,0.0019068926779747565
high_pct_above_ceiling,nonoverlap_w4,w1,ROK,4,0.0019087866510108836
high_pct_above_ceiling,nonoverlap_w4,w1,ROOT,3,0.0018384501650064726
high_pct_above_ceiling,nonoverlap_w4,w1,ROP,3,0.0019120678117504467
high_pct_above_ceiling,nonoverlap_w4,w1,ROST,6,0.0019128542039275032
high_pct_above_ceiling,nonoverlap_w4,w1,RPRX,8,0.001900634340490945
high_pct_above_ceiling,nonoverlap_w4,w1,RRBI,4,0.0019063944232145728
high_pct_above_ceiling,nonoverlap_w4,w1,RS,2,0.001906584365778371
high_pct_above_ceiling,nonoverlap_w4,w1,RSI,1,0.0019131601007148467
high_pct_above_ceiling,nonoverlap_w4,w1,RTX,13,0.0019332443019665858
high_pct_above_ceiling,nonoverlap_w4,w1,RUM,1,0.00190316611879233
high_pct_above_ceiling,nonoverlap_w4,w1,RUSHA,1,0.0019075870479043086
high_pct_above_ceiling,nonoverlap_w4,w1,RVMD,5,0.0019497393111888076
high_pct_above_ceiling,nonoverlap_w4,w1,RXO,1,0.0019040211620124394
high_pct_above_ceiling,nonoverlap_w4,w1,SAH,5,0.0019177300417920384
high_pct_above_ceiling,nonoverlap_w4,w1,SAIA,1,0.0019083988450688016
high_pct_above_ceiling,nonoverlap_w4,w1,SAIC,3,0.0019088673237605024
high_pct_above_ceiling,nonoverlap_w4,w1,SANM,8,0.0019001870075646093
high_pct_above_ceiling,nonoverlap_w4,w1,SAP,9,0.0019324795735433488
high_pct_above_ceiling,nonoverlap_w4,w1,SATL,4,0.0019001247104516931
high_pct_above_ceiling,nonoverlap_w4,w1,SBFG,3,0.0019028114978028113
high_pct_above_ceiling,nonoverlap_w4,w1,SBUX,1,0.0019131360247842029
high_pct_above_ceiling,nonoverlap_w4,w1,SCHW,3,0.0019086325203796428
high_pct_above_ceiling,nonoverlap_w4,w1,SCI,3,0.0019066421433341987
high_pct_above_ceiling,nonoverlap_w4,w1,SCSC,4,0.001893294930055823
high_pct_above_ceiling,nonoverlap_w4,w1,SDRL,6,0.0019234316970805827
high_pct_above_ceiling,nonoverlap_w4,w1,SEB,2,0.0019063963663311734
high_pct_above_ceiling,nonoverlap_w4,w1,SEDG,4,0.0018843918909648395
high_pct_above_ceiling,nonoverlap_w4,w1,SEI,6,0.0018818842780638644
high_pct_above_ceiling,nonoverlap_w4,w1,SEIC,6,0.0019047763834521916
high_pct_above_ceiling,nonoverlap_w4,w1,SENEA,11,0.0019149668127180224
high_pct_above_ceiling,nonoverlap_w4,w1,SEPN,2,0.00190894245145649
high_pct_above_ceiling,nonoverlap_w4,w1,SEZL,4,0.0019007754541188668
high_pct_above_ceiling,nonoverlap_w4,w1,SGHC,5,0.0018947081416171461
high_pct_above_ceiling,nonoverlap_w4,w1,SHBI,5,0.001906461301139834
high_pct_above_ceiling,nonoverlap_w4,w1,SHC,1,0.0019085429920927797
high_pct_above_ceiling,nonoverlap_w4,w1,SHEL,3,0.0019093878291725917
high_pct_above_ceiling,nonoverlap_w4,w1,SHOO,2,0.001912464566573841
high_pct_above_ceiling,nonoverlap_w4,w1,SIF,1,0.0019047069877444094
high_pct_above_ceiling,nonoverlap_w4,w1,SION,2,0.001852043337408135
high_pct_above_ceiling,nonoverlap_w4,w1,SITM,3,0.0019279875263207196
high_pct_above_ceiling,nonoverlap_w4,w1,SKT,4,0.0018998009130207216
high_pct_above_ceiling,nonoverlap_w4,w1,SMBC,1,0.0019079354006722225
high_pct_above_ceiling,nonoverlap_w4,w1,SMBK,6,0.001910782437722089
high_pct_above_ceiling,nonoverlap_w4,w1,SMID,1,0.0019060507164140514
high_pct_above_ceiling,nonoverlap_w4,w1,SMR,3,0.001861725401141062
high_pct_above_ceiling,nonoverlap_w4,w1,SMTC,6,0.001911976537402079
high_pct_above_ceiling,nonoverlap_w4,w1,SN,7,0.001932462878162983
high_pct_above_ceiling,nonoverlap_w4,w1,SNA,1,0.001906470676391886
high_pct_above_ceiling,nonoverlap_w4,w1,SNDK,1,0.001930049433042847
high_pct_above_ceiling,nonoverlap_w4,w1,SNDR,1,0.0019080083954469186
high_pct_above_ceiling,nonoverlap_w4,w1,SNEX,13,0.0019524393415463078
high_pct_above_ceiling,nonoverlap_w4,w1,SNPS,3,0.001911701148175372
high_pct_above_ceiling,nonoverlap_w4,w1,SNX,5,0.0019080938479381039
high_pct_above_ceiling,nonoverlap_w4,w1,SOFI,6,0.0018899449189399371
high_pct_above_ceiling,nonoverlap_w4,w1,SOLV,3,0.0019136794350477575
high_pct_above_ceiling,nonoverlap_w4,w1,SPFI,6,0.001911819806402656
high_pct_above_ceiling,nonoverlap_w4,w1,SPG,5,0.0019099546878368324
high_pct_above_ceiling,nonoverlap_w4,w1,SPHR,2,0.0019329756044660213
high_pct_above_ceiling,nonoverlap_w4,w1,SPIR,2,0.0019274090541844353
high_pct_above_ceiling,nonoverlap_w4,w1,SPNT,8,0.0018997973907949274
high_pct_above_ceiling,nonoverlap_w4,w1,SPOT,6,0.0019129041241928643
high_pct_above_ceiling,nonoverlap_w4,w1,SPY,9,0.0019097333664042158
high_pct_above_ceiling,nonoverlap_w4,w1,SR,4,0.0019103346904590555
high_pct_above_ceiling,nonoverlap_w4,w1,SRBK,9,0.0019084998387199565
high_pct_above_ceiling,nonoverlap_w4,w1,SRCE,5,0.0019150809569823681
high_pct_above_ceiling,nonoverlap_w4,w1,SSRM,1,0.001912906538516433
high_pct_above_ceiling,nonoverlap_w4,w1,ST,3,0.0019091521998924543
high_pct_above_ceiling,nonoverlap_w4,w1,STBA,2,0.001904026742509298
high_pct_above_ceiling,nonoverlap_w4,w1,STLD,2,0.0019118110663461463
high_pct_above_ceiling,nonoverlap_w4,w1,STNG,2,0.001904533512288663
high_pct_above_ceiling,nonoverlap_w4,w1,STRL,6,0.0019158289074870825
high_pct_above_ceiling,nonoverlap_w4,w1,STT,5,0.001902610823197329
high_pct_above_ceiling,nonoverlap_w4,w1,STX,4,0.0018797658284672425
high_pct_above_ceiling,nonoverlap_w4,w1,SUN,1,0.0019085280837609338
high_pct_above_ceiling,nonoverlap_w4,w1,SUNC,3,0.0019040120816606922
high_pct_above_ceiling,nonoverlap_w4,w1,SWK,1,0.0019064595091135737
