policy,panel,quarter,horizon,role,snapshot_date,path_label,baseline_n,flagged_n,avoided_gross_loss,foregone_gross_gain,saved_cost,cash_delta_contribution
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-01,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-01,stop_first_3w,5,1,0.00597338794534584,0.0,0.0001,0.00607338794534584
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-01,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-01,unresolved_3w,14,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-08,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-08,stop_first_3w,6,1,0.001255222900780283,0.0,3.7735849056603776e-05,0.0012929587498368867
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-08,fast_winner_3w,6,1,-0.0,0.007363324125841796,3.7735849056603776e-05,-0.007325588276785193
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-08,unresolved_3w,41,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-15,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-15,stop_first_3w,10,2,0.004754371814535536,0.0,5.882352941176471e-05,0.0048131953439473005
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-15,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-15,unresolved_3w,53,1,-0.0,0.0014145168472149221,2.9411764705882354e-05,-0.0013851050825090397
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-22,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-22,stop_first_3w,15,1,0.0008659305406196891,0.0,2e-05,0.000885930540619689
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-22,fast_winner_3w,7,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-22,unresolved_3w,78,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-29,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-29,stop_first_3w,7,1,0.0008832142596868851,0.0,2.9850746268656717e-05,0.0009130650059555418
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-29,fast_winner_3w,7,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-08-29,unresolved_3w,53,1,0.0003272570686177507,0.0,2.9850746268656717e-05,0.0003571078148864075
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-05,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-05,stop_first_3w,10,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-05,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-05,unresolved_3w,31,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-12,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-12,stop_first_3w,14,1,-0.0,0.001644736842105263,2.631578947368421e-05,-0.0016184210526315789
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-12,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-12,unresolved_3w,61,2,0.001426759701493134,0.0,5.263157894736842e-05,0.0014793912804405025
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-19,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-19,stop_first_3w,23,1,-0.0,0.0003783937305882643,2.857142857142857e-05,-0.00034982230201683565
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-19,fast_winner_3w,6,1,-0.0,0.0021776703138550626,2.857142857142857e-05,-0.002149098885283634
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-19,unresolved_3w,41,2,-0.0,0.0020247564137060798,5.714285714285714e-05,-0.001967613556563223
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-26,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-26,stop_first_3w,21,1,-0.0,0.0009073237225277243,3.0303030303030306e-05,-0.000877020692224694
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-26,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w3,DIAGNOSTIC_ONLY,2025-09-26,unresolved_3w,42,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-03,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-03,stop_first_3w,16,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-03,fast_winner_3w,8,1,-0.0,0.0009493995216581793,2.2988505747126437e-05,-0.0009264110159110529
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-03,unresolved_3w,63,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-11,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-11,stop_first_3w,9,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-11,fast_winner_3w,2,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-11,unresolved_3w,20,1,0.0023093629368529066,0.0,6.451612903225807e-05,0.0023738790658851647
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-18,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-18,stop_first_3w,28,4,0.0066393567951681005,0.0016866561608789921,0.000125,0.005077700634289108
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-18,fast_winner_3w,2,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-18,unresolved_3w,34,1,-0.0,0.001528284866838175,3.125e-05,-0.001497034866838175
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-25,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-25,stop_first_3w,16,1,0.0006683368814529762,0.0,3.1746031746031745e-05,0.0007000829131990079
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-25,fast_winner_3w,6,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-07-25,unresolved_3w,41,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-01,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-01,stop_first_3w,5,1,0.005768652621512585,0.0,0.0001,0.005868652621512585
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-01,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-01,unresolved_3w,14,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-08,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-08,stop_first_3w,6,1,0.0007146681956208395,0.0,3.7735849056603776e-05,0.0007524040446774434
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-08,fast_winner_3w,6,1,-0.0,0.007647621614881821,3.7735849056603776e-05,-0.007609885765825218
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-08,unresolved_3w,41,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-15,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-15,stop_first_3w,10,2,0.0017230655630983485,0.0,5.882352941176471e-05,0.0017818890925101133
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-15,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-15,unresolved_3w,53,1,-0.0,0.0014654903944486528,2.9411764705882354e-05,-0.0014360786297427704
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-22,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-22,stop_first_3w,15,1,-0.0,0.001518363341182564,2e-05,-0.001498363341182564
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-22,fast_winner_3w,7,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-22,unresolved_3w,78,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-29,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-29,stop_first_3w,7,1,-0.0,0.0001503341132925761,2.9850746268656717e-05,-0.0001204833670239194
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-29,fast_winner_3w,7,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-08-29,unresolved_3w,53,1,0.00042207031125831044,0.0,2.9850746268656717e-05,0.00045192105752696717
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-05,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-05,stop_first_3w,10,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-05,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-05,unresolved_3w,31,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-12,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-12,stop_first_3w,14,1,-0.0,0.0033957485245306963,2.631578947368421e-05,-0.003369432735057012
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-12,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-12,unresolved_3w,61,2,0.003697664695324787,0.0,5.263157894736842e-05,0.0037502962742721555
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-19,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-19,stop_first_3w,23,1,-0.0,0.0016175019654427686,2.857142857142857e-05,-0.00158893053687134
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-19,fast_winner_3w,6,1,0.0007604565751575528,0.0,2.857142857142857e-05,0.0007890280037289814
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-19,unresolved_3w,41,2,2.519076492868714e-05,0.0002850666450857715,5.714285714285714e-05,-0.0002027330230142272
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-26,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-26,stop_first_3w,21,1,-0.0,0.0008029419437021439,3.0303030303030306e-05,-0.0007726389133991137
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-26,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,all_entries,2025Q3,w4,PRIMARY,2025-09-26,unresolved_3w,42,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-03,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-03,stop_first_3w,14,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-03,fast_winner_3w,7,1,-0.0,0.0032786887065749015,3.0769230769230774e-05,-0.003247919475805671
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-03,unresolved_3w,44,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-11,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-11,stop_first_3w,3,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-11,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-11,unresolved_3w,15,1,0.002427543580875179,0.0,0.00010526315789473683,0.0025328067387699158
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-18,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-18,stop_first_3w,14,3,0.005727116961370456,0.0028409086958411157,0.0001875,0.0030737082655293412
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-18,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-18,unresolved_3w,17,1,-0.0,0.004653284649302972,6.25e-05,-0.004590784649302972
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-25,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-25,stop_first_3w,9,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-25,fast_winner_3w,6,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-07-25,unresolved_3w,20,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-01,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-01,stop_first_3w,5,1,0.0033224843064491765,0.0,0.00011764705882352942,0.003440131365272706
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-01,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-01,unresolved_3w,11,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-08,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-08,stop_first_3w,6,1,0.0006013669242201875,0.0,5e-05,0.0006513669242201875
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-08,fast_winner_3w,5,1,-0.0,0.00758412978630989,5e-05,-0.00753412978630989
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-08,unresolved_3w,29,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-15,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-15,stop_first_3w,8,1,0.0008331759579365022,0.0,4.2553191489361704e-05,0.0008757291494258638
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-15,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-15,unresolved_3w,34,1,-0.0,0.001124672109395034,4.2553191489361704e-05,-0.0010821189179056722
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-22,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-22,stop_first_3w,12,1,-0.0,0.00013878349215802675,2.8169014084507043e-05,-0.00011061447807351972
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-22,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-22,unresolved_3w,55,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-29,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-29,stop_first_3w,7,1,-0.0,0.0005705060587485771,4.1666666666666665e-05,-0.0005288393920819105
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-29,fast_winner_3w,7,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-08-29,unresolved_3w,34,1,-0.0,0.0010672814374509104,4.1666666666666665e-05,-0.0010256147707842437
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-05,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-05,stop_first_3w,7,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-05,fast_winner_3w,2,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-05,unresolved_3w,16,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-12,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-12,stop_first_3w,9,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-12,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-12,unresolved_3w,38,2,0.0002973163806794208,0.00047942805700055,8.333333333333333e-05,-9.877834298779582e-05
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-19,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-19,stop_first_3w,17,1,3.9688644814529784e-05,0.0,4.2553191489361704e-05,8.224183630389148e-05
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-19,fast_winner_3w,6,1,-0.0,0.0004817196935174809,4.2553191489361704e-05,-0.0004391665020281191
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-19,unresolved_3w,24,2,-0.0,0.0018697929881530955,8.510638297872341e-05,-0.0017846866051743722
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-26,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-26,stop_first_3w,15,1,0.00037441619834245,0.0,4.347826086956522e-05,0.0004178944592120152
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-26,fast_winner_3w,2,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w1,PRIMARY,2025-09-26,unresolved_3w,29,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-03,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-03,stop_first_3w,14,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-03,fast_winner_3w,7,1,-0.0,0.0037831027807044633,3.0769230769230774e-05,-0.0037523335499352324
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-03,unresolved_3w,44,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-11,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-11,stop_first_3w,3,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-11,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-11,unresolved_3w,15,1,0.0010276112589823947,0.0,0.00010526315789473683,0.0011328744168771316
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-18,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-18,stop_first_3w,14,3,0.008097401144484125,0.0,0.0001875,0.008284901144484125
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-18,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-18,unresolved_3w,17,1,-0.0,0.002189781139398575,6.25e-05,-0.002127281139398575
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-25,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-25,stop_first_3w,9,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-25,fast_winner_3w,6,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-07-25,unresolved_3w,20,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-01,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-01,stop_first_3w,5,1,0.006265962142548159,0.0,0.00011764705882352942,0.006383609201371689
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-01,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-01,unresolved_3w,11,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-08,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-08,stop_first_3w,6,1,0.0002561185982133575,0.0,5e-05,0.0003061185982133575
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-08,fast_winner_3w,5,1,-0.0,0.008701657908446115,5e-05,-0.008651657908446114
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-08,unresolved_3w,29,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-15,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-15,stop_first_3w,8,1,0.0046054063395617175,0.0,4.2553191489361704e-05,0.004647959531051079
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-15,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-15,unresolved_3w,34,1,-0.0,0.00016593560397764682,4.2553191489361704e-05,-0.00012338241248828512
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-22,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-22,stop_first_3w,12,1,2.1029211684688734e-05,0.0,2.8169014084507043e-05,4.919822576919578e-05
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-22,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
deep_pullback_and_extended,nonoverlap_w4,2025Q3,w2,PRIMARY,2025-08-22,unresolved_3w,55,0,-0.0,0.0,0.0,-0.0
