policy,panel,quarter,horizon,role,status,n,flagged_n,unknown_n,snapshot_weeks,matched_weeks,evidence_weeks,operational_cash_delta,cash_delta,cash_delta_gross,incremental_vs_random,stop_lift,avoided_gross_loss,foregone_gross_gain,saved_cost,coverage
high_pct_above_ceiling,all_entries,2025Q4,w2,PRIMARY,SUPPORTED,865,221,0,13,13,13,0.0019106260385082087,0.0019106260385082087,0.001399088672627744,0.0037554910892535205,0.21560528319850172,0.010563576944847653,0.00916448827221991,0.0005115373658804629,0.25576868294023153
high_pct_above_ceiling,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,SUPPORTED,865,221,0,13,13,13,-0.0018399446744163201,-0.0018399446744163201,-0.0023514820402967844,0.002690377173270011,0.21560528319850172,0.01178483764471767,0.014136319685014455,0.0005115373658804629,0.25576868294023153
high_pct_above_ceiling,all_entries,2025Q4,w4,PRIMARY,SUPPORTED,865,221,0,13,13,13,-0.007091369285303988,-0.007091369285303988,-0.007602906651184454,-3.7296917996206524e-06,0.21560528319850172,0.011744522126910137,0.019347428778094592,0.0005115373658804629,0.25576868294023153
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w1,PRIMARY,SUPPORTED,604,153,0,13,13,13,0.0026758635397723524,0.0026758635397723524,0.0021572845802024904,0.003401696700531763,0.2195710598351413,0.007415159154890196,0.005257874574687705,0.0005185789595698622,0.2592894797849311
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w2,PRIMARY,SUPPORTED,604,153,0,13,13,13,0.0030023857223196904,0.0030023857223196904,0.0024838067627498297,0.004847396462816841,0.2195710598351413,0.01142272553198322,0.008938918769233391,0.0005185789595698622,0.2592894797849311
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,SUPPORTED,604,153,0,13,13,13,-0.0019472771523709456,-0.0019472771523709456,-0.002465856111940806,0.0022889086789854014,0.2195710598351413,0.012585949403162565,0.01505180551510337,0.0005185789595698622,0.2592894797849311
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w4,PRIMARY,SUPPORTED,604,153,0,13,13,13,-0.008845210757668025,-0.008845210757668025,-0.00936378971723789,-0.0016272946213157005,0.2195710598351413,0.012163799273491736,0.021527588990729627,0.0005185789595698622,0.2592894797849311
deep_pullback,all_entries,2026Q1,w1,PRIMARY,SUPPORTED,977,78,533,13,13,13,0.0004185086777349049,0.0004185086777349049,0.00021109963789794504,0.0007361612132317238,0.2606572811442146,0.0036799577686083525,0.003468858130710408,0.00020740903983695836,0.10370451991847918
deep_pullback,all_entries,2026Q1,w2,PRIMARY,SUPPORTED,977,78,533,13,13,13,-0.0026096732224034735,-0.0026096732224034735,-0.002817082262240433,-2.0933351121771504e-05,0.2606572811442146,0.004116572238521743,0.006933654500762176,0.00020740903983695836,0.10370451991847918
deep_pullback,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,977,78,533,13,13,13,-0.004315791975336882,-0.004315791975336882,-0.00452320101517384,-0.0008520711828964398,0.2606572811442146,0.0043566554523279824,0.008879856467501822,0.00020740903983695836,0.10370451991847918
deep_pullback,all_entries,2026Q1,w4,PRIMARY,SUPPORTED,977,78,533,13,13,13,-0.0037811441906245667,-0.0037811441906245667,-0.003988553230461531,0.0013189171694479387,0.2606572811442146,0.004881502256553271,0.0088700554870148,0.00020740903983695836,0.10370451991847918
deep_pullback,nonoverlap_w4,2026Q1,w1,PRIMARY,SUPPORTED,666,62,385,13,13,13,0.00029380029309340587,0.00029380029309340587,6.461255823511673e-05,0.0008040843836809524,0.237024087024087,0.004180262392763558,0.004115649834528442,0.0002291877348582897,0.11459386742914483
deep_pullback,nonoverlap_w4,2026Q1,w2,PRIMARY,SUPPORTED,666,62,385,13,13,13,-0.004063796097171766,-0.004063796097171766,-0.0042929838320300544,-0.0007373913338105171,0.237024087024087,0.004198231535296111,0.008491215367326164,0.0002291877348582897,0.11459386742914483
deep_pullback,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,666,62,385,13,13,13,-0.005696340716529561,-0.005696340716529561,-0.005925528451387852,-0.001279528034151229,0.237024087024087,0.004505869099559475,0.010431397550947328,0.0002291877348582897,0.11459386742914483
deep_pullback,nonoverlap_w4,2026Q1,w4,PRIMARY,SUPPORTED,666,62,385,13,13,13,-0.005194129588194013,-0.005194129588194013,-0.005423317323052303,0.00037143095996398787,0.237024087024087,0.00472977292613372,0.010153090249186024,0.0002291877348582897,0.11459386742914483
extended_vs_candidate,all_entries,2026Q1,w1,PRIMARY,SUPPORTED,977,250,0,13,13,13,-0.004332243951456567,-0.004332243951456567,-0.004797242812184678,-0.0031830021190699356,0.08827375901501683,0.004967169298628112,0.009764412110812793,0.00046499886072811286,0.23249943036405638
extended_vs_candidate,all_entries,2026Q1,w2,PRIMARY,SUPPORTED,977,250,0,13,13,13,-0.0062534047108002465,-0.0062534047108002465,-0.006718403571528362,-0.003212439066175012,0.08827375901501683,0.007148457911862716,0.013866861483391077,0.00046499886072811286,0.23249943036405638
extended_vs_candidate,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,977,250,0,13,13,13,-0.005964037726549847,-0.005964037726549847,-0.006429036587277962,-0.0016538065903590343,0.08827375901501683,0.008017391931663512,0.014446428518941474,0.00046499886072811286,0.23249943036405638
extended_vs_candidate,all_entries,2026Q1,w4,PRIMARY,SUPPORTED,977,250,0,13,13,13,-0.009197307531554604,-0.009197307531554604,-0.009662306392282723,-0.0035795981825975983,0.08827375901501683,0.009709513440846064,0.019371819833128783,0.00046499886072811286,0.23249943036405638
extended_vs_candidate,nonoverlap_w4,2026Q1,w1,PRIMARY,SUPPORTED,666,162,0,13,13,13,-0.0042549342557908435,-0.0042549342557908435,-0.004707040273500237,-0.0034747108287571434,0.08489627241256024,0.004984596140485921,0.009691636413986158,0.00045210601770939344,0.2260530088546967
extended_vs_candidate,nonoverlap_w4,2026Q1,w2,PRIMARY,SUPPORTED,666,162,0,13,13,13,-0.007965977448308317,-0.007965977448308317,-0.008418083466017709,-0.00426089647153992,0.08489627241256024,0.0063202223064245675,0.014738305772442277,0.00045210601770939344,0.2260530088546967
extended_vs_candidate,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,666,162,0,13,13,13,-0.008319780872853249,-0.008319780872853249,-0.008771886890562644,-0.003253219450216335,0.08489627241256024,0.0074644650343731805,0.016236351924935822,0.00045210601770939344,0.2260530088546967
extended_vs_candidate,nonoverlap_w4,2026Q1,w4,PRIMARY,SUPPORTED,666,162,0,13,13,13,-0.009356733850002645,-0.009356733850002645,-0.009808839867712039,-0.00387374478042233,0.08489627241256024,0.00941006918240294,0.019218909050114977,0.00045210601770939344,0.2260530088546967
deep_pullback_and_extended,all_entries,2026Q1,w1,PRIMARY,SUPPORTED,977,17,533,13,7,13,0.0012076954508518814,0.0012076954508518814,0.0011701129181661187,0.0010491723550456757,0.3967085843639516,0.0014109397875301218,0.00024082686936400302,3.758253268576227e-05,0.01879126634288113
deep_pullback_and_extended,all_entries,2026Q1,w2,PRIMARY,SUPPORTED,977,17,533,13,7,13,0.0009174078786034109,0.0009174078786034109,0.000879825345917649,0.0011862291478112802,0.3967085843639516,0.0014675397990843856,0.0005877144531667366,3.758253268576227e-05,0.01879126634288113
deep_pullback_and_extended,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,977,17,533,13,7,13,0.0013215550769538375,0.0013215550769538375,0.0012839725442680763,0.001564865926744581,0.3967085843639516,0.0020661747232792746,0.0007822021790111985,3.758253268576227e-05,0.01879126634288113
deep_pullback_and_extended,all_entries,2026Q1,w4,PRIMARY,SUPPORTED,977,17,533,13,7,13,0.0009475465043959393,0.0009475465043959393,0.0009099639717101764,0.0015348716224723757,0.3967085843639516,0.0020734120329604787,0.0011634480612503022,3.758253268576227e-05,0.01879126634288113
deep_pullback_and_extended,nonoverlap_w4,2026Q1,w1,PRIMARY,SUPPORTED,666,15,385,13,7,13,0.0014345084129695693,0.0014345084129695693,0.001388978411726681,0.0012578168599245872,0.36422802819120587,0.0017500162855276816,0.00036103787380100066,4.553000124288793e-05,0.022765000621443966
deep_pullback_and_extended,nonoverlap_w4,2026Q1,w2,PRIMARY,SUPPORTED,666,15,385,13,7,13,0.0010369118101359717,0.0010369118101359717,0.0009913818088930827,0.0013656890820623207,0.36422802819120587,0.0017418049820611115,0.0007504231731680286,4.553000124288793e-05,0.022765000621443966
deep_pullback_and_extended,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,666,15,385,13,7,13,0.0015109318223174102,0.0015109318223174102,0.0014654018210745222,0.0018300909623874524,0.36422802819120587,0.0024935434290795405,0.0010281416080050183,4.553000124288793e-05,0.022765000621443966
deep_pullback_and_extended,nonoverlap_w4,2026Q1,w4,PRIMARY,SUPPORTED,666,15,385,13,7,13,0.0010537018441612504,0.0010537018441612504,0.0010081718429183614,0.0017793508359769832,0.36422802819120587,0.002445376208259973,0.0014372043653416112,4.553000124288793e-05,0.022765000621443966
high_pct_above_ceiling,all_entries,2026Q1,w1,PRIMARY,SUPPORTED,977,228,0,13,13,13,-0.0009772594870455348,-0.0009772594870455348,-0.0015035550410527501,0.0008303294731660595,0.1518094381037983,0.006492722353858151,0.0079962773949109,0.0005262955540072153,0.2631477770036076
high_pct_above_ceiling,all_entries,2026Q1,w2,PRIMARY,SUPPORTED,977,228,0,13,13,13,-0.005226717196044685,-0.005226717196044685,-0.0057530127500518965,2.698213246777171e-05,0.1518094381037983,0.008481012390187448,0.014234025140239347,0.0005262955540072153,0.2631477770036076
high_pct_above_ceiling,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,977,228,0,13,13,13,-0.009128349880431989,-0.009128349880431989,-0.009654645434439207,-0.0023557615336387647,0.1518094381037983,0.009659985934255398,0.019314631368694605,0.0005262955540072153,0.2631477770036076
high_pct_above_ceiling,all_entries,2026Q1,w4,PRIMARY,SUPPORTED,977,228,0,13,13,13,-0.012270743680247265,-0.012270743680247265,-0.012797039234254484,-0.0027357038733795535,0.1518094381037983,0.009684494897066723,0.022481534131321205,0.0005262955540072153,0.2631477770036076
high_pct_above_ceiling,nonoverlap_w4,2026Q1,w1,PRIMARY,SUPPORTED,666,158,0,13,13,13,-0.0012385173480396576,-0.0012385173480396576,-0.0017803126713198498,0.0006772690474116092,0.1437116026855091,0.007024906820100666,0.008805219491420515,0.0005417953232801905,0.27089766164009527
high_pct_above_ceiling,nonoverlap_w4,2026Q1,w2,PRIMARY,SUPPORTED,666,158,0,13,13,13,-0.007919257304979613,-0.007919257304979613,-0.008461052628259805,-0.0011323434661488442,0.1437116026855091,0.008376488598925907,0.016837541227185716,0.0005417953232801905,0.27089766164009527
high_pct_above_ceiling,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,SUPPORTED,666,158,0,13,13,13,-0.012240177344552242,-0.012240177344552242,-0.012781972667832438,-0.003408018220617604,0.1437116026855091,0.009242273431826634,0.02202424609965907,0.0005417953232801905,0.27089766164009527
high_pct_above_ceiling,nonoverlap_w4,2026Q1,w4,PRIMARY,SUPPORTED,666,158,0,13,13,13,-0.01654948754749224,-0.01654948754749224,-0.017091282870772433,-0.005690478760941535,0.1437116026855091,0.008878188825922643,0.025969471696695074,0.0005417953232801905,0.27089766164009527
deep_pullback,all_entries,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback,all_entries,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback,all_entries,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback,all_entries,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback,nonoverlap_w4,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback,nonoverlap_w4,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback,nonoverlap_w4,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback,nonoverlap_w4,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,all_entries,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,all_entries,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,all_entries,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,all_entries,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,nonoverlap_w4,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,nonoverlap_w4,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,nonoverlap_w4,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
extended_vs_candidate,nonoverlap_w4,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,all_entries,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,all_entries,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,all_entries,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,all_entries,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,nonoverlap_w4,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,nonoverlap_w4,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,nonoverlap_w4,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
deep_pullback_and_extended,nonoverlap_w4,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,all_entries,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,all_entries,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,all_entries,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,all_entries,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,nonoverlap_w4,2026Q2,w1,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,nonoverlap_w4,2026Q2,w2,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,nonoverlap_w4,2026Q2,w3,DIAGNOSTIC_ONLY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
high_pct_above_ceiling,nonoverlap_w4,2026Q2,w4,PRIMARY,EMPTY_TEST_QUARTER,0,0,0,0,0,0,,,,,,,,,
r6_rdagent,all_entries,2024Q2,w1,PRIMARY,SUPPORTED,579,74,279,13,11,13,0.0005071103510188025,0.0005071103510188025,0.0002978637891890857,0.00012124217326130082,0.038510637968842305,0.00233446922835009,0.002036605439161004,0.00020924656182971785,0.1046232809148589
r6_rdagent,all_entries,2024Q2,w2,PRIMARY,SUPPORTED,579,74,279,13,11,13,-0.0007372265824610789,-0.0007372265824610789,-0.0009464731442907963,-0.0005043811767810407,0.038510637968842305,0.002937909471473801,0.0038843826157645973,0.00020924656182971785,0.1046232809148589
r6_rdagent,all_entries,2024Q2,w3,DIAGNOSTIC_ONLY,SUPPORTED,579,74,279,13,11,13,-0.0017856271889342321,-0.0017856271889342321,-0.0019948737507639513,-0.00032564097959408324,0.038510637968842305,0.002880528531876483,0.004875402282640435,0.00020924656182971785,0.1046232809148589
r6_rdagent,all_entries,2024Q2,w4,PRIMARY,SUPPORTED,579,74,279,13,11,13,-0.002675693790115691,-0.002675693790115691,-0.0028849403519454098,-0.001311646695799536,0.038510637968842305,0.0033137871823514823,0.006198727534296892,0.00020924656182971785,0.1046232809148589
r6_rdagent,nonoverlap_w4,2024Q2,w1,PRIMARY,SUPPORTED,406,49,200,13,11,13,0.0014130101768504593,0.0014130101768504593,0.00120079993484032,-6.276117149910564e-05,0.06630137904841463,0.002970337067940557,0.001769537133100237,0.00021221024201013996,0.10610512100507
r6_rdagent,nonoverlap_w4,2024Q2,w2,PRIMARY,SUPPORTED,406,49,200,13,11,13,0.0011772810510104433,0.0011772810510104433,0.000965070809000304,0.00010632845964831556,0.06630137904841463,0.004451694130505053,0.003486623321504748,0.00021221024201013996,0.10610512100507
r6_rdagent,nonoverlap_w4,2024Q2,w3,DIAGNOSTIC_ONLY,SUPPORTED,406,49,200,13,11,13,0.0005813555910548118,0.0005813555910548118,0.00036914534904466993,0.00130992062770821,0.06630137904841463,0.004057707735499615,0.003688562386454946,0.00021221024201013996,0.10610512100507
r6_rdagent,nonoverlap_w4,2024Q2,w4,PRIMARY,SUPPORTED,406,49,200,13,11,13,5.5950423411283185e-05,5.5950423411283185e-05,-0.00015625981859885334,0.0005095137625029454,0.06630137904841463,0.005117451483684564,0.0052737113022834166,0.00021221024201013996,0.10610512100507
r6_simple,all_entries,2024Q2,w1,PRIMARY,SUPPORTED,579,93,279,13,12,13,-0.0003116864442019096,-0.0003116864442019096,-0.0006174829248934208,-0.0010623806337358708,-0.026970982950085112,0.0031588616383879564,0.0037763445632813765,0.0003057964806915111,0.15289824034575555
r6_simple,all_entries,2024Q2,w2,PRIMARY,SUPPORTED,579,93,279,13,12,13,-0.0035431978218745898,-0.0035431978218745898,-0.0038489943025660995,-0.0025231721384404646,-0.026970982950085112,0.0034292018576803163,0.007278196160246416,0.0003057964806915111,0.15289824034575555
r6_simple,all_entries,2024Q2,w3,DIAGNOSTIC_ONLY,SUPPORTED,579,93,279,13,12,13,-0.005338348057435143,-0.005338348057435143,-0.005644144538126656,-0.0019778483448865164,-0.026970982950085112,0.0030935565756777025,0.008737701113804359,0.0003057964806915111,0.15289824034575555
r6_simple,all_entries,2024Q2,w4,PRIMARY,SUPPORTED,579,93,279,13,12,13,-0.008028359169823718,-0.008028359169823718,-0.008334155650515231,-0.004674594740555217,-0.026970982950085112,0.003634038493450364,0.011968194143965594,0.0003057964806915111,0.15289824034575555
r6_simple,nonoverlap_w4,2024Q2,w1,PRIMARY,SUPPORTED,406,64,200,13,12,13,0.0008346915234635099,0.0008346915234635099,0.0005132780564063731,-0.001181337628185087,0.015865095049877653,0.003996417080754095,0.0034831390243477223,0.0003214134670571381,0.16070673352856904
r6_simple,nonoverlap_w4,2024Q2,w2,PRIMARY,SUPPORTED,406,64,200,13,12,13,-0.001599721337380326,-0.001599721337380326,-0.001921134804437465,-0.0017995886661629533,0.015865095049877653,0.005068209944847977,0.0069893447492854425,0.0003214134670571381,0.16070673352856904
r6_simple,nonoverlap_w4,2024Q2,w3,DIAGNOSTIC_ONLY,SUPPORTED,406,64,200,13,12,13,-0.0032797925225662595,-0.0032797925225662595,-0.0036012059896233985,-0.0005092514080647338,0.015865095049877653,0.004308114585754461,0.007909320575377857,0.0003214134670571381,0.16070673352856904
r6_simple,nonoverlap_w4,2024Q2,w4,PRIMARY,SUPPORTED,406,64,200,13,12,13,-0.005921093217384824,-0.005921093217384824,-0.006242506684441958,-0.0033177876704487477,0.015865095049877653,0.005567840587439018,0.011810347271880978,0.0003214134670571381,0.16070673352856904
r6_rdagent,all_entries,2024Q3,w1,PRIMARY,SUPPORTED,1014,252,0,13,13,13,-0.002055918391066643,-0.002055918391066643,-0.0025459600901733123,-0.0004460742647359172,-0.024289918334273883,0.003464267526285975,0.006010227616459287,0.0004900416991066684,0.24502084955333417
r6_rdagent,all_entries,2024Q3,w2,PRIMARY,SUPPORTED,1014,252,0,13,13,13,-0.0004536051213484633,-0.0004536051213484633,-0.0009436468204551318,-0.0004452149834650036,-0.024289918334273883,0.006113887440767212,0.007057534261222343,0.0004900416991066684,0.24502084955333417
r6_rdagent,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,SUPPORTED,1014,252,0,13,13,13,-0.00025903190772659523,-0.00025903190772659523,-0.0007490736068332649,2.5226831030177753e-05,-0.024289918334273883,0.006322861413727831,0.007071935020561095,0.0004900416991066684,0.24502084955333417
r6_rdagent,all_entries,2024Q3,w4,PRIMARY,SUPPORTED,1014,252,0,13,13,13,-0.002700307320015228,-0.002700307320015228,-0.0031903490191218975,-0.002003885809318863,-0.024289918334273883,0.007801707989285506,0.010992057008407403,0.0004900416991066684,0.24502084955333417
r6_rdagent,nonoverlap_w4,2024Q3,w1,PRIMARY,SUPPORTED,659,169,0,13,12,13,0.0006607668635783694,0.0006607668635783694,0.0001831076484578516,0.0012238405216189211,0.030117184661496932,0.0039045678516491963,0.003721460203191344,0.0004776592151205202,0.23882960756026014
r6_rdagent,nonoverlap_w4,2024Q3,w2,PRIMARY,SUPPORTED,659,169,0,13,12,13,0.001331952463015549,0.001331952463015549,0.0008542932478950307,0.0008354773152570496,0.030117184661496932,0.006032823035683514,0.005178529787788483,0.0004776592151205202,0.23882960756026014
r6_rdagent,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,SUPPORTED,659,169,0,13,12,13,0.0011244779351850288,0.0011244779351850288,0.0006468187200645078,0.0008403107764767866,0.030117184661496932,0.006518358260736886,0.005871539540672378,0.0004776592151205202,0.23882960756026014
r6_rdagent,nonoverlap_w4,2024Q3,w4,PRIMARY,SUPPORTED,659,169,0,13,12,13,-0.0012814977226965562,-0.0012814977226965562,-0.0017591569378170773,-0.0011115967531801088,0.030117184661496932,0.007020917761321423,0.008780074699138501,0.0004776592151205202,0.23882960756026014
r6_simple,all_entries,2024Q3,w1,PRIMARY,SUPPORTED,1014,252,0,13,13,13,-0.002055918391066643,-0.002055918391066643,-0.0025459600901733123,-0.0004460742647359172,-0.024289918334273883,0.003464267526285975,0.006010227616459287,0.0004900416991066684,0.24502084955333417
r6_simple,all_entries,2024Q3,w2,PRIMARY,SUPPORTED,1014,252,0,13,13,13,-0.0004536051213484633,-0.0004536051213484633,-0.0009436468204551318,-0.0004452149834650036,-0.024289918334273883,0.006113887440767212,0.007057534261222343,0.0004900416991066684,0.24502084955333417
r6_simple,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,SUPPORTED,1014,252,0,13,13,13,-0.00025903190772659523,-0.00025903190772659523,-0.0007490736068332649,2.5226831030177753e-05,-0.024289918334273883,0.006322861413727831,0.007071935020561095,0.0004900416991066684,0.24502084955333417
r6_simple,all_entries,2024Q3,w4,PRIMARY,SUPPORTED,1014,252,0,13,13,13,-0.002700307320015228,-0.002700307320015228,-0.0031903490191218975,-0.002003885809318863,-0.024289918334273883,0.007801707989285506,0.010992057008407403,0.0004900416991066684,0.24502084955333417
r6_simple,nonoverlap_w4,2024Q3,w1,PRIMARY,SUPPORTED,659,169,0,13,12,13,0.0006607668635783694,0.0006607668635783694,0.0001831076484578516,0.0012238405216189211,0.030117184661496932,0.0039045678516491963,0.003721460203191344,0.0004776592151205202,0.23882960756026014
r6_simple,nonoverlap_w4,2024Q3,w2,PRIMARY,SUPPORTED,659,169,0,13,12,13,0.001331952463015549,0.001331952463015549,0.0008542932478950307,0.0008354773152570496,0.030117184661496932,0.006032823035683514,0.005178529787788483,0.0004776592151205202,0.23882960756026014
r6_simple,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,SUPPORTED,659,169,0,13,12,13,0.0011244779351850288,0.0011244779351850288,0.0006468187200645078,0.0008403107764767866,0.030117184661496932,0.006518358260736886,0.005871539540672378,0.0004776592151205202,0.23882960756026014
r6_simple,nonoverlap_w4,2024Q3,w4,PRIMARY,SUPPORTED,659,169,0,13,12,13,-0.0012814977226965562,-0.0012814977226965562,-0.0017591569378170773,-0.0011115967531801088,0.030117184661496932,0.007020917761321423,0.008780074699138501,0.0004776592151205202,0.23882960756026014
r6_rdagent,all_entries,2024Q4,w1,PRIMARY,SUPPORTED,878,170,0,13,13,13,-0.001263135573297893,-0.001263135573297893,-0.0016610562494831982,-0.00014332858347003088,0.04373624198497011,0.003878081965019875,0.005539138214503072,0.0003979206761853048,0.19896033809265243
r6_rdagent,all_entries,2024Q4,w2,PRIMARY,SUPPORTED,878,170,0,13,13,13,-0.00042061452547721993,-0.00042061452547721993,-0.0008185352016625274,0.00015564749872096085,0.04373624198497011,0.006224639449283805,0.0070431746509463326,0.0003979206761853048,0.19896033809265243
r6_rdagent,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,SUPPORTED,878,170,0,13,13,13,0.00014099712935451342,0.00014099712935451342,-0.000256923546830791,0.001626532329230903,0.04373624198497011,0.008459062152672964,0.008715985699503754,0.0003979206761853048,0.19896033809265243
r6_rdagent,all_entries,2024Q4,w4,PRIMARY,SUPPORTED,878,170,0,13,13,13,-0.001994643359851064,-0.001994643359851064,-0.002392564036036364,0.0004234850353042169,0.04373624198497011,0.00973766433065716,0.012130228366693523,0.0003979206761853048,0.19896033809265243
r6_rdagent,nonoverlap_w4,2024Q4,w1,PRIMARY,SUPPORTED,611,113,0,13,13,13,-0.00174835396392829,-0.00174835396392829,-0.0021301716604837824,-0.0007975862924401824,-0.01866365844894435,0.0035676843891027533,0.005697856049586535,0.00038181769655549103,0.1909088482777455
r6_rdagent,nonoverlap_w4,2024Q4,w2,PRIMARY,SUPPORTED,611,113,0,13,13,13,-0.00261784398331178,-0.00261784398331178,-0.0029996616798672673,-0.0015271168092017865,-0.01866365844894435,0.005417163655290701,0.00841682533515797,0.00038181769655549103,0.1909088482777455
r6_rdagent,nonoverlap_w4,2024Q4,w3,DIAGNOSTIC_ONLY,SUPPORTED,611,113,0,13,13,13,-0.0011720894898399506,-0.0011720894898399506,-0.0015539071863954423,0.0005072140969004124,-0.01866365844894435,0.0079530828020598,0.009506989988455243,0.00038181769655549103,0.1909088482777455
r6_rdagent,nonoverlap_w4,2024Q4,w4,PRIMARY,SUPPORTED,611,113,0,13,13,13,-0.00394808443813241,-0.00394808443813241,-0.004329902134687905,-0.0016563759135512874,-0.01866365844894435,0.009631422012448258,0.013961324147136163,0.00038181769655549103,0.1909088482777455
r6_simple,all_entries,2024Q4,w1,PRIMARY,SUPPORTED,878,59,468,13,12,13,-0.0011209418838090286,-0.0011209418838090286,-0.0012682998123658155,-0.0009684150913718838,0.16797662141520167,0.0016650401965370295,0.0029333400089028455,0.00014735792855678802,0.073678964278394
