snapshot_date,code,industry,current_vs_ibd_candidate_pct,rv_20,w1_return_pct,w2_return_pct,w4_return_pct,w3_return_pct,w1_stop8,w2_stop8,w4_stop8,w3_stop8,score,universe,feature_mode,model_type,target_horizon,model_id,segment,fold,model_pick_order,selector_id,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,b0_eligible,is_valid_entry,entry_status,entry_date,entry_open,stop_8_hit_ever,gap_stop,profit20_hit,max_drawdown_to_asof_pct,px_vs_ma10,px_vs_ma20,px_vs_ma50,ma10_slope_5,ma20_slope_5,ma50_slope_10,mom_5,mom_10,mom_20,mom_60,atr_14_pct,vol_ratio_5_20,up_day_ratio_20,drawdown_20,rel_spy_20,rel_spy_60,trigger_pos,eps_known,is_actionable,rule_ceiling,rule_pivot,rule_ma10_touch_confirm,rule_ceiling_pullback,rule_three_weeks_tight,pick_order,is_b0,period,agent_factor_vol_confirmed_mom_20,agent_factor_prox_52w_high,agent_factor_risk_adj_mom_10,agent_factor_risk_adj_mom_20,agent_factor_risk_adj_mom_60,agent_factor_factor_198f5d40,agent_factor_factor_2aca99fe,agent_factor_factor_a0e8acc1
2026-04-10,FRAF,Regional Banks,2.35,0.0185201186807196,2.9569,-1.3359,3.6338,1.2291,False,False,False,False,4.192487339354778,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,3.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,AMLX,Pharmaceuticals: Major,4.97,0.0360992970235604,-6.1674,-11.8392,-26.8722,-18.8877,False,True,True,True,2.6719105268938845,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,1.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,FCFS,Finance/Rental/Leasing,1.64,0.02082193309627035,5.5954,6.0455,9.4337,9.7822,False,False,False,False,1.4525179773404042,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,2.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,CVEO,Hotels/Resorts/Cruise lines,1.68,0.017804073163093844,3.6573,2.8336,12.0593,2.6689,False,False,False,False,1.3362318355128173,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,3.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,NVTS,Unknown,2.55,0.08464594562811842,1.2768,5.6297,69.762,23.7377,True,True,True,True,33.01373880944563,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,1.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,NCSM,Unknown,4.23,0.06108766710058234,-36.4615,-48.2564,-43.2949,-45.2692,True,True,True,True,18.484813263572256,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,2.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,DHIL,Unknown,0.74,,,,,,,,,,18.35393058641749,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,3.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,LAMR,Real Estate Investment Trusts,2.41,0.008654180552340768,13.188,4.3091,9.27,9.7262,False,False,False,False,23.93033198125826,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,1.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,PR,Integrated Oil,1.38,0.021715898024271738,-10.8527,-5.7912,-13.0415,-7.5695,True,True,True,True,9.48420320407492,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,2.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,NPKI,Unknown,0.84,0.028224002664514098,-4.7164,-2.5494,-7.457,-1.0835,False,False,False,False,5.555949694198829,actionable,f1,ridge,W4,actionable_f1_ridge_w4,train_oof,2.0,3.0,actionable_f1_ridge_w4_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,FE,Unknown,5.99,0.01052237808149238,0.1221,2.035,2.035,1.4042,False,False,False,False,3.075701530162639,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,VRT,Electronic Production Equipment,15.89,0.06376662147877118,3.9065,8.6575,10.3548,3.0664,False,False,False,False,2.8148667375518897,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,WELL,Real Estate Investment Trusts,0.8,0.015154927939119434,-1.8021,-1.9595,-1.6305,-3.2992,False,False,False,False,2.6362160015627385,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,3.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,UBS,Investment Managers,0.45,0.020955598802111147,-2.3216,-9.3833,-13.3978,-12.9141,False,True,True,True,2.704330158669154,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,RTX,Aerospace & Defense,1.7,0.014602967052305297,-0.6619,2.8402,-2.8501,0.2717,False,False,False,False,1.2644248645725074,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,HEI,Aerospace & Defense,2.76,0.013332666288676237,-8.4671,-12.9729,-21.1591,-17.3527,True,True,True,True,1.1694302938645813,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,3.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,EXPE,Other Consumer Services,4.67,0.05110010973107326,20.0897,9.8689,8.6347,13.1424,False,False,False,False,9.2026431123893,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,DG,Unknown,0.96,0.015803866800569003,-5.3814,-14.7401,-24.2294,-19.4749,False,True,True,True,1.9971080463464677,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,BMY,Pharmaceuticals: Major,0.52,0.015876249626818516,-3.3257,-5.2752,-6.1271,-7.8309,False,False,True,True,1.6569092951243602,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,3.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,CF,Chemicals: Agricultural,12.77,0.02381246782359548,11.0266,7.0224,11.3725,16.9247,True,True,True,True,2.0248973946200737,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,LMT,Aerospace & Defense,0.83,0.017708442699541034,-4.3788,-7.1276,-7.8145,-8.844,False,False,True,True,1.2568920111552095,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,PBF,Oil Refining/Marketing,5.88,0.04430980975000277,-0.7607,12.5173,3.55,16.8741,True,True,True,True,0.9576249457702745,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,0.0,3.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,APEI,Unknown,26.2,0.04930435203259208,-6.6031,-0.7972,1.1958,-0.0693,True,True,True,True,2.3485947531374967,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,NFG,Unknown,3.58,0.012884693530033313,-5.2433,-1.5385,-2.3653,-1.8629,False,False,False,False,1.5966492160747998,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,EQIX,Real Estate Investment Trusts,1.1,0.014093535032056967,-1.628,-1.2344,5.6616,2.5983,False,False,False,False,0.33387466216430267,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,3.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,LMND,Unknown,3.82,0.05547971217118477,-5.1562,-3.9531,10.8437,-14.9219,False,True,True,True,4.923236685899577,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,SEDG,Unknown,24.35,0.07444434087660515,2.0304,-3.903,-24.5023,-17.6818,True,True,True,True,-2.4424990350930504,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,MTZ,Unknown,0.19,0.025205452994191885,2.4875,9.0517,20.286,17.1499,False,False,False,False,-2.527645130780971,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,3.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,NEM,Unknown,4.08,0.03019292795613399,8.8283,15.3706,15.1793,11.1717,False,False,False,False,6.177213345370195,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,DELL,Computer Processing Hardware,2.75,0.03328944473188507,0.9305,2.9136,25.4609,13.7656,True,True,True,True,4.045138209689234,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,FCX,Other Metals/Minerals,5.95,0.03217114932308357,6.6132,17.763,6.2642,22.2125,False,False,False,False,3.780334361850288,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,3.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,FN,Unknown,0.07,0.0631048261982413,19.0474,24.0385,27.0303,29.4863,False,False,False,False,3.174326357703086,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,1.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,AD,Wireless Telecommunications,1.48,0.01573843059228469,3.4711,4.8755,2.9412,0.8479,False,False,False,False,2.780366566062867,signal,agent,elastic,W1,signal_agent_elastic_w1,train_oof,1.0,2.0,signal_agent_elastic_w1_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
