code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
LIF,2025-10-10,False,,True,,,,,,,,,,,,,,,104.3,,,0.9965596144911476,73.1,2025-05-12,110.6,1,0,49.53,2024-11-25,-40.2,2,24,,,,4,2.0,-6.8,-4.6,False,False,,112.54,-7.321841123156214,Unknown,Unknown,
URI,2025-10-10,False,,False,,,,,,,,,,,,,,,950.03,,,0.9816741150190916,4.7,2025-08-11,7.8,1,0,880.93,2024-11-04,-40.6,3,40,,,,2,2.0,-4.8,-4.8,False,False,,1004.92,-5.462126338414997,Finance,Finance/Rental/Leasing,
NYAX,2025-10-10,False,,True,,,,,,,,,,,,,,,47.08,,,0.9693587812646602,53.5,2024-12-30,56.9,6,1,30.0,2024-05-06,-32.3,1,34,,,,6,5.0,-10.8,-8.7,True,False,,52.46,-10.25543271063668,Unknown,Unknown,
IDCC,2025-10-10,False,,False,,,,,,,,,,,,,,,339.9,,,0.9682241149883232,34.7,2025-07-28,51.2,1,0,224.86,2025-03-17,-20.3,1,19,,,,2,3.0,-7.9,-5.5,True,False,,360.82,-5.797904772462726,Unknown,Unknown,
ATAI,2025-10-10,False,,False,,,,,,,,,,,,,,,5.1,,,0.9677778016214929,84.1,2025-06-30,98.4,1,0,2.57,2025-02-10,-55.3,1,20,,,,4,3.0,-18.8,-14.6,False,False,,5.97,-14.572864321608048,Unknown,Unknown,
DASH,2025-10-10,False,,False,,,,,,,,,,,,,,,266.02,,,0.9630137839958952,21.8,2025-06-02,23.9,2,0,214.64,2025-02-10,-27.6,1,16,,,,5,2.0,-3.6,-3.4,False,False,,285.08,-6.685842570506528,Transportation,Air Freight/Couriers,
RCL,2025-10-10,False,,True,,,,,,,,,,,,,,,304.62,,,0.9380514371074726,-1.3,2025-06-23,11.0,2,0,274.5,2025-01-27,-40.6,1,21,,,,2,7.0,-17.0,-16.6,False,False,,365.38,-16.629262685423395,Consumer Services,Hotels/Resorts/Cruise lines,
RMD,2025-10-10,False,,False,,,,,,,,,,,,,,,272.0,,,0.932531974951619,-0.9,2025-07-21,5.3,0,0,258.25,2024-09-09,-22.9,3,45,,,,1,8.0,-10.1,-7.4,False,False,,293.81,-7.423164630203194,Unknown,Unknown,
TLN,2025-10-10,False,,False,,,,,,,,,,,,,,,412.83,,,0.923316239196994,59.7,2025-06-02,60.0,1,0,258.03,2025-01-20,-38.7,1,19,,,,4,2.0,-9.1,-8.5,False,False,,451.28,-8.520209182769012,Utilities,Alternative Power Generation,
TTWO,2025-10-10,False,,,,,,,,,,,,,,,,,251.97,,,0.909368703599479,2.3,2025-09-08,2.8,0,0,245.08,2025-06-23,-11.7,1,11,,,,1,2.0,-4.0,-3.6,False,False,,262.19,-3.897936610854724,Technology Services,Packaged Software,
SE,2025-10-10,False,,False,,,,,,,,,,,,,,,180.82,,,0.906713459905575,2.0,2025-08-11,22.4,1,0,147.73,2025-03-03,-32.6,2,23,,,,1,5.0,-11.6,-9.3,False,False,,199.3,-9.27245358755645,Unknown,Unknown,
AXON,2025-10-10,False,,False,,,,,,,,,,,,,,,703.03,,,0.8878550444887844,-4.1,2025-05-12,0.6,1,0,698.67,2024-12-02,-32.8,2,23,,,,4,10.0,-21.6,-20.6,False,False,,885.92,-20.644076214556616,Electronic Technology,Aerospace & Defense,
PLTR,2025-10-10,False,,True,,,,,,,,,,,,,,,175.44,,,0.8848708267505857,35.5,2025-05-12,45.4,2,0,120.67,2025-02-10,-45.2,1,13,,,,5,10.0,-24.3,-6.7,False,False,,190.0,-7.663157894736838,Technology Services,Packaged Software,
HOOD,2025-10-10,False,,False,,,,,,,,,,,,,,,138.96,,,0.8596934475482824,85.6,2025-06-02,107.7,1,0,66.91,2025-02-10,-55.7,1,16,,,,5,2.0,-7.5,-7.5,False,False,,153.86,-9.68412842844144,Finance,Investment Banks/Brokers,
CASY,2025-10-10,False,,False,,,,,,,,,,,,,,,556.67,,,0.8596311409233252,22.0,2025-04-07,30.3,3,2,427.17,2024-11-18,-13.1,2,20,,,,6,2.0,-4.0,-2.2,False,False,,571.57,-2.606854803436165,Retail Trade,Specialty Stores,
PANW,2025-10-10,False,,,,,,,,,,,,,,,,,208.55,,,0.8512289921923091,0.7,2025-09-29,1.9,0,0,204.58,2024-12-02,-29.5,3,43,,,,0,,,,False,False,,217.94,-4.308525282187747,Technology Services,Packaged Software,
HWM,2025-10-10,False,,False,,,,,,,,,,,,,,,184.09,,,0.8011361336640533,19.6,2025-04-28,34.8,2,0,136.59,2025-02-24,-23.2,1,9,,,,4,3.0,-5.7,-5.5,False,False,,198.48,-7.250100765820222,Electronic Technology,Aerospace & Defense,
RBLX,2025-10-10,False,,False,,,,,,,,,,,,,,,126.8,,,0.8005861950950793,56.0,2025-05-12,76.4,0,0,71.89,2025-01-27,-30.3,1,15,,,,4,4.0,-13.9,-9.4,True,False,,150.59,-15.797861743807696,Unknown,Unknown,
ARGX,2025-10-10,False,,True,,,,,,,,,,,,,,,796.92,,,0.7927242415204269,11.9,2025-08-25,20.1,1,0,663.78,2025-01-06,-23.2,2,33,,,,2,2.0,-2.6,-0.8,True,False,,808.43,-1.4237472632138817,Health Technology,Biotechnology,
FN,2025-10-10,False,,True,,,,,,,,,,,,,,,361.94,,,0.76477415916728,22.4,2025-06-23,28.4,1,0,281.79,2024-08-19,-47.3,3,44,,,,5,4.0,-7.8,-5.9,False,False,,397.26,-8.890902683381164,Unknown,Unknown,
IBKR,2025-10-10,False,,False,,,,,,,,,,,,,,,69.01,,,0.7099140942390255,7.9,2025-07-14,17.2,2,1,58.89,2025-02-10,-44.4,1,22,,,,3,2.0,-4.5,-3.9,False,False,,73.35,-5.916837082481241,Finance,Investment Banks/Brokers,
COE,2025-10-10,False,,True,,,,,,,,,,,,,,,36.94,,,0.7087228923668116,50.4,2025-06-02,51.7,3,1,24.35,2025-02-03,-44.1,2,17,,,,2,6.0,-23.4,-23.4,False,False,,51.71,-28.563140591761748,Unknown,Unknown,
OPEN,2025-10-10,False,,True,,,,,,,,,,,,,,,7.57,,,0.6941354643566041,13.8,2025-09-01,18.5,0,0,6.39,2022-08-08,-92.0,10,160,,,,1,4.0,-36.4,-30.4,False,False,,10.87,-30.35878564857405,Unknown,Unknown,
TPR,2025-10-10,False,,False,,,,,,,,,,,,,,,108.22,,,0.6346941641744122,20.4,2025-06-30,24.4,1,0,86.97,2025-02-10,-33.4,1,20,,,,4,2.0,-8.2,-8.1,False,False,,117.77,-8.109026067759185,Unknown,Unknown,
LGND,2025-10-10,False,,False,,,,,,,,,,,,,,,177.73,,,0.5619940767587817,27.8,2025-07-14,39.0,0,0,127.86,2024-12-02,-26.8,3,32,,,,3,2.0,-3.5,-3.3,False,False,,186.4,-4.651287553648076,Health Technology,Pharmaceuticals: Major,
CPNG,2025-10-10,False,,False,,,,,,,,,,,,,,,31.23,,,0.5209807701564646,14.6,2025-05-12,18.8,0,0,26.28,2024-10-07,-27.6,2,31,,,,4,4.0,-8.4,-8.4,False,False,,34.08,-8.362676056338024,Unknown,Unknown,
SOGP,2025-10-10,False,,True,,,,,,,,,,,,,,,14.61,,,0.0526828970369386,28.7,2025-08-25,289.6,1,0,3.75,2024-03-18,-70.1,7,75,,,,1,6.0,-59.1,-58.3,False,False,,35.04,-58.30479452054795,Unknown,Unknown,
