ticker,code,close,SMA10|1W,SMA40|1W,sector,industry
NASDAQ:ENPH,ENPH,53.15,39.26450000000007,37.15662500000002,Producer Manufacturing,Electrical Products
NYSE:RHP,RHP,110.99,101.30700000000004,96.67325000000002,Finance,Real Estate Investment Trusts
NASDAQ:AVT,AVT,84.72,73.098,58.52975,Distribution Services,Electronics Distributors
NYSE:FAF,FAF,68.16,64.85600000000002,64.55524999999997,Finance,Specialty Insurance
NYSE:ST,ST,47.74,40.72500000000003,35.06725000000003,Electronic Technology,Electronic Equipment/Instruments
NASDAQ:MYRG,MYRG,445.73,359.024,258.28374999999994,Industrial Services,Engineering & Construction
NASDAQ:PLXS,PLXS,258.37,235.977,178.26725000000002,Electronic Technology,Electronic Production Equipment
NASDAQ:AXTI,AXTI,104.61,83.136,31.784,Electronic Technology,Electronic Production Equipment
NASDAQ:CELC,CELC,140.34,122.005,95.126125,Health Technology,Medical Specialties
NYSE:THG,THG,194.56,181.567,178.449,Finance,Property/Casualty Insurance
NYSE:OGC,OGC,30.15,31.660000000000014,28.600562499999985,Non-Energy Minerals,Precious Metals
NYSE:EPRT,EPRT,31.31,31.458000000000006,31.085999999999995,Finance,Real Estate Investment Trusts
NYSE:LEA,LEA,133.31,126.6720000000001,117.01349999999998,Producer Manufacturing,Auto Parts: OEM
NYSE:RAL,RAL,59.65,47.208,46.591,Electronic Technology,Electronic Equipment/Instruments
NASDAQ:KYMR,KYMR,80.65,82.87899999999999,71.18325,Health Technology,Biotechnology
NYSE:TXNM,TXNM,59.48,58.93499999999998,58.24049999999996,Utilities,Electric Utilities
NYSE:TEX,TEX,57.61,60.193999999999974,56.132249999999985,Producer Manufacturing,Trucks/Construction/Farm Machinery
NYSE:AROC,AROC,37.29,36.599,29.448,Industrial Services,Oilfield Services/Equipment
NYSE:SWX,SWX,89.66,89.46699999999998,83.61475000000004,Utilities,Gas Distributors
NASDAQ:PTGX,PTGX,100.88,100.72099999999998,84.8625,Health Technology,Pharmaceuticals: Major
NASDAQ:MIDD,MIDD,143.4,141.61100000000002,141.10000000000002,Producer Manufacturing,Industrial Machinery
NYSE:HXL,HXL,85.82,86.11600000000003,77.32675,Electronic Technology,Aerospace & Defense
NYSE:NPO,NPO,305.45,281.4220000000001,243.87374999999992,Producer Manufacturing,Industrial Machinery
NYSE:RSI,RSI,27.65,24.247999999999998,20.3955,Consumer Services,Casinos/Gaming
NASDAQ:LSTR,LSTR,189.37,171.97299999999996,147.62050000000008,Transportation,Trucking
NASDAQ:SSRM,SSRM,30.74,30.196999999999992,25.170875000000002,Non-Energy Minerals,Precious Metals
NASDAQ:AUGO,AUGO,74.95,83.589,57.124375,Non-Energy Minerals,Other Metals/Minerals
NASDAQ:LNTH,LNTH,96.09,84.43000000000004,67.31925000000008,Health Technology,Medical Specialties
NASDAQ:SYRE,SYRE,71.92,62.14149999999999,36.363250000000015,Health Technology,Pharmaceuticals: Major
NYSE:FNB,FNB,17.54,17.237000000000005,16.8635,Finance,Major Banks
NYSE:GBCI,GBCI,47.92,46.94499999999994,46.522750000000016,Finance,Regional Banks
NYSE:OSCR,OSCR,23.42,16.928000000000004,16.5285,Health Services,Managed Health Care
NASDAQ:ALKS,ALKS,36.98,33.641000000000005,30.98374999999998,Health Technology,Pharmaceuticals: Major
NASDAQ:CNTA,CNTA,39.75,37.25599999999999,27.272249999999996,Health Technology,Pharmaceuticals: Major
NYSE:GTES,GTES,24.18,24.12100000000001,24.113750000000003,Producer Manufacturing,Industrial Machinery
NASDAQ:APGE,APGE,81.39,81.85900000000001,66.29250000000002,Health Technology,Biotechnology
NASDAQ:TGTX,TGTX,39.76,35.699999999999996,32.418375,Health Technology,Pharmaceuticals: Major
NASDAQ:ACT,ACT,43.44,42.349,39.86,Finance,Multi-Line Insurance
NYSE:WH,WH,80.9,82.27599999999998,79.32024999999996,Consumer Services,Hotels/Resorts/Cruise lines
NYSE:TFX,TFX,135.18,124.56899999999987,119.73375000000006,Health Technology,Medical Specialties
NASDAQ:UBSI,UBSI,43.14,42.541,39.897499999999994,Finance,Regional Banks
NYSE:INGM,INGM,25.66,26.25400000000001,22.550000000000004,Technology Services,Information Technology Services
NYSE:MSM,MSM,106.17,97.49099999999996,90.95675,Distribution Services,Wholesale Distributors
NASDAQ:MIRM,MIRM,96.95,95.85849999999996,84.21437499999999,Health Technology,Pharmaceuticals: Major
NYSE:ACA,ACA,120.24,115.58300000000004,107.91749999999999,Non-Energy Minerals,Construction Materials
NYSE:SNDR,SNDR,33.6,29.193999999999996,26.210249999999956,Transportation,Trucking
NYSE:CE,CE,53.5,61.129,49.31850000000002,Process Industries,Chemicals: Specialty
NYSE:MAC,MAC,22.43,20.829999999999995,18.911500000000007,Finance,Real Estate Investment Trusts
NYSE:PACS,PACS,37.0,34.16199999999999,27.71325,Health Services,Hospital/Nursing Management
NYSE:LB,LB,75.8,69.22900000000001,61.40575000000001,Commercial Services,Miscellaneous Commercial Services
NASDAQ:CACC,CACC,557.94,491.774,479.36225,Finance,Finance/Rental/Leasing
NASDAQ:CENX,CENX,58.78,58.46199999999999,42.076750000000004,Non-Energy Minerals,Aluminum
NASDAQ:SRRK,SRRK,48.38,47.61399999999999,41.57399999999999,Health Technology,Biotechnology
NYSE:NJR,NJR,57.4,55.81500000000003,50.156749999999974,Utilities,Gas Distributors
NYSE:OUT,OUT,32.85,29.817999999999994,24.170499999999983,Finance,Real Estate Investment Trusts
NYSE:BLCO,BLCO,16.2,16.149,16.111749999999994,Health Technology,Medical Specialties
NYSE:POR,POR,49.71,50.86700000000002,48.58949999999993,Utilities,Electric Utilities
NASDAQ:GTX,GTX,30.7,23.008000000000006,18.102375,Producer Manufacturing,Auto Parts: OEM
NYSE:GVA,GVA,130.74,128.112,117.73599999999999,Industrial Services,Engineering & Construction
NASDAQ:CGON,CGON,64.76,67.45700000000002,50.31862499999999,Health Technology,Biotechnology
NYSE:MATX,MATX,188.62,172.44000000000003,135.69049999999996,Transportation,Marine Shipping
NYSE:NSA,NSA,42.56,41.08099999999998,33.68424999999999,Finance,Real Estate Investment Trusts
NYSE:ABCB,ABCB,84.78,82.12299999999998,77.72574999999998,Finance,Regional Banks
NYSE:IFS,IFS,49.4,47.285,44.14399999999999,Finance,Regional Banks
NYSE:MCY,MCY,102.93,94.29800000000002,88.445,Finance,Property/Casualty Insurance
NASDAQ:MRCY,MRCY,94.81,82.025,79.48824999999997,Electronic Technology,Aerospace & Defense
NYSE:MGY,MGY,29.76,29.813,25.595249999999975,Energy Minerals,Oil & Gas Production
NASDAQ:GLNG,GLNG,55.46,54.464,43.930749999999996,Industrial Services,Oil & Gas Pipelines
NASDAQ:COGT,COGT,32.925,35.20950000000001,29.878375,Health Technology,Biotechnology
NYSE:BKH,BKH,73.84,72.882,69.05349999999999,Utilities,Gas Distributors
NASDAQ:CZR,CZR,27.55,27.312999999999978,24.517625000000066,Consumer Services,Casinos/Gaming
NYSE:MUR,MUR,38.98,39.39199999999999,32.68999999999996,Energy Minerals,Oil & Gas Production
NASDAQ:BLTE,BLTE,143.36,157.207,134.61175000000003,Health Technology,Pharmaceuticals: Major
NYSE:MDA,MDA,40.13,32.502,26.105885000000008,Electronic Technology,Electronic Production Equipment
NASDAQ:PECO,PECO,39.99,38.75799999999997,36.489375000000024,Finance,Real Estate Investment Trusts
NYSE:KOF,KOF,106.51,101.82400000000003,95.8224999999999,Consumer Non-Durables,Beverages: Non-Alcoholic
NYSE:CRC,CRC,61.87,64.44800000000001,54.32175000000001,Energy Minerals,Integrated Oil
NASDAQ:LQDA,LQDA,61.77,42.358999999999995,33.81699999999999,Health Technology,Pharmaceuticals: Major
NASDAQ:NOVT,NOVT,153.6,130.49900000000002,123.20275000000007,Electronic Technology,Electronic Equipment/Instruments
NYSE:VSH,VSH,40.16,27.00600000000001,18.92825,Electronic Technology,Electronic Production Equipment
NYSE:PRM,PRM,33.5,28.072000000000003,25.754249999999995,Process Industries,Chemicals: Major Diversified
NASDAQ:HWC,HWC,66.86,65.758,64.19825,Finance,Regional Banks
NASDAQ:RUSHB,RUSHB,65.53,68.06600000000003,60.377999999999986,Retail Trade,Specialty Stores
NASDAQ:CAR,CAR,152.8,207.0790000000001,152.19374999999997,Finance,Finance/Rental/Leasing
NYSE:AUB,AUB,37.68,36.93300000000003,36.20650000000002,Finance,Regional Banks
NYSE:KRG,KRG,26.52,25.70399999999999,23.968499999999995,Finance,Real Estate Investment Trusts
NASDAQ:NVTS,NVTS,22.99,14.493000000000004,10.166250000000002,Electronic Technology,Semiconductors
NASDAQ:RUSHA,RUSHA,69.95,69.88000000000001,60.939124999999954,Retail Trade,Specialty Stores
NASDAQ:SIGI,SIGI,89.22,81.5109999999999,81.12374999999994,Finance,Property/Casualty Insurance
NYSE:LBRT,LBRT,32.72,30.672000000000004,21.454249999999995,Industrial Services,Oilfield Services/Equipment
NYSE:WTM,WTM,2144.81,2193.192,2040.6135,Finance,Multi-Line Insurance
NASDAQ:SBRA,SBRA,21.06,20.31299999999998,19.374250000000004,Finance,Real Estate Investment Trusts
NASDAQ:KLIC,KLIC,101.23,83.19600000000005,57.51649999999999,Producer Manufacturing,Industrial Machinery
NASDAQ:XENE,XENE,54.68,56.125000000000014,45.26225000000001,Health Technology,Pharmaceuticals: Major
NYSE:SEI,SEI,71.45,67.11800000000001,51.65825000000001,Technology Services,Information Technology Services
NASDAQ:VCTR,VCTR,83.65,74.4615,68.863375,Finance,Investment Managers
NYSE:GOLF,GOLF,89.11,93.3,87.34374999999997,Consumer Durables,Recreational Products
NYSE:OGS,OGS,82.8,86.37599999999995,81.92824999999998,Utilities,Gas Distributors
NYSE:CNX,CNX,36.53,38.239000000000004,36.41100000000001,Energy Minerals,Oil & Gas Production
NYSE:HASI,HASI,40.21,39.53500000000001,34.17149999999999,Finance,Investment Managers
NASDAQ:IPGP,IPGP,120.91,117.29199999999987,97.22750000000005,Electronic Technology,Semiconductors
NASDAQ:PSMT,PSMT,165.98,156.23199999999997,135.51599999999993,Retail Trade,Specialty Stores
NYSE:SR,SR,86.71,89.75800000000004,85.73424999999999,Utilities,Gas Distributors
NASDAQ:CROX,CROX,102.91,95.22900000000007,87.58800000000001,Consumer Non-Durables,Apparel/Footwear
NYSE:CHH,CHH,112.26,107.89300000000003,103.98625000000001,Consumer Services,Hotels/Resorts/Cruise lines
NYSE:BC,BC,77.86,76.89200000000001,73.56125,Producer Manufacturing,Trucks/Construction/Farm Machinery
NASDAQ:SYNA,SYNA,129.82,94.17499999999998,79.521,Electronic Technology,Semiconductors
NYSE:CMBT,CMBT,17.26,13.690999999999999,11.379,Transportation,Marine Shipping
NYSE:RDN,RDN,37.6,35.186999999999976,34.819250000000004,Finance,Specialty Insurance
NYSE:WHD,WHD,62.16,53.36100000000001,47.758500000000005,Industrial Services,Oilfield Services/Equipment
NASDAQ:PAGP,PAGP,25.12,23.829999999999995,20.482999999999997,Industrial Services,Oil & Gas Pipelines
NASDAQ:ALM,ALM,17.64,18.506000000000004,11.392125,Non-Energy Minerals,Other Metals/Minerals
NYSE:PBF,PBF,41.75,43.22700000000002,35.08825,Energy Minerals,Oil Refining/Marketing
NYSE:MIAX,MIAX,51.99,45.687999999999995,42.992000000000004,Finance,Investment Banks/Brokers
NASDAQ:USAR,USAR,22.57,20.578999999999997,18.928749999999997,Producer Manufacturing,Metal Fabrication
NYSE:SXT,SXT,114.09,103.76700000000005,98.97649999999993,Consumer Non-Durables,Food: Specialty/Candy
NASDAQ:DNTH,DNTH,88.72,86.432,53.22824999999998,Health Technology,Biotechnology
NYSE:SPHR,SPHR,134.4,128.366,93.18949999999998,Consumer Services,Media Conglomerates
NASDAQ:IRDM,IRDM,45.28,36.903,24.094499999999996,Communications,Specialty Telecommunications
AMEX:SEB,SEB,4995.08,5331.314999999999,4549.098750000002,Process Industries,Agricultural Commodities/Milling
NYSE:PAM,PAM,79.44,82.26899999999998,79.03449999999998,Utilities,Electric Utilities
NASDAQ:XMTR,XMTR,91.79,56.83,55.247,Technology Services,Information Technology Services
NYSE:GHC,GHC,1103.73,1099.846,1096.9032499999994,Consumer Services,Other Consumer Services
NYSE:SON,SON,48.0,51.72400000000008,47.38225,Process Industries,Containers/Packaging
NASDAQ:ACMR,ACMR,71.6,52.621,44.906000000000006,Producer Manufacturing,Industrial Machinery
NASDAQ:LAUR,LAUR,33.6,32.914,31.853250000000024,Commercial Services,Miscellaneous Commercial Services
NASDAQ:MEOH,MEOH,60.54,60.296000000000014,46.10424999999999,Process Industries,Chemicals: Specialty
NYSE:ASB,ASB,27.99,27.018999999999988,26.43349999999999,Finance,Major Banks
NYSE:MDU,MDU,22.0,21.670000000000005,19.94300000000001,Utilities,Gas Distributors
NASDAQ:ACLS,ACLS,149.56,125.68599999999995,95.5045,Producer Manufacturing,Industrial Machinery
NYSE:UNF,UNF,264.33,257.508,207.0257499999998,Consumer Services,Other Consumer Services
NASDAQ:EBC,EBC,19.84,19.871000000000006,19.044125,Finance,Regional Banks
NASDAQ:INDV,INDV,37.59,33.67200000000002,31.178500000000014,Health Technology,Pharmaceuticals: Major
NASDAQ:RELY,RELY,21.58,19.531999999999993,16.300250000000005,Commercial Services,Miscellaneous Commercial Services
NASDAQ:IBOC,IBOC,72.42,70.526,69.43375,Finance,Regional Banks
NYSE:KEN,KEN,85.84,85.86600000000001,66.75074999999998,Utilities,Electric Utilities
NYSE:HCC,HCC,84.66,88.58399999999997,80.29925,Energy Minerals,Coal
NYSE:EPR,EPR,58.39,54.530000000000015,54.23074999999993,Finance,Real Estate Investment Trusts
NASDAQ:DIOD,DIOD,97.15,90.06800000000001,63.69099999999995,Electronic Technology,Semiconductors
NASDAQ:COCO,COCO,77.88,59.24700000000003,50.94912499999998,Consumer Non-Durables,Food: Specialty/Candy
NASDAQ:TFSL,TFSL,15.73,14.692000000000013,14.062125000000023,Finance,Savings Banks
NYSE:CNO,CNO,47.23,43.474,41.664000000000016,Finance,Multi-Line Insurance
NASDAQ:NWE,NWE,71.54,69.75499999999997,65.33925000000002,Utilities,Electric Utilities
NYSE:TBBB,TBBB,37.19,36.45799999999999,32.37075000000001,Retail Trade,Food Retail
NYSE:CSTM,CSTM,32.13,29.389999999999993,21.359750000000002,Non-Energy Minerals,Aluminum
NASDAQ:LGND,LGND,217.75,214.76999999999992,194.41400000000004,Health Technology,Pharmaceuticals: Major
NASDAQ:TCBI,TCBI,98.75,98.11900000000007,92.97487500000003,Finance,Major Banks
NASDAQ:WSC,WSC,23.76,21.21100000000002,21.07837499999996,Finance,Finance/Rental/Leasing
NYSE:USAC,USAC,29.66,28.129,25.438,Industrial Services,Oilfield Services/Equipment
NYSE:INSW,INSW,86.67,79.21800000000005,59.99024999999999,Transportation,Marine Shipping
NYSE:CVSA,CVSA,126.01,117.31099999999996,115.70924999999995,Consumer Services,Other Consumer Services
NYSE:MTRN,MTRN,206.05,175.24099999999996,140.76975,Electronic Technology,Electronic Equipment/Instruments
NYSE:AIR,AIR,107.51,111.29599999999998,95.43625,Electronic Technology,Aerospace & Defense
NYSE:STNG,STNG,81.68,77.94100000000006,64.30800000000005,Transportation,Marine Shipping
NYSE:TDW,TDW,84.56,83.50500000000001,65.05549999999998,Transportation,Marine Shipping
NASDAQ:KNSA,KNSA,54.28,50.007999999999996,42.927625,Health Technology,Pharmaceuticals: Major
NYSE:ENVA,ENVA,164.59,155.04299999999995,141.03599999999994,Finance,Finance/Rental/Leasing
NYSE:AZZ,AZZ,137.01,135.51400000000004,119.38799999999999,Process Industries,Industrial Specialties
NYSE:SKT,SKT,35.63,35.614000000000004,34.27274999999999,Finance,Real Estate Investment Trusts
NASDAQ:FULT,FULT,21.41,20.997000000000003,19.81799999999999,Finance,Major Banks
NYSE:HP,HP,40.88,37.270999999999994,30.23825000000001,Industrial Services,Contract Drilling
NYSE:FHI,FHI,53.76,55.519000000000005,53.237999999999964,Finance,Investment Managers
NYSE:AKO.B,AKO.B,28.48,27.953000000000003,27.125124999999986,Consumer Non-Durables,Beverages: Non-Alcoholic
NYSE:EE,EE,35.63,34.194,30.930500000000002,Utilities,Gas Distributors
NYSE:CAAP,CAAP,24.84,25.091000000000005,24.094500000000004,Transportation,Other Transportation
NYSE:TPC,TPC,76.99,81.01299999999996,71.80850000000001,Industrial Services,Engineering & Construction
NASDAQ:LIVN,LIVN,73.71,65.85000000000005,61.12825,Health Technology,Medical Specialties
NASDAQ:TVTX,TVTX,43.49,36.755999999999986,31.368749999999995,Health Technology,Pharmaceuticals: Major
NYSE:CBT,CBT,78.25,76.602,72.743,Process Industries,Chemicals: Specialty
NASDAQ:LASR,LASR,71.3,69.359,46.28300000000001,Electronic Technology,Semiconductors
NYSE:UCB,UCB,33.3,32.658999999999956,32.21049999999998,Finance,Regional Banks
NASDAQ:MRX,MRX,54.75,49.645000000000024,39.443000000000005,Technology Services,Internet Software/Services
NYSE:RXO,RXO,23.85,18.007000000000005,15.702250000000003,Technology Services,Packaged Software
NYSE:BNL,BNL,20.43,19.583999999999985,18.693749999999994,Finance,Real Estate Investment Trusts
NYSE:PVH,PVH,84.66,83.05600000000001,76.88024999999993,Consumer Non-Durables,Apparel/Footwear
NYSE:HGV,HGV,48.77,44.69199999999997,44.42550000000007,Finance,Real Estate Development
NYSE:NVST,NVST,23.77,25.38900000000004,23.320500000000006,Health Technology,Medical Specialties
NASDAQ:POWI,POWI,69.13,62.401000000000025,46.7415,Electronic Technology,Semiconductors
NASDAQ:CATY,CATY,57.2,53.605000000000004,50.37900000000001,Finance,Regional Banks
NYSE:OII,OII,38.4,36.769999999999996,29.203749999999992,Producer Manufacturing,Industrial Machinery
NASDAQ:CPRX,CPRX,31.25,27.177,23.588750000000005,Health Technology,Pharmaceuticals: Major
NYSE:GFF,GFF,83.36,81.50000000000003,79.05674999999998,Producer Manufacturing,Building Products
NASDAQ:INDB,INDB,78.93,77.11500000000004,74.70325,Finance,Regional Banks
NYSE:RNST,RNST,41.12,38.651,37.392250000000004,Finance,Regional Banks
NYSE:VSCO,VSCO,47.71,48.526999999999994,44.697500000000005,Retail Trade,Apparel/Footwear Retail
NYSE:OPLN,OPLN,35.28,31.585,29.038999999999994,Technology Services,Packaged Software
NASDAQ:WSFS,WSFS,71.8,68.998,60.6495,Finance,Savings Banks
NYSE:FBP,FBP,24.13,22.822000000000024,21.639999999999997,Finance,Regional Banks
NYSE:JOE,JOE,64.97,65.29599999999999,60.68325,Finance,Real Estate Development
NYSE:CNS,CNS,71.58,66.82900000000001,66.771,Finance,Investment Managers
NYSE:RNG,RNG,43.51,40.082,32.66824999999999,Technology Services,Packaged Software
NYSE:DAN,DAN,33.88,34.736000000000004,27.0105,Producer Manufacturing,Auto Parts: OEM
NASDAQ:ORKA,ORKA,60.67,58.40000000000001,35.14562499999999,Health Technology,Pharmaceuticals: Major
NYSE:KAI,KAI,309.17,309.49399999999974,306.29225,Producer Manufacturing,Industrial Machinery
NASDAQ:OTTR,OTTR,86.39,87.82300000000002,84.63850000000004,Utilities,Electric Utilities
NASDAQ:BELFA,BELFA,231.61,226.28699999999998,169.368875,Electronic Technology,Electronic Components
NYSE:ARIS,ARIS,17.51,18.645999999999997,15.1655,Non-Energy Minerals,Precious Metals
NASDAQ:UCTT,UCTT,80.22,74.59,44.034000000000006,Producer Manufacturing,Industrial Machinery
NASDAQ:BHF,BHF,62.51,61.31800000000002,59.49050000000001,Finance,Life/Health Insurance
NASDAQ:CVBF,CVBF,20.3,19.918999999999972,19.6135,Finance,Regional Banks
NYSE:SKE,SKE,29.41,30.514,25.05575,Non-Energy Minerals,Precious Metals
NASDAQ:BELFB,BELFB,254.75,247.19500000000002,190.11949999999996,Electronic Technology,Electronic Components
NYSE:BFH,BFH,87.69,82.26199999999997,71.82299999999998,Finance,Finance/Rental/Leasing
NASDAQ:EWTX,EWTX,32.82,32.39,24.73249999999999,Health Technology,Biotechnology
NASDAQ:SEZL,SEZL,104.93,79.59550000000002,74.390125,Technology Services,Packaged Software
NASDAQ:VECO,VECO,56.64,45.99700000000001,33.69375,Electronic Technology,Electronic Production Equipment
NASDAQ:PPTA,PPTA,27.51,28.695999999999998,26.314749999999997,Non-Energy Minerals,Precious Metals
NASDAQ:SEDG,SEDG,56.22,48.03200000000002,37.8717500000001,Producer Manufacturing,Electrical Products
NASDAQ:FIBK,FIBK,35.18,34.339999999999996,34.02475000000002,Finance,Regional Banks
NYSE:BWLP,BWLP,22.61,18.899,15.483500000000001,Transportation,Marine Shipping
NYSE:AVA,AVA,41.16,40.749999999999936,39.56250000000004,Utilities,Electric Utilities
NYSE:EFXT,EFXT,27.75,24.298000000000005,17.023999999999997,Producer Manufacturing,Industrial Machinery
NYSE:MANU,MANU,19.52,17.903000000000006,16.865,Consumer Services,Movies/Entertainment
NYSE:CVI,CVI,33.48,32.611,30.625,Energy Minerals,Oil Refining/Marketing
NYSE:BKU,BKU,46.29,45.94999999999999,43.64699999999999,Finance,Major Banks
NASDAQ:HIMX,HIMX,18.72,12.489000000000008,9.33175,Electronic Technology,Semiconductors
NYSE:SDRL,SDRL,53.8,48.056000000000026,37.7735,Industrial Services,Contract Drilling
NYSE:CBU,CBU,63.73,61.364,60.02299999999999,Finance,Major Banks
NYSE:CC,CC,22.27,22.951999999999998,16.829750000000026,Process Industries,Chemicals: Specialty
NASDAQ:TWST,TWST,53.66,52.55499999999999,39.202749999999966,Health Technology,Biotechnology
NYSE:CGAU,CGAU,16.71,17.882000000000005,14.716500000000002,Non-Energy Minerals,Precious Metals
NYSE:NATL,NATL,45.17,44.19000000000001,40.3825,Electronic Technology,Computer Processing Hardware
NASDAQ:TRMD,TRMD,32.7,30.427000000000003,24.636749999999996,Transportation,Marine Shipping
NASDAQ:FHB,FHB,27.16,26.089999999999986,25.582999999999988,Finance,Regional Banks
NYSE:AAUC,AAUC,26.4,30.14899999999999,24.207250000000005,Non-Energy Minerals,Precious Metals
NYSE:SA,SA,30.65,29.466999999999995,27.702999999999996,Non-Energy Minerals,Precious Metals
NYSE:MSGE,MSGE,69.58,62.987999999999985,54.15674999999999,Consumer Services,Movies/Entertainment
NASDAQ:WSBC,WSBC,34.17,34.36100000000001,33.55924999999999,Finance,Regional Banks
NYSE:SII,SII,127.17,136.175,109.23125000000002,Finance,Investment Managers
NYSE:GEF.B,GEF.B,79.26,83.86999999999998,75.52524999999999,Process Industries,Containers/Packaging
NYSE:CON,CON,25.42,22.92600000000001,21.701,Health Services,Medical/Nursing Services
NASDAQ:HWKN,HWKN,155.11,155.45499999999998,152.25449999999998,Process Industries,Chemicals: Specialty
NYSE:HG,HG,32.39,30.972999999999992,27.70799999999999,Finance,Multi-Line Insurance
NASDAQ:BATRA,BATRA,53.7,51.31099999999998,46.230124999999944,Consumer Services,Movies/Entertainment
NASDAQ:ARLP,ARLP,24.95,26.234999999999996,24.86125,Energy Minerals,Coal
NASDAQ:BATRK,BATRK,50.23,46.98000000000004,42.40675000000003,Consumer Services,Movies/Entertainment
NASDAQ:FFBC,FFBC,30.46,29.288999999999998,27.02924999999999,Finance,Regional Banks
NYSE:BKV,BKV,29.15,28.845999999999997,26.785999999999994,Energy Minerals,Integrated Oil
NYSE:ATS,ATS,32.39,31.522999999999996,28.859000000000016,Producer Manufacturing,Industrial Machinery
NASDAQ:NN,NN,23.185,19.2035,16.291999999999994,Technology Services,Packaged Software
NASDAQ:CHEF,CHEF,77.34,68.91899999999998,64.19099999999997,Distribution Services,Food Distributors
AMEX:NHC,NHC,199.51,175.11299999999997,144.92649999999992,Health Services,Hospital/Nursing Management
NYSE:TDC,TDC,33.1,28.217000000000002,26.92150000000002,Technology Services,Packaged Software
NASDAQ:HYMC,HYMC,34.065,36.616499999999995,23.804375,Non-Energy Minerals,Precious Metals
NYSE:ITGR,ITGR,91.49,86.94100000000003,86.50424999999998,Health Technology,Medical Specialties
NYSE:GEO,GEO,23.23,19.31800000000001,17.75375,Commercial Services,Miscellaneous Commercial Services
NASDAQ:DAVE,DAVE,243.8,227.67200000000003,213.09525,Finance,Major Banks
NYSE:BOH,BOH,78.22,76.83000000000001,71.20374999999999,Finance,Regional Banks
NASDAQ:COLM,COLM,60.42,58.61600000000001,56.22424999999997,Consumer Non-Durables,Apparel/Footwear
NASDAQ:SFNC,SFNC,21.27,20.474000000000036,19.714750000000002,Finance,Major Banks
NYSE:LXP,LXP,52.22,49.81699999999992,48.372250000000044,Finance,Real Estate Investment Trusts
NYSE:SXI,SXI,253.92,259.271,239.49774999999994,Electronic Technology,Electronic Equipment/Instruments
NASDAQ:EXTR,EXTR,23.48,19.275000000000002,18.075875000000003,Electronic Technology,Computer Peripherals
NYSE:UNFI,UNFI,50.38,47.736000000000004,38.658750000000005,Distribution Services,Food Distributors
AMEX:PRK,PRK,168.75,167.84900000000016,163.68200000000002,Finance,Major Banks
NASDAQ:TNGX,TNGX,21.08,21.831000000000003,12.855374999999995,Health Technology,Biotechnology
NYSE:PARR,PARR,60.8,62.50600000000001,45.039500000000004,Energy Minerals,Oil Refining/Marketing
NASDAQ:ATRO,ATRO,84.99,73.09299999999999,60.655750000000026,Electronic Technology,Aerospace & Defense
NASDAQ:TXG,TXG,23.98,22.084000000000003,17.911749999999962,Health Technology,Biotechnology
NASDAQ:IAC,IAC,40.92,41.576000000000036,37.59750000000001,Technology Services,Internet Software/Services
NASDAQ:SBLK,SBLK,26.69,24.706999999999997,21.285499999999992,Transportation,Marine Shipping
NYSE:ZIM,ZIM,25.16,26.131999999999994,20.666250000000005,Transportation,Marine Shipping
NYSE:NIC,NIC,142.33,146.63199999999992,137.46624999999995,Finance,Major Banks
NYSE:KN,KN,35.24,30.177999999999997,25.159499999999998,Electronic Technology,Electronic Components
NYSE:VTMX,VTMX,34.58,34.54400000000001,31.471500000000002,Finance,Real Estate Development
NYSE:CURB,CURB,28.41,27.252,24.789750000000005,Finance,Real Estate Investment Trusts
NYSE:OLN,OLN,26.31,27.16999999999996,24.02524999999998,Process Industries,Industrial Specialties
NASDAQ:CAKE,CAKE,60.3,59.16399999999999,56.31875000000006,Consumer Services,Restaurants
NYSE:BHE,BHE,83.45,70.218,52.06750000000002,Electronic Technology,Electronic Production Equipment
NASDAQ:DNLI,DNLI,18.83,19.401999999999987,17.929750000000055,Health Technology,Biotechnology
NYSE:RCUS,RCUS,23.74,23.552999999999997,19.982,Health Technology,Biotechnology
NYSE:CTRI,CTRI,29.51,32.507999999999996,26.530999999999995,Utilities,Gas Distributors
NYSE:AWR,AWR,75.96,76.39799999999994,74.38824999999994,Utilities,Water Utilities
NYSE:DBRG,DBRG,15.71,15.545999999999998,13.727500000000003,Finance,Investment Managers
NYSE:DHT,DHT,18.32,18.170000000000005,14.710999999999995,Transportation,Marine Shipping
NYSE:TR,TR,40.39,42.143,39.34450587399999,Consumer Non-Durables,Food: Specialty/Candy
NYSE:WT,WT,19.22,16.561000000000003,14.412000000000003,Miscellaneous,Investment Trusts/Mutual Funds
NASDAQ:PLAB,PLAB,49.83,46.59899999999998,33.09137500000001,Electronic Technology,Electronic Production Equipment
NASDAQ:CECO,CECO,81.29,69.1015,59.78599999999999,Producer Manufacturing,Industrial Machinery
NASDAQ:ADEA,ADEA,26.41,27.74,19.372374999999998,Technology Services,Packaged Software
NASDAQ:DYN,DYN,17.56,18.074,17.195124999999983,Health Technology,Biotechnology
NYSE:BANC,BANC,18.8,18.215999999999998,18.204000000000008,Finance,Regional Banks
NYSE:PFS,PFS,22.15,21.782000000000004,20.5725,Finance,Savings Banks
NYSE:AKR,AKR,21.42,20.65599999999999,20.33424999999999,Finance,Real Estate Investment Trusts
NYSE:ERO,ERO,26.97,27.207000000000004,25.089999999999996,Non-Energy Minerals,Other Metals/Minerals
