code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
RTX,2025-11-28,False,,False,,,,,,,,,,,,,,,174.91,,,0.8991482143812974,29.2,2025-05-26,33.2,5,0,131.32,2025-02-24,-15.6,1,13,,,,5,6.0,-6.6,-2.7,True,False,,180.6,-3.1506090808416376,Electronic Technology,Aerospace & Defense,
MNPR,2025-11-28,False,,False,,,,,,,,,,,,,,,86.18,,,0.8988841374535571,36.2,2025-09-15,67.4,1,0,51.48,2025-02-03,-49.4,3,32,,,,1,9.0,-28.8,-14.7,False,False,,105.0,-17.92380952380952,Health Technology,Biotechnology,
NBIS,2025-11-28,False,,False,,,,,,,,,,,,,,,94.87,,,0.891231034395948,79.7,2025-07-14,99.0,3,0,47.68,2025-02-10,-61.6,1,22,,,,4,5.0,-40.8,-28.2,True,False,,141.1,-32.76399716513111,Technology Services,Packaged Software,
WULF,2025-11-28,False,,False,,,,,,,,,,,,,,,15.51,,,0.8879596578455445,72.9,2025-08-11,84.6,2,0,8.4,2024-11-04,-75.5,2,40,,,,4,5.0,-38.6,-9.0,True,False,,17.05,-9.03225806451613,Unknown,Unknown,
WELL,2025-11-28,False,,False,,,,,,,,,,,,,,,208.22,,,0.88437515564973,48.6,2025-02-03,50.5,4,1,138.32,2024-11-25,-12.5,1,10,,,,8,3.0,-8.2,15.9,True,False,,209.05,-0.3970342023439377,Finance,Real Estate Investment Trusts,
AZN,2025-11-28,False,,,,,,,,,,,,,,,,,92.72,,,0.8754008332627733,4.1,2025-11-10,8.0,0,0,85.85,2024-08-26,-29.2,5,63,,,,0,,,,True,False,,94.02,-1.3826845352052697,Unknown,Unknown,
ARGX,2025-11-28,False,,False,,,,,,,,,,,,,,,911.98,,,0.8613948701503307,28.1,2025-08-25,37.4,2,0,663.78,2025-01-06,-23.2,2,33,,,,4,2.0,-3.9,-2.4,False,False,,934.13,-2.3711903054178696,Health Technology,Biotechnology,
NET,2025-11-28,False,,False,,,,,,,,,,,,,,,200.21,,,0.8532784823782728,11.7,2025-06-16,12.9,4,0,177.37,2025-02-10,-49.6,1,18,,,,4,5.0,-28.8,-21.3,True,False,,260.0,-22.996153846153845,Technology Services,Information Technology Services,
LH,2025-11-28,False,,False,,,,,,,,,,,,,,,268.78,,,0.8368862247826112,1.0,2025-11-10,3.3,0,0,260.3,2021-08-30,-36.5,16,219,,,,1,3.0,-4.9,-0.6,True,False,,292.94,-8.247422680412376,Health Services,Medical/Nursing Services,
HOOD,2025-11-28,False,,True,,,,,,,,,,,,,,,128.49,,,0.825980740304082,71.6,2025-06-02,92.0,2,0,66.91,2025-02-10,-55.7,1,16,,,,5,9.0,-32.0,-14.5,True,False,,153.86,-16.48901598856103,Finance,Investment Banks/Brokers,
CAT,2025-11-28,False,,True,,,,,,,,,,,,,,,575.76,,,0.8255508812260477,40.1,2025-07-14,42.7,1,0,403.5,2025-01-20,-34.5,1,25,,,,6,5.0,-9.9,-3.4,True,False,,596.21,-3.4299994968216008,Producer Manufacturing,Trucks/Construction/Farm Machinery,
EXPE,2025-11-28,False,,False,,,,,,,,,,,,,,,255.69,,,0.8142408686796012,23.7,2025-08-11,24.1,1,1,206.07,2025-02-10,-37.3,1,26,,,,3,3.0,-16.2,-8.4,True,False,,279.14,-8.400802464713042,Consumer Services,Other Consumer Services,
GSK,2025-11-28,False,,False,,,,,,,,,,,,,,,47.86,,,0.779451746712662,3.0,2025-10-27,11.3,1,0,43.01,2024-05-20,-29.3,4,75,,,,1,3.0,-2.5,2.4,True,False,,48.36,-1.033912324234909,Unknown,Unknown,
VRT,2025-11-28,False,,False,,,,,,,,,,,,,,,179.73,,,0.7773992387338641,12.2,2025-09-29,15.5,1,0,155.62,2025-01-20,-65.6,2,36,,,,1,5.0,-26.3,-11.2,True,False,,202.37,-11.187428966744095,Electronic Technology,Electronic Production Equipment,
SHEL,2025-11-28,False,,False,,,,,,,,,,,,,,,73.77,,,0.7725478804154186,-1.8,2025-10-20,2.5,0,0,71.98,2025-03-24,-21.1,3,30,,,,1,6.0,-4.1,-2.4,True,False,,76.74,-3.87021110242377,Energy Minerals,Integrated Oil,
TSM,2025-11-28,False,,False,,,,,,,,,,,,,,,291.51,,,0.7592233554040273,27.9,2025-06-23,30.1,1,1,223.99,2025-01-20,-40.5,1,22,,,,5,5.0,-13.4,-5.3,True,False,,311.37,-6.378263801907702,Electronic Technology,Semiconductors,
NFG,2025-11-28,False,,False,,,,,,,,,,,,,,,82.45,,,0.7266939003835609,20.8,2025-01-20,23.0,5,0,67.04,2022-05-23,-36.0,10,139,,,,8,10.0,-17.5,-11.9,True,False,,93.8,-12.100213219616196,Unknown,Unknown,
IBKR,2025-11-28,False,,False,,,,,,,,,,,,,,,65.02,,,0.7104795690246922,1.6,2025-07-14,10.4,2,0,58.89,2025-02-10,-44.4,1,22,,,,4,4.0,-19.5,-11.3,True,False,,73.35,-11.35650988411725,Finance,Investment Banks/Brokers,
MU,2025-11-28,False,,False,,,,,,,,,,,,,,,236.48,,,0.6875815458161012,50.5,2025-09-08,65.0,0,0,143.33,2024-06-10,-57.1,5,65,,,,3,3.0,-25.1,-8.0,True,False,,260.58,-9.2485992785325,Electronic Technology,Semiconductors,
SANM,2025-11-28,False,,False,,,,,,,,,,,,,,,156.16,,,0.6845023493894757,59.2,2025-06-23,72.9,3,1,90.32,2024-11-04,-29.5,2,33,,,,3,4.0,-20.0,-12.5,True,False,,178.39,-12.46146084421772,Electronic Technology,Electronic Production Equipment,
IDCC,2025-11-28,False,,False,,,,,,,,,,,,,,,357.75,,,0.678487388870296,41.8,2025-07-28,59.1,1,0,224.86,2025-03-17,-20.3,1,19,,,,3,6.0,-16.0,-6.9,True,False,,412.6,-13.29374697043142,Unknown,Unknown,
ALB,2025-11-28,False,,,,,,,,,,,,,,,,,129.99,,,0.6617516846152607,12.9,2025-11-10,20.5,0,0,107.84,2024-11-18,-54.7,3,51,,,,0,,,,True,False,,130.56,-0.4365808823529327,Unknown,Unknown,
CAH,2025-11-28,False,,,,,,,,,,,,,,,,,212.26,,,0.6580022387448862,11.3,2025-10-27,27.0,0,0,167.11,2025-06-23,-17.8,1,18,,,,0,,,,True,False,,214.93,-1.2422649234634653,Distribution Services,Medical Distributors,
IREN,2025-11-28,False,,False,,,,,,,,,,,,,,,47.81,,,0.6344695962041021,159.1,2025-08-04,200.3,2,0,15.92,2024-12-02,-67.8,2,35,,,,2,6.0,-38.0,-24.9,True,False,,76.87,-37.804084818524785,Unknown,Unknown,
GH,2025-11-28,False,,False,,,,,,,,,,,,,,,108.42,,,0.6171084858276611,99.9,2025-08-04,119.1,4,1,49.48,2025-02-10,-29.5,3,25,,,,2,3.0,-9.8,8.2,True,False,,112.43,-3.566663701858941,Health Technology,Medical Specialties,
LKNCY,2025-11-28,False,,False,,,,,,,,,,,,,,,36.25,,,0.6038024268445459,-5.8,2025-06-30,0.8,1,0,35.95,2023-10-02,-51.9,7,91,,,,4,9.0,-14.1,-11.6,False,False,,43.64,-16.934005499541705,Unknown,Unknown,
TLN,2025-11-28,False,,False,,,,,,,,,,,,,,,394.27,,,0.580510211710182,52.5,2025-06-02,52.8,1,0,258.03,2025-01-20,-38.7,1,19,,,,4,9.0,-23.7,-12.6,True,False,,451.28,-12.632955149796132,Utilities,Alternative Power Generation,
OKLO,2025-11-28,False,,True,,,,,,,,,,,,,,,91.38,,,0.5733686193548605,32.5,2025-07-14,54.5,4,1,59.14,2025-02-03,-70.5,1,23,,,,3,7.0,-59.2,-52.9,True,False,,193.84,-52.85802723895997,Unknown,Unknown,
WDC,2025-11-28,False,,True,,,,,,,,,,,,,,,163.33,,,0.5715350143860007,158.4,2025-06-23,169.7,0,0,60.57,2024-07-08,-52.6,3,50,,,,3,4.0,-20.9,-2.5,True,False,,178.45,-8.472961613897434,Electronic Technology,Computer Peripherals,
HUT,2025-11-28,False,,False,,,,,,,,,,,,,,,45.0,,,0.5336931190796774,38.7,2025-09-08,40.8,0,0,31.95,2024-12-02,-68.6,3,40,,,,3,5.0,-42.3,-17.9,True,False,,57.29,-21.45226042939431,Technology Services,Data Processing Services,
IBM,2025-11-28,False,,False,,,,,,,,,,,,,,,308.58,,,0.5255416701363002,0.9,2025-10-20,5.9,0,0,291.52,2025-06-30,-20.4,1,16,,,,1,6.0,-6.8,-0.2,True,False,,324.9,-5.023084025854107,Unknown,Unknown,
SEDG,2025-11-28,False,,False,,,,,,,,,,,,,,,36.53,,,0.5170609174270117,32.6,2025-06-30,53.7,2,1,23.77,2025-02-17,-53.7,1,19,,,,6,4.0,-23.9,-12.2,True,False,,48.6,-24.835390946502056,Unknown,Unknown,
FEIM,2025-11-28,False,,False,,,,,,,,,,,,,,,28.64,,,0.5133262281894542,33.4,2025-07-14,40.9,3,0,20.33,2024-12-23,-32.7,1,29,,,,5,6.0,-36.6,-30.4,True,False,,41.12,-30.350194552529175,Electronic Technology,Telecommunications Equipment,
RKLB,2025-11-28,False,,False,,,,,,,,,,,,,,,42.14,,,0.4935812715720916,19.1,2025-06-23,26.4,3,0,33.34,2025-01-20,-55.9,1,22,,,,3,7.0,-49.2,-43.0,True,False,,73.97,-43.030958496687845,Electronic Technology,Aerospace & Defense,
UI,2025-11-28,False,,True,,,,,,,,,,,,,,,583.09,,,0.491245042164956,14.6,2025-08-18,33.9,1,0,435.46,2025-01-20,-41.7,2,30,,,,3,5.0,-36.5,-26.7,True,False,,802.45,-27.336282634432052,Unknown,Unknown,
FUTU,2025-11-28,False,,False,,,,,,,,,,,,,,,169.66,,,0.4811000628840318,13.1,2025-07-07,33.2,1,0,127.39,2024-09-30,-44.6,2,40,,,,3,5.0,-23.9,-15.8,True,False,,202.53,-16.229694366266724,Unknown,Unknown,
LEU,2025-11-28,False,,True,,,,,,,,,,,,,,,259.3,,,0.4264563857677443,104.3,2025-05-26,110.9,1,1,122.95,2024-10-28,-59.8,2,30,,,,3,6.0,-45.9,-36.6,True,False,,464.25,-44.146472805600425,Unknown,Unknown,
MP,2025-11-28,False,,True,,,,,,,,,,,,,,,61.95,,,0.358262474866991,102.8,2025-06-09,129.9,2,0,26.95,2025-03-10,-30.8,1,13,,,,4,7.0,-49.6,-38.2,True,False,,100.25,-38.20448877805486,Unknown,Unknown,
QBTS,2025-11-28,False,,True,,,,,,,,,,,,,,,22.67,,,0.3533108899279726,85.1,2025-05-12,98.7,3,2,11.41,2024-12-23,-67.2,2,20,,,,4,7.0,-60.3,-51.5,True,False,,46.75,-51.50802139037432,Unknown,Unknown,
JOBY,2025-11-28,False,,False,,,,,,,,,,,,,,,14.43,,,0.2829860375341691,19.9,2025-07-07,20.5,1,0,11.98,2023-06-26,-62.4,7,106,,,,2,9.0,-34.7,-22.4,True,False,,20.95,-31.121718377088303,Unknown,Unknown,
COE,2025-11-28,False,,True,,,,,,,,,,,,,,,41.36,,,0.2744749796139675,68.4,2025-06-02,69.9,3,1,24.35,2025-02-03,-44.1,2,17,,,,3,7.0,-20.7,-16.5,False,False,,56.13,-26.313914127917336,Unknown,Unknown,
