variant,date,code,event,signal_date,price
geometry_soft,2026-06-05,MCRI,repeat_signal_ignored,2026-06-05,
geometry_soft,2026-06-15,CZWI,entry,2026-06-12,21.61
geometry_soft,2026-08-10,CZWI,gap_stop,2026-06-12,19.18
geometry_soft,2026-06-15,SLAB,entry,2026-06-12,219.75
geometry_soft,2026-06-15,WBS,entry,2026-06-12,74.26
geometry_soft,2026-06-22,TER,entry,2026-06-18,456.14
geometry_soft,2026-06-23,TER,gap_stop,2026-06-18,410.17
geometry_soft,2026-06-22,ADI,entry,2026-06-18,437.75
geometry_soft,2026-06-23,ADI,stop_loss,2026-06-18,404.91875000000005
geometry_soft,2026-06-18,GEV,entry_missing,2026-06-18,
geometry_soft,2026-06-26,EGBN,entry_missing,2026-06-26,
geometry_soft,2026-06-29,ETON,entry,2026-06-26,35.66
geometry_soft,2026-07-21,ETON,profit_take,2026-06-26,43.6835
geometry_soft,2026-06-29,DNTH,entry,2026-06-26,96.05
geometry_soft,2026-07-02,DNTH,stop_loss,2026-06-26,88.84625
geometry_soft,2026-07-06,BSET,entry,2026-07-02,20.15
geometry_soft,2026-07-08,BSET,stop_loss,2026-07-02,18.638749999999998
geometry_soft,2026-07-06,NTST,entry,2026-07-02,21.53
geometry_soft,2026-08-11,NTST,stop_loss,2026-07-02,19.91525
geometry_soft,2026-07-06,SBFG,entry,2026-07-02,24.93
geometry_soft,2026-07-10,LASR,entry_missing,2026-07-10,
geometry_soft,2026-07-13,RAPP,entry,2026-07-10,41.12
geometry_soft,2026-07-13,BSVN,entry,2026-07-10,51.48
geometry_soft,2026-07-23,BSVN,stop_loss,2026-07-10,47.619
geometry_soft,2026-07-20,GPRE,entry,2026-07-17,19.01
geometry_soft,2026-07-20,GPRE,stop_loss,2026-07-17,17.58425
geometry_soft,2026-07-17,IRM,entry_missing,2026-07-17,
geometry_soft,2026-07-20,SRBK,entry,2026-07-17,19.54
geometry_soft,2026-07-27,IMAX,entry,2026-07-24,43.71
geometry_soft,2026-08-13,IMAX,profit_take,2026-07-24,53.54475000000001
geometry_soft,2026-07-27,EDRY,entry,2026-07-24,23.96
geometry_soft,2026-08-06,EDRY,power_trigger,2026-07-24,28.799999999999997
geometry_soft,2026-07-27,BLFS,entry,2026-07-24,29.87
geometry_soft,2026-08-19,BLFS,profit_take,2026-07-24,36.59075000000001
geometry_soft,2026-08-03,SHOO,entry,2026-07-31,47.26
geometry_soft,2026-07-31,GSAT,entry_missing,2026-07-31,
geometry_soft,2026-08-03,CZFS,entry,2026-07-31,78.3
geometry_soft,2026-08-10,CFFI,entry,2026-08-07,86.3
geometry_soft,2026-08-10,BVS,entry,2026-08-07,13.89
geometry_soft,2026-08-07,MTUS,entry_missing,2026-08-07,
ignore_entry_valid,2025-10-24,IBM,entry_missing,2025-10-24,
ignore_entry_valid,2025-10-27,AAPL,entry,2025-10-24,263.91
ignore_entry_valid,2026-01-20,AAPL,stop_loss,2025-10-24,244.11675000000002
ignore_entry_valid,2025-10-31,SOFI,entry_missing,2025-10-31,
ignore_entry_valid,2025-11-03,VTR,entry,2025-10-31,71.73
ignore_entry_valid,2026-04-30,VTR,profit_take,2025-10-31,87.86925000000001
ignore_entry_valid,2025-11-07,COLL,entry_missing,2025-11-07,
ignore_entry_valid,2025-11-17,ALL,entry,2025-11-14,211.99
ignore_entry_valid,2026-01-13,ALL,stop_loss,2025-11-14,196.09075
ignore_entry_valid,2025-11-14,LYFT,entry_missing,2025-11-14,
ignore_entry_valid,2025-11-17,LH,entry,2025-11-14,263.62
ignore_entry_valid,2026-01-05,LH,stop_loss,2025-11-14,243.84850000000003
ignore_entry_valid,2025-11-21,WMT,entry_missing,2025-11-21,
ignore_entry_valid,2025-12-01,ROST,entry,2025-11-28,174.38
ignore_entry_valid,2026-03-04,ROST,profit_take,2025-11-28,213.6155
ignore_entry_valid,2025-11-28,MNST,entry_missing,2025-11-28,
ignore_entry_valid,2025-11-28,WFC,entry_missing,2025-11-28,
ignore_entry_valid,2025-12-05,DASH,entry_missing,2025-12-05,
ignore_entry_valid,2025-12-22,MU,entry,2025-12-19,276.88
ignore_entry_valid,2026-01-02,MU,power_trigger,2025-12-19,308.484
ignore_entry_valid,2025-12-22,SCHW,entry,2025-12-19,98.58
ignore_entry_valid,2026-02-23,SCHW,stop_loss,2025-12-19,91.18650000000001
ignore_entry_valid,2025-12-22,HLT,entry,2025-12-19,292.26
ignore_entry_valid,2025-12-26,HUT,entry_missing,2025-12-26,
ignore_entry_valid,2025-12-29,HEI,entry,2025-12-26,333.96
ignore_entry_valid,2026-02-26,HEI,stop_loss,2025-12-26,308.913
ignore_entry_valid,2026-01-02,FTAI,entry_missing,2026-01-02,
ignore_entry_valid,2026-01-05,ASML,entry,2026-01-02,1205.43
ignore_entry_valid,2026-01-16,ASML,power_trigger,2026-01-02,1361.016
ignore_entry_valid,2026-01-09,NU,entry_missing,2026-01-09,
ignore_entry_valid,2026-01-12,GH,entry,2026-01-09,113.0
ignore_entry_valid,2026-01-12,GH,stop_loss,2026-01-09,104.525
ignore_entry_valid,2026-01-16,FE,entry_missing,2026-01-16,
ignore_entry_valid,2026-01-16,BKR,entry_missing,2026-01-16,
ignore_entry_valid,2026-01-16,SHEL,entry_missing,2026-01-16,
ignore_entry_valid,2026-01-26,MTB,entry,2026-01-23,210.87
ignore_entry_valid,2026-03-13,MTB,stop_loss,2026-01-23,195.05475
ignore_entry_valid,2026-01-23,NU,entry_missing,2026-01-23,
ignore_entry_valid,2026-01-30,AAOI,entry_missing,2026-01-30,
ignore_entry_valid,2026-01-30,HON,entry_missing,2026-01-30,
ignore_entry_valid,2026-01-30,ZM,entry_missing,2026-01-30,
ignore_entry_valid,2026-02-13,WULF,entry_missing,2026-02-13,
ignore_entry_valid,2026-02-23,FANG,entry,2026-02-20,173.31
ignore_entry_valid,2026-08-19,FANG,profit_take,2026-02-20,212.30475
ignore_entry_valid,2026-02-20,HEI,repeat_signal_ignored,2026-02-20,
ignore_entry_valid,2026-02-20,UAL,entry_missing,2026-02-20,
ignore_entry_valid,2026-02-27,TKO,entry_missing,2026-02-27,
ignore_entry_valid,2026-03-02,JNJ,entry,2026-02-27,247.77
ignore_entry_valid,2026-04-20,JNJ,stop_loss,2026-02-27,229.18725000000003
ignore_entry_valid,2026-02-27,EQIX,entry_missing,2026-02-27,
ignore_entry_valid,2026-03-06,FIGS,entry_missing,2026-03-06,
ignore_entry_valid,2026-03-09,RTX,entry,2026-03-06,210.18
ignore_entry_valid,2026-03-23,RTX,stop_loss,2026-03-06,194.4165
ignore_entry_valid,2026-03-16,DOCN,entry,2026-03-13,69.36
ignore_entry_valid,2026-03-18,DOCN,power_trigger,2026-03-13,79.512
ignore_entry_valid,2026-03-13,NYAX,entry_missing,2026-03-13,
ignore_entry_valid,2026-03-20,LMND,entry_missing,2026-03-20,
ignore_entry_valid,2026-03-30,DELL,entry,2026-03-27,171.95
ignore_entry_valid,2026-03-31,DELL,stop_loss,2026-03-27,159.05375
ignore_entry_valid,2026-03-27,CASY,entry_missing,2026-03-27,
ignore_entry_valid,2026-04-06,PFIS,entry,2026-04-02,53.83
ignore_entry_valid,2026-06-26,PFIS,profit_take,2026-04-02,65.94175
ignore_entry_valid,2026-04-02,INVA,entry_missing,2026-04-02,
ignore_entry_valid,2026-04-06,MRVL,entry,2026-04-02,109.37
ignore_entry_valid,2026-04-10,MRVL,power_trigger,2026-04-02,123.24
ignore_entry_valid,2026-04-10,DBD,entry_missing,2026-04-10,
ignore_entry_valid,2026-04-13,FRAF,entry,2026-04-10,56.14
ignore_entry_valid,2026-04-13,HLIO,entry,2026-04-10,70.62
ignore_entry_valid,2026-05-04,HLIO,stop_loss,2026-04-10,65.32350000000001
ignore_entry_valid,2026-04-20,CVEO,entry,2026-04-17,30.35
ignore_entry_valid,2026-04-20,AMLX,entry,2026-04-17,18.16
ignore_entry_valid,2026-04-24,AMLX,stop_loss,2026-04-17,16.798000000000002
ignore_entry_valid,2026-04-17,ALB,entry_missing,2026-04-17,
ignore_entry_valid,2026-04-24,NYAX,entry_missing,2026-04-24,
ignore_entry_valid,2026-04-27,BATRA,entry,2026-04-24,53.88
ignore_entry_valid,2026-04-27,MCRI,entry,2026-04-24,114.71
ignore_entry_valid,2026-05-04,RBB,entry,2026-05-01,24.09
ignore_entry_valid,2026-05-01,IRM,entry_missing,2026-05-01,
ignore_entry_valid,2026-05-04,NVEC,entry,2026-05-01,87.11
ignore_entry_valid,2026-05-04,NVEC,stop_loss,2026-05-01,80.57675
ignore_entry_valid,2026-05-08,VVX,entry_missing,2026-05-08,
ignore_entry_valid,2026-05-11,HFBL,entry,2026-05-08,20.16
ignore_entry_valid,2026-08-20,HFBL,profit_take,2026-05-08,24.696
ignore_entry_valid,2026-05-11,FTNT,entry,2026-05-08,112.1
ignore_entry_valid,2026-05-29,FTNT,profit_take,2026-05-08,137.3225
ignore_entry_valid,2026-05-18,HLIO,entry,2026-05-15,77.34
ignore_entry_valid,2026-06-25,HLIO,profit_take,2026-05-15,94.74150000000002
ignore_entry_valid,2026-05-18,CVS,entry,2026-05-15,95.11
ignore_entry_valid,2026-05-15,VAL,entry_missing,2026-05-15,
ignore_entry_valid,2026-05-22,CMPR,entry_missing,2026-05-22,
ignore_entry_valid,2026-05-26,ROIV,entry,2026-05-22,29.98
ignore_entry_valid,2026-07-09,ROIV,profit_take,2026-05-22,36.725500000000004
ignore_entry_valid,2026-05-26,PDLB,entry,2026-05-22,18.8
ignore_entry_valid,2026-06-01,FUSB,entry,2026-05-29,15.93
ignore_entry_valid,2026-06-01,CSTM,entry,2026-05-29,33.98
ignore_entry_valid,2026-06-26,CSTM,stop_loss,2026-05-29,31.4315
ignore_entry_valid,2026-05-29,NBIX,entry_missing,2026-05-29,
ignore_entry_valid,2026-06-08,TBBB,entry,2026-06-05,39.43
ignore_entry_valid,2026-08-13,TBBB,profit_take,2026-06-05,48.301750000000006
ignore_entry_valid,2026-06-05,NBIX,entry_missing,2026-06-05,
ignore_entry_valid,2026-06-05,MCRI,repeat_signal_ignored,2026-06-05,
ignore_entry_valid,2026-06-15,CZWI,entry,2026-06-12,21.61
ignore_entry_valid,2026-08-10,CZWI,gap_stop,2026-06-12,19.18
ignore_entry_valid,2026-06-15,SLAB,entry,2026-06-12,219.75
ignore_entry_valid,2026-06-15,WBS,entry,2026-06-12,74.26
ignore_entry_valid,2026-06-22,TER,entry,2026-06-18,456.14
ignore_entry_valid,2026-06-23,TER,gap_stop,2026-06-18,410.17
ignore_entry_valid,2026-06-22,ADI,entry,2026-06-18,437.75
ignore_entry_valid,2026-06-23,ADI,stop_loss,2026-06-18,404.91875000000005
ignore_entry_valid,2026-06-18,GEV,entry_missing,2026-06-18,
ignore_entry_valid,2026-06-26,EGBN,entry_missing,2026-06-26,
ignore_entry_valid,2026-06-29,ETON,entry,2026-06-26,35.66
ignore_entry_valid,2026-07-21,ETON,profit_take,2026-06-26,43.6835
ignore_entry_valid,2026-06-29,DNTH,entry,2026-06-26,96.05
ignore_entry_valid,2026-07-02,DNTH,stop_loss,2026-06-26,88.84625
ignore_entry_valid,2026-07-06,BSET,entry,2026-07-02,20.15
ignore_entry_valid,2026-07-08,BSET,stop_loss,2026-07-02,18.638749999999998
ignore_entry_valid,2026-07-06,NTST,entry,2026-07-02,21.53
ignore_entry_valid,2026-08-11,NTST,stop_loss,2026-07-02,19.91525
ignore_entry_valid,2026-07-06,SBFG,entry,2026-07-02,24.93
ignore_entry_valid,2026-07-10,LASR,entry_missing,2026-07-10,
ignore_entry_valid,2026-07-13,RAPP,entry,2026-07-10,41.12
ignore_entry_valid,2026-07-13,BSVN,entry,2026-07-10,51.48
ignore_entry_valid,2026-07-23,BSVN,stop_loss,2026-07-10,47.619
ignore_entry_valid,2026-07-20,GPRE,entry,2026-07-17,19.01
ignore_entry_valid,2026-07-20,GPRE,stop_loss,2026-07-17,17.58425
ignore_entry_valid,2026-07-17,IRM,entry_missing,2026-07-17,
ignore_entry_valid,2026-07-20,SRBK,entry,2026-07-17,19.54
ignore_entry_valid,2026-07-27,IMAX,entry,2026-07-24,43.71
ignore_entry_valid,2026-08-13,IMAX,profit_take,2026-07-24,53.54475000000001
ignore_entry_valid,2026-07-27,EDRY,entry,2026-07-24,23.96
ignore_entry_valid,2026-08-06,EDRY,power_trigger,2026-07-24,28.799999999999997
ignore_entry_valid,2026-07-27,BLFS,entry,2026-07-24,29.87
ignore_entry_valid,2026-08-19,BLFS,profit_take,2026-07-24,36.59075000000001
ignore_entry_valid,2026-08-03,SHOO,entry,2026-07-31,47.26
ignore_entry_valid,2026-07-31,GSAT,entry_missing,2026-07-31,
ignore_entry_valid,2026-08-03,CZFS,entry,2026-07-31,78.3
ignore_entry_valid,2026-08-10,CFFI,entry,2026-08-07,86.3
ignore_entry_valid,2026-08-10,BVS,entry,2026-08-07,13.89
ignore_entry_valid,2026-08-07,MTUS,entry_missing,2026-08-07,
pullback_dry_drop,2025-10-24,IBM,entry_missing,2025-10-24,
pullback_dry_drop,2025-10-27,AAPL,entry,2025-10-24,263.91
pullback_dry_drop,2026-01-20,AAPL,stop_loss,2025-10-24,244.11675000000002
pullback_dry_drop,2025-10-31,SOFI,entry_missing,2025-10-31,
pullback_dry_drop,2025-11-03,VTR,entry,2025-10-31,71.73
pullback_dry_drop,2026-04-30,VTR,profit_take,2025-10-31,87.86925000000001
pullback_dry_drop,2025-11-07,COLL,entry_missing,2025-11-07,
pullback_dry_drop,2025-11-17,ALL,entry,2025-11-14,211.99
pullback_dry_drop,2026-01-13,ALL,stop_loss,2025-11-14,196.09075
pullback_dry_drop,2025-11-14,LYFT,entry_missing,2025-11-14,
pullback_dry_drop,2025-11-17,LH,entry,2025-11-14,263.62
pullback_dry_drop,2026-01-05,LH,stop_loss,2025-11-14,243.84850000000003
pullback_dry_drop,2025-11-21,WMT,entry_missing,2025-11-21,
pullback_dry_drop,2025-12-01,ROST,entry,2025-11-28,174.38
pullback_dry_drop,2026-03-04,ROST,profit_take,2025-11-28,213.6155
pullback_dry_drop,2025-11-28,MNST,entry_missing,2025-11-28,
pullback_dry_drop,2025-11-28,WFC,entry_missing,2025-11-28,
pullback_dry_drop,2025-12-05,DASH,entry_missing,2025-12-05,
pullback_dry_drop,2025-12-22,SCHW,entry,2025-12-19,98.58
pullback_dry_drop,2026-02-23,SCHW,stop_loss,2025-12-19,91.18650000000001
pullback_dry_drop,2025-12-22,HLT,entry,2025-12-19,292.26
pullback_dry_drop,2025-12-19,PAC,entry_missing,2025-12-19,
pullback_dry_drop,2025-12-26,HUT,entry_missing,2025-12-26,
pullback_dry_drop,2025-12-29,HEI,entry,2025-12-26,333.96
pullback_dry_drop,2026-02-26,HEI,stop_loss,2025-12-26,308.913
pullback_dry_drop,2026-01-02,FTAI,entry_missing,2026-01-02,
pullback_dry_drop,2026-01-05,ASML,entry,2026-01-02,1205.43
pullback_dry_drop,2026-01-16,ASML,power_trigger,2026-01-02,1361.016
pullback_dry_drop,2026-01-09,VALE,entry_missing,2026-01-09,
pullback_dry_drop,2026-01-12,GH,entry,2026-01-09,113.0
pullback_dry_drop,2026-01-12,GH,stop_loss,2026-01-09,104.525
pullback_dry_drop,2026-01-16,BKR,entry_missing,2026-01-16,
pullback_dry_drop,2026-01-16,FE,entry_missing,2026-01-16,
pullback_dry_drop,2026-01-16,SHEL,entry_missing,2026-01-16,
pullback_dry_drop,2026-01-26,MTB,entry,2026-01-23,210.87
pullback_dry_drop,2026-03-13,MTB,stop_loss,2026-01-23,195.05475
pullback_dry_drop,2026-01-23,NU,entry_missing,2026-01-23,
pullback_dry_drop,2026-01-30,AAOI,entry_missing,2026-01-30,
pullback_dry_drop,2026-01-30,HON,entry_missing,2026-01-30,
pullback_dry_drop,2026-01-30,ZM,entry_missing,2026-01-30,
pullback_dry_drop,2026-02-13,WULF,entry_missing,2026-02-13,
pullback_dry_drop,2026-02-20,HEI,repeat_signal_ignored,2026-02-20,
pullback_dry_drop,2026-02-23,FANG,entry,2026-02-20,173.31
pullback_dry_drop,2026-08-19,FANG,profit_take,2026-02-20,212.30475
pullback_dry_drop,2026-02-20,UAL,entry_missing,2026-02-20,
pullback_dry_drop,2026-03-02,JNJ,entry,2026-02-27,247.77
pullback_dry_drop,2026-04-20,JNJ,stop_loss,2026-02-27,229.18725000000003
pullback_dry_drop,2026-02-27,GMED,entry_missing,2026-02-27,
pullback_dry_drop,2026-02-27,EQIX,entry_missing,2026-02-27,
pullback_dry_drop,2026-03-06,FIGS,entry_missing,2026-03-06,
pullback_dry_drop,2026-03-09,RTX,entry,2026-03-06,210.18
pullback_dry_drop,2026-03-23,RTX,stop_loss,2026-03-06,194.4165
pullback_dry_drop,2026-03-16,DOCN,entry,2026-03-13,69.36
pullback_dry_drop,2026-03-18,DOCN,power_trigger,2026-03-13,79.512
pullback_dry_drop,2026-03-13,NYAX,entry_missing,2026-03-13,
pullback_dry_drop,2026-03-20,LMND,entry_missing,2026-03-20,
pullback_dry_drop,2026-03-30,DELL,entry,2026-03-27,171.95
pullback_dry_drop,2026-03-31,DELL,stop_loss,2026-03-27,159.05375
pullback_dry_drop,2026-03-27,CASY,entry_missing,2026-03-27,
pullback_dry_drop,2026-04-06,PFIS,entry,2026-04-02,53.83
pullback_dry_drop,2026-06-26,PFIS,profit_take,2026-04-02,65.94175
pullback_dry_drop,2026-04-02,INVA,entry_missing,2026-04-02,
pullback_dry_drop,2026-04-06,MRVL,entry,2026-04-02,109.37
pullback_dry_drop,2026-04-10,MRVL,power_trigger,2026-04-02,123.24
pullback_dry_drop,2026-04-10,DBD,entry_missing,2026-04-10,
pullback_dry_drop,2026-04-13,FRAF,entry,2026-04-10,56.14
pullback_dry_drop,2026-04-13,BVFL,entry,2026-04-10,19.86
pullback_dry_drop,2026-04-20,CVEO,entry,2026-04-17,30.35
pullback_dry_drop,2026-04-20,AMLX,entry,2026-04-17,18.16
pullback_dry_drop,2026-04-24,AMLX,stop_loss,2026-04-17,16.798000000000002
pullback_dry_drop,2026-04-17,ALB,entry_missing,2026-04-17,
pullback_dry_drop,2026-04-24,NYAX,entry_missing,2026-04-24,
pullback_dry_drop,2026-04-27,BATRA,entry,2026-04-24,53.88
pullback_dry_drop,2026-04-27,MCRI,entry,2026-04-24,114.71
pullback_dry_drop,2026-05-04,RBB,entry,2026-05-01,24.09
pullback_dry_drop,2026-05-01,IRM,entry_missing,2026-05-01,
pullback_dry_drop,2026-05-04,NVEC,entry,2026-05-01,87.11
pullback_dry_drop,2026-05-04,NVEC,stop_loss,2026-05-01,80.57675
pullback_dry_drop,2026-05-08,VVX,entry_missing,2026-05-08,
pullback_dry_drop,2026-05-11,FTNT,entry,2026-05-08,112.1
pullback_dry_drop,2026-05-29,FTNT,profit_take,2026-05-08,137.3225
pullback_dry_drop,2026-05-11,AAON,entry,2026-05-08,139.56
pullback_dry_drop,2026-05-12,AAON,stop_loss,2026-05-08,129.09300000000002
pullback_dry_drop,2026-05-18,HLIO,entry,2026-05-15,77.34
pullback_dry_drop,2026-06-25,HLIO,profit_take,2026-05-15,94.74150000000002
pullback_dry_drop,2026-05-18,CVS,entry,2026-05-15,95.11
pullback_dry_drop,2026-05-18,DCO,entry,2026-05-15,145.42
pullback_dry_drop,2026-06-29,DCO,profit_take,2026-05-15,178.1395
pullback_dry_drop,2026-05-22,CMPR,entry_missing,2026-05-22,
pullback_dry_drop,2026-05-26,ROIV,entry,2026-05-22,29.98
pullback_dry_drop,2026-07-09,ROIV,profit_take,2026-05-22,36.725500000000004
pullback_dry_drop,2026-05-26,PDLB,entry,2026-05-22,18.8
pullback_dry_drop,2026-06-01,FUSB,entry,2026-05-29,15.93
pullback_dry_drop,2026-06-01,CSTM,entry,2026-05-29,33.98
pullback_dry_drop,2026-06-26,CSTM,stop_loss,2026-05-29,31.4315
pullback_dry_drop,2026-06-01,ATLC,entry,2026-05-29,85.3
pullback_dry_drop,2026-06-03,ATLC,stop_loss,2026-05-29,78.9025
pullback_dry_drop,2026-06-08,TBBB,entry,2026-06-05,39.43
pullback_dry_drop,2026-08-13,TBBB,profit_take,2026-06-05,48.301750000000006
pullback_dry_drop,2026-06-05,NBIX,entry_missing,2026-06-05,
pullback_dry_drop,2026-06-08,FSBC,entry,2026-06-05,42.79
pullback_dry_drop,2026-06-15,CZWI,entry,2026-06-12,21.61
pullback_dry_drop,2026-08-10,CZWI,gap_stop,2026-06-12,19.18
pullback_dry_drop,2026-06-15,SLAB,entry,2026-06-12,219.75
pullback_dry_drop,2026-06-15,AD,entry,2026-06-12,40.46
pullback_dry_drop,2026-06-24,AD,stop_loss,2026-06-12,37.4255
pullback_dry_drop,2026-06-22,TER,entry,2026-06-18,456.14
pullback_dry_drop,2026-06-23,TER,gap_stop,2026-06-18,410.17
pullback_dry_drop,2026-06-22,ADI,entry,2026-06-18,437.75
pullback_dry_drop,2026-06-23,ADI,stop_loss,2026-06-18,404.91875000000005
pullback_dry_drop,2026-06-18,GEV,entry_missing,2026-06-18,
pullback_dry_drop,2026-06-26,EGBN,entry_missing,2026-06-26,
pullback_dry_drop,2026-06-26,WSR,entry_missing,2026-06-26,
pullback_dry_drop,2026-06-29,DGII,entry,2026-06-26,70.89
pullback_dry_drop,2026-07-13,DGII,stop_loss,2026-06-26,65.57325
pullback_dry_drop,2026-07-06,BSET,entry,2026-07-02,20.15
pullback_dry_drop,2026-07-08,BSET,stop_loss,2026-07-02,18.638749999999998
pullback_dry_drop,2026-07-06,SBFG,entry,2026-07-02,24.93
pullback_dry_drop,2026-07-06,MATX,entry,2026-07-02,203.94
pullback_dry_drop,2026-07-10,LASR,entry_missing,2026-07-10,
pullback_dry_drop,2026-07-13,RAPP,entry,2026-07-10,41.12
pullback_dry_drop,2026-07-13,BSVN,entry,2026-07-10,51.48
pullback_dry_drop,2026-07-23,BSVN,stop_loss,2026-07-10,47.619
pullback_dry_drop,2026-07-20,GPRE,entry,2026-07-17,19.01
pullback_dry_drop,2026-07-20,GPRE,stop_loss,2026-07-17,17.58425
pullback_dry_drop,2026-07-17,IRM,entry_missing,2026-07-17,
pullback_dry_drop,2026-07-20,CHMG,entry,2026-07-17,75.88
pullback_dry_drop,2026-07-27,IMAX,entry,2026-07-24,43.71
pullback_dry_drop,2026-08-13,IMAX,profit_take,2026-07-24,53.54475000000001
pullback_dry_drop,2026-07-27,BLFS,entry,2026-07-24,29.87
pullback_dry_drop,2026-08-19,BLFS,profit_take,2026-07-24,36.59075000000001
pullback_dry_drop,2026-07-27,ALOT,entry,2026-07-24,28.85
pullback_dry_drop,2026-08-03,SHOO,entry,2026-07-31,47.26
pullback_dry_drop,2026-08-03,CZFS,entry,2026-07-31,78.3
pullback_dry_drop,2026-07-31,GSAT,entry_missing,2026-07-31,
pullback_dry_drop,2026-08-10,CFFI,entry,2026-08-07,86.3
pullback_dry_drop,2026-08-10,BVS,entry,2026-08-07,13.89
pullback_dry_drop,2026-08-07,MTUS,entry_missing,2026-08-07,
pullback_dry_hard,2025-10-24,IBM,entry_missing,2025-10-24,
pullback_dry_hard,2025-10-27,AAPL,entry,2025-10-24,263.91
pullback_dry_hard,2026-01-20,AAPL,stop_loss,2025-10-24,244.11675000000002
pullback_dry_hard,2025-11-07,COLL,entry_missing,2025-11-07,
pullback_dry_hard,2025-11-17,ALL,entry,2025-11-14,211.99
pullback_dry_hard,2026-01-13,ALL,stop_loss,2025-11-14,196.09075
pullback_dry_hard,2025-11-14,LYFT,entry_missing,2025-11-14,
pullback_dry_hard,2025-11-17,LH,entry,2025-11-14,263.62
pullback_dry_hard,2026-01-05,LH,stop_loss,2025-11-14,243.84850000000003
pullback_dry_hard,2025-11-21,WMT,entry_missing,2025-11-21,
pullback_dry_hard,2025-12-05,DASH,entry_missing,2025-12-05,
pullback_dry_hard,2025-12-22,SCHW,entry,2025-12-19,98.58
pullback_dry_hard,2026-02-23,SCHW,stop_loss,2025-12-19,91.18650000000001
pullback_dry_hard,2025-12-22,HLT,entry,2025-12-19,292.26
pullback_dry_hard,2025-12-19,PAC,entry_missing,2025-12-19,
pullback_dry_hard,2025-12-29,HEI,entry,2025-12-26,333.96
pullback_dry_hard,2026-02-26,HEI,stop_loss,2025-12-26,308.913
pullback_dry_hard,2026-01-02,FTAI,entry_missing,2026-01-02,
pullback_dry_hard,2026-01-05,ASML,entry,2026-01-02,1205.43
pullback_dry_hard,2026-01-16,ASML,power_trigger,2026-01-02,1361.016
pullback_dry_hard,2026-01-09,VALE,entry_missing,2026-01-09,
pullback_dry_hard,2026-01-12,GH,entry,2026-01-09,113.0
pullback_dry_hard,2026-01-12,GH,stop_loss,2026-01-09,104.525
pullback_dry_hard,2026-01-16,BKR,entry_missing,2026-01-16,
pullback_dry_hard,2026-01-16,FE,entry_missing,2026-01-16,
pullback_dry_hard,2026-01-16,SHEL,entry_missing,2026-01-16,
pullback_dry_hard,2026-01-26,MTB,entry,2026-01-23,210.87
pullback_dry_hard,2026-03-13,MTB,stop_loss,2026-01-23,195.05475
pullback_dry_hard,2026-01-23,MDT,entry_missing,2026-01-23,
pullback_dry_hard,2026-01-30,AAOI,entry_missing,2026-01-30,
pullback_dry_hard,2026-01-30,HON,entry_missing,2026-01-30,
pullback_dry_hard,2026-01-30,ZM,entry_missing,2026-01-30,
pullback_dry_hard,2026-02-13,WULF,entry_missing,2026-02-13,
pullback_dry_hard,2026-02-23,FANG,entry,2026-02-20,173.31
pullback_dry_hard,2026-08-19,FANG,profit_take,2026-02-20,212.30475
pullback_dry_hard,2026-02-20,UAL,entry_missing,2026-02-20,
pullback_dry_hard,2026-02-27,GMED,entry_missing,2026-02-27,
pullback_dry_hard,2026-02-27,EQIX,entry_missing,2026-02-27,
pullback_dry_hard,2026-03-02,EXPE,entry,2026-02-27,207.42
pullback_dry_hard,2026-03-05,EXPE,power_trigger,2026-02-27,247.284
pullback_dry_hard,2026-03-06,FIGS,entry_missing,2026-03-06,
pullback_dry_hard,2026-03-13,NYAX,entry_missing,2026-03-13,
pullback_dry_hard,2026-03-20,LMND,entry_missing,2026-03-20,
pullback_dry_hard,2026-03-30,DELL,entry,2026-03-27,171.95
pullback_dry_hard,2026-03-31,DELL,stop_loss,2026-03-27,159.05375
pullback_dry_hard,2026-04-06,PFIS,entry,2026-04-02,53.83
pullback_dry_hard,2026-06-26,PFIS,profit_take,2026-04-02,65.94175
pullback_dry_hard,2026-04-02,INVA,entry_missing,2026-04-02,
pullback_dry_hard,2026-04-06,MRVL,entry,2026-04-02,109.37
pullback_dry_hard,2026-04-10,MRVL,power_trigger,2026-04-02,123.24
pullback_dry_hard,2026-04-10,SPIR,entry_missing,2026-04-10,
pullback_dry_hard,2026-04-13,FRAF,entry,2026-04-10,56.14
pullback_dry_hard,2026-04-13,HLIO,entry,2026-04-10,70.62
pullback_dry_hard,2026-05-04,HLIO,stop_loss,2026-04-10,65.32350000000001
pullback_dry_hard,2026-04-20,CVEO,entry,2026-04-17,30.35
pullback_dry_hard,2026-04-20,AMLX,entry,2026-04-17,18.16
pullback_dry_hard,2026-04-24,AMLX,stop_loss,2026-04-17,16.798000000000002
pullback_dry_hard,2026-04-17,ALB,entry_missing,2026-04-17,
pullback_dry_hard,2026-04-24,NYAX,entry_missing,2026-04-24,
pullback_dry_hard,2026-04-27,BATRA,entry,2026-04-24,53.88
pullback_dry_hard,2026-04-27,MCRI,entry,2026-04-24,114.71
pullback_dry_hard,2026-05-04,RBB,entry,2026-05-01,24.09
pullback_dry_hard,2026-05-01,IRM,entry_missing,2026-05-01,
pullback_dry_hard,2026-05-04,NVEC,entry,2026-05-01,87.11
pullback_dry_hard,2026-05-04,NVEC,stop_loss,2026-05-01,80.57675
