code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
BBT,2026-04-10,True,pivot,,pivot,31.8,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 31.8, ""resistance_date"": ""2026-04-06""}, {""box_type"": ""S_BOX"", ""price"": 31.8, ""resistance_date"": ""2026-04-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,31.82,0.06,UNCONFIRMED,0.9122621051689545,5.2,2026-03-30,6.2,1,0,29.96,2024-11-18,-28.3,6,71,28.3,2.2028985507246377,48.0,0,,,,True,False,-347.8260869565,32.32,-1.5470297029702929,Finance,Regional Banks,SEC
OPY,2026-04-10,True,pivot,False,pivot,92.98,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 92.98, ""resistance_date"": ""2026-04-06""}, {""box_type"": ""S_BOX"", ""price"": 92.98, ""resistance_date"": ""2026-04-06""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 92.98, ""resistance_date"": ""2026-04-06""}}",1.0,2026-04-07,92.98,92.98,1.7033711068348656,0.0329103032910302,1.0,0.5331010452961668,pivot,,105.11,13.05,EXTENDED,1.7926492515768344,25.3,2026-01-26,33.8,2,1,78.57,2025-07-28,-20.0,2,26,20.0,2.1594202898550723,49.0,1,10.0,-12.2,13.0,True,True,-12.037037037,106.11,-0.9424182452172248,Finance,Investment Banks/Brokers,SEC
FRAF,2026-04-10,True,ceiling_breakout,,ceiling,55.3,ceiling_breakout,,1.0,2026-04-10,56.44,55.3,4.251876779704893,0.0235081374321881,0.9552238805970183,0.9701492537313492,ceiling,,56.6,2.35,ACTIONABLE,2.7358491151411664,0.0,2026-04-06,2.4,0,0,55.3,2025-12-08,-18.9,2,17,18.9,2.13768115942029,50.0,0,,,,True,True,25.2631578947,59.53,-4.921888123635143,Finance,Regional Banks,SEC
NHC,2026-04-10,True,three_weeks_tight_breakout,False,three_weeks_tight,167.57,three_weeks_tight_breakout,"{""breakout_price"": 170.85, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0916, ""mean_close_pos"": 0.53, ""mean_hl_pct"": 0.0611, ""min_close_pos"": 0.33, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 167.57}",1.0,2026-04-09,171.03,167.57,1.614298635416257,0.0551411350480397,0.913272010512484,1.2141918528252336,three_weeks_tight,,170.85,1.96,ACTIONABLE,1.5246995266513768,50.9,2025-08-18,58.3,5,1,107.95,2025-05-12,-14.5,2,14,14.5,2.13768115942029,51.0,6,9.0,-11.4,-0.1,True,True,-8.4249084249,177.47,-3.730207922465767,Health Services,Hospital/Nursing Management,SEC
PFIS,2026-04-10,True,pivot,,pivot,56.56,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 56.56, ""resistance_date"": ""2026-04-06""}, {""box_type"": ""S_BOX"", ""price"": 56.56, ""resistance_date"": ""2026-04-06""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 56.56, ""resistance_date"": ""2026-04-06""}}",1.0,2026-04-10,58.11,56.56,1.6203219736567007,0.0210396039603959,0.3759398496240606,0.8947368421052626,pivot,,57.75,2.1,ACTIONABLE,1.5053383038896715,9.2,2026-03-23,9.6,1,0,52.71,2025-09-01,-19.1,3,29,19.1,2.101449275362319,52.0,0,,,,True,True,451.1627906977,58.58,-1.4168658245134802,Finance,Regional Banks,SEC
FBNC,2026-04-10,True,ceiling_breakout,,ceiling,55.71,ceiling_breakout,,1.0,2026-04-08,57.0,55.71,1.5109913756003512,0.0394902171961946,0.9099999999999966,2.1999999999999957,ceiling,,58.63,5.24,EXTENDED,0.972129431599456,0.0,2026-04-06,5.2,0,0,55.71,2025-09-01,-18.2,2,31,18.2,2.068840579710145,53.0,0,,,,True,False,8.8888888889,62.37,-5.996472663139318,Finance,Regional Banks,SEC
BVFL,2026-04-10,True,pivot,False,pivot,19.88,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 19.88, ""resistance_date"": ""2026-04-06""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 19.88, ""resistance_date"": ""2026-04-06""}}",1.0,2026-04-09,19.88,19.88,1.6771019677996422,0.0040241448692153,0.8800000000000097,0.3200000000000074,pivot,,20.0,0.6,ACTIONABLE,1.7249267866586389,9.1,2025-11-24,11.4,2,2,17.95,2024-12-09,-24.6,4,50,24.6,2.0507246376811596,54.0,3,10.0,-8.2,0.6,True,True,17.1428571429,20.01,-0.0499750124937636,Finance,Savings Banks,SEC
PAHC,2026-04-10,True,pivot,False,pivot,55.86,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 55.86, ""resistance_date"": ""2026-04-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,57.89,3.63,UNCONFIRMED,0.971502739647255,9.3,2026-02-02,25.3,1,0,46.19,2025-11-10,-21.9,1,12,21.9,2.028985507246377,55.0,2,6.0,-19.0,3.6,True,False,737.5,59.67,-2.9830735713088696,Unknown,Unknown,SEC
INVA,2026-04-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,23.63,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-06"", ""ma10_prior_week"": 22.226, ""pending_high"": 23.63, ""touch_date"": ""2026-03-30""}",0.0,,,,,,,,,daily_volume_not_confirmed,23.76,0.55,UNCONFIRMED,0.9913514206188798,3.3,2026-03-30,4.4,1,0,22.76,2025-06-09,-27.4,4,42,27.4,2.0217391304347823,56.0,0,,,,True,False,5300.0,25.15,-5.526838966202774,Unknown,Unknown,SEC
NVT,2026-04-10,True,pivot,,pivot,122.92,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 122.92, ""resistance_date"": ""2026-04-06""}, {""box_type"": ""S_BOX"", ""price"": 122.92, ""resistance_date"": ""2026-04-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,130.56,6.22,UNCONFIRMED,0.8091814205852933,10.7,2026-03-30,11.3,1,0,117.3,2025-10-27,-20.7,2,22,20.7,1.9927536231884055,57.0,0,,,,True,False,19.3548387097,131.84,-0.9708737864077666,Electronic Technology,Electronic Components,SEC
DAN,2026-04-10,True,pivot,True,pivot,35.59,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 35.59, ""resistance_date"": ""2026-04-06""}, {""box_type"": ""S_BOX"", ""price"": 35.59, ""resistance_date"": ""2026-04-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,36.46,2.44,UNCONFIRMED,0.7817890226118158,98.6,2025-08-11,104.8,3,2,17.8,2025-06-30,-15.2,1,6,15.2,1.9927536231884055,58.0,5,8.0,-14.0,2.4,True,False,2033.3333333333,36.67,-0.57267521134442,Unknown,Unknown,SEC
HON,2026-04-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,230.5,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-06"", ""ma10_prior_week"": 233.28, ""pending_high"": 230.5, ""touch_date"": ""2026-03-30""}",0.0,,,,,,,,,daily_volume_not_confirmed,235.04,1.97,UNCONFIRMED,0.935549058362108,2.4,2026-03-30,5.0,1,0,223.79,2024-11-25,-26.0,5,70,26.0,1.9565217391304348,59.0,0,,,,True,False,32.4074074074,248.18,-5.294544282375702,Producer Manufacturing,Industrial Machinery,SEC
EWBC,2026-04-10,True,ceiling_breakout,,ceiling,109.38,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,115.55,5.64,UNCONFIRMED,0.8142927245934957,0.0,2026-04-06,5.6,0,0,109.38,2025-09-08,-16.4,2,30,16.4,1.9347826086956523,60.0,0,,,,True,False,23.8317757009,123.82,-6.679050234210948,Finance,Regional Banks,SEC
DBD,2026-04-10,True,pivot,False,pivot,84.42,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 84.42, ""resistance_date"": ""2026-04-06""}, {""box_type"": ""S_BOX"", ""price"": 84.42, ""resistance_date"": ""2026-04-06""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 84.42, ""resistance_date"": ""2026-04-06""}}",1.0,2026-04-09,84.42,84.42,20.382429850145833,0.0010660980810235,0.9541108986615688,0.0172084130019126,pivot,,84.78,0.43,ACTIONABLE,4.3512541200718085,31.4,2025-11-24,34.1,2,1,63.21,2025-08-18,-13.8,1,14,13.8,1.86231884057971,61.0,3,8.0,-16.7,0.4,True,True,285.0,85.99,-1.4071403651587322,Unknown,Unknown,SEC
WMT,2026-04-10,True,pivot,True,pivot,126.43,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 126.43, ""resistance_date"": ""2026-04-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,126.77,0.27,UNCONFIRMED,0.7939185087878374,20.9,2025-11-17,21.8,4,0,104.09,2025-02-10,-24.0,4,40,24.0,1.8188405797101452,62.0,3,9.0,-12.3,-5.7,True,False,35.0877192982,134.41,-5.684100885350796,Unknown,Unknown,SEC
WWD,2026-04-10,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,382.41,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-06"", ""ma10_prior_week"": 367.231, ""pending_high"": 382.41, ""touch_date"": ""2026-03-30""}",0.0,,,,,,,,,daily_volume_not_confirmed,388.48,1.59,UNCONFIRMED,1.0078449293575535,29.6,2025-11-24,45.7,3,0,266.64,2025-07-28,-12.7,1,17,12.7,1.8043478260869563,63.0,5,8.0,-14.9,-2.5,True,False,52.8169014085,403.0,-3.6029776674937897,Producer Manufacturing,Industrial Machinery,SEC
IVT,2026-04-10,True,ceiling_breakout,True,ceiling_pullback,31.2,ceiling_breakout,"{""abandon_line"": 29.2236, ""atr_zone_width"": 0.3683208480752449, ""ceiling"": 29.82, ""confirm_close"": 32.16, ""confirm_date"": ""2026-04-06"", ""max_zone_width"": 1.491, ""pending_high"": 31.2, ""touch_atr14"": 1.2277361602508163, ""touch_date"": ""2026-03-23"", ""touch_high"": 31.13, ""touch_low"": 30.12, ""zone_cap_applied"": false, ""zone_pct"": 1.2351470425058515, ""zone_upper"": 30.188320848075247, ""zone_width"": 0.3683208480752449}",0.0,,,,,,,,,daily_volume_not_confirmed,32.16,3.08,UNCONFIRMED,0.937315080336844,6.6,2026-02-02,7.8,0,0,29.82,2024-12-02,-18.2,5,61,18.2,1.8007246376811594,64.0,3,5.0,-3.9,3.1,True,False,900.0,32.4,-0.7407407407407418,Finance,Real Estate Investment Trusts,SEC
AA,2026-04-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,72.17,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-06"", ""ma10_prior_week"": 60.743, ""pending_high"": 72.17, ""touch_date"": ""2026-03-30""}",0.0,,,,,,,,,daily_volume_not_confirmed,73.03,1.19,UNCONFIRMED,0.8402433696471995,2.1,2026-03-30,12.5,1,0,64.9,2026-01-05,-15.3,1,12,15.3,1.7753623188405796,65.0,0,,,,True,False,131.5789473684,75.7,-3.5270805812417483,Unknown,Unknown,SEC
FE,2026-04-10,True,pivot,False,pivot,51.34,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 51.34, ""resistance_date"": ""2026-04-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,51.43,0.18,UNCONFIRMED,0.7662658895369217,2.7,2026-02-09,8.8,0,0,47.27,2025-11-24,-8.1,1,11,8.1,1.2463768115942029,66.0,2,4.0,-6.9,-0.6,True,False,4.1095890411,52.34,-1.7386320213985562,Unknown,Unknown,SEC
ADC,2026-04-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,76.99,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-06"", ""ma10_prior_week"": 76.727, ""pending_high"": 76.99, ""touch_date"": ""2026-03-30""}",0.0,,,,,,,,,daily_volume_not_confirmed,78.17,1.53,UNCONFIRMED,0.8805944231817865,2.4,2026-03-30,2.4,1,0,76.33,2024-11-25,-16.0,6,70,16.0,1.181159420289855,67.0,0,,,,True,False,7.1428571429,81.79,-4.425968944858793,Unknown,Unknown,SEC
D,2026-04-10,True,pivot,,pivot,63.41,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 63.41, ""resistance_date"": ""2026-04-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,64.23,1.29,UNCONFIRMED,0.8525993979654454,2.3,2026-03-30,4.4,1,0,61.51,2025-08-18,-10.2,3,32,10.2,1.0434782608695652,68.0,0,,,,True,False,6.4220183486,66.86,-3.933592581513601,Utilities,Electric Utilities,SEC
VTR,2026-04-10,True,ceiling_breakout,False,ceiling_pullback,83.49,ceiling_breakout,"{""abandon_line"": 78.38040000000001, ""atr_zone_width"": 1.0718334083358347, ""ceiling"": 79.98, ""confirm_close"": 84.96, ""confirm_date"": ""2026-04-06"", ""max_zone_width"": 3.9990000000000006, ""pending_high"": 83.49, ""touch_atr14"": 3.572778027786116, ""touch_date"": ""2026-03-23"", ""touch_high"": 83.49, ""touch_low"": 80.74, ""zone_cap_applied"": false, ""zone_pct"": 1.3401267921178228, ""zone_upper"": 81.05183340833584, ""zone_width"": 1.0718334083358347}",0.0,,,,,,,,,daily_volume_not_confirmed,84.96,1.76,UNCONFIRMED,1.135419198888977,3.6,2026-02-02,6.2,1,0,79.98,2025-11-24,-8.3,1,10,8.3,0.9130434782608696,69.0,2,5.0,-7.5,-2.1,True,False,180.0,87.81,-3.245644004099768,Finance,Real Estate Investment Trusts,SEC
CLST,2026-04-10,False,,False,,,,,,,,,,,,,,,15.95,,,4.223332821464967,24.3,2025-08-25,25.5,3,0,12.71,2023-07-17,-16.6,7,110,,,,6,2.0,-12.4,-12.2,False,False,,18.16,-12.169603524229078,Unknown,Unknown,
CASY,2026-04-10,False,,False,,,,,,,,,,,,,,,738.17,,,3.6199233572516993,38.5,2025-11-03,39.4,4,1,529.58,2025-07-21,-7.7,2,15,,,,4,2.0,-2.2,-1.1,False,False,,774.23,-4.657530707929181,Retail Trade,Specialty Stores,
SENEA,2026-04-10,False,,False,,,,,,,,,,,,,,,167.32,,,2.182180996547013,31.0,2026-02-09,32.4,1,0,126.4,2025-11-17,-16.9,1,12,,,,1,3.0,-7.2,12.3,True,True,,167.33,-0.0059762146656372,Consumer Non-Durables,Food: Specialty/Candy,
DOCN,2026-04-10,False,,False,,,,,,,,,,,,,,,75.59,,,2.1812150824705143,42.1,2026-01-05,46.2,2,0,51.69,2023-07-17,-62.5,9,129,,,,4,2.0,-18.0,-17.4,False,False,,94.66,-20.145784914430585,Technology Services,Packaged Software,
AXTI,2026-04-10,False,,False,,,,,,,,,,,,,,,64.18,,,1.8121114953419717,959.1,2025-10-20,1037.9,1,0,5.64,2024-03-18,-80.0,6,83,,,,5,3.0,-40.6,-9.5,True,True,,71.49,-10.225206322562585,Electronic Technology,Electronic Production Equipment,
FSLY,2026-04-10,False,,False,,,,,,,,,,,,,,,23.07,,,1.6543663685912953,26.3,2026-02-09,85.7,1,0,12.42,2025-11-24,-36.6,1,11,,,,2,2.0,-33.9,-32.6,False,False,,34.82,-33.74497415278576,Technology Services,Information Technology Services,
REPX,2026-04-10,False,,False,,,,,,,,,,,,,,,39.54,,,1.4905994912304972,13.1,2026-03-16,13.6,0,0,34.8,2024-11-18,-40.4,5,69,,,,1,3.0,-9.3,4.9,True,True,,40.0,-1.1500000000000066,Energy Minerals,Integrated Oil,
TMP,2026-04-10,False,,,,,,,,,,,,,,,,,84.3,,,1.2452917834362804,10.3,2026-03-23,12.5,1,0,74.93,2022-11-21,-46.9,14,174,,,,0,,,,True,False,,86.37,-2.396665508857254,Finance,Regional Banks,
SATS,2026-04-10,False,,False,,,,,,,,,,,,,,,128.59,,,1.2312597993969332,56.8,2025-12-01,60.8,2,0,79.98,2025-09-29,-17.8,1,9,,,,3,2.0,-9.6,-1.1,False,False,,132.43,-2.899645095522163,Unknown,Unknown,
LITE,2026-04-10,False,,False,,,,,,,,,,,,,,,897.3,,,1.2059923958928571,758.5,2025-07-21,762.8,3,0,104.0,2025-01-20,-56.1,1,26,,,,7,3.0,-12.7,14.0,True,False,,960.0,-6.53125,Producer Manufacturing,Electrical Products,
MU,2026-04-10,False,,False,,,,,,,,,,,,,,,420.59,,,1.1921359118688315,167.9,2025-09-08,193.7,2,0,143.22,2024-06-10,-57.1,5,65,,,,5,8.0,-27.7,-2.3,True,False,,471.14,-10.729294901727728,Electronic Technology,Semiconductors,
SEDG,2026-04-10,False,,False,,,,,,,,,,,,,,,41.76,,,1.1725890081757362,-19.3,2026-03-16,0.4,0,0,41.6,2025-11-03,-32.2,1,19,,,,1,3.0,-23.7,-21.1,False,False,,53.75,-22.306976744186045,Unknown,Unknown,
VIK,2026-04-10,False,,False,,,,,,,,,,,,,,,77.17,,,1.1525665148402593,15.6,2025-11-24,20.4,1,1,64.11,2025-08-25,-12.1,1,13,,,,3,8.0,-17.5,-3.1,True,False,,81.47,-5.278016447772183,Consumer Services,Hotels/Resorts/Cruise lines,
PSX,2026-04-10,False,,False,,,,,,,,,,,,,,,159.25,,,1.1498429814657265,13.4,2026-01-19,13.8,1,0,140.0,2025-09-22,-11.0,1,17,,,,2,3.0,-17.0,-15.5,False,False,,190.61,-16.45244215938304,Energy Minerals,Oil Refining/Marketing,
ROST,2026-04-10,False,,False,,,,,,,,,,,,,,,221.16,,,1.1449649924145933,41.7,2025-10-20,41.9,3,0,155.9,2024-07-08,-22.5,4,67,,,,4,4.0,-5.8,2.2,True,False,,226.64,-2.417931521355454,Retail Trade,Apparel/Footwear Retail,
CF,2026-04-10,False,,False,,,,,,,,,,,,,,,121.32,,,1.1359034145988234,4.8,2026-03-02,18.2,0,0,102.67,2025-06-16,-26.9,2,37,,,,2,3.0,-19.1,-11.2,False,False,,141.96,-14.539306846999168,Process Industries,Chemicals: Agricultural,
TEN,2026-04-10,False,,False,,,,,,,,,,,,,,,39.01,,,1.1308632171943829,37.7,2026-02-09,37.9,0,0,28.28,2024-05-27,-54.0,5,89,,,,2,2.0,-8.2,-4.7,False,False,,41.25,-5.43030303030303,Transportation,Marine Shipping,
REX,2026-04-10,False,,False,,,,,,,,,,,,,,,44.21,,,1.10860432454211,41.3,2025-08-25,46.4,1,1,30.2,2024-05-06,-44.6,5,68,,,,9,3.0,-12.1,-7.4,False,False,,48.66,-9.145088368269615,Process Industries,Chemicals: Specialty,
AMGN,2026-04-10,False,,False,,,,,,,,,,,,,,,351.02,,,1.1053834172144068,8.0,2025-12-15,8.5,3,0,323.47,2024-09-16,-24.7,4,65,,,,4,7.0,-14.1,-10.0,True,False,,391.29,-10.291599580873534,Health Technology,Biotechnology,
INSW,2026-04-10,False,,False,,,,,,,,,,,,,,,73.86,,,1.093778115885999,35.1,2026-01-12,37.5,1,0,53.7,2024-05-20,-53.2,4,86,,,,2,2.0,-5.8,-2.5,False,False,,77.59,-4.807320530996262,Transportation,Marine Shipping,
HCSG,2026-04-10,False,,True,,,,,,,,,,,,,,,19.49,,,1.0924240531470433,19.2,2025-10-13,23.9,5,0,15.73,2025-06-30,-19.5,1,15,,,,4,7.0,-21.0,-10.8,True,False,,22.98,-15.187119234116633,Commercial Services,Miscellaneous Commercial Services,
PL,2026-04-10,False,,False,,,,,,,,,,,,,,,34.67,,,1.0771187715298678,441.7,2025-08-04,445.1,5,2,6.36,2025-01-27,-56.1,2,27,,,,5,2.0,-9.1,-3.8,False,False,,38.21,-9.264590421355669,Unknown,Unknown,
SHEL,2026-04-10,False,,,,,,,,,,,,,,,,,92.21,,,1.076479952610776,18.2,2026-02-09,23.2,0,0,74.86,2025-03-24,-24.8,4,46,,,,1,2.0,-5.5,-2.8,False,False,,94.9,-2.834562697576404,Energy Minerals,Integrated Oil,
VLO,2026-04-10,False,,False,,,,,,,,,,,,,,,238.82,,,1.0680427678650597,66.3,2025-08-18,75.0,4,2,136.43,2025-01-13,-29.5,2,31,,,,7,3.0,-10.1,-6.7,False,False,,258.43,-7.588128313276332,Energy Minerals,Oil Refining/Marketing,
TIGO,2026-04-10,False,,False,,,,,,,,,,,,,,,83.03,,,1.0523862038364111,231.1,2025-03-03,253.3,8,1,23.5,2024-09-16,-14.0,2,24,,,,12,5.0,-7.9,15.8,True,False,,84.44,-1.6698247276172418,Communications,Wireless Telecommunications,
ISSC,2026-04-10,False,,False,,,,,,,,,,,,,,,25.17,,,1.0142812983157348,29.7,2025-12-22,39.8,1,0,18.0,2025-08-04,-54.8,2,20,,,,3,4.0,-37.6,-17.8,True,False,,30.94,-18.648998060762768,Unknown,Unknown,
FIGS,2026-04-10,False,,True,,,,,,,,,,,,,,,14.22,,,1.0106198685607084,80.9,2025-10-13,106.1,3,1,6.9,2024-09-23,-48.3,2,55,,,,3,6.0,-24.7,-18.6,False,False,,17.48,-18.64988558352403,Unknown,Unknown,
FRO,2026-04-10,False,,False,,,,,,,,,,,,,,,34.34,,,1.001217440573393,24.0,2026-01-26,34.5,1,0,25.53,2024-05-20,-53.4,6,88,,,,1,7.0,-21.5,-6.7,False,False,,38.66,-11.174340403517837,Transportation,Marine Shipping,
AZN,2026-04-10,False,,True,,,,,,,,,,,,,,,204.03,,,0.9999876723806206,15.7,2025-11-10,20.1,2,0,169.92,2024-08-26,-29.2,5,63,,,,5,7.0,-13.1,-2.8,False,False,,210.52,-3.0828424852745617,Unknown,Unknown,
WLK,2026-04-10,False,,False,,,,,,,,,,,,,,,118.37,,,0.9944326856725106,24.0,2026-02-02,32.4,1,0,89.41,2025-08-18,-37.9,1,24,,,,4,2.0,-5.6,-1.4,True,False,,124.23,-4.717057071560815,Unknown,Unknown,
TSM,2026-04-10,False,,False,,,,,,,,,,,,,,,370.6,,,0.9939796917987084,63.5,2025-06-23,66.4,4,2,222.76,2025-01-20,-40.5,1,22,,,,7,7.0,-19.4,-4.8,True,False,,389.11,-4.757009585978256,Electronic Technology,Semiconductors,
FCX,2026-04-10,False,,,,,,,,,,,,,,,,,67.8,,,0.9929099193937376,20.6,2026-03-23,27.7,1,0,53.08,2024-05-13,-48.6,8,97,,,,0,,,,True,False,,69.75,-2.7956989247311825,Non-Energy Minerals,Other Metals/Minerals,
ECO,2026-04-10,False,,False,,,,,,,,,,,,,,,49.02,,,0.9924190701898644,24.6,2026-01-26,26.9,1,0,38.63,2025-11-10,-20.2,1,11,,,,2,7.0,-17.1,-6.6,False,False,,57.29,-14.435329027753529,Transportation,Marine Shipping,
MPC,2026-04-10,False,,False,,,,,,,,,,,,,,,222.62,,,0.9866434310588414,0.6,2026-03-02,5.0,0,0,211.96,2024-04-01,-46.8,8,100,,,,1,3.0,-14.2,-11.9,False,False,,255.77,-12.960863275599175,Energy Minerals,Oil Refining/Marketing,
EE,2026-04-10,False,,False,,,,,,,,,,,,,,,34.38,,,0.9854844969230758,3.6,2026-01-12,7.2,0,0,32.06,2025-01-13,-34.2,3,52,,,,2,8.0,-25.2,-19.9,True,False,,43.08,-20.194986072423394,Utilities,Gas Distributors,
EQX,2026-04-10,False,,False,,,,,,,,,,,,,,,15.08,,,0.976817051926822,89.2,2025-08-11,103.0,5,0,7.43,2025-04-14,-24.6,2,17,,,,7,7.0,-38.1,-20.4,True,False,,18.94,-20.38014783526928,Unknown,Unknown,
MSGS,2026-04-10,False,,False,,,,,,,,,,,,,,,331.07,,,0.9713679974837276,39.4,2025-12-08,40.8,3,0,235.19,2024-12-09,-26.3,3,52,,,,3,7.0,-9.3,-1.2,True,False,,345.46,-4.165460545359812,Consumer Services,Movies/Entertainment,
NTR,2026-04-10,False,,False,,,,,,,,,,,,,,,73.75,,,0.9555892229732424,11.9,2026-01-12,19.2,1,0,61.88,2025-06-09,-14.9,2,31,,,,2,5.0,-16.6,-13.0,False,False,,84.75,-12.979351032448385,Unknown,Unknown,
ALM,2026-04-10,False,,False,,,,,,,,,,,,,,,17.88,,,0.9526986763854056,111.3,2025-12-15,131.0,2,0,7.74,2025-06-30,-59.2,2,24,,,,3,5.0,-40.0,-20.7,True,False,,22.55,-20.70953436807096,Non-Energy Minerals,Other Metals/Minerals,
JNJ,2026-04-10,False,,True,,,,,,,,,,,,,,,238.46,,,0.9428431957237688,40.2,2025-08-04,44.2,4,0,165.38,2022-04-04,-18.7,10,174,,,,7,7.0,-6.2,-3.7,False,False,,251.71,-5.2639942791307455,Health Technology,Pharmaceuticals: Major,
TDW,2026-04-10,False,,False,,,,,,,,,,,,,,,86.1,,,0.9180550987623703,37.8,2026-01-26,39.5,1,0,61.74,2025-08-18,-24.4,2,23,,,,1,5.0,-12.6,5.0,True,False,,89.0,-3.2584269662921383,Transportation,Marine Shipping,
LINC,2026-04-10,False,,False,,,,,,,,,,,,,,,40.86,,,0.9004784271635887,56.7,2026-01-12,63.5,1,0,24.99,2025-05-26,-30.8,3,33,,,,4,2.0,-7.5,-3.5,False,False,,42.85,-4.6441073512252125,Unknown,Unknown,
CIEN,2026-04-10,False,,False,,,,,,,,,,,,,,,496.02,,,0.8801437788829833,325.1,2025-09-01,389.0,6,0,101.44,2025-01-20,-51.5,2,32,,,,4,4.0,-23.9,35.6,True,False,,513.49,-3.402208416911723,Electronic Technology,Telecommunications Equipment,
MNST,2026-04-10,False,,False,,,,,,,,,,,,,,,75.72,,,0.8737471657459206,15.9,2025-09-22,17.5,3,0,64.45,2024-03-11,-32.8,6,80,,,,6,7.0,-18.9,-13.3,True,False,,87.38,-13.344014648661018,Consumer Non-Durables,Beverages: Non-Alcoholic,
OII,2026-04-10,False,,False,,,,,,,,,,,,,,,36.2,,,0.8683805764035999,12.5,2026-02-02,19.0,1,0,30.41,2024-07-22,-49.2,5,80,,,,2,3.0,-10.3,-3.4,True,False,,39.0,-7.179487179487176,Producer Manufacturing,Industrial Machinery,
CHRW,2026-04-10,False,,False,,,,,,,,,,,,,,,163.49,,,0.8632304511831775,45.4,2025-07-28,46.0,2,1,111.97,2024-12-09,-25.8,4,33,,,,6,10.0,-26.5,-19.3,False,False,,202.65,-19.323957562299533,Unknown,Unknown,
NFG,2026-04-10,False,,False,,,,,,,,,,,,,,,93.95,,,0.862749966015002,-0.8,2026-03-23,1.6,0,0,92.45,2025-09-22,-17.5,2,26,,,,1,3.0,-3.2,-1.1,False,False,,96.71,-2.8538930824113184,Unknown,Unknown,
USFD,2026-04-10,False,,True,,,,,,,,,,,,,,,91.42,,,0.8601968370852111,1.2,2026-02-02,7.6,0,0,85.0,2025-07-28,-17.8,3,27,,,,1,9.0,-15.2,-10.5,True,False,,102.13,-10.486634681288551,Distribution Services,Food Distributors,
CAH,2026-04-10,False,,False,,,,,,,,,,,,,,,215.52,,,0.8551689905537345,13.5,2025-10-27,29.6,3,1,166.29,2025-06-23,-17.8,1,18,,,,4,7.0,-11.4,-6.1,True,False,,233.04,-7.51802265705458,Distribution Services,Medical Distributors,
