code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
NVDA,2025-11-14,False,,False,,,,,,,,,,,,,,,190.17,,,1.1921754241549385,20.6,2025-06-23,27.0,2,1,149.73,2024-11-04,-42.2,2,33,,,,3,3.0,-15.7,-10.4,False,False,,212.19,-10.377491870493428,Electronic Technology,Semiconductors
VRT,2025-11-14,False,,False,,,,,,,,,,,,,,,170.97,,,1.189346568870957,6.7,2025-09-29,9.8,1,0,155.68,2025-01-20,-65.6,2,36,,,,1,3.0,-21.1,-15.5,False,False,,202.45,-15.549518399604834,Electronic Technology,Electronic Production Equipment
JPM,2025-11-14,False,,False,,,,,,,,,,,,,,,303.61,,,1.1883312031826383,6.8,2025-06-23,10.5,3,0,274.85,2025-02-10,-27.2,1,19,,,,4,8.0,-8.1,-4.0,False,False,,322.25,-5.784328937160588,Finance,Major Banks
WDC,2025-11-14,False,,False,,,,,,,,,,,,,,,157.83,,,1.1814228602493917,149.7,2025-06-23,160.6,0,0,60.57,2024-07-08,-52.6,3,50,,,,3,2.0,-10.4,-5.8,False,False,,178.45,-11.555057439058547,Electronic Technology,Computer Peripherals
AMD,2025-11-14,False,,False,,,,,,,,,,,,,,,246.81,,,1.1813398477479389,5.9,2025-10-13,8.6,0,0,227.3,2024-03-04,-66.4,4,84,,,,1,3.0,-15.9,-7.6,True,False,,267.08,-7.589486296240821,Electronic Technology,Semiconductors
SHOP,2025-11-14,False,,False,,,,,,,,,,,,,,,146.04,,,1.174844752681156,-2.4,2025-08-04,13.6,2,0,128.57,2025-02-10,-45.7,1,25,,,,4,3.0,-22.6,-19.8,False,False,,182.19,-19.84192326691916,Unknown,Unknown
WFC,2025-11-14,False,,False,,,,,,,,,,,,,,,85.05,,,1.1651320218155004,2.7,2025-10-13,6.6,0,0,79.77,2024-11-25,-28.0,3,46,,,,1,3.0,-4.5,-2.1,False,False,,88.64,-4.050090252707584,Finance,Major Banks
TPR,2025-11-14,False,,False,,,,,,,,,,,,,,,101.41,,,1.1637498266512336,12.9,2025-06-30,16.6,1,0,86.97,2025-02-10,-33.4,1,20,,,,5,5.0,-21.6,-14.5,False,False,,118.56,-14.465249662618085,Unknown,Unknown
OPEN,2025-11-14,False,,True,,,,,,,,,,,,,,,8.12,,,1.1411738939350586,22.1,2025-09-01,27.1,1,0,6.39,2022-08-08,-92.0,10,160,,,,1,9.0,-51.8,-25.3,True,False,,10.87,-25.29898804047839,Unknown,Unknown
IREN,2025-11-14,False,,False,,,,,,,,,,,,,,,46.37,,,1.1378042270487323,151.3,2025-08-04,191.3,2,0,15.92,2024-12-02,-67.8,2,35,,,,2,4.0,-30.1,-27.2,False,False,,76.87,-39.677377390399386,Unknown,Unknown
IBKR,2025-11-14,False,,False,,,,,,,,,,,,,,,66.03,,,1.133255135451201,3.2,2025-07-14,12.1,2,1,58.89,2025-02-10,-44.4,1,22,,,,4,2.0,-12.1,-9.9,False,False,,73.35,-9.97955010224948,Finance,Investment Banks/Brokers
VTR,2025-11-14,False,,False,,,,,,,,,,,,,,,78.0,,,1.1241811285242524,10.5,2025-10-13,15.1,1,0,67.77,2025-02-24,-12.5,1,33,,,,1,3.0,-1.5,10.1,True,False,,78.09,-0.11525163273147232,Finance,Real Estate Investment Trusts
MMM,2025-11-14,False,,False,,,,,,,,,,,,,,,167.58,,,1.1110760675511582,-0.1,2025-10-20,9.3,0,0,153.37,2025-02-24,-21.6,4,34,,,,1,4.0,-7.8,-2.6,True,False,,172.11,-2.6320376503399023,Producer Manufacturing,Industrial Conglomerates
ORCL,2025-11-14,False,,False,,,,,,,,,,,,,,,222.85,,,1.1024847807988258,3.9,2025-06-09,14.8,0,0,194.11,2024-11-18,-39.2,2,29,,,,5,9.0,-34.0,-30.2,False,False,,345.12,-35.42825683820121,Unknown,Unknown
CAH,2025-11-14,False,,,,,,,,,,,,,,,,,205.37,,,1.0911188490484656,7.7,2025-10-27,22.9,0,0,167.11,2025-06-23,-17.8,1,18,,,,0,,,,True,False,,208.32,-1.416090629800304,Distribution Services,Medical Distributors
SANM,2025-11-14,False,,True,,,,,,,,,,,,,,,160.37,,,1.0801027525111642,63.5,2025-06-23,77.6,3,1,90.32,2024-11-04,-29.5,2,33,,,,3,2.0,-17.2,-10.1,False,False,,178.39,-10.101463086495865,Electronic Technology,Electronic Production Equipment
UI,2025-11-14,False,,False,,,,,,,,,,,,,,,558.56,,,1.07951343964758,9.6,2025-08-18,28.1,1,0,436.09,2025-01-20,-41.7,2,30,,,,3,3.0,-32.3,-29.9,False,False,,803.6,-30.492782478845204,Unknown,Unknown
CHRW,2025-11-14,False,,False,,,,,,,,,,,,,,,152.8,,,1.0736783912489147,34.9,2025-07-28,35.5,1,1,112.8,2024-12-09,-25.8,4,33,,,,3,3.0,-7.4,-3.7,True,False,,158.7,-3.7177063642091834,Unknown,Unknown
STX,2025-11-14,False,,False,,,,,,,,,,,,,,,258.21,,,1.0670291023032608,120.8,2025-05-26,129.3,2,0,112.59,2024-10-14,-44.3,2,32,,,,5,2.0,-11.7,-9.2,False,False,,297.88,-13.3174432657446,Electronic Technology,Computer Peripherals
HWM,2025-11-14,False,,,,,,,,,,,,,,,,,203.29,,,1.0669924453891382,2.5,2025-10-20,6.2,0,0,191.37,2025-07-14,-11.5,1,14,,,,1,2.0,-6.4,-3.4,False,False,,211.83,-4.031534721238739,Electronic Technology,Aerospace & Defense
UBS,2025-11-14,False,,False,,,,,,,,,,,,,,,38.92,,,1.0659365170878274,11.6,2025-06-30,12.1,0,0,34.71,2025-01-27,-28.2,1,22,,,,3,9.0,-12.2,-8.2,True,False,,42.56,-8.552631578947366,Finance,Investment Managers
WELL,2025-11-14,False,,False,,,,,,,,,,,,,,,193.82,,,1.0609595938961889,38.3,2025-02-03,40.1,4,1,138.32,2024-11-25,-12.5,1,10,,,,8,3.0,-8.2,7.9,True,False,,194.83,-0.5184006569830202,Finance,Real Estate Investment Trusts
PAC,2025-11-14,False,,False,,,,,,,,,,,,,,,221.22,,,1.0544270505335005,11.8,2025-04-21,12.3,3,0,196.97,2024-12-02,-17.5,2,20,,,,4,10.0,-20.2,-14.7,True,False,,259.33,-14.695561639609755,Unknown,Unknown
AAPL,2025-11-14,False,,False,,,,,,,,,,,,,,,272.41,,,1.048673573638836,3.7,2025-10-20,5.2,0,0,258.93,2024-12-23,-34.9,3,43,,,,1,3.0,-4.0,-1.7,True,False,,277.05,-1.6747879444143576,Electronic Technology,Telecommunications Equipment
BKR,2025-11-14,False,,False,,,,,,,,,,,,,,,48.73,,,1.0468121657387377,3.5,2025-10-20,4.8,0,0,46.48,2024-11-18,-28.9,4,48,,,,1,3.0,-6.8,-0.4,True,False,,50.69,-3.8666403629907253,Industrial Services,Contract Drilling
W,2025-11-14,False,,,,,,,,,,,,,,,,,101.94,,,1.0435479280121551,-1.5,2025-10-27,12.4,0,0,90.71,2023-07-31,-77.5,9,117,,,,1,2.0,-6.5,-5.4,False,False,,114.92,-11.294813783501567,Retail Trade,Specialty Stores
CRDO,2025-11-14,False,,False,,,,,,,,,,,,,,,145.52,,,1.040193551160851,55.7,2025-06-23,67.9,2,0,86.69,2025-01-20,-66.4,1,22,,,,4,3.0,-31.8,-24.8,False,False,,193.5,-24.795865633074932,Technology Services,Information Technology Services
LKNCY,2025-11-14,False,,False,,,,,,,,,,,,,,,37.8,,,1.034804811839407,-1.8,2025-06-30,5.1,1,0,35.95,2023-10-02,-51.9,7,91,,,,4,7.0,-14.1,-7.8,False,False,,43.64,-13.382218148487635,Unknown,Unknown
U,2025-11-14,False,,False,,,,,,,,,,,,,,,36.72,,,1.026797497062172,-0.1,2025-07-14,18.9,1,0,30.88,2025-02-17,-50.4,1,21,,,,3,9.0,-27.5,-21.8,False,False,,46.94,-21.77247550063911,Technology Services,Packaged Software
OUST,2025-11-14,False,,False,,,,,,,,,,,,,,,22.05,,,0.9892867370248956,2.4,2025-06-16,14.8,1,0,19.2,2023-01-30,-83.3,8,124,,,,4,4.0,-41.5,-39.2,False,False,,41.65,-47.05882352941176,Electronic Technology,Semiconductors
C,2025-11-14,False,,True,,,,,,,,,,,,,,,100.3,,,0.987802085507452,20.4,2025-06-23,20.9,3,0,82.95,2025-02-10,-34.4,1,19,,,,4,8.0,-11.3,-4.4,False,False,,104.96,-4.439786585365846,Finance,Major Banks
GOOG,2025-11-14,False,,False,,,,,,,,,,,,,,,276.98,,,0.9813778171335854,34.1,2025-08-18,34.2,0,0,206.41,2025-01-27,-31.0,1,29,,,,2,3.0,-7.0,-5.1,False,False,,292.36,-5.260637570119031,Technology Services,Internet Software/Services
TSM,2025-11-14,False,,False,,,,,,,,,,,,,,,284.82,,,0.9807036362664304,25.0,2025-06-23,27.2,1,1,223.99,2025-01-20,-40.5,1,22,,,,5,3.0,-11.3,-7.5,False,False,,311.37,-8.526833028230085,Electronic Technology,Semiconductors
CAT,2025-11-14,False,,False,,,,,,,,,,,,,,,554.03,,,0.9805396861233128,34.8,2025-07-14,37.3,1,0,403.5,2025-01-20,-34.5,1,25,,,,6,3.0,-9.3,-7.1,False,False,,596.21,-7.074688448700972,Producer Manufacturing,Trucks/Construction/Farm Machinery
