eps_mode,variant,signal_wide,actionable_gate,eps_gate,industry_cover,core_quality_gate,proximity_reorder,pullback_dry_hard_filter,geometry_caution_hard_filter,relaxed_fill,rule_count,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date,imax_selected,imax_pick_order
no_eps,grid_sig_noeps_ind_prox_nogeom_relaxed,True,False,none,True,True,True,False,True,True,5,40,34,101,17.977263999999998,8.067950374999999,30.336332000000002,-12.411083999999999,111.86084266666667,12.0305535,-40.091463,0.1188118811881188,0.15841584158415842,0.16831683168316833,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,15.079061799999998,-7.1424176,125.1870222,backtrader,10000.0,8.0,101,99,60,14346.106000000003,43.46106000000003,-16.97071922138511,117,7,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_noind_def_nogeom_relaxed,False,True,none,False,True,False,False,True,True,4,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.09523809523809523,0.08292682926829269,0.03130434782608696,12.2089833,-4.8678289999999995,125.1870222,backtrader,10000.0,8.0,106,102,61,14317.708800000004,43.17708800000004,-19.920964222031333,117,7,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_noind_def_nogeom_relaxed,True,False,none,False,True,False,False,True,True,3,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.09523809523809523,0.08292682926829269,0.03130434782608696,12.2089833,-4.8678289999999995,125.1870222,backtrader,10000.0,8.0,106,102,61,14317.708800000004,43.17708800000004,-19.920964222031333,117,7,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_noind_def_clean_strict,False,True,none,False,True,False,True,True,False,4,36,28,86,15.1288965,7.640847875,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.09302325581395349,0.11627906976744186,0.12790697674418605,0.03968253968253968,0.03902439024390244,0.04878048780487805,0.047619047619047616,0.04878048780487805,0.019130434782608695,7.749535,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,86,84,50,14230.805599999996,42.30805599999996,-17.00303520498655,83,2,36,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_noind_def_clean_strict,True,False,none,False,True,False,True,True,False,3,36,28,86,15.1288965,7.640847875,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.09302325581395349,0.11627906976744186,0.12790697674418605,0.03968253968253968,0.03902439024390244,0.04878048780487805,0.047619047619047616,0.04878048780487805,0.019130434782608695,7.749535,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,86,84,50,14230.805599999996,42.30805599999996,-17.00303520498655,83,2,36,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_noind_prox_nogeom_strict,False,True,none,False,True,True,False,True,False,4,40,32,100,14.58025325,7.3309455,27.794369625,-12.411083999999999,111.86084266666667,9.7167335,-40.091463,0.12,0.15,0.17,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,9.3850995,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,100,97,60,14092.2396,40.922396000000006,-19.799106945488308,117,7,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_noind_prox_nogeom_strict,True,False,none,False,True,True,False,True,False,3,40,32,100,14.58025325,7.3309455,27.794369625,-12.411083999999999,111.86084266666667,9.7167335,-40.091463,0.12,0.15,0.17,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,9.3850995,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,100,97,60,14092.2396,40.922396000000006,-19.799106945488308,117,7,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_noind_prox_nodry_strict,False,True,none,False,True,True,True,False,False,4,37,30,89,16.7422235,7.749535,22.841494291666667,-12.411083999999999,193.529095,11.304178,-40.091463,0.11235955056179775,0.1348314606741573,0.1348314606741573,0.047619047619047616,0.04878048780487805,0.05853658536585366,0.05555555555555555,0.05853658536585366,0.020869565217391306,14.690216999999999,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,89,86,53,13885.133199999997,38.85133199999997,-17.009784364016344,94,3,37,2025-10-24,2026-08-21,True,3.0
no_eps,grid_sig_noeps_noind_prox_nodry_strict,True,False,none,False,True,True,True,False,False,3,37,30,89,16.7422235,7.749535,22.841494291666667,-12.411083999999999,193.529095,11.304178,-40.091463,0.11235955056179775,0.1348314606741573,0.1348314606741573,0.047619047619047616,0.04878048780487805,0.05853658536585366,0.05555555555555555,0.05853658536585366,0.020869565217391306,14.690216999999999,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,89,86,53,13885.133199999997,38.85133199999997,-17.009784364016344,94,3,37,2025-10-24,2026-08-21,True,3.0
no_eps,grid_act_noeps_ind_prox_nogeom_strict,False,True,none,True,True,True,False,True,False,5,40,32,96,16.7422235,7.985445,29.573808666666668,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.125,0.15625,0.17708333333333334,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,12.2089833,-7.1424176,125.1870222,backtrader,10000.0,8.0,96,94,58,13862.270000000004,38.62270000000003,-16.868050939312273,113,7,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_ind_prox_nogeom_strict,True,False,none,True,True,True,False,True,False,4,40,32,96,16.7422235,7.985445,29.573808666666668,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.125,0.15625,0.17708333333333334,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,12.2089833,-7.1424176,125.1870222,backtrader,10000.0,8.0,96,94,58,13862.270000000004,38.62270000000003,-16.868050939312273,113,7,40,2025-10-24,2026-08-21,False,
