eps_mode,variant,signal_wide,actionable_gate,eps_gate,industry_cover,core_quality_gate,proximity_reorder,pullback_dry_hard_filter,geometry_caution_hard_filter,relaxed_fill,rule_count,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date,imax_selected,imax_pick_order,rebalance_coverage_ratio,pick_coverage_ratio,final_value_delta,total_return_delta,max_drawdown_delta,stop_events_delta,pareto_frontier,grid_status
no_eps,grid_act_noeps_ind_prox_clean_relaxed,False,True,none,True,True,True,True,True,True,7,40,34,101,17.977263999999998,7.828171666666666,30.336332,-12.411084,111.86084266666668,12.0305535,-40.091463,0.1188118811881188,0.1584158415841584,0.1782178217821782,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0873015873015873,0.0780487804878048,0.0313043478260869,15.174445166666665,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,99,60,16748.453200000004,67.48453200000004,-16.97071922138511,115,6,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,3394.1612,33.941612,2.950245,-1.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_ind_def_nogeom_strict,False,True,none,True,True,False,False,True,False,4,40,32,96,15.1288965,7.09466575,29.573808666666668,-12.411084,146.091373,9.7167335,-40.091463,0.1145833333333333,0.1666666666666666,0.1875,0.0476190476190476,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0780487804878048,0.0313043478260869,10.151574875,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,96,94,58,16461.804000000004,64.61804000000004,-17.0429095328972,113,5,40,2025-10-24,2026-08-21,False,,1.0,0.9056603773584906,3107.512,31.07512,2.878055,-2.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_ind_def_clean_relaxed,False,True,none,True,True,False,True,True,True,6,40,34,101,16.7422235,7.828171666666666,30.336332,-12.411084,146.091373,10.9246485,-40.091463,0.1089108910891089,0.1584158415841584,0.1782178217821782,0.0476190476190476,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0780487804878048,0.0313043478260869,14.5784603,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,99,60,16165.226000000002,61.65226000000001,-16.990857121873383,109,5,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,2810.934,28.10934,2.930107,-2.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_noind_def_clean_relaxed,False,True,none,False,True,False,True,True,True,5,40,34,106,15.1288965,7.749535,28.726487875,-12.411084,146.091373,10.9246485,-40.091463,0.1037735849056603,0.1509433962264151,0.160377358490566,0.0476190476190476,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0780487804878048,0.0295652173913043,12.2089833,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,102,60,15664.591200000004,56.645912000000045,-19.920964222031333,113,6,40,2025-10-24,2026-08-21,False,,1.0,1.0,2310.2992,23.102992,0.0,-1.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,False,True,none,True,True,False,False,True,True,5,40,34,101,16.7422235,7.828171666666666,30.336332,-12.411084,146.091373,10.9246485,-40.091463,0.1089108910891089,0.1683168316831683,0.1782178217821782,0.0476190476190476,0.0536585365853658,0.0634146341463414,0.0952380952380952,0.0829268292682926,0.0313043478260869,14.5784603,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,99,60,15130.306000000004,51.303060000000045,-16.990857121873383,113,5,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,1776.014,17.76014,2.930107,-2.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_noind_def_nogeom_relaxed,False,True,none,False,True,False,False,True,True,4,40,34,106,15.1288965,7.749535,28.726487875,-12.411084,146.091373,10.9246485,-40.091463,0.1037735849056603,0.160377358490566,0.1698113207547169,0.0476190476190476,0.0536585365853658,0.0634146341463414,0.0952380952380952,0.0829268292682926,0.0313043478260869,12.2089833,-4.8678289999999995,125.1870222,backtrader,10000.0,8.0,106,102,61,14317.708800000004,43.17708800000004,-19.920964222031333,117,7,40,2025-10-24,2026-08-21,False,,1.0,1.0,963.4168,9.634168,0.0,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_sig_noeps_noind_prox_nogeom_strict,True,False,none,False,True,True,False,True,False,3,40,32,100,14.58025325,7.3309455,27.794369625,-12.411084,111.86084266666668,9.7167335,-40.091463,0.12,0.15,0.17,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0793650793650793,0.073170731707317,0.0295652173913043,9.3850995,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,100,97,60,14092.2396,40.922396000000006,-19.799106945488308,117,7,40,2025-10-24,2026-08-21,False,,1.0,0.9433962264150944,737.9476,7.379476,0.121857,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_noind_prox_nogeom_strict,False,True,none,False,True,True,False,True,False,4,40,32,100,14.58025325,7.3309455,27.794369625,-12.411084,111.86084266666668,9.7167335,-40.091463,0.12,0.15,0.17,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0793650793650793,0.073170731707317,0.0295652173913043,9.3850995,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,100,97,60,14092.2396,40.922396000000006,-19.799106945488308,117,7,40,2025-10-24,2026-08-21,False,,1.0,0.9433962264150944,737.9476,7.379476,0.121857,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_ind_prox_nogeom_strict,False,True,none,True,True,True,False,True,False,5,40,32,96,16.7422235,7.985445,29.573808666666668,-12.411084,111.86084266666668,10.9246485,-40.091463,0.125,0.15625,0.1770833333333333,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0793650793650793,0.073170731707317,0.0295652173913043,12.2089833,-7.1424176,125.1870222,backtrader,10000.0,8.0,96,94,58,13862.270000000004,38.62270000000003,-16.868050939312273,113,7,40,2025-10-24,2026-08-21,False,,1.0,0.9056603773584906,507.978,5.07978,3.052913,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_noind_def_nogeom_strict,False,True,none,False,True,False,False,True,False,3,40,32,100,14.58025325,7.640847875,27.794369625,-12.411084,146.091373,9.7167335,-40.091463,0.11,0.16,0.18,0.0476190476190476,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0780487804878048,0.0313043478260869,8.284235500000001,-4.8678289999999995,125.1870222,backtrader,10000.0,8.0,100,96,59,13843.076800000004,38.43076800000003,-19.78585385681475,113,7,40,2025-10-24,2026-08-21,False,,1.0,0.9433962264150944,488.7848,4.887848,0.13511,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_ind_def_keep_strict,False,True,none,True,True,False,False,False,False,3,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411084,146.091373,10.710322,-40.091463,0.1089108910891089,0.1683168316831683,0.1782178217821782,0.0396825396825396,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.563289966666666,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,97,61,13651.948000000008,36.51948000000007,-16.990857121873383,118,7,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,297.656,2.97656,2.930107,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_sig_noeps_ind_def_keep_relaxed,True,False,none,True,True,False,False,False,True,3,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411084,146.091373,10.710322,-40.091463,0.1089108910891089,0.1683168316831683,0.1782178217821782,0.0396825396825396,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.563289966666666,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,97,61,13651.948000000008,36.51948000000007,-16.990857121873383,118,7,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,297.656,2.97656,2.930107,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_ind_def_keep_relaxed,False,True,none,True,True,False,False,False,True,4,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411084,146.091373,10.710322,-40.091463,0.1089108910891089,0.1683168316831683,0.1782178217821782,0.0396825396825396,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.563289966666666,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,97,61,13651.948000000008,36.51948000000007,-16.990857121873383,118,7,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,297.656,2.97656,2.930107,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_sig_noeps_ind_def_nodry_relaxed,True,False,none,True,True,False,True,False,True,4,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411084,146.091373,10.710322,-40.091463,0.1089108910891089,0.1683168316831683,0.1782178217821782,0.0396825396825396,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.677951999999998,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,97,61,13651.948000000008,36.51948000000007,-16.990857121873383,118,7,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,297.656,2.97656,2.930107,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_act_noeps_ind_def_nodry_relaxed,False,True,none,True,True,False,True,False,True,5,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411084,146.091373,10.710322,-40.091463,0.1089108910891089,0.1683168316831683,0.1782178217821782,0.0396825396825396,0.0536585365853658,0.0634146341463414,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.677951999999998,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,97,61,13651.948000000008,36.51948000000007,-16.990857121873383,118,7,40,2025-10-24,2026-08-21,False,,1.0,0.9528301886792453,297.656,2.97656,2.930107,0.0,False,portfolio_only_quality_tradeoff
no_eps,grid_sig_noeps_ind_def_nodry_strict,True,False,none,True,True,False,True,False,False,3,37,30,87,17.977263999999998,7.828171666666666,22.841494291666667,-12.411084,193.529095,11.304178,-40.091463,0.0919540229885057,0.1379310344827586,0.1379310344827586,0.0317460317460317,0.0390243902439024,0.048780487804878,0.0555555555555555,0.0585365853658536,0.0208695652173913,14.690217,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,87,84,52,13199.216799999997,31.992167999999953,-10.849521440755217,95,3,37,2025-10-24,2026-08-21,False,,0.925,0.8207547169811321,-155.0752,-1.550752,9.071443,-4.0,True,reject
no_eps,grid_sig_noeps_noind_def_nodry_strict,True,False,none,False,True,False,True,False,False,2,37,30,89,16.7422235,7.423473625,22.364950749999995,-12.411084,193.529095,11.304178,-40.091463,0.0898876404494382,0.1348314606741573,0.1348314606741573,0.0317460317460317,0.0390243902439024,0.048780487804878,0.0555555555555555,0.0585365853658536,0.0208695652173913,9.951263,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,89,85,53,12362.709599999996,23.62709599999997,-17.0035768816698,100,3,37,2025-10-24,2026-08-21,False,,0.925,0.839622641509434,-991.5824,-9.915824,2.917387,-4.0,True,reject
no_eps,grid_act_noeps_ind_def_nodry_strict,False,True,none,True,True,False,True,False,False,4,37,30,87,17.977263999999998,7.828171666666666,22.841494291666667,-12.411084,193.529095,11.304178,-40.091463,0.0919540229885057,0.1379310344827586,0.1379310344827586,0.0317460317460317,0.0390243902439024,0.048780487804878,0.0555555555555555,0.0585365853658536,0.0208695652173913,14.690217,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,87,84,52,13199.216799999997,31.992167999999953,-10.849521440755217,95,3,37,2025-10-24,2026-08-21,False,,0.925,0.8207547169811321,-155.0752,-1.550752,9.071443,-4.0,False,reject
no_eps,grid_act_noeps_noind_def_nodry_strict,False,True,none,False,True,False,True,False,False,3,37,30,89,16.7422235,7.423473625,22.364950749999995,-12.411084,193.529095,11.304178,-40.091463,0.0898876404494382,0.1348314606741573,0.1348314606741573,0.0317460317460317,0.0390243902439024,0.048780487804878,0.0555555555555555,0.0585365853658536,0.0208695652173913,9.951263,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,89,85,53,12362.709599999996,23.62709599999997,-17.0035768816698,100,3,37,2025-10-24,2026-08-21,False,,0.925,0.839622641509434,-991.5824,-9.915824,2.917387,-4.0,False,reject
no_eps,grid_sig_noeps_noind_prox_clean_relaxed,True,False,none,False,True,True,True,True,True,5,40,34,106,15.1288965,7.749535,28.726487875,-12.411084,111.86084266666668,10.9246485,-40.091463,0.1132075471698113,0.1509433962264151,0.160377358490566,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0873015873015873,0.0780487804878048,0.0295652173913043,14.5784603,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,103,61,15725.05520000001,57.25055200000008,-19.92545397677269,117,6,40,2025-10-24,2026-08-21,False,,1.0,1.0,2370.7632,23.707632,-0.00449,-1.0,True,return_only_audit
no_eps,grid_sig_noeps_noind_prox_keep_strict,True,False,none,False,True,True,False,False,False,2,40,35,106,15.567576,7.749535,24.33060641666667,-12.411084,111.86084266666668,10.710322,-40.091463,0.1226415094339622,0.160377358490566,0.1698113207547169,0.0555555555555555,0.0634146341463414,0.073170731707317,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0,1.0,1.0,2315.9004,23.159004,-0.00449,-1.0,True,return_only_audit
no_eps,grid_act_noeps_noind_prox_clean_relaxed,False,True,none,False,True,True,True,True,True,6,40,34,106,15.1288965,7.749535,28.726487875,-12.411084,111.86084266666668,10.9246485,-40.091463,0.1132075471698113,0.1509433962264151,0.160377358490566,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0873015873015873,0.0780487804878048,0.0295652173913043,14.5784603,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,103,61,15725.05520000001,57.25055200000008,-19.92545397677269,117,6,40,2025-10-24,2026-08-21,False,,1.0,1.0,2370.7632,23.707632,-0.00449,-1.0,False,return_only_audit
no_eps,grid_act_noeps_noind_prox_keep_strict,False,True,none,False,True,True,False,False,False,3,40,35,106,15.567576,7.749535,24.33060641666667,-12.411084,111.86084266666668,10.710322,-40.091463,0.1226415094339622,0.160377358490566,0.1698113207547169,0.0555555555555555,0.0634146341463414,0.073170731707317,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0,1.0,1.0,2315.9004,23.159004,-0.00449,-1.0,False,return_only_audit
no_eps,grid_sig_noeps_noind_prox_keep_relaxed,True,False,none,False,True,True,False,False,True,3,40,35,106,15.567576,7.749535,24.33060641666667,-12.411084,111.86084266666668,10.710322,-40.091463,0.1226415094339622,0.160377358490566,0.1698113207547169,0.0555555555555555,0.0634146341463414,0.073170731707317,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0,1.0,1.0,2315.9004,23.159004,-0.00449,-1.0,False,return_only_audit
no_eps,grid_act_noeps_noind_prox_keep_relaxed,False,True,none,False,True,True,False,False,True,4,40,35,106,15.567576,7.749535,24.33060641666667,-12.411084,111.86084266666668,10.710322,-40.091463,0.1226415094339622,0.160377358490566,0.1698113207547169,0.0555555555555555,0.0634146341463414,0.073170731707317,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0,1.0,1.0,2315.9004,23.159004,-0.00449,-1.0,False,return_only_audit
no_eps,grid_sig_noeps_noind_prox_nodry_relaxed,True,False,none,False,True,True,True,False,True,4,40,35,106,15.567576,7.749535,24.33060641666667,-12.411084,111.86084266666668,10.710322,-40.091463,0.1226415094339622,0.160377358490566,0.1698113207547169,0.0555555555555555,0.0634146341463414,0.073170731707317,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.455168166666668,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0,1.0,1.0,2315.9004,23.159004,-0.00449,-1.0,False,return_only_audit
no_eps,grid_act_noeps_noind_prox_nodry_relaxed,False,True,none,False,True,True,True,False,True,5,40,35,106,15.567576,7.749535,24.33060641666667,-12.411084,111.86084266666668,10.710322,-40.091463,0.1226415094339622,0.160377358490566,0.1698113207547169,0.0555555555555555,0.0634146341463414,0.073170731707317,0.0873015873015873,0.0829268292682926,0.0313043478260869,15.455168166666668,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0,1.0,1.0,2315.9004,23.159004,-0.00449,-1.0,False,return_only_audit
no_eps,grid_sig_noeps_noind_prox_nogeom_relaxed,True,False,none,False,True,True,False,True,True,4,40,34,106,15.1288965,7.749535,28.726487875,-12.411084,111.86084266666668,10.9246485,-40.091463,0.1132075471698113,0.1509433962264151,0.160377358490566,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0873015873015873,0.0780487804878048,0.0295652173913043,14.5784603,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,106,103,62,14877.371600000006,48.773716000000064,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,False,,1.0,1.0,1523.0796,15.230796,-0.00449,-1.0,False,return_only_audit
no_eps,grid_act_noeps_noind_prox_nogeom_relaxed,False,True,none,False,True,True,False,True,True,5,40,34,106,15.1288965,7.749535,28.726487875,-12.411084,111.86084266666668,10.9246485,-40.091463,0.1132075471698113,0.1509433962264151,0.160377358490566,0.0555555555555555,0.0585365853658536,0.0682926829268292,0.0873015873015873,0.0780487804878048,0.0295652173913043,14.5784603,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,106,103,62,14877.371600000006,48.773716000000064,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,False,,1.0,1.0,1523.0796,15.230796,-0.00449,-1.0,False,return_only_audit
with_eps,skill_industry_eps_known,False,True,known,True,False,False,False,False,False,3,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.099009900990099,0.1485148514851485,0.1485148514851485,0.0396825396825396,0.048780487804878,0.0536585365853658,0.0873015873015873,0.073170731707317,0.0260869565217391,15.079061799999998,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,98,61,15470.502799999998,54.70502799999999,-16.901371762076632,116,5,40,2025-10-24,2026-08-21,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,True,baseline
with_eps,grid_sig_epsknown_ind_def_keep_strict,True,False,known,True,True,False,False,False,False,3,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.099009900990099,0.1485148514851485,0.1485148514851485,0.0396825396825396,0.048780487804878,0.0536585365853658,0.0873015873015873,0.073170731707317,0.0260869565217391,15.079061799999998,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,98,61,15470.502799999998,54.70502799999999,-16.901371762076632,116,5,40,2025-10-24,2026-08-21,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,True,direct_replacement_candidate
with_eps,grid_act_epsknown_ind_def_keep_strict,False,True,known,True,True,False,False,False,False,4,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.099009900990099,0.1485148514851485,0.1485148514851485,0.0396825396825396,0.048780487804878,0.0536585365853658,0.0873015873015873,0.073170731707317,0.0260869565217391,15.079061799999998,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,98,61,15470.502799999998,54.70502799999999,-16.901371762076632,116,5,40,2025-10-24,2026-08-21,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,False,direct_replacement_candidate
with_eps,grid_sig_epsknown_ind_def_keep_relaxed,True,False,known,True,True,False,False,False,True,4,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.099009900990099,0.1485148514851485,0.1485148514851485,0.0396825396825396,0.048780487804878,0.0536585365853658,0.0873015873015873,0.073170731707317,0.0260869565217391,15.079061799999998,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,98,61,15470.502799999998,54.70502799999999,-16.901371762076632,116,5,40,2025-10-24,2026-08-21,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,False,direct_replacement_candidate
with_eps,grid_act_epsknown_ind_def_keep_relaxed,False,True,known,True,True,False,False,False,True,5,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.099009900990099,0.1485148514851485,0.1485148514851485,0.0396825396825396,0.048780487804878,0.0536585365853658,0.0873015873015873,0.073170731707317,0.0260869565217391,15.079061799999998,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,98,61,15470.502799999998,54.70502799999999,-16.901371762076632,116,5,40,2025-10-24,2026-08-21,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,False,direct_replacement_candidate
with_eps,grid_sig_epspass_noind_prox_nogeom_strict,True,False,pass25,False,True,True,False,True,False,4,37,28,85,14.500299666666669,9.345645,27.794369625,-6.6438049999999995,108.101504,8.673156,-13.74671,0.1176470588235294,0.1529411764705882,0.1647058823529411,0.0476190476190476,0.048780487804878,0.048780487804878,0.0714285714285714,0.0634146341463414,0.0243478260869565,11.398229833333334,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,85,79,53,21541.848399999995,115.41848399999996,-5.4482743489318475,108,1,37,2025-10-24,2026-08-21,False,,0.925,0.8415841584158416,6071.3456,60.713456,11.453097,-4.0,True,high_return_low_coverage
with_eps,grid_sig_epspass_noind_prox_nogeom_relaxed,True,False,pass25,False,True,True,False,True,True,5,38,29,90,14.638454666666666,9.482204,27.3283105,-6.6438049999999995,108.101504,8.818936,-13.74671,0.1111111111111111,0.1444444444444444,0.1555555555555555,0.0476190476190476,0.048780487804878,0.048780487804878,0.0714285714285714,0.0634146341463414,0.0243478260869565,11.540994,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,90,84,54,21541.848399999995,115.41848399999996,-5.4482743489318475,109,1,38,2025-10-24,2026-08-21,False,,0.95,0.8910891089108911,6071.3456,60.713456,11.453097,-4.0,True,high_return_low_coverage
with_eps,grid_sig_epspass_noind_def_nogeom_strict,True,False,pass25,False,True,False,False,True,False,3,37,28,85,15.2655425,9.18057625,27.794369625,-6.643805,108.101504,9.77448,-13.74671,0.1176470588235294,0.1529411764705882,0.1529411764705882,0.0476190476190476,0.048780487804878,0.048780487804878,0.0714285714285714,0.0634146341463414,0.0226086956521739,11.398229833333334,-4.8678289999999995,125.1870222,backtrader,10000.0,8.0,85,79,53,21057.752000000004,110.57752000000004,-7.8800898812891536,108,2,37,2025-10-24,2026-08-21,False,,0.925,0.8415841584158416,5587.2492,55.872492,9.021282,-3.0,True,high_return_low_coverage
with_eps,grid_sig_epspass_noind_def_nogeom_relaxed,True,False,pass25,False,True,False,False,True,True,4,38,29,90,15.840868,9.262112333333334,27.3283105,-6.643805,108.101504,10.066756,-13.74671,0.1111111111111111,0.1444444444444444,0.1444444444444444,0.0476190476190476,0.048780487804878,0.048780487804878,0.0714285714285714,0.0634146341463414,0.0226086956521739,11.540994,-4.8678289999999995,125.1870222,backtrader,10000.0,8.0,90,84,54,20029.242,100.29241999999998,-7.8800898812891536,103,2,38,2025-10-24,2026-08-21,False,,0.95,0.8910891089108911,4558.7392,45.587392,9.021282,-3.0,True,high_return_low_coverage
with_eps,grid_sig_epspass_noind_def_keep_strict,True,False,pass25,False,True,False,False,False,False,2,38,28,90,15.8627605,9.15131825,27.794369625,-6.643805,108.101504,10.0592725,-11.40476,0.1,0.1333333333333333,0.1333333333333333,0.0396825396825396,0.0439024390243902,0.0439024390243902,0.0634920634920634,0.0585365853658536,0.0208695652173913,10.889794583333334,-4.8678289999999995,125.1870222,backtrader,10000.0,8.0,90,86,55,19047.4784,90.474784,-10.080463003151818,105,3,38,2025-10-24,2026-08-21,True,2.0,0.95,0.8910891089108911,3576.9756,35.769756,6.820909,-2.0,True,high_return_low_coverage
with_eps,grid_sig_epspass_noind_prox_clean_strict,True,False,pass25,False,True,True,True,True,False,5,31,23,70,14.690217,10.446814166666666,25.306258916666664,1.9918103333333337,193.529095,8.527376,-11.182424,0.1,0.1,0.1,0.0396825396825396,0.0341463414634146,0.0341463414634146,0.0317460317460317,0.0341463414634146,0.0121739130434782,11.683758166666664,0.0,193.529095,backtrader,10000.0,8.0,70,65,43,18876.190799999997,88.76190799999996,-5.082196546023421,86,1,31,2025-10-24,2026-08-21,False,,0.775,0.693069306930693,3405.688,34.05688,11.819175,-4.0,True,high_return_low_coverage
with_eps,grid_sig_epspass_ind_def_clean_strict,True,False,pass25,True,True,False,True,True,False,5,31,23,67,15.2132215,10.030565833333334,25.306258916666664,1.216458,193.529095,10.066756,-11.182424,0.1044776119402985,0.1044776119402985,0.1044776119402985,0.0396825396825396,0.0341463414634146,0.0341463414634146,0.0317460317460317,0.0341463414634146,0.0121739130434782,11.683758166666664,0.0,193.529095,backtrader,10000.0,8.0,67,62,42,17438.250799999998,74.38250799999997,-3.870110369039104,86,1,31,2025-10-24,2026-08-21,False,,0.775,0.6633663366336634,1967.748,19.67748,13.031261,-4.0,True,high_return_low_coverage
with_eps,grid_sig_epspass_noind_def_clean_strict,True,False,pass25,False,True,False,True,True,False,4,31,23,70,15.840868,10.193638,25.306258916666664,1.9918103333333337,193.529095,10.066756,-11.182424,0.1,0.1,0.1,0.0396825396825396,0.0341463414634146,0.0341463414634146,0.0317460317460317,0.0341463414634146,0.0121739130434782,11.683758166666664,0.0,193.529095,backtrader,10000.0,8.0,70,66,44,16717.7108,67.177108,-5.37793613550398,80,1,31,2025-10-24,2026-08-21,False,,0.775,0.693069306930693,1247.208,12.47208,11.523436,-4.0,True,high_return_low_coverage
with_eps,grid_sig_epsknown_noind_prox_nodry_strict,True,False,known,False,True,True,True,False,False,4,37,29,89,17.916871,12.129043333333334,22.9363455,0.966753,193.529095,12.163073,-7.420607,0.0898876404494382,0.1123595505617977,0.1011235955056179,0.0396825396825396,0.0390243902439024,0.0439024390243902,0.0555555555555555,0.048780487804878,0.0156521739130434,14.690217,0.0,193.529095,backtrader,10000.0,8.0,89,87,55,16695.551199999998,66.95551199999998,-10.022539156470934,94,1,37,2025-10-24,2026-08-21,True,1.0,0.925,0.8811881188118812,1225.0484,12.250484,6.878833,-4.0,True,high_return_low_coverage
