eps_mode,variant,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max
no_eps,grid_act_noeps_noind_def_nogeom_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.09523809523809523,0.08292682926829269,0.03130434782608696,12.2089833,-4.8678289999999995,125.1870222
no_eps,grid_act_noeps_noind_def_clean_strict,36,28,86,15.1288965,7.640847875,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.09302325581395349,0.11627906976744186,0.12790697674418605,0.03968253968253968,0.03902439024390244,0.04878048780487805,0.047619047619047616,0.04878048780487805,0.019130434782608695,7.749535,-3.1842909999999995,193.529095
no_eps,grid_act_noeps_noind_def_clean_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.1509433962264151,0.16037735849056603,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.029565217391304348,12.2089833,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_prox_keep_strict,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_prox_keep_relaxed,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_prox_nodry_strict,37,30,89,16.7422235,7.749535,22.841494291666667,-12.411083999999999,193.529095,11.304178,-40.091463,0.11235955056179775,0.1348314606741573,0.1348314606741573,0.047619047619047616,0.04878048780487805,0.05853658536585366,0.05555555555555555,0.05853658536585366,0.020869565217391306,14.690216999999999,-3.1842909999999995,193.529095
no_eps,grid_act_noeps_noind_prox_nodry_relaxed,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.455168166666667,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_prox_nogeom_strict,40,32,100,14.58025325,7.3309455,27.794369625,-12.411083999999999,111.86084266666667,9.7167335,-40.091463,0.12,0.15,0.17,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,9.3850995,-8.419781000000002,125.1870222
no_eps,grid_act_noeps_noind_prox_nogeom_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-8.419781000000002,125.1870222
no_eps,grid_act_noeps_noind_prox_clean_strict,36,28,86,15.1288965,7.193130999999999,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.10465116279069768,0.11627906976744186,0.12790697674418605,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,8.850399,-3.1842909999999995,193.529095
