variant,skeptical_status,final_value,total_return_pct,max_drawdown_pct,stop_events,input_picks,rebalance_events,median_week_avg_latest_return_pct,min_week_avg_latest_return_pct,pick_bottom5_precision_bad,pick_stop_rate,missed_baseline_weeks,missed_baseline_avg_return_pct,overlap_avg_return_delta_pct,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,rule_count,scope,eps_gate,core_mode,geometry_mode,freshness_mode,buy_point_mode,industry_cover,research_order,max_picks
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomallow_ind_def_top1,reject,11573.1084,15.731083999999985,-11.80094800817405,2,42,42,15.840868,-0.748904,0.19047619047619047,0.16666666666666666,0,,3.421433854166667,0.047619047619047616,0.0,0.0,0.0,0.0,9,sigext,known,coreloose,geomallow,freshstrict,bpallow,True,def,1
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomallow_noind_def_top1,reject,11573.1084,15.731083999999985,-11.80094800817405,2,42,42,15.840868,-0.748904,0.19047619047619047,0.16666666666666666,0,,3.421433854166667,0.047619047619047616,0.0,0.0,0.0,0.0,8,sigext,known,coreloose,geomallow,freshstrict,bpallow,False,def,1
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomallow_ind_def_top1,reject,11573.1084,15.731083999999985,-11.80094800817405,2,42,42,15.840868,-0.748904,0.19047619047619047,0.16666666666666666,0,,3.421433854166667,0.047619047619047616,0.0,0.0,0.0,0.0,9,sigext,known,coreloose,geomallow,freshallow,bpstrict,True,def,1
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomallow_noind_def_top1,reject,11573.1084,15.731083999999985,-11.80094800817405,2,42,42,15.840868,-0.748904,0.19047619047619047,0.16666666666666666,0,,3.421433854166667,0.047619047619047616,0.0,0.0,0.0,0.0,8,sigext,known,coreloose,geomallow,freshallow,bpstrict,False,def,1
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomallow_ind_def_top1,reject,11573.1084,15.731083999999985,-11.80094800817405,2,42,42,15.840868,-0.748904,0.19047619047619047,0.16666666666666666,0,,3.421433854166667,0.047619047619047616,0.0,0.0,0.0,0.0,10,sigext,known,coreloose,geomallow,freshallow,bpallow,True,def,1
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomallow_noind_def_top1,reject,11573.1084,15.731083999999985,-11.80094800817405,2,42,42,15.840868,-0.748904,0.19047619047619047,0.16666666666666666,0,,3.421433854166667,0.047619047619047616,0.0,0.0,0.0,0.0,9,sigext,known,coreloose,geomallow,freshallow,bpallow,False,def,1
sk_sigext_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,6,sigext,pass25,corestrict,geomclean,freshstrict,bpstrict,True,prox,3
sk_sigext_epspass_corestrict_freshstrict_bpallow_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,7,sigext,pass25,corestrict,geomclean,freshstrict,bpallow,True,prox,3
sk_sigext_epspass_corestrict_freshallow_bpstrict_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,7,sigext,pass25,corestrict,geomclean,freshallow,bpstrict,True,prox,3
sk_sigext_epspass_corestrict_freshallow_bpallow_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,8,sigext,pass25,corestrict,geomclean,freshallow,bpallow,True,prox,3
sk_sigext_epspass_coreentryloose_freshstrict_bpstrict_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,7,sigext,pass25,coreentryloose,geomclean,freshstrict,bpstrict,True,prox,3
sk_sigext_epspass_coreentryloose_freshstrict_bpallow_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,8,sigext,pass25,coreentryloose,geomclean,freshstrict,bpallow,True,prox,3
sk_sigext_epspass_coreentryloose_freshallow_bpstrict_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,8,sigext,pass25,coreentryloose,geomclean,freshallow,bpstrict,True,prox,3
sk_sigext_epspass_coreentryloose_freshallow_bpallow_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,9,sigext,pass25,coreentryloose,geomclean,freshallow,bpallow,True,prox,3
sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,8,sigext,pass25,coreloose,geomclean,freshstrict,bpstrict,True,prox,3
sk_sigext_epspass_coreloose_freshstrict_bpallow_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,9,sigext,pass25,coreloose,geomclean,freshstrict,bpallow,True,prox,3
sk_sigext_epspass_coreloose_freshallow_bpstrict_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,9,sigext,pass25,coreloose,geomclean,freshallow,bpstrict,True,prox,3
sk_sigext_epspass_coreloose_freshallow_bpallow_geomclean_ind_prox_top3,reject,11561.5272,15.615272000000013,-18.19816458152237,7,99,41,15.23320225,-12.072246499999999,0.1919191919191919,0.1919191919191919,0,,-0.3224936111111111,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,10,sigext,pass25,coreloose,geomclean,freshallow,bpallow,True,prox,3
sk_sigext_epspass_corestrict_freshstrict_bpstrict_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,5,sigext,pass25,corestrict,geomreject,freshstrict,bpstrict,True,prox,3
sk_sigext_epspass_corestrict_freshstrict_bpallow_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,6,sigext,pass25,corestrict,geomreject,freshstrict,bpallow,True,prox,3
sk_sigext_epspass_corestrict_freshallow_bpstrict_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,6,sigext,pass25,corestrict,geomreject,freshallow,bpstrict,True,prox,3
sk_sigext_epspass_corestrict_freshallow_bpallow_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,7,sigext,pass25,corestrict,geomreject,freshallow,bpallow,True,prox,3
sk_sigext_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,6,sigext,pass25,coreentryloose,geomreject,freshstrict,bpstrict,True,prox,3
sk_sigext_epspass_coreentryloose_freshstrict_bpallow_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,7,sigext,pass25,coreentryloose,geomreject,freshstrict,bpallow,True,prox,3
sk_sigext_epspass_coreentryloose_freshallow_bpstrict_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,7,sigext,pass25,coreentryloose,geomreject,freshallow,bpstrict,True,prox,3
sk_sigext_epspass_coreentryloose_freshallow_bpallow_geomreject_ind_prox_top3,reject,11537.457200000004,15.374572000000054,-15.107069236208503,6,103,41,16.482653,-6.076832,0.1650485436893204,0.1553398058252427,0,,0.5514600862068967,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,8,sigext,pass25,coreentryloose,geomreject,freshallow,bpallow,True,prox,3
sk_sigext_epsknown_corestrict_freshstrict_bpstrict_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,5,sigext,known,corestrict,geomclean,freshstrict,bpstrict,True,def,3
sk_sigext_epsknown_corestrict_freshstrict_bpallow_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,6,sigext,known,corestrict,geomclean,freshstrict,bpallow,True,def,3
sk_sigext_epsknown_corestrict_freshallow_bpstrict_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,6,sigext,known,corestrict,geomclean,freshallow,bpstrict,True,def,3
sk_sigext_epsknown_corestrict_freshallow_bpallow_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,7,sigext,known,corestrict,geomclean,freshallow,bpallow,True,def,3
sk_sigext_epsknown_coreentryloose_freshstrict_bpstrict_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,6,sigext,known,coreentryloose,geomclean,freshstrict,bpstrict,True,def,3
sk_sigext_epsknown_coreentryloose_freshstrict_bpallow_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,7,sigext,known,coreentryloose,geomclean,freshstrict,bpallow,True,def,3
sk_sigext_epsknown_coreentryloose_freshallow_bpstrict_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,7,sigext,known,coreentryloose,geomclean,freshallow,bpstrict,True,def,3
sk_sigext_epsknown_coreentryloose_freshallow_bpallow_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,8,sigext,known,coreentryloose,geomclean,freshallow,bpallow,True,def,3
sk_sigext_epsknown_coreloose_freshstrict_bpstrict_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,7,sigext,known,coreloose,geomclean,freshstrict,bpstrict,True,def,3
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,8,sigext,known,coreloose,geomclean,freshstrict,bpallow,True,def,3
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,8,sigext,known,coreloose,geomclean,freshallow,bpstrict,True,def,3
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomclean_ind_def_top3,reject,11483.628399999996,14.836283999999967,-18.164495065670106,5,113,42,16.7422235,-5.388138333333334,0.168141592920354,0.1592920353982301,0,,1.9570682121212122,0.1504424778761062,0.1504424778761062,0.0,0.0,0.0,9,sigext,known,coreloose,geomclean,freshallow,bpallow,True,def,3
sk_sigext_epsknown_corestrict_freshstrict_bpstrict_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,6,sigext,known,corestrict,geomclean,freshstrict,bpstrict,False,prox,2
sk_sigext_epsknown_corestrict_freshstrict_bpallow_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,7,sigext,known,corestrict,geomclean,freshstrict,bpallow,False,prox,2
sk_sigext_epsknown_corestrict_freshallow_bpstrict_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,7,sigext,known,corestrict,geomclean,freshallow,bpstrict,False,prox,2
sk_sigext_epsknown_corestrict_freshallow_bpallow_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,8,sigext,known,corestrict,geomclean,freshallow,bpallow,False,prox,2
sk_sigext_epsknown_coreentryloose_freshstrict_bpstrict_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,7,sigext,known,coreentryloose,geomclean,freshstrict,bpstrict,False,prox,2
sk_sigext_epsknown_coreentryloose_freshstrict_bpallow_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,8,sigext,known,coreentryloose,geomclean,freshstrict,bpallow,False,prox,2
sk_sigext_epsknown_coreentryloose_freshallow_bpstrict_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,8,sigext,known,coreentryloose,geomclean,freshallow,bpstrict,False,prox,2
sk_sigext_epsknown_coreentryloose_freshallow_bpallow_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,9,sigext,known,coreentryloose,geomclean,freshallow,bpallow,False,prox,2
sk_sigext_epsknown_coreloose_freshstrict_bpstrict_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,8,sigext,known,coreloose,geomclean,freshstrict,bpstrict,False,prox,2
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,9,sigext,known,coreloose,geomclean,freshstrict,bpallow,False,prox,2
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,9,sigext,known,coreloose,geomclean,freshallow,bpstrict,False,prox,2
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomclean_noind_prox_top2,reject,11447.689199999993,14.47689199999993,-20.430327365522704,5,83,42,15.840868,-9.591255499999999,0.1927710843373494,0.1566265060240964,0,,-2.003209209677419,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,10,sigext,known,coreloose,geomclean,freshallow,bpallow,False,prox,2
sk_sig_epsknown_coreloose_freshstrict_bpstrict_geomreject_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,6,sig,known,coreloose,geomreject,freshstrict,bpstrict,True,prox,3
sk_sig_epsknown_coreloose_freshstrict_bpallow_geomreject_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,7,sig,known,coreloose,geomreject,freshstrict,bpallow,True,prox,3
sk_sig_epsknown_coreloose_freshallow_bpstrict_geomreject_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,7,sig,known,coreloose,geomreject,freshallow,bpstrict,True,prox,3
sk_sig_epsknown_coreloose_freshallow_bpallow_geomreject_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,8,sig,known,coreloose,geomreject,freshallow,bpallow,True,prox,3
sk_sig_epsknown_coreloose_freshstrict_bpstrict_geomallow_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,7,sig,known,coreloose,geomallow,freshstrict,bpstrict,True,prox,3
sk_sig_epsknown_coreloose_freshstrict_bpallow_geomallow_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,8,sig,known,coreloose,geomallow,freshstrict,bpallow,True,prox,3
sk_sig_epsknown_coreloose_freshallow_bpstrict_geomallow_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,8,sig,known,coreloose,geomallow,freshallow,bpstrict,True,prox,3
sk_sig_epsknown_coreloose_freshallow_bpallow_geomallow_ind_prox_top3,reject,11383.796799999996,13.837967999999968,-15.3235895018073,6,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,3.1428640049019605,0.1984126984126984,0.0,0.0,0.0,0.0,9,sig,known,coreloose,geomallow,freshallow,bpallow,True,prox,3
sk_sigext_epsknown_corestrict_freshstrict_bpstrict_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,3,sigext,known,corestrict,geomreject,freshstrict,bpstrict,False,def,3
sk_sigext_epsknown_corestrict_freshstrict_bpallow_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,4,sigext,known,corestrict,geomreject,freshstrict,bpallow,False,def,3
sk_sigext_epsknown_corestrict_freshallow_bpstrict_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,4,sigext,known,corestrict,geomreject,freshallow,bpstrict,False,def,3
sk_sigext_epsknown_corestrict_freshallow_bpallow_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,5,sigext,known,corestrict,geomreject,freshallow,bpallow,False,def,3
sk_sigext_epsknown_coreentryloose_freshstrict_bpstrict_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,4,sigext,known,coreentryloose,geomreject,freshstrict,bpstrict,False,def,3
sk_sigext_epsknown_coreentryloose_freshstrict_bpallow_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,5,sigext,known,coreentryloose,geomreject,freshstrict,bpallow,False,def,3
sk_sigext_epsknown_coreentryloose_freshallow_bpstrict_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,5,sigext,known,coreentryloose,geomreject,freshallow,bpstrict,False,def,3
sk_sigext_epsknown_coreentryloose_freshallow_bpallow_geomreject_noind_def_top3,reject,11364.452400000004,13.644524000000047,-18.20781296645313,7,120,42,18.3092265,-6.643805,0.15,0.15,0,,0.8777560539215686,0.125,0.125,0.0,0.0,0.0,6,sigext,known,coreentryloose,geomreject,freshallow,bpallow,False,def,3
sk_sigext_epsknown_corestrict_freshstrict_bpstrict_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,5,sigext,known,corestrict,geomclean,freshstrict,bpstrict,False,def,2
sk_sigext_epsknown_corestrict_freshstrict_bpallow_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,6,sigext,known,corestrict,geomclean,freshstrict,bpallow,False,def,2
sk_sigext_epsknown_corestrict_freshallow_bpstrict_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,6,sigext,known,corestrict,geomclean,freshallow,bpstrict,False,def,2
sk_sigext_epsknown_corestrict_freshallow_bpallow_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,7,sigext,known,corestrict,geomclean,freshallow,bpallow,False,def,2
sk_sigext_epsknown_coreentryloose_freshstrict_bpstrict_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,6,sigext,known,coreentryloose,geomclean,freshstrict,bpstrict,False,def,2
sk_sigext_epsknown_coreentryloose_freshstrict_bpallow_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,7,sigext,known,coreentryloose,geomclean,freshstrict,bpallow,False,def,2
sk_sigext_epsknown_coreentryloose_freshallow_bpstrict_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,7,sigext,known,coreentryloose,geomclean,freshallow,bpstrict,False,def,2
sk_sigext_epsknown_coreentryloose_freshallow_bpallow_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,8,sigext,known,coreentryloose,geomclean,freshallow,bpallow,False,def,2
sk_sigext_epsknown_coreloose_freshstrict_bpstrict_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,7,sigext,known,coreloose,geomclean,freshstrict,bpstrict,False,def,2
